,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,levenshtein_distance,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
26,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The Roughyeds, fourth from bottom of the second tier, led 2",Championship side Oldham Roughyeds stunned last season's Challenge Cup finalists Hull KR to reach the last 16.,0.3159477412700653,81.0,0.1111111111111111,0.16666666666666666,0.13333333333333333,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.13333333333333333,11.53421688079834,10.609147644042968,9.607488095760345,8.734663659876043,7.899040460586548
27,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Glenavon took the lead on 34 minutes when Kyle Ne",Linfield maintained their four-point lead at the top of Irish Premiership by beating Glenavon 4-3 at Windsor Park.,0.3042777180671692,89.0,0.15,0.2727272727272727,0.19354838709677416,0.0,0.0,0.0,0.05,0.09090909090909091,0.06451612903225806,11.634734153747559,10.310277938842773,9.211686849594116,8.358424576846035,7.486279300280979
28,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The clashes in Beirut, Lebanon, between Sunni and Shia Muslims, followed",At least two people have been killed and 18 injured in clashes overnight in the Lebanese capital Beirut.,0.4914066195487976,81.0,0.2777777777777778,0.4166666666666667,0.33333333333333337,0.0,0.0,0.0,0.16666666666666666,0.25,0.2,7.234171390533447,6.5348217487335205,5.471545259157817,4.8162311017513275,4.033685304901817
29,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The Football Association (FA) has reported that Premier League clubs spent £17",The amount paid by English clubs to agents has risen by 38% in a year - up from £160m to £220m.,0.5210025310516357,77.0,0.15,0.23076923076923078,0.18181818181818185,0.0,0.0,0.0,0.1,0.15384615384615385,0.12121212121212123,9.346354484558105,7.567706346511841,6.347958485285441,5.5099060734113054,4.6860761642456055
30,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Reporters Gavin Sherriff and Darryl Smith worked for the Dund",The last two journalists working in Fleet Street are leaving what was once seen as the centre of UK journalism.,0.191726341843605,84.0,0.1,0.18181818181818182,0.12903225806451613,0.0,0.0,0.0,0.1,0.18181818181818182,0.12903225806451613,12.31488037109375,10.332321166992188,8.938512961069742,8.061634480953217,7.107323122024536
31,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
With colleagues in BBC News tracking the party leaders' movements, we have a clear",One of the most striking factors about this election campaign is that Labour and the Conservative Party appear to be running two entirely unconnected election campaigns.,0.3530482053756714,126.0,0.07692307692307693,0.13333333333333333,0.0975609756097561,0.0,0.0,0.0,0.07692307692307693,0.13333333333333333,0.0975609756097561,8.73103666305542,7.8674821853637695,6.738960325717926,6.181391906738281,5.487083691817063
32,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Edinburgh Airport reported a 11.7% increase in passenger numbers last","Scotland's two busiest airports have recorded their best January on record, following a marked increase in demand for international travel.",0.5046659111976624,99.0,0.19047619047619047,0.3333333333333333,0.24242424242424246,0.05,0.09090909090909091,0.06451612903225806,0.19047619047619047,0.3333333333333333,0.24242424242424246,8.801988124847412,8.060922622680664,7.004913738795689,6.378455426957872,5.552676677703857
33,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
A drone strike targeting a Taliban leader in a remote area of south-west Pakistan","Afghanistan's spy agency has confirmed that Taliban leader Mullah Akhtar Mansour has been killed, after the US targeted him in a drone strike.",0.4354813396930694,99.0,0.2916666666666667,0.4375,0.35000000000000003,0.17391304347826086,0.26666666666666666,0.2105263157894737,0.16666666666666666,0.25,0.2,9.56948471069336,7.460194905598958,6.458510663774279,5.5471755266189575,4.865229066212972
34,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
President Donald Trump visited the European Union (EU) and the North Atlantic Treaty Organization",Donald Trump's motorcade swept through Brussels on a tour of the landmarks of post-war reconstruction that he once seemed to threaten - and diplomatic calamity was averted.,0.3667146265506744,125.0,0.14285714285714285,0.26666666666666666,0.18604651162790697,0.037037037037037035,0.07142857142857142,0.04878048780487805,0.14285714285714285,0.26666666666666666,0.18604651162790697,11.015850067138672,10.364277680714926,9.372157859802247,8.555509824019213,7.617729158962474
35,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Executive producer Al Jean stated that Harry Shearer, the show's executive producer","Harry Shearer, who voices Ned Flanders and Mr Burns in The Simpsons, is to leave the show after more than 25 years following a dispute with producers.",0.4698084592819214,109.0,0.18518518518518517,0.35714285714285715,0.24390243902439024,0.07692307692307693,0.15384615384615385,0.10256410256410257,0.18518518518518517,0.35714285714285715,0.24390243902439024,9.723509788513184,7.554957594190325,6.675187778472901,5.92950143132891,5.144693083233303
36,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Uruguayan President Jose Mujica has signed a new law that will regulate","Cristian, a 32-year-old blacksmith from Uruguay, grows five cannabis plants with care and dedication in the back yard of his workshop on the outskirts of Montevideo.",0.139180988073349,126.0,0.03571428571428571,0.07692307692307693,0.04878048780487805,0.0,0.0,0.0,0.03571428571428571,0.07692307692307693,0.04878048780487805,11.629863739013672,10.102255957467216,8.342809091914784,7.190833858081272,6.199742131763035
37,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
A new study shows that the Cornish Black honey bee is better at dealing with","A rare Cornish bee species could save dwindling populations from a disease that has wiped out millions of colonies worldwide, scientists have said.",0.6755163073539734,113.0,0.17391304347826086,0.25,0.20512820512820512,0.0,0.0,0.0,0.13043478260869565,0.1875,0.15384615384615383,10.697134017944336,8.60406723022461,7.971441200801304,6.9002766609191895,6.376432637373607
38,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Fox has been the chief commercial officer at Arsenal since 200",Aston Villa have named Tom Fox as the club's new chief executive.,0.430255264043808,57.0,0.23076923076923078,0.25,0.24000000000000002,0.0,0.0,0.0,0.23076923076923078,0.25,0.24000000000000002,16.062673568725586,12.190849781036377,9.578991770744324,8.523154735565186,7.216683353696551
39,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Cambridgeshire and Peterborough Combined Authority (CPCC) has been set","A new devolved authority has been ordered to review its estimated budget after it rose by £500,000.",0.3066467940807342,81.0,0.16666666666666666,0.3,0.21428571428571427,0.058823529411764705,0.1111111111111111,0.07692307692307691,0.16666666666666666,0.3,0.21428571428571427,10.855976104736328,9.540815258026123,8.598898002079554,7.177628350257874,6.573853691418965
40,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The roundabout at Elephant and Castle, which saw over 80 collisions and","The removal of the Elephant and Castle roundabout has been causing chaos for commuters, with motorists complaining of queues of more than an hour.",0.6024129390716553,103.0,0.20833333333333334,0.38461538461538464,0.2702702702702703,0.08695652173913043,0.16666666666666666,0.11428571428571427,0.16666666666666666,0.3076923076923077,0.21621621621621623,11.310304641723633,9.984178352355958,8.446775138378143,7.219858733090487,6.308927195412772
41,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Scientists in Spain have developed a technology to automatically summarize a football match, making it",For years Match of the Day has satisfied impatient football fans by condensing a 90 minute match into a handy chunk of highlights.,0.5351055264472961,105.0,0.17391304347826086,0.25,0.20512820512820512,0.0,0.0,0.0,0.08695652173913043,0.125,0.10256410256410256,13.45186185836792,11.28359489440918,10.385784421648298,8.671629357337952,7.25914164689871
42,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Diego Valeri scored the opening goal for Portland MLS Cup, 2","Portland Timbers became Major League Soccer champions for the first time as they beat Columbus Crew in the final, with ex-Premier League defender Liam Ridgewell lifting the trophy.",0.4699374437332153,144.0,0.10344827586206896,0.25,0.14634146341463414,0.0,0.0,0.0,0.034482758620689655,0.08333333333333333,0.04878048780487805,9.733547528584799,8.714298043932233,7.57199274409901,6.560640176137288,5.852675977506135
43,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Heads and teachers in 5% of British schools have been complaining about severe","Almost 1,000 local authority schools and more than 100 academy trusts in England are now in debt, ministers have revealed in an answer to a parliamentary question.",0.4333914220333099,123.0,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.0,0.0,0.0,0.10714285714285714,0.21428571428571427,0.14285714285714285,9.226377646128336,7.457903248923166,6.4145783424377445,5.551355906895229,4.888663583331638
44,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Cassie Sainsbury, a 22-year-old personal","An Australian woman has been arrested in Colombia after being found with 5.8kg (12lb 13oz) of cocaine in her luggage, her family says.",0.2711476683616638,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28559414545695,6.034167766571045,5.272219395637512,4.497499210493905,4.116276432486141
45,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The players from the four Welsh regions have 160 Wales caps between them","Wales internationals Sam Warburton, Dan Lydiate, Samson Lee and Hallam Amos have signed extensions to their national dual contracts.",0.3468663096427917,100.0,0.10526315789473684,0.14285714285714285,0.12121212121212122,0.0,0.0,0.0,0.05263157894736842,0.07142857142857142,0.06060606060606061,13.427204132080078,11.40128173828125,10.264496624469757,9.329467123205012,8.398820843015399
46,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Morgan Geyser and Anissa Weier have been charged with attempted murder",Two 13-year-old girls accused of stabbing a classmate to please the online horror character Slender Man have pleaded not guilty in court.,0.3397676944732666,103.0,0.041666666666666664,0.08333333333333333,0.05555555555555555,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.05555555555555555,12.904707272847494,9.643946568171183,7.749489916695489,6.700143655141194,5.800233300526937
47,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"user
What is the most red card in Premier League history?",No-one saw it coming.,0.0750505998730659,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.915459156036377,6.915459156036377,5.858314514160156,5.120677789052327
48,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Kevin O'Malley, a former U.S. President, told","The outgoing US President Barack Obama could visit Ireland again after he leaves the White House, the US Ambassador to Ireland has said.",0.3096735179424286,110.0,0.043478260869565216,0.1,0.06060606060606061,0.0,0.0,0.0,0.043478260869565216,0.1,0.06060606060606061,7.863455533981323,6.861290812492371,5.773032256535122,5.329340113533868,4.7461902896563215
49,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
South Yorkshire Police and Humberside Police and are to cut the number of dogs",Two police forces in Yorkshire are to merge their dog units to reduce costs.,0.6398000121116638,63.0,0.35714285714285715,0.3333333333333333,0.3448275862068965,0.07692307692307693,0.07142857142857142,0.07407407407407408,0.2857142857142857,0.26666666666666666,0.2758620689655172,10.996650695800781,10.682767391204834,9.77193570137024,8.637681770324708,7.0505169459751675
50,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Young, a 29-year-old winger, won 3",Ashley Young says Manchester United manager Louis van Gaal has helped revive his hopes of an England recall.,0.3760327100753784,88.0,0.05555555555555555,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.07407407407407407,12.089721202850342,10.362781524658203,9.438291549682617,8.64436674118042,7.64758563041687
51,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Ian Rush scored the first goal in the 1-0 win over the",Wales claimed an historic 3-0 victory over Euro 1984 runners-up Spain in Wrexham in 1985.,0.2675676047801971,66.0,0.17647058823529413,0.21428571428571427,0.1935483870967742,0.0,0.0,0.0,0.11764705882352941,0.14285714285714285,0.12903225806451615,9.607490221659342,7.801734288533528,6.655265119340685,5.748513360818227,5.092579650878906
52,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The Kenya Medical Practitioners Pharmacists and Dentists' Union (KMPDU",Police have fired tear gas to disperse hundreds of doctors striking in the Kenyan capital Nairobi.,0.4196307957172394,78.0,0.0625,0.1,0.07692307692307693,0.0,0.0,0.0,0.0625,0.1,0.07692307692307693,10.418971061706543,10.134296417236328,9.425798225402833,8.59342877070109,7.436767756938934
53,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The Scottish Football Association (SFA) has updated its rules to address anti-",The Scottish Professional Football League has issued new regulations aimed at tackling supporter misconduct.,0.6075440645217896,80.0,0.2857142857142857,0.3076923076923077,0.29629629629629634,0.07692307692307693,0.08333333333333333,0.08,0.2857142857142857,0.3076923076923077,0.29629629629629634,14.71951675415039,12.8025541305542,10.387941360473633,9.348279571533203,7.859857763562884
54,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Twenty-four buildings at Stow Maries Aerodrome, near Maldon",A World War I airbase in Essex has been granted listed status.,0.2246103286743164,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.102121353149414,12.418790340423584,10.81634521484375,8.982545089721679,8.480295499165853
55,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The opening of the toilet facilities in Pudong New Area, which will have","Shanghai is trialling a unisex public toilet block to lower the time women have to spend waiting in queues, Chinese media have reported.",0.4704441726207733,98.0,0.17391304347826086,0.2857142857142857,0.2162162162162162,0.0,0.0,0.0,0.13043478260869565,0.21428571428571427,0.16216216216216214,11.961644808451334,9.509551366170248,7.749439689848158,6.568757792313893,5.75336020787557
56,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The BBC Wales has reported that an advisory panel on creative industries has recommended rejecting a","A creative industries development in Carmarthen which includes the new headquarters of S4C should not receive public money, ministers have been told.",0.3713450133800506,114.0,0.18181818181818182,0.23529411764705882,0.20512820512820512,0.047619047619047616,0.0625,0.05405405405405405,0.09090909090909091,0.11764705882352941,0.10256410256410256,13.121931076049805,10.568001556396485,9.649266038622175,8.507918643951417,7.703760733971229
57,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
Francois Hollande, the President of France, was honored at a ceremony marking","France's president has warned that anti-Semitism and racism ""are still here"" on a visit to the only Nazi concentration camp on French soil.",0.2891955971717834,103.0,0.16,0.3076923076923077,0.2105263157894737,0.0,0.0,0.0,0.08,0.15384615384615385,0.10526315789473685,9.25986933708191,7.673201942443848,6.597010135650635,5.935872099616311,5.387156690870013
58,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The text discusses the £38 million earmarked for the Witney to",Views from members of the public on how best to solve congestion problems on the A40 in Oxfordshire are being sought by the county council.,0.1215370073914527,104.0,0.16,0.3333333333333333,0.21621621621621623,0.0,0.0,0.0,0.12,0.25,0.16216216216216217,8.574293613433838,6.997445201873779,6.3113991022109985,5.817767793482,5.318575160843985
59,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,XSum,"assistant
The text summarizes the main sports events and leagues in the world, including football,",A rundown of all the latest BBC radio commentaries online.,0.2141619771718979,74.0,0.1,0.06666666666666667,0.08,0.0,0.0,0.0,0.1,0.06666666666666667,0.08,11.539258003234863,10.013708114624023,9.286031723022461,8.780493140220642,7.945301373799642
