,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,levenshtein_distance,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
16,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Championship side Bristol City came from behind to beat Premier League Watford in the EFL Cup second round.,-0.0171252787113189,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.660178184509277,7.439019322395325,6.586305141448975,5.971504390239716,5.318542265892029
17,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Glamorgan recovered from a poor start to reach 93-2 before rain halted play before lunch against Kent in Cardiff.,-0.0347644835710525,98.0,0.05,0.14285714285714285,0.07407407407407408,0.0,0.0,0.0,0.05,0.14285714285714285,0.07407407407407408,9.69012451171875,8.43393850326538,7.006231852940151,6.2427664332919655,5.4685125549634295
18,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"A letting agency has been paid more than £5.5m in housing benefit after its owner set up a charity to help the homeless, the BBC has learned.",0.0015697896014899,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.632847785949707,6.916164835294087,5.778539445665148,5.079234977563222,4.351197317242622
19,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Frankie Dettori rode 14-1 shot Galileo Gold to a surprise victory in the first classic of the 2016 Flat season, the 2000 Guineas at Newmarket.",-0.0091646863147616,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82146155834198,5.835590839385986,4.991918206214905,4.2259211987257,3.610784763097763
20,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » News » 2019 » May » 21 » 2019-05,"Just as the Chancellor spent the morning trying to calm the City, so there will be a need to manage the expectations of the country.",0.2210440933704376,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.711463689804077,6.472454929351807,5.795377799442837,5.180349445343017,4.712464626018818
21,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,General Motors (GM) has announced that it will stop making cars for the Indian market by the end of 2017.,-0.0093465484678745,90.0,0.05,0.14285714285714285,0.07407407407407408,0.0,0.0,0.0,0.05,0.14285714285714285,0.07407407407407408,6.732358932495117,5.151655673980713,3.93950777394431,3.376951230896844,2.813750058412552
22,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » News » 2019 » May » 21 » 2019-05,And so a perfect career ends in an imperfect way.,0.0017175967805087,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9515533447265625,7.257897615432739,6.929413954416911,6.268185257911682,5.784886407852173
23,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"The Norwegian convicted of the massacre of 77 people last year has said he is being held in ""inhumane"" conditions.",-0.0208940934389829,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.952378273010254,6.878154230117798,5.767359120505197,4.7305752515792845,4.265750954548518
24,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » News » 2019 » January » 14 » 14th January ,"Middle-income as well as low-income families are being held back by a ""deep social mobility problem"" in Britain, a report warns.",0.0013486220268532,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.170979976654053,7.373744297027588,6.458490780421665,5.423892307281494,4.67415960935446
25,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,HP has backtracked on a software update that blocked some ink cartridges made by third parties.,0.0277134347707033,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94743824005127,9.62345282236735,8.458536052703858,7.876459995905559,6.672193169593811
26,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,A 91-year-old war veteran had his six medals stolen from his home while he went on a shopping trip.,-0.0232869163155555,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.494354486465454,6.939402937889099,6.1772957642873125,5.486032485961914,4.622288758104498
27,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » News » 2019 » May » 21 » 2019: ,"Aberdeen could be the city worst hit by falling economic output due to a ""hard"" Brexit, experts have predicted.",0.045649204403162,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.025797843933105,7.671919465065002,6.755556242806571,6.228948699103461,5.605533103148143
28,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Councillors are to be given a progress report on plans to develop a national resilience centre in Dumfries.,0.0763368681073188,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96258020401001,7.229983448982239,6.272377371788025,5.495089620351791,4.64638241854581
29,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"The heir to a string of nightclubs treated as a ""whipping boy"" by his father has been jailed for 13-and-a-half years for his manslaughter.",-0.0831930935382843,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21767489115397,9.291450659434,7.567155255211724,6.554402410984039,5.475467935204506
30,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Three different 999 services had to be stood down after a ""body in the water"" turned out to be a bronze sculpture.",-0.0089361015707254,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.063342571258545,8.366550540924072,7.620865413120815,6.717603063583374,6.144119103749593
31,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Selma director Ava DuVernay has welcomed an apology by film-makers accused of ""whitewashing"" forthcoming adventure movie Gods of Egypt.",-0.0869841575622558,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.970242500305176,9.577534294128418,8.031589925289154,6.696380918676203,5.837476713316781
32,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Public transport in London is the world's most expensive, a report says.",-0.0413919389247894,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.990423679351807,6.334932804107666,5.2124656438827515,4.971886730194091,4.45856887953622
33,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,A trade deal between the EU and Canada is on the brink of collapse because a Belgian region with a population of just 3.6 million objects.,0.0646071806550026,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9956955909729,5.974576377868653,5.040639132261276,4.462846539237282,3.9333308168819974
34,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Plans by Apple and Google to do more to protect customers' privacy have made the FBI ""very concerned"".",-0.0557305589318275,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.141441345214844,6.53059983253479,6.06015419960022,5.621971428394318,4.945041370391846
35,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"The Lebanese authorities have foiled an attempt to smuggle a huge quantity of drugs to Saudi Arabia, officials say.",-0.0154478754848241,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16403579711914,7.041031122207642,5.853355010350545,5.0299681425094604,4.187935807488182
36,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Cardiff City manager Neil Warnock has outlined his cut-price transfer plan, saying he does not think it would take big money to launch a promotion bid in 2017-18.",-0.0710815787315368,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59530766805013,7.2488676479884555,6.107703328132629,5.107883828026908,4.424264238940345
37,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,A giant street party will be held next year to celebrate the Queen's 90th birthday.,-0.0709700137376785,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.794212341308594,7.731705029805501,5.713660526275635,4.80015001978193,4.0856652524736194
38,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Uncapped opener Stephen Cook has been added to the South Africa squad for the final Test against England, which starts in Pretoria on Friday.",-0.0429480709135532,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.648136377334595,7.102208232879638,5.7479928731918335,5.054125952720642,4.289667413784907
39,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Jim McGregor, Greater China chairman of communications consultancy APCO Worldwide, has given a critical assessment of the way China's government is treating foreign companies as part of its anti-corruption drive.",-0.0822932198643684,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.163976351420084,7.538113457815988,6.633995771408081,5.689184495380947,4.992558373345269
40,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Katarina Johnson-Thompson won her first major medal with silver in the long jump at the World Indoor Championships.,-0.0009555171709507,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.652108669281006,5.4723405838012695,4.736892024676005,4.191533952951431,3.5492688092318447
41,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Justice Secretary Michael Matheson has said it is not helpful if people give a ""running commentary"" on the death in police custody of Sheku Bayoh.",0.0014722878113389,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.420011520385742,5.721177260080974,5.078333616256714,4.641657968362172,4.244012626012166
42,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,The Public Prosecution Service and the PSNI have launched a legal bid to gain access to all interviews and notes by a former IRA member who was one of the main researchers for a Troubles history project at Boston College.,-0.011622991412878,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54974365234375,7.423579633235931,6.502520402272542,5.677682133281932,5.090778748194377
43,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,"<?php

namespace AppHttpControllers;

use IlluminateHttpRequest;
use AppHttpRequests;
use App",The Stromeferry bypass in Wester Ross has been reopened after a landslide led to travel on the road being restricted to between 07:00 and 19:00.,-0.0069271014072,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.447923024495443,8.875590960184732,7.4121766805648805,6.343213026340191,5.250673083698048
44,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,The man suspected of carrying out a deadly shooting at a Florida airport has been charged by prosecutors.,-0.0122560784220695,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.229623794555664,7.052218755086263,6.048405551910401,5.365721259798322,4.7157838344573975
45,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Leeds United's assistant head coach Paul Raynor has said that chairman Massimo Cellino is still positive, despite fan protests at Elland Road.",-0.0038354157004505,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33836841583252,7.838648128509521,6.524817526340485,5.6009822325273,5.007795384952
46,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » News » 2019 » January » 14 » 14th January ,Nico Rosberg retook the World Championship lead from Lewis Hamilton following a grandstand finish to the Singapore Grand Prix.,0.0090154167264699,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.126097679138184,7.075937390327454,5.977973381678264,4.8776505258348255,4.263856855305758
47,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » News » 2019 » May » 21 » 2019-05,"In our series of letters from Africa, journalist and media trainer Joseph Warungu takes advantage of the temporary lull in tear gas to examine the rocky political climate in Kenya.",-0.003016808303073,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.426486015319824,8.612755060195923,7.375464868545532,6.555576269443218,5.695524005328908
48,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » 2019 » May » 21 » 5 Things You Didn’t Know,"The prime minister has pledged to bring the United Kingdom ""closer together"" as her government unveiled its proposed new laws in the Queen's Speech.",0.0129638547077775,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.562542915344238,6.213938140869141,5.490791708230972,4.786220463839444,4.279573457581656
49,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Portadown have forfeited the points they won by beating Ards on Saturday and been fined £350 for playing Robert Garrett while he was suspended.,0.0204460490494966,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1089186668396,8.352659606933594,6.980495274066925,6.163135225122625,5.5579803841454645
50,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Some stories reported by Newsround can make you feel sad - but you are not the only one and it's OK to have those feelings.,-0.0213763676583766,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.976891994476318,6.812612533569336,5.950336337089539,5.561757326126099,5.00983478472783
51,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Police were called to a primary school in Dumfries after a nine-year-old pupil was found with a knife, it has emerged.",9.213818702846766e-05,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.134127140045166,6.056498050689697,5.0497017587934225,4.048234927654266,3.410714782201327
52,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Swansea City head coach Francesco Guidolin believes his side can haul themselves out of relegation danger.,-0.0513234920799732,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83691692352295,6.682137966156006,5.521668712298076,4.702389508485794,4.024306571483612
53,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » News » 2019 » January » 14 » 14th January ,"Churan Zheng, an events organiser, works for a company in China that allows her and her female colleagues to take a day or two a month off if they suffer from period pain.",0.0543522611260414,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.083183924357096,8.640077114105225,7.312709288163618,6.551853656768799,5.641700532701281
54,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"Scientists have described a new species of bird in northern India and China, called the Himalayan forest thrush.",-0.1245592907071113,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.861692428588867,5.180747628211975,4.781702597935994,4.534623444080353,4.239319801330566
55,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Manchester City Women made it three wins from three to start the Women's Super League season with a hard-fought win at Birmingham City Ladies.,-0.0061578177846968,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.645117998123169,5.081029987335205,4.367487818002701,3.9682209730148315,3.4854743572381826
56,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Devon and Cornwall's Police and Crime Commissioner (PCC) has announced he will not be seeking re-election in May.,-0.025676479563117,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8597962856292725,4.6565346121788025,3.8555896282196045,3.4749063650767007,2.9590916136900582
57,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Holyrood's local government committee has backed plans to raise the council tax for the four highest bands.,-0.0273563433438539,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.570159912109375,7.401970624923706,6.230183402697246,5.463351607322693,4.8804728269577025
58,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Conservationists have won a legal challenge in Scotland's highest court against four major offshore wind farm projects.,0.0369230583310127,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66631555557251,6.685643911361694,5.86255677541097,5.26163911819458,4.8118408679962155
59,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » 2019 » May » 21 » 2019-05-21,Non-league Aldershot Town will play Rochdale in the second round of the FA Cup after Mark Molesley struck a late winner against League Two Portsmouth.,0.058819655328989,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.746800104777018,9.018625020980835,7.265492492251926,6.024099091688792,5.144905281066895
60,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"A former Provisional IRA member murdered in front of his wife was shot dead in a ""ruthless and premeditated killing"", police have said.",-0.00232639699243,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.215561389923096,7.491455554962158,6.378134436077541,5.5418634613355,4.78829178015391
61,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » News » 2019 » May » 21 » 2019-05,British number three Aljaz Bedene is considering switching his allegiance back to Slovenia in order to compete at the Olympics.,0.0277293305844068,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.170138835906982,7.032410025596619,6.126852989196777,4.975595818625556,4.430253343148665
62,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,"A woman who tried to launder £55,000 of stolen cash through Rangers Supporters' Association Boys Club has been told to carry out 260 hours unpaid work.",0.046151015907526,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.017078081766764,9.176259199778238,7.9630830023023815,7.024593750635783,6.133395528793335
63,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Ulster captain Rory Best says he would love the chance to take over from Paul O'Connell as Ireland skipper.,0.019249090924859,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.217333793640137,5.705533564090729,4.975038290023804,4.286442200342814,3.974854664369063
64,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Fleetwood boosted their survival hopes by beating Scunthorpe for just their second League One win of the year.,-0.0465438663959503,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.954303979873657,9.299330592155457,7.219320024762835,6.4479475021362305,5.360012253125508
65,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » 2019 » May » 21 » 5 Things You Didn’t Know,"The government has ""undermined and weakened"" the NHS in England, a letter signed by 140 doctors says.",0.0071213254705071,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.946641445159912,7.122289776802063,6.201004425684611,5.214253849453396,4.731962203979492
66,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Wigan Warriors have signed utility back Sam Hopkins from Leigh Centurions.,-0.0125562017783522,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.815560340881348,9.141095161437988,7.340096712112427,6.660066890716553,5.73274166243417
67,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,Home » News » 2019 » May » 21 » 5 Things You Didn’t Know,Neenu Kewlani is a communications professional and works for disability rights in India.,0.0566124096512794,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.068906784057617,10.832844416300455,9.224794673919678,8.742345333099365,7.5807910561561584
68,microsoft/Phi-3-small-128k-instruct,Summarize the following text: ,XSum,<|tag|> math qa<|end|><|user|> Solve: 2,Former Brazilian president Dilma Rousseff has left her official residence in the capital Brasilia for the last time following her impeachment and removal from office.,0.0534287169575691,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6879496574401855,4.936181735992432,3.942642092704773,3.3297327648509634,2.873513319662639
