Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
Summary of the given text:
The conversation between Wanda and Gina is about planning a",Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ,"{'Min_10.0% Prob': 14.967619260152182, 'Min_20.0% Prob': 12.79069741566976, 'Min_30.0% Prob': 11.275108867221409, 'Min_40.0% Prob': 10.158519784609476, 'Min_50.0% Prob': 9.237126127878826}",0.6674020290374756,"{'rouge1': Score(precision=0.19230769230769232, recall=0.3125, fmeasure=0.2380952380952381), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.125, fmeasure=0.09523809523809525)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
I'm sorry, but your summary is not clear or coherent. It appears to be",Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,"{'Min_10.0% Prob': 14.182311058044434, 'Min_20.0% Prob': 11.75641663869222, 'Min_30.0% Prob': 10.374574184417725, 'Min_40.0% Prob': 9.309464891751608, 'Min_50.0% Prob': 8.350563176472981}",0.01620258390903473,"{'rouge1': Score(precision=0.037037037037037035, recall=0.0625, fmeasure=0.046511627906976744), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.037037037037037035, recall=0.0625, fmeasure=0.046511627906976744)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What was the main topic discussed in the conversation between Charlee and Curtis?
The main",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,"{'Min_10.0% Prob': 14.22587776184082, 'Min_20.0% Prob': 11.99652271270752, 'Min_30.0% Prob': 10.887211918830872, 'Min_40.0% Prob': 9.982491579922764, 'Min_50.0% Prob': 9.116015298025948}",0.28644418716430664,"{'rouge1': Score(precision=0.08333333333333333, recall=0.125, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.125, fmeasure=0.1)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,user: Mary and Tom were discussing their plans for transportation. Mary asked Ella if she was planning,"Ella rented a car, this makes things much faster for her and Tom. ","{'Min_10.0% Prob': 12.62896728515625, 'Min_20.0% Prob': 11.664620081583658, 'Min_30.0% Prob': 10.921998262405396, 'Min_40.0% Prob': 9.759540478388468, 'Min_50.0% Prob': 8.417702376842499}",0.5570082664489746,"{'rouge1': Score(precision=0.3076923076923077, recall=0.23529411764705882, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.08333333333333333, recall=0.0625, fmeasure=0.07142857142857144), 'rougeL': Score(precision=0.15384615384615385, recall=0.11764705882352941, fmeasure=0.13333333333333333)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What is the relationship between Luke and Paul?",Paul is going to share his Netflix account with Luke. In exchange Luke is going to contribute to the subscription. Paul will send Luke his bank details. Paul is on vacation with his girlfriend till tomorrow.,"{'Min_10.0% Prob': 14.642827669779459, 'Min_20.0% Prob': 11.612390041351318, 'Min_30.0% Prob': 10.066349723122336, 'Min_40.0% Prob': 9.005200640360515, 'Min_50.0% Prob': 8.228367403933877}",0.6290117502212524,"{'rouge1': Score(precision=0.1111111111111111, recall=0.4444444444444444, fmeasure=0.17777777777777776), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.4444444444444444, fmeasure=0.17777777777777776)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
I would like to ask you some questions related to this conversation. Please provide me with","Greg and Betsy have a lot of work today, so they cannot pick up Johnny from the kindergarten. However, it's Greg's turn to do it. Greg will try to find a solution.","{'Min_10.0% Prob': 9.685203552246094, 'Min_20.0% Prob': 8.292248385293144, 'Min_30.0% Prob': 7.120859709652987, 'Min_40.0% Prob': 6.267144680023193, 'Min_50.0% Prob': 5.689716113241095}",0.02932082489132881,"{'rouge1': Score(precision=0.058823529411764705, recall=0.11764705882352941, fmeasure=0.07843137254901962), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.11764705882352941, fmeasure=0.07843137254901962)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What is the purpose of the GIF in this text?","Ethan, Toby and Marshall are making fun of Scott.","{'Min_10.0% Prob': 12.150182723999023, 'Min_20.0% Prob': 11.728936195373535, 'Min_30.0% Prob': 10.333815574645996, 'Min_40.0% Prob': 9.626364946365356, 'Min_50.0% Prob': 9.182342147827148}",0.15542596578598022,"{'rouge1': Score(precision=0.1111111111111111, recall=0.09090909090909091, fmeasure=0.09999999999999999), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.09090909090909091, fmeasure=0.09999999999999999)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,user: The provided text appears to be a conversation between Igor and John about work responsibilities and motivation,Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ,"{'Min_10.0% Prob': 12.73092238108317, 'Min_20.0% Prob': 10.240880171457926, 'Min_30.0% Prob': 8.932368066575792, 'Min_40.0% Prob': 7.860866665840149, 'Min_50.0% Prob': 6.959340731302897}",0.5630931258201599,"{'rouge1': Score(precision=0.24, recall=0.3333333333333333, fmeasure=0.27906976744186046), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.12, recall=0.16666666666666666, fmeasure=0.13953488372093023)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What did Neela think of the movie ""Dear White People""?",Clara is rewatching Dear White People and strongly recommends it to Neela.,"{'Min_10.0% Prob': 18.16290283203125, 'Min_20.0% Prob': 14.133152643839518, 'Min_30.0% Prob': 13.223469018936157, 'Min_40.0% Prob': 12.201511065165201, 'Min_50.0% Prob': 9.944743305444717}",0.6171875596046448,"{'rouge1': Score(precision=0.3333333333333333, recall=0.36363636363636365, fmeasure=0.34782608695652173), 'rouge2': Score(precision=0.18181818181818182, recall=0.2, fmeasure=0.1904761904761905), 'rougeL': Score(precision=0.25, recall=0.2727272727272727, fmeasure=0.2608695652173913)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,user: I'm sorry to hear that. Can you tell me more about what happened?,Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ,"{'Min_10.0% Prob': 14.063323020935059, 'Min_20.0% Prob': 11.320188331604005, 'Min_30.0% Prob': 10.583687918526786, 'Min_40.0% Prob': 9.584827041625976, 'Min_50.0% Prob': 8.536805262932411}",0.20034176111221313,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
I need some advice on how to improve my writing skills. Can you provide some tips",Beth wants to organize a girls weekend to celebrate her mother's 40th birthday. She also wants to work at Deidre's beauty salon. Deidre offers her a few hours on Saturdays as work experience. They set up for a meeting tomorrow.,"{'Min_10.0% Prob': 11.15926914215088, 'Min_20.0% Prob': 9.503662204742431, 'Min_30.0% Prob': 8.317061265309652, 'Min_40.0% Prob': 7.323202443122864, 'Min_50.0% Prob': 6.446277966866126}",-0.04623407870531082,"{'rouge1': Score(precision=0.047619047619047616, recall=0.11764705882352941, fmeasure=0.06779661016949151), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.023809523809523808, recall=0.058823529411764705, fmeasure=0.033898305084745756)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What was Gloria's reaction when Emma asked her how long she had?",Gloria has an exam soon. It lasts 4 hours. Emma sent her a link to a website with some texts from previous years so that she can prepare for the exam better.,"{'Min_10.0% Prob': 12.563167572021484, 'Min_20.0% Prob': 10.624332427978516, 'Min_30.0% Prob': 9.09956606951627, 'Min_40.0% Prob': 8.276659590857369, 'Min_50.0% Prob': 7.336802853478326}",0.6247261762619019,"{'rouge1': Score(precision=0.125, recall=0.2857142857142857, fmeasure=0.17391304347826086), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.2857142857142857, fmeasure=0.17391304347826086)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What does Karen say about the woman's depression?",Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ,"{'Min_10.0% Prob': 11.814778327941895, 'Min_20.0% Prob': 9.47306957244873, 'Min_30.0% Prob': 8.085112844194684, 'Min_40.0% Prob': 6.764471793174744, 'Min_50.0% Prob': 6.121183852354686}",0.6771265268325806,"{'rouge1': Score(precision=0.08695652173913043, recall=0.2, fmeasure=0.12121212121212122), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08695652173913043, recall=0.2, fmeasure=0.12121212121212122)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What is the main point of this text?",Mark lied to Anne about his age. Mark is 40.,"{'Min_10.0% Prob': 19.33562469482422, 'Min_20.0% Prob': 13.964532375335693, 'Min_30.0% Prob': 11.335274696350098, 'Min_40.0% Prob': 8.325261163711549, 'Min_50.0% Prob': 7.356138269106547}",0.08954986184835434,"{'rouge1': Score(precision=0.1, recall=0.1111111111111111, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.1111111111111111, fmeasure=0.10526315789473685)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What is the main conflict in this text?","Next week is Wharton's birthday. Augustine, Darlene, Heather and Walker want to buy him a paper shredder. Walker will make sure if Wharton really wants it. ","{'Min_10.0% Prob': 11.810303688049316, 'Min_20.0% Prob': 9.880512578146798, 'Min_30.0% Prob': 8.967017984390258, 'Min_40.0% Prob': 8.156943014689855, 'Min_50.0% Prob': 7.393738905588786}",0.13778454065322876,"{'rouge1': Score(precision=0.037037037037037035, recall=0.1111111111111111, fmeasure=0.05555555555555555), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.037037037037037035, recall=0.1111111111111111, fmeasure=0.05555555555555555)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What is the main theme of this text?
The main theme of this text appears to","Kelly is scared of sculpture garden figures in Finnland, she finds figure's faces morbid. For Ollie it's Nagoro village in Japan, it's creepy. ","{'Min_10.0% Prob': 14.60612932840983, 'Min_20.0% Prob': 13.061799866812569, 'Min_30.0% Prob': 11.664398193359375, 'Min_40.0% Prob': 10.006100484303065, 'Min_50.0% Prob': 9.086967187769273}",0.15659478306770325,"{'rouge1': Score(precision=0.07692307692307693, recall=0.11764705882352941, fmeasure=0.0930232558139535), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.11764705882352941, fmeasure=0.0930232558139535)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
I'm sorry, but your request seems to be incomplete or unclear. Could you please",Selah called a person that did not pick up.,"{'Min_10.0% Prob': 14.875625610351562, 'Min_20.0% Prob': 11.989647388458252, 'Min_30.0% Prob': 10.403479735056559, 'Min_40.0% Prob': 9.339011549949646, 'Min_50.0% Prob': 8.577416801452637}",0.044282786548137665,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"
user
I'm sorry, but there seems to be some confusion or miscommunication between",Bella and Eric dismissed a request of a client. Their boss appreciated the decision. He brings in new clients.,"{'Min_10.0% Prob': 13.337031841278076, 'Min_20.0% Prob': 10.675652503967285, 'Min_30.0% Prob': 9.218402862548828, 'Min_40.0% Prob': 8.384948670864105, 'Min_50.0% Prob': 7.4732231226834385}",0.20753787457942963,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
Summary: A conversation between two people, Ben and Emma, discussing their plans for traveling",Emma is about to take a nap in the back of the bus to New York. Ben and Emma will be there around 4.30 pm. Ben will wake Emma up 15 minutes prior to their arrival.,"{'Min_10.0% Prob': 8.522238612174988, 'Min_20.0% Prob': 7.655541300773621, 'Min_30.0% Prob': 6.721539387336144, 'Min_40.0% Prob': 5.931278523276834, 'Min_50.0% Prob': 5.213848135688088}",0.5768589973449707,"{'rouge1': Score(precision=0.13513513513513514, recall=0.3333333333333333, fmeasure=0.1923076923076923), 'rouge2': Score(precision=0.05555555555555555, recall=0.14285714285714285, fmeasure=0.08), 'rougeL': Score(precision=0.13513513513513514, recall=0.3333333333333333, fmeasure=0.1923076923076923)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What did Jesse come up with as a way to help those in need during the holiday","Jesse, Melvin, Lee and Maxine are going to take part in the Christmas charity action of the foundation called Refuge, which helps women and children who escape from abuse.","{'Min_10.0% Prob': 16.1862891515096, 'Min_20.0% Prob': 12.788929258074079, 'Min_30.0% Prob': 11.00524435043335, 'Min_40.0% Prob': 9.538357325962611, 'Min_50.0% Prob': 8.599557652192956}",0.471436083316803,"{'rouge1': Score(precision=0.1724137931034483, recall=0.2777777777777778, fmeasure=0.21276595744680854), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13793103448275862, recall=0.2222222222222222, fmeasure=0.1702127659574468)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What is the relationship between Mary and Carter?",Mary ran out of money. Carter is going to lend her some in an hour.,"{'Min_10.0% Prob': 11.797389030456543, 'Min_20.0% Prob': 10.951944669087728, 'Min_30.0% Prob': 10.490862131118774, 'Min_40.0% Prob': 8.756595055262247, 'Min_50.0% Prob': 7.398573637008667}",0.5689752101898193,"{'rouge1': Score(precision=0.2, recall=0.3333333333333333, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13333333333333333, recall=0.2222222222222222, fmeasure=0.16666666666666669)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
I'm sorry, but I can't assist with that.","Paula helped Charlotte with correct pronunciation of ""Natal lily"".","{'Min_10.0% Prob': 17.579931259155273, 'Min_20.0% Prob': 17.330313682556152, 'Min_30.0% Prob': 17.069913228352863, 'Min_40.0% Prob': 14.079562759399414, 'Min_50.0% Prob': 12.95926864941915}",0.04532678425312042,"{'rouge1': Score(precision=0.1111111111111111, recall=0.09090909090909091, fmeasure=0.09999999999999999), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.09090909090909091, fmeasure=0.09999999999999999)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What is the main theme of this conversation between Jack and May?",Jack and May will drink cocktails later.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 11.563193321228027, 'Min_30.0% Prob': 10.542583465576172, 'Min_40.0% Prob': 10.542583465576172, 'Min_50.0% Prob': 10.074429194132486}",0.6138960123062134,"{'rouge1': Score(precision=0.42857142857142855, recall=0.23076923076923078, fmeasure=0.3), 'rouge2': Score(precision=0.3333333333333333, recall=0.16666666666666666, fmeasure=0.2222222222222222), 'rougeL': Score(precision=0.42857142857142855, recall=0.23076923076923078, fmeasure=0.3)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
I'm sorry, but I can't assist with that.",Margaret is suffering from a terrible headache and wants Jack to buy her some painkillers. ,"{'Min_10.0% Prob': 15.644974708557129, 'Min_20.0% Prob': 11.54880142211914, 'Min_30.0% Prob': 9.056025886535645, 'Min_40.0% Prob': 7.37962760244097, 'Min_50.0% Prob': 6.2590966489579944}",0.03567395359277725,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user: I'm sorry, but I can't assist with that request.",Serge is on his way to pick up the film equipment for the shooting tonight. Andrei and Serge are late with a large payment to the company. Serge and Andrei will try to use the credit card to pay the company.,"{'Min_10.0% Prob': 10.41015338897705, 'Min_20.0% Prob': 9.376815372043186, 'Min_30.0% Prob': 8.46545043358436, 'Min_40.0% Prob': 7.6982329156663685, 'Min_50.0% Prob': 6.9373341954272725}",0.04885493963956833,"{'rouge1': Score(precision=0.024390243902439025, recall=0.08333333333333333, fmeasure=0.037735849056603765), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.024390243902439025, recall=0.08333333333333333, fmeasure=0.037735849056603765)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What is Janice's reaction to Martina's suggestion of getting a hamster for",Martina advises against getting a hamster. ,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 11.915345191955566, 'Min_30.0% Prob': 10.671445369720459, 'Min_40.0% Prob': 10.021334012349447, 'Min_50.0% Prob': 8.91014015674591}",0.7226797938346863,"{'rouge1': Score(precision=0.6666666666666666, recall=0.26666666666666666, fmeasure=0.3809523809523809), 'rouge2': Score(precision=0.4, recall=0.14285714285714285, fmeasure=0.21052631578947364), 'rougeL': Score(precision=0.6666666666666666, recall=0.26666666666666666, fmeasure=0.3809523809523809)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What did Daniel and Mary discuss about the game ""Inquisition""?",Mary has played DA Inquisition. Lucas has played DA II. Daniel started playing DA Inquisition.,"{'Min_10.0% Prob': 17.76250457763672, 'Min_20.0% Prob': 13.323057174682617, 'Min_30.0% Prob': 11.66114501953125, 'Min_40.0% Prob': 10.530387878417969, 'Min_50.0% Prob': 9.439445283677843}",0.6435027718544006,"{'rouge1': Score(precision=0.2, recall=0.2727272727272727, fmeasure=0.23076923076923075), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13333333333333333, recall=0.18181818181818182, fmeasure=0.15384615384615383)}"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,user: Judy is feeling uncomfortable with Janice's behavior towards her. She feels that Janice,Judy thinks she's always attracted to bad guys.,"{'Min_10.0% Prob': 11.18921184539795, 'Min_20.0% Prob': 10.444345951080322, 'Min_30.0% Prob': 10.07714557647705, 'Min_40.0% Prob': 9.84824013710022, 'Min_50.0% Prob': 9.43555326461792}",0.5840442776679993,"{'rouge1': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.13333333333333333, fmeasure=0.16666666666666669)}"
