,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,levenshtein_distance,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
20,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, 'The vehicle is designed to be able to operate in an urban environment with a designed top speed of,"Modular Robotic Vehicle developed at NASA's Johnson Space Center .
Each wheel can be controlled independently and turn 180 degrees .
Shows off the technologies that could let man move across other planets .
Could also be used to improve self driving cars on Earth .",0.3739054799079895,206.0,0.09302325581395349,0.21052631578947367,0.12903225806451613,0.0,0.0,0.0,0.06976744186046512,0.15789473684210525,0.09677419354838708,9.77135772705078,8.895089483261108,8.079697227478027,7.1432719230651855,6.549609101735628
21,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail," She was also warned that she was being filmed at the start of her ugly rant, however continued to","ESPN sports reporter Britt McHenry suspended for one week from network .
She berated an Advanced Towing employee after her car was towed from a Chinese restaurant in Arlington, Virginia, on April 6 .
Insulted the woman's looks, education and job .
'Lose some weight, baby girl,' McHenry said as she walked away .
McHenry apologized Thursday after security footage surface online .
Said it was 'an intense and stressful' situation .",0.4088691174983978,362.0,0.08955223880597014,0.3157894736842105,0.13953488372093023,0.0,0.0,0.0,0.05970149253731343,0.21052631578947367,0.09302325581395349,12.900322066413032,10.592485653726678,9.168693218912397,8.01374572201779,7.243967949075902
22,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail," Rita and Ricky at the opening of his father's store, left, and Rita seen partying with her","Rita, 24, has designed range for adidas Originals .
Designs are inspired by Asian culture, she tells FEMAIL .
Star says she's excited to see what the future holds for her .",0.2856121361255646,127.0,0.13333333333333333,0.2222222222222222,0.16666666666666669,0.0,0.0,0.0,0.1,0.16666666666666666,0.125,9.82366681098938,9.084609866142273,8.334341088930765,7.183747011072495,6.453212828863235
24,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, The IMF has said it will not be able to repay the debt until the country has paid back the,"Greece is due to repay £330million loan to the International Monetary Fund .
There were concerns heavily indebted nation would default on payment .
Deputy finance minister Dimitris Mardas claims Greece will meet demand .
It was reported nation didn't have funds to repay debt without agreement .",0.5680760741233826,238.0,0.13333333333333333,0.3,0.18461538461538463,0.022727272727272728,0.05263157894736842,0.031746031746031744,0.1111111111111111,0.25,0.15384615384615383,10.023414452870687,8.792416413625082,7.987984312905206,7.247250398000081,6.554844832420349
25,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,"

The following text:

A schoolgirl was left stranded at a busy airport after easy","Deva Joseph hit problems when she couldn't fit handbag inside suitcase .
14-year-old left in floods of tears after flight  to Spain left without her .
Offered to pay for bag to go in hold but was told she needed a credit card .
easyJet said it should have made an exception to policy of accepting cash .",0.394138753414154,251.0,0.07017543859649122,0.2857142857142857,0.11267605633802817,0.0,0.0,0.0,0.03508771929824561,0.14285714285714285,0.056338028169014086,11.331814902169365,10.201575790132795,9.107019696916852,8.048811742237636,7.296475464957101
27,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, The Blues will be hoping to keep their unbeaten run going with a win at home to United on Saturday,"Luke McGee made stoppage time double save for Tottenham Hotspur .
Chelsea keeper Mitchell Beeney nearly handed Spurs lead with error .
Tottenham missed out going level on points with Manchester United .
Spurs now sit third in table behind United and Liverpool .
Defending champions, in eighth, remain three points behind Spurs .",0.3605275750160217,257.0,0.08163265306122448,0.2,0.11594202898550723,0.0,0.0,0.0,0.061224489795918366,0.15,0.08695652173913043,11.41978089014689,9.425021428328295,8.3554918050766,7.714627504348755,6.95756821198897
29,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail," The organisation, set up in the wake of the phone-hacking scandal, is campaigning against what","Tom O’Carroll went to rally in Houses of Parliament on February 25 .
69-year-old former key activist jailed in 1981 for 'corrupting public morals'
PIE was formed in 1974 to campaign for sex with children to be legalised .
His attendance at the meeting is likely to be an embarrassment for group .",0.1803192645311355,241.0,0.09433962264150944,0.3125,0.14492753623188406,0.0,0.0,0.0,0.07547169811320754,0.25,0.11594202898550725,11.53209182194301,9.99965054648263,8.829775832948231,7.903860875538418,7.1271487372262134
30,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail," He was arrested on Friday in Portsmouth, New Hampshire, for receipt and distribution of child pornography after allegedly","Dr Adam Cobb, 45, was arrested in Portsmouth, New Hampshire on Friday .
He allegedly uploaded images of child pornography to  Tumblr website .
The 45-year-old held senior military and government roles in Australia .
He was in the US working as a research professor and director at the prestigious US Naval War College in Rhode Island .
If convicted of the child pornography charges he faces 20 years' jail .",0.6298227906227112,315.0,0.20588235294117646,0.7777777777777778,0.3255813953488372,0.11940298507462686,0.47058823529411764,0.19047619047619047,0.14705882352941177,0.5555555555555556,0.23255813953488372,9.289293467998505,8.200469255447388,7.246943187713623,6.5492268764611445,5.7908749750682285
31,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail," They have two daughters, Shayanthy and Shayanthy.","Prasanna Arulchelvam leapt into van as it sped away but was pushed out .
His head hit the ground with a 'nasty crunch' and he died 11 days later .
A gang tried to steal cigarettes from the victim's van before he gave chase .
All three have now been jailed, including the man who pushed Mr Prasanna .",0.1248906552791595,262.0,0.03571428571428571,0.2857142857142857,0.06349206349206349,0.0,0.0,0.0,0.017857142857142856,0.14285714285714285,0.031746031746031744,11.34090096609933,9.157921950022379,8.12228605963967,7.317035865783692,6.657224829132493
34,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail," The two players have been linked with a move to Juventus, with Lichtsteiner saying: '","Stephan Lichtsteiner played alongside Eden Hazard at Lille in France .
Paul Pogba is another who stars alongside Lichtsteiner at Juventus in Italy .
He has tipped 18-year-old Juve forward Kingsley Coman to be the next star .",0.5664221048355103,172.0,0.10810810810810811,0.2857142857142857,0.1568627450980392,0.0,0.0,0.0,0.02702702702702703,0.07142857142857142,0.0392156862745098,10.529149627685547,9.328661918640137,8.37410056591034,7.274705442515287,6.369355167661395
36,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, The developers have also been criticised for the lack of consultation with the local community. The developers have also,"Developer's plans to build 73 luxury flats has angered residents who live nearby Park Crescent West in London .
They claim that noise and disruption caused by the building work could last five years and will ruin their lives .
The crescent was originally designed by John Nash, who also created Buckingham Palace, in the early 19th century .
Plans to remove the crescent's facade and replace it with something more historically correct and accurate .",0.1801459789276123,369.0,0.0945945945945946,0.3684210526315789,0.15053763440860216,0.0,0.0,0.0,0.05405405405405406,0.21052631578947367,0.08602150537634409,10.140770673751831,8.53132859398337,7.52925337277926,6.859130508759442,6.180256882379221
37,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,"

The following text:

Irbil, Iraq (CNN)ISIS claimed it controlled part","ISIS says it controls several buildings at the Baiji oil refinery .
Iraqi government security officials say Iraqi forces remain in full control .
The refinery, Iraq's largest, has long been a lucrative target for militants .",0.5625672936439514,184.0,0.14285714285714285,0.45454545454545453,0.21739130434782608,0.029411764705882353,0.1,0.04545454545454545,0.08571428571428572,0.2727272727272727,0.13043478260869562,10.949219703674316,9.034435868263245,7.812337361849272,7.207136631011963,6.514760429208929
38,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, Please consider writing to us at letters@theguardian.com or calling 0800 555 111.,"47-year-old  arrested  on suspicion of perverting the course of justice .
Released from bail conditions almost a year after his arrest last July .
Police say he provided details which have progressed investigation .
Miss Lawrence was reported missing by her father in York in 2009 .",0.0749127864837646,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.068364715576172,9.31823427026922,8.556746202356676,7.965661374005404,7.147558655057635
39,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, Depay is also keen to play for the Netherlands and is keen to play for the Netherlands in the,"Memphis Depay is being targeted by Manchester United and Liverpool .
The Holland international is linked with a £25million move from PSV .
But he has held talks with Paris Saint-Germain over a potential switch .
READ: Depay is like a young Cristiano Ronaldo, says Ronald de Boer .
CLICK HERE for all you need to know on Depay .",0.6493858695030212,260.0,0.125,0.3684210526315789,0.18666666666666668,0.01818181818181818,0.05555555555555555,0.0273972602739726,0.08928571428571429,0.2631578947368421,0.13333333333333333,8.862914025783539,7.331425905227661,6.461648960908254,5.697416998445988,5.1154423415660855
40,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,"

References

External links
 FBI affidavit
 FBI affidavit","An FBI affidavit from November 2014 that was recently unsealed reveals translator Xiaoming Gao shared information with an alleged Chinese spy .
Gao was paid 'thousands of dollars to provide information on U.S. persons and a U.S. government employee'
She also lived with a State Department employee who had top-secret clearance and who revealed they spoke about work with the woman .
Despite all this she was never prosecuted, and left her position at the Office of Language Services in February 2014 .",0.2957269847393036,462.0,0.024096385542168676,0.2857142857142857,0.044444444444444446,0.012195121951219513,0.16666666666666666,0.022727272727272724,0.024096385542168676,0.2857142857142857,0.044444444444444446,10.884562540054322,8.719902856009346,7.684345829871393,6.772208821205866,6.141856725399311
41,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, The home is decorated with salv,"Gaby Tillero and Greg Ensslen bought the home after a church claimed they wanted to demolish it and expand their lot .
The home was dismantled and stored for a year before the couple found a lot across New Orleans that would fit the home's dimensions .
Tillero and her husband Ensslen now live in the home with their two sons, six-year-old Santiago and nine-year-old Javier, as well as Tillero's mother, Olga Tillero .
The couple stayed true to the cottage's floor plan, while converting it from a duplex to a single-family home .
They used salvaged and recycled materials to decorate the interior and exterior of the home .",0.2632220089435577,592.0,0.035398230088495575,0.6666666666666666,0.06722689075630253,0.008928571428571428,0.2,0.017094017094017092,0.02654867256637168,0.5,0.050420168067226885,9.356103215898786,8.351620822117246,7.315894925317099,6.334519275303545,5.5398324385081255
42,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, Mr Brown said Mr Powell had been given a $1500 fine and no convictions as the dog owner had,"Alexis Douglas was outside a friend's house when a pitbull attacked her .
The five-year-old required 50 stitches after the dog mauled her face .
She is too afraid to go outside her home without her mother or teachers .
The dog's owner put down the pitbull and escaped any convictions .
Edward Powell did not register his dog and the court gave him a $1500 fine .
Monique Douglas, Alexis's mother, is outraged with the verdict handed down on Thursday .",0.5040989518165588,383.0,0.1111111111111111,0.47368421052631576,0.18,0.0375,0.16666666666666666,0.061224489795918366,0.06172839506172839,0.2631578947368421,0.1,10.555389022827148,9.138822150230407,8.042184321085612,6.9323470069140924,6.174280507891786
43,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, The former England international was a key player in the England team that won the World Cup in Russia in,"Paul Parker played for Manchester United, QPR and Fulham among others .
The right back also made 19 international appearances for England .
Parker's expired passport was listed for sale on eBay for £5,000 .",0.3712871074676513,151.0,0.11764705882352941,0.2,0.14814814814814817,0.0,0.0,0.0,0.08823529411764706,0.15,0.11111111111111112,10.411303997039795,8.69749821556939,7.684697187863863,6.596686641375224,5.975839062170549
44,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail," The survey of 2,000 people commissioned by Barclaycard found people were feeling more confident about their","Consumers are buying luxury items amid falling prices and rising wages .
Restaurants have seen spending increase by 17 per cent in the past year .
Figures expected to show UK is now in first period of deflation since 1960 .",0.2226047962903976,177.0,0.07894736842105263,0.17647058823529413,0.10909090909090909,0.0,0.0,0.0,0.05263157894736842,0.11764705882352941,0.07272727272727272,9.960024118423462,8.736521032121447,7.761257989065988,7.056102805667454,6.308372860369475
45,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, The number of gated profiles is also significantly lower than Twitter. The number of gated profiles is,"Liverpool's Mario Balotelli receives more abuse than any other player .
The Italian was on the end of 8,000 messages, with Danny Welbeck receiving 1,600 in a study carried out by Kick It Out .
Anti-racism campaigners found 134,400 derogatory messages were made in just seven months on Facebook, Twitter, blogs and other social media .
Rio Ferdinand was fined for  including the word 'sket' in a tweet .",0.2487202286720276,333.0,0.07142857142857142,0.29411764705882354,0.11494252873563217,0.0,0.0,0.0,0.05714285714285714,0.23529411764705882,0.09195402298850573,11.26729647318522,9.401361597908867,8.091383280577483,7.04421506701289,6.318039303240568
46,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail," $1,895 . $1,895 . $1,895 . $1","Study from Commerce Department says US was worth $26trillion in 2006 .
DC and New Jersey worth the most per acre, with Wyoming the least .
Forty-seven per cent of the US is farmland, only 5.8 per cent developed .",0.3045499324798584,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.827596282958984,9.66147494316101,8.621131960550944,7.835333251953125,7.1389875411987305
47,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,"

This is a rush transcript. Copy may not be in its final form.

AMY","3rd ""Tron"" is coming together with ""Tron: Legacy"" stars returning .
Olivia Wilde and Garrett Hedlund will reprise their roles .
""Tron: Legacy"" grossed $400 million worldwide, after the 1982 original gained fans online .",0.0266537200659513,180.0,0.03125,0.07142857142857142,0.043478260869565216,0.0,0.0,0.0,0.03125,0.07142857142857142,0.043478260869565216,9.711664581298828,8.673813299699264,8.021482825279236,7.207875078374689,6.418693057128361
49,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, Please consider writing to us at letters@the-sun.co.uk or calling 020 36,"Aunt and cousins of Waheed Ahmed were arrested at Manchester Airport .
Ahmed, 21, was held by anti-terror police at Birmingham Airport yesterday .
Student is accused of trying to take eight family members into Syria .
He was arrested in Turkish border town with family, including four children .",0.0824339240789413,246.0,0.0425531914893617,0.13333333333333333,0.06451612903225806,0.0,0.0,0.0,0.02127659574468085,0.06666666666666667,0.03225806451612903,9.966547648111979,8.281189481417337,7.313422203063965,6.613918602466583,6.089193884531657
50,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,"

The following text:

Police are considering manslaughter charges after a man who was violently shaken","Liam Dawe was born healthy but suffered on-going health complications .
Died at 21 last year having developed cerebral palsy following the assault .
Inquest in Plymouth, Devon, heard he was shaken at just four weeks old .",0.1971459090709686,171.0,0.1111111111111111,0.26666666666666666,0.1568627450980392,0.0,0.0,0.0,0.08333333333333333,0.2,0.11764705882352941,11.150152921676636,9.61507060792711,8.591489110674177,7.6965087087530835,7.037193258603414
51,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, 'I have been playing a lot of golf this year and I have been playing a lot of golf,"Graeme McDowell will play 'aggressive' golf to end his poor Masters record .
The 35-year-old has only made the cut twice in seven attempts at Augusta .
McDowell has just recovered from an ankle injury ahead of the Masters .
CLICK HERE for all the latest golf news .",0.3927060663700104,214.0,0.10638297872340426,0.2631578947368421,0.15151515151515152,0.0,0.0,0.0,0.10638297872340426,0.2631578947368421,0.15151515151515152,10.29708162943522,8.167539523198055,7.076455241755435,6.135752687087426,5.474768787622452
52,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, SourceDNA has continued to monitor these apps and created a search tool to let developers - and phone users,"Estimates suggest around 1,000 iPhone and iPad apps are vulnerable .
Examples include Uber, Microsoft's OneDrive and Movies by Flixster .
The flaw is with software called AFNetworking used by developers .
SourceDNA has released a search tool to see if your phone is at risk .",0.485992431640625,209.0,0.24444444444444444,0.6111111111111112,0.3492063492063492,0.09090909090909091,0.23529411764705882,0.13114754098360656,0.15555555555555556,0.3888888888888889,0.22222222222222218,11.932971636454264,10.00956622759501,8.93764156765408,8.131635546684265,7.373193637530009
53,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail," Odegaard is joined on the bench by fellow promising youngster Borja Mayoral, an 18-","Martin Odegaard named among Real Madrid substitutes for first time .
The 16-year-old was on the bench for the La Liga clash with Almeria .
Odegaard could yet become the youngest player in the club's history .",0.6624371409416199,157.0,0.10810810810810811,0.2857142857142857,0.1568627450980392,0.05555555555555555,0.15384615384615385,0.0816326530612245,0.10810810810810811,0.2857142857142857,0.1568627450980392,10.678223419189454,8.701853145252574,7.6309119164943695,6.499868707223372,5.759836302863227
54,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, The Indonesian government has also announced that it will be sending a team of police to the Philippines to help,"The 72 hour countdown on for Bali 9 Andrew Chan and Myuran Sukumaran .
The two men are set to be executed on Wednesday at midnight .
Nation-wide vigils have been held to show solidarity for condemned duo .
Sydney Harbour saw a 15,000 flower monument reading '#keephopealive'
Indonesian Consulates in Sydney and Melbourne also saw people gather .",0.3465483486652374,275.0,0.14035087719298245,0.4,0.20779220779220778,0.0,0.0,0.0,0.05263157894736842,0.15,0.0779220779220779,10.829480648040771,9.72754555940628,8.87575920422872,8.11349071155895,7.426254865599842
55,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail, ‘It was a good performance. We had a lot of good players in the team. We,"Manchester City's chances of retaining the Premier League title were dealt a hammer blow by a 2-1 defeat at Crystal Palace .
Glenn Murray and Jason Puncheon scored for the Eagles before Yaya Toure grabbed a consolation for City .
Manuel Pellegrini believes that Murray's goal was a 'clear offside'
City are now fourth in the league table, nine points adrift of leaders Chelsea with just seven matches remaining .
CLICK HERE for all the latest Manchester City news .",0.3000202178955078,407.0,0.0759493670886076,0.375,0.12631578947368421,0.02564102564102564,0.13333333333333333,0.043010752688172046,0.05063291139240506,0.25,0.08421052631578947,8.93384747505188,7.063707423210144,5.915955773989359,5.120447587966919,4.475437295203116
56,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,"

Sources 1/ https://Google.com/ 2/ https://www.cnn.","V. Stiviano must pay back $2.6 million in gifts from Donald Sterling .
Sterling's wife claimed the ex-Clippers used the couple's money for the gifts .
The items included a Ferrari, two Bentleys and a Range Rover .",0.0331547930836677,188.0,0.02564102564102564,0.1111111111111111,0.041666666666666664,0.0,0.0,0.0,0.02564102564102564,0.1111111111111111,0.041666666666666664,9.81844654083252,8.754779382185502,8.048096537590027,7.305947997353294,6.425320897783552
57,facebook/opt-125m,Summarize the following text: ,CNN-DailyMail,"

This article was originally published on The Sun.","Frankie Ruttledge was always the 'fat bridesmaid' for her friends .
The 24-year-old has since lost six stone after adopting a healthy diet .
Frankie, from Yorkshire, is now planning her own wedding next year .",-0.0315459892153739,178.0,0.05714285714285714,0.25,0.09302325581395347,0.0,0.0,0.0,0.05714285714285714,0.25,0.09302325581395347,9.242070770263672,8.05156512260437,7.18202625910441,6.538567304611206,5.908275760137117
