Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_status,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_status,RandomForest_prediction,RandomForest_probability,RandomForest_status
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum," you later
Gina: I'll try
Wanda: I'll try
",Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ,"{'Min_10.0% Prob': 10.815868695576986, 'Min_20.0% Prob': 9.450564304987589, 'Min_30.0% Prob': 8.331255012088352, 'Min_40.0% Prob': 7.606008887290955, 'Min_50.0% Prob': 6.9284963766733805}",0.5871090888977051,"{'rouge1': Score(precision=0.07692307692307693, recall=0.2, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.038461538461538464, recall=0.1, fmeasure=0.05555555555555555)}",109,1.0,0.6505216520360989,Contaminated,1.0,0.7138030278012882,Contaminated,1.0,0.7067472442847829,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Martin: and i'll be back in a few days
Aggie: i'll",Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,"{'Min_10.0% Prob': 14.57491652170817, 'Min_20.0% Prob': 11.534737745920816, 'Min_30.0% Prob': 9.954404407077366, 'Min_40.0% Prob': 8.859030882517496, 'Min_50.0% Prob': 8.014715226491292}",0.5841381549835205,"{'rouge1': Score(precision=0.14814814814814814, recall=0.3076923076923077, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.23076923076923078, fmeasure=0.15)}",106,1.0,0.6571315721818408,Contaminated,1.0,0.8203028953314837,Contaminated,1.0,0.7487025889444433,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"!
Curtis: I'm a writer.
Charlee: I'm a",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,"{'Min_10.0% Prob': 12.244238376617432, 'Min_20.0% Prob': 10.500475883483887, 'Min_30.0% Prob': 9.382355213165283, 'Min_40.0% Prob': 8.455227375030518, 'Min_50.0% Prob': 7.631763458251953}",0.2671142518520355,"{'rouge1': Score(precision=0.125, recall=0.3333333333333333, fmeasure=0.18181818181818182), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.2222222222222222, fmeasure=0.12121212121212122)}",129,1.0,0.6297833813822995,Contaminated,1.0,0.7782948378584811,Contaminated,1.0,0.8135770209933096,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Tom: I'm going by train
Ella: I'm going by car
Mary:","Ella rented a car, this makes things much faster for her and Tom. ","{'Min_10.0% Prob': 14.860417366027832, 'Min_20.0% Prob': 10.551699956258139, 'Min_30.0% Prob': 9.656696081161499, 'Min_40.0% Prob': 8.649644692738852, 'Min_50.0% Prob': 7.872077643871307}",0.6088135242462158,"{'rouge1': Score(precision=0.23076923076923078, recall=0.23076923076923078, fmeasure=0.23076923076923078), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15384615384615385, recall=0.15384615384615385, fmeasure=0.15384615384615385)}",57,1.0,0.7421536724190738,Contaminated,1.0,0.839619129522699,Contaminated,1.0,0.7157381152501199,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Luke: i am sorry, i am not sure what you mean by that
Paul",Paul is going to share his Netflix account with Luke. In exchange Luke is going to contribute to the subscription. Paul will send Luke his bank details. Paul is on vacation with his girlfriend till tomorrow.,"{'Min_10.0% Prob': 9.744888623555502, 'Min_20.0% Prob': 8.86883476802281, 'Min_30.0% Prob': 7.742515997453169, 'Min_40.0% Prob': 6.967362149556478, 'Min_50.0% Prob': 6.2975356955277295}",0.5595661401748657,"{'rouge1': Score(precision=0.05555555555555555, recall=0.14285714285714285, fmeasure=0.08), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05555555555555555, recall=0.14285714285714285, fmeasure=0.08)}",173,1.0,0.6645151244666513,Contaminated,1.0,0.66582614714387,Contaminated,1.0,0.7029030416822599,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Betsy: I'll see you later.
Greg: Bye.
B","Greg and Betsy have a lot of work today, so they cannot pick up Johnny from the kindergarten. However, it's Greg's turn to do it. Greg will try to find a solution.","{'Min_10.0% Prob': 11.512292861938477, 'Min_20.0% Prob': 9.378954138074603, 'Min_30.0% Prob': 7.941636735742742, 'Min_40.0% Prob': 6.899906571706136, 'Min_50.0% Prob': 6.1662043897729175}",0.4105144739151001,"{'rouge1': Score(precision=0.058823529411764705, recall=0.2222222222222222, fmeasure=0.09302325581395347), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.2222222222222222, fmeasure=0.09302325581395347)}",139,1.0,0.7579615194258946,Contaminated,1.0,0.6488727009483711,Contaminated,1.0,0.7590317279753974,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Scott: you know you're fuckin the same
Marshall: we just enjoy making","Ethan, Toby and Marshall are making fun of Scott.","{'Min_10.0% Prob': 9.373598098754883, 'Min_20.0% Prob': 9.162923812866211, 'Min_30.0% Prob': 8.834258715311686, 'Min_40.0% Prob': 8.478199005126953, 'Min_50.0% Prob': 7.935412883758545}",0.57625412940979,"{'rouge1': Score(precision=0.3333333333333333, recall=0.23076923076923078, fmeasure=0.27272727272727276), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.15384615384615385, fmeasure=0.18181818181818185)}",54,1.0,0.8055736393985203,Contaminated,1.0,0.8731173960825542,Contaminated,1.0,0.793959940337238,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
John: Yeah, I'm not a big fan of that. 
Igor",Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ,"{'Min_10.0% Prob': 13.156546274820963, 'Min_20.0% Prob': 10.926080385843912, 'Min_30.0% Prob': 9.417966100904676, 'Min_40.0% Prob': 8.16270395119985, 'Min_50.0% Prob': 7.25616488456726}",0.6555869579315186,"{'rouge1': Score(precision=0.16, recall=0.36363636363636365, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.18181818181818182, fmeasure=0.1111111111111111)}",103,1.0,0.5249885408275115,Contaminated,1.0,0.7979458831456095,Contaminated,1.0,0.7471769209247925,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Clara: Bye!
Clara: Bye!
Clara: Bye",Clara is rewatching Dear White People and strongly recommends it to Neela.,"{'Min_10.0% Prob': 10.928000450134277, 'Min_20.0% Prob': 10.694510459899902, 'Min_30.0% Prob': 9.936887383460999, 'Min_40.0% Prob': 8.714817126592001, 'Min_50.0% Prob': 8.272724900926862}",0.3952894210815429,"{'rouge1': Score(precision=0.08333333333333333, recall=0.16666666666666666, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.16666666666666666, fmeasure=0.1111111111111111)}",62,1.0,0.8314495820787031,Contaminated,1.0,0.7790416801893704,Contaminated,1.0,0.831536273775244,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Mike: I'm sorry, I'm sorry
Mike: I'm sorry, I",Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ,"{'Min_10.0% Prob': 11.978024959564209, 'Min_20.0% Prob': 10.347715187072755, 'Min_30.0% Prob': 9.460607733045306, 'Min_40.0% Prob': 8.473737096786499, 'Min_50.0% Prob': 7.730604795309214}",0.5554445385932922,"{'rouge1': Score(precision=0.08333333333333333, recall=0.16666666666666666, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.16666666666666666, fmeasure=0.1111111111111111)}",108,1.0,0.7375220666551509,Contaminated,1.0,0.7668407843127227,Contaminated,1.0,0.8741214262694592,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Beth: Bye, Auntie! Bye!
Beth: Bye, Aunt",Beth wants to organize a girls weekend to celebrate her mother's 40th birthday. She also wants to work at Deidre's beauty salon. Deidre offers her a few hours on Saturdays as work experience. They set up for a meeting tomorrow.,"{'Min_10.0% Prob': 9.646910667419434, 'Min_20.0% Prob': 8.58864722251892, 'Min_30.0% Prob': 7.765884304046631, 'Min_40.0% Prob': 7.086946415901184, 'Min_50.0% Prob': 6.480106954574585}",0.39642995595932,"{'rouge1': Score(precision=0.023809523809523808, recall=0.14285714285714285, fmeasure=0.04081632653061224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.023809523809523808, recall=0.14285714285714285, fmeasure=0.04081632653061224)}",204,1.0,0.791865367203195,Contaminated,1.0,0.6371805652616688,Contaminated,1.0,0.8634862441265302,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Emma: I'm going to read the whole thing
Gloria: I'm going",Gloria has an exam soon. It lasts 4 hours. Emma sent her a link to a website with some texts from previous years so that she can prepare for the exam better.,"{'Min_10.0% Prob': 10.665450731913248, 'Min_20.0% Prob': 9.391936983381, 'Min_30.0% Prob': 8.658944654464722, 'Min_40.0% Prob': 7.65422248840332, 'Min_50.0% Prob': 6.697142177157932}",0.5248394012451172,"{'rouge1': Score(precision=0.125, recall=0.3076923076923077, fmeasure=0.17777777777777778), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09375, recall=0.23076923076923078, fmeasure=0.13333333333333333)}",128,1.0,0.6359817893081998,Contaminated,1.0,0.7500720191619324,Contaminated,1.0,0.8010661370622044,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Karen: Thank you, Karen.
Karen: Thank you, Karen.",Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ,"{'Min_10.0% Prob': 9.978340148925781, 'Min_20.0% Prob': 8.085050582885742, 'Min_30.0% Prob': 7.240343638828823, 'Min_40.0% Prob': 6.526627826690674, 'Min_50.0% Prob': 6.19913637638092}",0.4553896784782409,"{'rouge1': Score(precision=0.08695652173913043, recall=0.25, fmeasure=0.12903225806451613), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08695652173913043, recall=0.25, fmeasure=0.12903225806451613)}",101,1.0,0.7951565420305436,Contaminated,1.0,0.6660693877621761,Contaminated,1.0,0.7979181361921018,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,", he lied to me about the passport
Irene: He lied to me about the passport
",Mark lied to Anne about his age. Mark is 40.,"{'Min_10.0% Prob': 12.845792770385742, 'Min_20.0% Prob': 11.450022220611572, 'Min_30.0% Prob': 10.462927182515463, 'Min_40.0% Prob': 9.210082292556763, 'Min_50.0% Prob': 8.287872219085694}",0.133545309305191,"{'rouge1': Score(precision=0.3, recall=0.2, fmeasure=0.24), 'rouge2': Score(precision=0.1111111111111111, recall=0.07142857142857142, fmeasure=0.08695652173913043), 'rougeL': Score(precision=0.3, recall=0.2, fmeasure=0.24)}",52,1.0,0.8353336548391461,Contaminated,1.0,0.774702449133452,Contaminated,1.0,0.8265282634032632,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Walker: i'll do it
Augustine: and I'll do it
","Next week is Wharton's birthday. Augustine, Darlene, Heather and Walker want to buy him a paper shredder. Walker will make sure if Wharton really wants it. ","{'Min_10.0% Prob': 11.175457954406738, 'Min_20.0% Prob': 9.126802171979632, 'Min_30.0% Prob': 8.061223073439164, 'Min_40.0% Prob': 7.519583668027606, 'Min_50.0% Prob': 6.998442570368449}",0.3633995652198791,"{'rouge1': Score(precision=0.14814814814814814, recall=0.36363636363636365, fmeasure=0.21052631578947367), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.2727272727272727, fmeasure=0.15789473684210525)}",128,1.0,0.6231463369759718,Contaminated,1.0,0.7593880855367987,Contaminated,1.0,0.756637476535882,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Mickey: Bye!
Jessica: Bye!
Ollie: Bye","Kelly is scared of sculpture garden figures in Finnland, she finds figure's faces morbid. For Ollie it's Nagoro village in Japan, it's creepy. ","{'Min_10.0% Prob': 13.705099105834961, 'Min_20.0% Prob': 12.346766153971354, 'Min_30.0% Prob': 10.986453819274903, 'Min_40.0% Prob': 10.340126110957218, 'Min_50.0% Prob': 9.387975159813376}",0.3368134200572967,"{'rouge1': Score(precision=0.038461538461538464, recall=0.16666666666666666, fmeasure=0.0625), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.038461538461538464, recall=0.16666666666666666, fmeasure=0.0625)}",125,1.0,0.9486442459388105,Contaminated,1.0,0.8074855726650126,Contaminated,1.0,0.9214123099123102,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,".
Selah: The phone of that person is on.
Selah: The",Selah called a person that did not pick up.,"{'Min_10.0% Prob': 9.46028995513916, 'Min_20.0% Prob': 8.88770055770874, 'Min_30.0% Prob': 8.141439119974772, 'Min_40.0% Prob': 7.709715962409973, 'Min_50.0% Prob': 7.252296829223633}",0.5481382608413696,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3, fmeasure=0.3157894736842105), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.2, fmeasure=0.2105263157894737)}",37,1.0,0.9508829495839551,Contaminated,1.0,0.8536208121357884,Contaminated,1.0,0.9447445454485187,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Eric: Oh that's right. Well I'm sorry I didn't get to say that",Bella and Eric dismissed a request of a client. Their boss appreciated the decision. He brings in new clients.,"{'Min_10.0% Prob': 11.079528331756592, 'Min_20.0% Prob': 10.481242656707764, 'Min_30.0% Prob': 9.432096719741821, 'Min_40.0% Prob': 8.63862532377243, 'Min_50.0% Prob': 7.730602351101962}",0.3135380148887634,"{'rouge1': Score(precision=0.05263157894736842, recall=0.0625, fmeasure=0.05714285714285714), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.0625, fmeasure=0.05714285714285714)}",85,1.0,0.8488261445313297,Contaminated,1.0,0.7282051434512321,Contaminated,1.0,0.9186369030295886,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum," to get some sleep
Emma: I'll try to get some sleep
Ben:",Emma is about to take a nap in the back of the bus to New York. Ben and Emma will be there around 4.30 pm. Ben will wake Emma up 15 minutes prior to their arrival.,"{'Min_10.0% Prob': 7.673623085021973, 'Min_20.0% Prob': 6.478425979614258, 'Min_30.0% Prob': 5.88286825021108, 'Min_40.0% Prob': 5.471706867218018, 'Min_50.0% Prob': 5.091284728050232}",0.6416623592376709,"{'rouge1': Score(precision=0.10810810810810811, recall=0.3076923076923077, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08108108108108109, recall=0.23076923076923078, fmeasure=0.12)}",130,1.0,0.6169195716251438,Contaminated,1.0,0.6294983912481094,Contaminated,1.0,0.7621746125743059,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum," 
Jesse: I'll go with the 2nd one.
Lee: I","Jesse, Melvin, Lee and Maxine are going to take part in the Christmas charity action of the foundation called Refuge, which helps women and children who escape from abuse.","{'Min_10.0% Prob': 9.573680559794107, 'Min_20.0% Prob': 8.583243370056152, 'Min_30.0% Prob': 7.756792974472046, 'Min_40.0% Prob': 7.052698062016414, 'Min_50.0% Prob': 6.388872988083783}",0.3264390826225281,"{'rouge1': Score(precision=0.13793103448275862, recall=0.4, fmeasure=0.20512820512820515), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10344827586206896, recall=0.3, fmeasure=0.15384615384615385)}",146,1.0,0.7670455058937801,Contaminated,1.0,0.7272267913024777,Contaminated,1.0,0.8056916878853884,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Carter: i'll be there in a minute
Mary: hey, im gonna be",Mary ran out of money. Carter is going to lend her some in an hour.,"{'Min_10.0% Prob': 13.18321418762207, 'Min_20.0% Prob': 11.16109816233317, 'Min_30.0% Prob': 9.949257850646973, 'Min_40.0% Prob': 8.220929384231567, 'Min_50.0% Prob': 7.247534215450287}",0.5241287350654602,"{'rouge1': Score(precision=0.2, recall=0.23076923076923078, fmeasure=0.21428571428571427), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13333333333333333, recall=0.15384615384615385, fmeasure=0.14285714285714288)}",51,1.0,0.8071994308161672,Contaminated,1.0,0.8063642245075247,Contaminated,1.0,0.8286812870583069,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Paula: <file_other>
Charlotte: :X
Paul","Paula helped Charlotte with correct pronunciation of ""Natal lily"".","{'Min_10.0% Prob': 13.627385139465332, 'Min_20.0% Prob': 11.836440563201904, 'Min_30.0% Prob': 11.125624974568685, 'Min_40.0% Prob': 9.951148891448975, 'Min_50.0% Prob': 9.322861671447754}",0.4622418880462646,"{'rouge1': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666)}",52,1.0,0.8611870104497954,Contaminated,1.0,0.8939188531368965,Contaminated,1.0,0.8910475507679456,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
May: A little drink will help!
Jack: Maybe two!
May",Jack and May will drink cocktails later.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 8.974444389343262, 'Min_30.0% Prob': 8.311095237731934, 'Min_40.0% Prob': 8.311095237731934, 'Min_50.0% Prob': 7.509369373321533}",0.7367464303970337,"{'rouge1': Score(precision=0.5714285714285714, recall=0.4, fmeasure=0.47058823529411764), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2857142857142857, recall=0.2, fmeasure=0.23529411764705882)}",42,1.0,0.5107676226438113,Contaminated,1.0,0.9329008230433021,Contaminated,0.0,0.4855609126425689,Clean
