Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction_x,GradientBoosting_probability_x,GradientBoosting_status,LogisticRegression_prediction_x,LogisticRegression_probability_x,LogisticRegression_status,RandomForest_prediction_x,RandomForest_probability_x,RandomForest_status,GradientBoosting_prediction_y,GradientBoosting_probability_y,GradientBoosting_label,LogisticRegression_prediction_y,LogisticRegression_probability_y,LogisticRegression_label,RandomForest_prediction_y,RandomForest_probability_y,RandomForest_label
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,"psilon
epsilon
Wanda suggests organizing a party and wants Gina's help in making a",Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ,"{'Min_10.0% Prob': 12.028645833333334, 'Min_20.0% Prob': 11.15625, 'Min_30.0% Prob': 10.36545138888889, 'Min_40.0% Prob': 9.1201171875, 'Min_50.0% Prob': 8.084635416666666}",0.5736550688743591,"{'rouge1': Score(precision=0.2692307692307692, recall=0.4666666666666667, fmeasure=0.3414634146341463), 'rouge2': Score(precision=0.04, recall=0.07142857142857142, fmeasure=0.05128205128205128), 'rougeL': Score(precision=0.19230769230769232, recall=0.3333333333333333, fmeasure=0.2439024390243902)}",103,1,0.6843304039258798,Contaminated,1,0.8394781570824333,Contaminated,1,0.6723897535213326,Contaminated,1,0.6843304039258798,Likely Contaminated,1,0.8394781570824333,Likely Contaminated,1,0.6723897535213326,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum, Martin won two cinema tickets in an online contest organized by a movie magazine on Facebook. He only,Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,"{'Min_10.0% Prob': 13.903645833333334, 'Min_20.0% Prob': 11.604166666666666, 'Min_30.0% Prob': 10.49001736111111, 'Min_40.0% Prob': 9.530598958333334, 'Min_50.0% Prob': 8.68125}",0.5812898874282837,"{'rouge1': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.038461538461538464, recall=0.058823529411764705, fmeasure=0.04651162790697675), 'rougeL': Score(precision=0.18518518518518517, recall=0.2777777777777778, fmeasure=0.22222222222222224)}",87,1,0.8898605644834371,Contaminated,1,0.8357856370282,Contaminated,1,0.9114576901856314,Contaminated,1,0.8898605644834371,Likely Contaminated,1,0.8357856370282,Likely Contaminated,1,0.9114576901856314,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,".imgur.com
.imgur.com
.imgur.com
.imgur.com
.imgur.com
",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,"{'Min_10.0% Prob': 17.3515625, 'Min_20.0% Prob': 14.2078125, 'Min_30.0% Prob': 12.111328125, 'Min_40.0% Prob': 10.789772727272727, 'Min_50.0% Prob': 9.641043526785714}",-0.0196659285575151,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",133,1,0.9740747143113428,Contaminated,1,0.7765799751168864,Contaminated,1,0.9960633116883116,Contaminated,1,0.9740747143113427,Likely Contaminated,1,0.7765799751168864,Likely Contaminated,1,0.9960633116883117,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,"
.imgur.com
user
It looks like there was an issue with the image URL","Ella rented a car, this makes things much faster for her and Tom. ","{'Min_10.0% Prob': 12.890625, 'Min_20.0% Prob': 11.484375, 'Min_30.0% Prob': 10.75, 'Min_40.0% Prob': 9.802083333333334, 'Min_50.0% Prob': 8.82568359375}",0.0099715441465377,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",54,1,0.8139603502404055,Contaminated,1,0.7307668984288924,Contaminated,1,0.8450387867851105,Contaminated,1,0.8139603502404055,Likely Contaminated,1,0.7307668984288924,Likely Contaminated,1,0.8450387867851105,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,":tl;dr
:tl;dr Paul is inviting Luke to join his Netflix subscription",Paul is going to share his Netflix account with Luke. In exchange Luke is going to contribute to the subscription. Paul will send Luke his bank details. Paul is on vacation with his girlfriend till tomorrow.,"{'Min_10.0% Prob': 13.229166666666666, 'Min_20.0% Prob': 10.630022321428571, 'Min_30.0% Prob': 8.931818181818182, 'Min_40.0% Prob': 7.86171875, 'Min_50.0% Prob': 7.077508223684211}",0.7922212481498718,"{'rouge1': Score(precision=0.19444444444444445, recall=0.5384615384615384, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.05714285714285714, recall=0.16666666666666666, fmeasure=0.0851063829787234), 'rougeL': Score(precision=0.16666666666666666, recall=0.46153846153846156, fmeasure=0.2448979591836735)}",165,1,0.6347846644660625,Contaminated,1,0.6993923609723548,Contaminated,1,0.7144884270141624,Contaminated,1,0.6347846644660625,Likely Contaminated,1,0.6993923609723548,Likely Contaminated,1,0.7144884270141624,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,".imgur.com
user
The text appears to be a conversation between Greg and Betsy","Greg and Betsy have a lot of work today, so they cannot pick up Johnny from the kindergarten. However, it's Greg's turn to do it. Greg will try to find a solution.","{'Min_10.0% Prob': 9.8125, 'Min_20.0% Prob': 8.18359375, 'Min_30.0% Prob': 7.0031960227272725, 'Min_40.0% Prob': 6.278385416666667, 'Min_50.0% Prob': 5.598684210526316}",0.3512735068798065,"{'rouge1': Score(precision=0.17647058823529413, recall=0.42857142857142855, fmeasure=0.25), 'rouge2': Score(precision=0.06060606060606061, recall=0.15384615384615385, fmeasure=0.08695652173913043), 'rougeL': Score(precision=0.08823529411764706, recall=0.21428571428571427, fmeasure=0.125)}",126,1,0.5630432428867777,Contaminated,1,0.5380756198574607,Contaminated,1,0.73766657461046,Contaminated,1,0.5630432428867777,Likely Contaminated,1,0.5380756198574607,Likely Contaminated,1,0.73766657461046,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,".imgur
 GIF
Toby: <file_gif>","Ethan, Toby and Marshall are making fun of Scott.","{'Min_10.0% Prob': 14.7578125, 'Min_20.0% Prob': 13.02734375, 'Min_30.0% Prob': 12.049479166666666, 'Min_40.0% Prob': 11.181640625, 'Min_50.0% Prob': 10.5671875}",0.3616088628768921,"{'rouge1': Score(precision=0.1111111111111111, recall=0.2, fmeasure=0.14285714285714285), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.2, fmeasure=0.14285714285714285)}",44,1,0.850085233859264,Contaminated,1,0.88054301458394,Contaminated,1,0.846719542304101,Contaminated,1,0.850085233859264,Likely Contaminated,1,0.88054301458394,Likely Contaminated,1,0.846719542304101,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,".imgur.com
.imgur.com
.user
Sure, here is a summary of the text",Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ,"{'Min_10.0% Prob': 14.505208333333334, 'Min_20.0% Prob': 12.033854166666666, 'Min_30.0% Prob': 10.731336805555555, 'Min_40.0% Prob': 9.670247395833334, 'Min_50.0% Prob': 8.572135416666667}",0.09853246062994,"{'rouge1': Score(precision=0.08, recall=0.15384615384615385, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.15384615384615385, fmeasure=0.10526315789473685)}",102,1,0.8060063960266975,Contaminated,1,0.7871689943021908,Contaminated,1,0.9303083721833724,Contaminated,1,0.8060063960266975,Likely Contaminated,1,0.7871689943021908,Likely Contaminated,1,0.9303083721833723,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,".imgur.com
user
Here's a summary of the conversation:

Clara and Neela",Clara is rewatching Dear White People and strongly recommends it to Neela.,"{'Min_10.0% Prob': 18.4375, 'Min_20.0% Prob': 15.369791666666666, 'Min_30.0% Prob': 14.69140625, 'Min_40.0% Prob': 13.084635416666666, 'Min_50.0% Prob': 10.7939453125}",0.6172711253166199,"{'rouge1': Score(precision=0.25, recall=0.23076923076923078, fmeasure=0.24000000000000002), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.23076923076923078, fmeasure=0.24000000000000002)}",60,1,0.9651451340045945,Contaminated,1,0.9450542520542076,Contaminated,1,0.986448051948052,Contaminated,1,0.9651451340045945,Likely Contaminated,1,0.9450542520542075,Likely Contaminated,1,0.9864480519480519,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,".imgur.com
'the image couldn't be found.''
.user
It seems",Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ,"{'Min_10.0% Prob': 14.53515625, 'Min_20.0% Prob': 11.9734375, 'Min_30.0% Prob': 10.815848214285714, 'Min_40.0% Prob': 9.554296875, 'Min_50.0% Prob': 8.525841346153847}",0.1664215326309204,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",102,1,0.7935828899738603,Contaminated,1,0.7265888000513385,Contaminated,1,0.9002805549441923,Contaminated,1,0.7935828899738603,Likely Contaminated,1,0.7265888000513385,Likely Contaminated,1,0.9002805549441923,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,"Assistant
The text is a conversation between Deirdre and Beth, discussing plans for their mother",Beth wants to organize a girls weekend to celebrate her mother's 40th birthday. She also wants to work at Deidre's beauty salon. Deidre offers her a few hours on Saturdays as work experience. They set up for a meeting tomorrow.,"{'Min_10.0% Prob': 11.3140625, 'Min_20.0% Prob': 10.196875, 'Min_30.0% Prob': 9.3203125, 'Min_40.0% Prob': 8.5369140625, 'Min_50.0% Prob': 7.383188100961538}",0.5466004014015198,"{'rouge1': Score(precision=0.09523809523809523, recall=0.26666666666666666, fmeasure=0.14035087719298245), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.13333333333333333, fmeasure=0.07017543859649122)}",172,1,0.7483924051080273,Contaminated,1,0.7694218459081886,Contaminated,1,0.7264956744880098,Contaminated,1,0.7483924051080273,Likely Contaminated,1,0.7694218459081886,Likely Contaminated,1,0.7264956744880098,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,".imgur.com
user
Summary:
The conversation between Gloria and Emma revolves around preparing for",Gloria has an exam soon. It lasts 4 hours. Emma sent her a link to a website with some texts from previous years so that she can prepare for the exam better.,"{'Min_10.0% Prob': 13.208333333333334, 'Min_20.0% Prob': 10.528459821428571, 'Min_30.0% Prob': 8.772017045454545, 'Min_40.0% Prob': 8.016741071428571, 'Min_50.0% Prob': 7.079861111111111}",0.562106728553772,"{'rouge1': Score(precision=0.15625, recall=0.35714285714285715, fmeasure=0.21739130434782608), 'rouge2': Score(precision=0.03225806451612903, recall=0.07692307692307693, fmeasure=0.045454545454545456), 'rougeL': Score(precision=0.125, recall=0.2857142857142857, fmeasure=0.17391304347826086)}",121,0,0.325104289519863,Clean,1,0.7185769628530125,Contaminated,1,0.553536241128153,Contaminated,0,0.32510428951986303,Not Contaminated,1,0.7185769628530125,Likely Contaminated,1,0.553536241128153,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,".imgur.com
user
Sure, here's a summary of the text:

Adam and Karen",Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ,"{'Min_10.0% Prob': 13.03515625, 'Min_20.0% Prob': 10.078125, 'Min_30.0% Prob': 8.414620535714286, 'Min_40.0% Prob': 6.98828125, 'Min_50.0% Prob': 6.235514322916667}",0.5126976370811462,"{'rouge1': Score(precision=0.17391304347826086, recall=0.2857142857142857, fmeasure=0.2162162162162162), 'rouge2': Score(precision=0.09090909090909091, recall=0.15384615384615385, fmeasure=0.1142857142857143), 'rougeL': Score(precision=0.13043478260869565, recall=0.21428571428571427, fmeasure=0.16216216216216214)}",102,0,0.3934452525081472,Clean,1,0.5486926396902062,Contaminated,1,0.7250647242978897,Contaminated,0,0.3934452525081472,Not Contaminated,1,0.5486926396902062,Likely Contaminated,1,0.7250647242978897,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,"
 Anne discovered that the man she was dating, Mark, had lied about his age,",Mark lied to Anne about his age. Mark is 40.,"{'Min_10.0% Prob': 12.0390625, 'Min_20.0% Prob': 10.48046875, 'Min_30.0% Prob': 8.095703125, 'Min_40.0% Prob': 6.023046875, 'Min_50.0% Prob': 5.3916015625}",0.7862977385520935,"{'rouge1': Score(precision=0.6, recall=0.42857142857142855, fmeasure=0.5), 'rouge2': Score(precision=0.2222222222222222, recall=0.15384615384615385, fmeasure=0.18181818181818185), 'rougeL': Score(precision=0.5, recall=0.35714285714285715, fmeasure=0.41666666666666663)}",54,1,0.5354305660531222,Contaminated,1,0.6937862018499653,Contaminated,1,0.5987366255719665,Contaminated,1,0.5354305660531222,Likely Contaminated,1,0.6937862018499653,Likely Contaminated,1,0.5987366255719665,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,"Assistant
The group is discussing plans for Wharton's upcoming birthday. They decide to buy him","Next week is Wharton's birthday. Augustine, Darlene, Heather and Walker want to buy him a paper shredder. Walker will make sure if Wharton really wants it. ","{'Min_10.0% Prob': 12.408854166666666, 'Min_20.0% Prob': 10.388392857142858, 'Min_30.0% Prob': 9.473828125, 'Min_40.0% Prob': 8.052315848214286, 'Min_50.0% Prob': 6.9482421875}",0.5746681690216064,"{'rouge1': Score(precision=0.25925925925925924, recall=0.4375, fmeasure=0.3255813953488372), 'rouge2': Score(precision=0.11538461538461539, recall=0.2, fmeasure=0.14634146341463417), 'rougeL': Score(precision=0.25925925925925924, recall=0.4375, fmeasure=0.3255813953488372)}",118,1,0.774304154537221,Contaminated,1,0.6532040515728238,Contaminated,1,0.7911197859680001,Contaminated,1,0.774304154537221,Likely Contaminated,1,0.6532040515728238,Likely Contaminated,1,0.7911197859680001,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,".imgur.com
user
Summarize the conversation between Ollie, Kelly, Mickey","Kelly is scared of sculpture garden figures in Finnland, she finds figure's faces morbid. For Ollie it's Nagoro village in Japan, it's creepy. ","{'Min_10.0% Prob': 16.2421875, 'Min_20.0% Prob': 14.248883928571429, 'Min_30.0% Prob': 12.84296875, 'Min_40.0% Prob': 10.693638392857142, 'Min_50.0% Prob': 9.580422794117647}",0.5133798122406006,"{'rouge1': Score(precision=0.07692307692307693, recall=0.2, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.038461538461538464, recall=0.1, fmeasure=0.05555555555555555)}",112,1,0.9355199835049324,Contaminated,1,0.8493684201056417,Contaminated,1,0.9275913461538462,Contaminated,1,0.9355199835049325,Likely Contaminated,1,0.8493684201056417,Likely Contaminated,1,0.9275913461538462,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,".imgur.com
.user
It seems like Myah sent a photo of a phone number to",Selah called a person that did not pick up.,"{'Min_10.0% Prob': 12.546875, 'Min_20.0% Prob': 10.44921875, 'Min_30.0% Prob': 9.234375, 'Min_40.0% Prob': 8.109375, 'Min_50.0% Prob': 7.38984375}",0.1666737198829651,"{'rouge1': Score(precision=0.1111111111111111, recall=0.06666666666666667, fmeasure=0.08333333333333334), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.06666666666666667, fmeasure=0.08333333333333334)}",54,1,0.9602655383382396,Contaminated,1,0.7262491826081838,Contaminated,1,0.9025799617049616,Contaminated,1,0.9602655383382396,Likely Contaminated,1,0.7262491826081838,Likely Contaminated,1,0.9025799617049617,Likely Contaminated
Qwen/Qwen2.5-7B-Instruct,Summarize the following text: ,Samsum,"enerima
这段对话总结了贝尔拉和埃里克关于老板办公室发生的事情的讨论",Bella and Eric dismissed a request of a client. Their boss appreciated the decision. He brings in new clients.,"{'Min_10.0% Prob': 13.3984375, 'Min_20.0% Prob': 11.197265625, 'Min_30.0% Prob': 9.651041666666666, 'Min_40.0% Prob': 8.5322265625, 'Min_50.0% Prob': 7.3757102272727275}",0.0906901061534881,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",104,1,0.6679076220843118,Contaminated,1,0.6546488961948431,Contaminated,1,0.8329452689982876,Contaminated,1,0.6679076220843118,Likely Contaminated,1,0.6546488961948431,Likely Contaminated,1,0.8329452689982876,Likely Contaminated
