Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_status,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_status,RandomForest_prediction,RandomForest_probability,RandomForest_status
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"









",Beth wants to organize a girls weekend to celebrate her mother's 40th birthday. She also wants to work at Deidre's beauty salon. Deidre offers her a few hours on Saturdays as work experience. They set up for a meeting tomorrow.,"{'Min_10.0% Prob': 7.8493239402771, 'Min_20.0% Prob': 7.008162260055542, 'Min_30.0% Prob': 6.56901658376058, 'Min_40.0% Prob': 6.113201141357422, 'Min_50.0% Prob': 5.611531047821045}",0.0587995052337646,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",227,1.0,0.7111671665106296,Contaminated,1.0,0.645450937549536,Contaminated,1.0,0.7577708526208913,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Emma: I'm going to read it all
Emma: I'm going to read",Gloria has an exam soon. It lasts 4 hours. Emma sent her a link to a website with some texts from previous years so that she can prepare for the exam better.,"{'Min_10.0% Prob': 8.97965145111084, 'Min_20.0% Prob': 8.04275642122541, 'Min_30.0% Prob': 7.355732727050781, 'Min_40.0% Prob': 6.449234775134495, 'Min_50.0% Prob': 5.7595011658138695}",0.3406937420368194,"{'rouge1': Score(precision=0.09375, recall=0.21428571428571427, fmeasure=0.13043478260869562), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09375, recall=0.21428571428571427, fmeasure=0.13043478260869562)}",130,1.0,0.7439988043775739,Contaminated,1.0,0.6921769872298187,Contaminated,1.0,0.634652306220611,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Karen: I'll let you know
Adam: I'll be in touch",Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ,"{'Min_10.0% Prob': 9.44271993637085, 'Min_20.0% Prob': 7.915211963653564, 'Min_30.0% Prob': 7.2493535450526645, 'Min_40.0% Prob': 6.340853929519653, 'Min_50.0% Prob': 5.844921191533406}",0.5361680388450623,"{'rouge1': Score(precision=0.08695652173913043, recall=0.16666666666666666, fmeasure=0.11428571428571427), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.043478260869565216, recall=0.08333333333333333, fmeasure=0.057142857142857134)}",104,1.0,0.7572889000578198,Contaminated,1.0,0.7675954700704216,Contaminated,1.0,0.7255299548447769,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Irene: Oh, I'm sorry, I'm sorry
Jane: I'm sorry,",Mark lied to Anne about his age. Mark is 40.,"{'Min_10.0% Prob': 14.601436614990234, 'Min_20.0% Prob': 11.898401737213135, 'Min_30.0% Prob': 10.20753002166748, 'Min_40.0% Prob': 9.174136519432068, 'Min_50.0% Prob': 8.168983554840088}",0.0932581946253776,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",42,1.0,0.8834636522400481,Contaminated,1.0,0.8190643633780271,Contaminated,1.0,0.8505284176607708,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Walker: i will.
Augustine: ok.
Darlene:","Next week is Wharton's birthday. Augustine, Darlene, Heather and Walker want to buy him a paper shredder. Walker will make sure if Wharton really wants it. ","{'Min_10.0% Prob': 11.59281063079834, 'Min_20.0% Prob': 9.284400531223842, 'Min_30.0% Prob': 8.24390662800182, 'Min_40.0% Prob': 7.646016325269427, 'Min_50.0% Prob': 6.9253869321611194}",0.3601336777210235,"{'rouge1': Score(precision=0.14814814814814814, recall=0.6666666666666666, fmeasure=0.24242424242424243), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07407407407407407, recall=0.3333333333333333, fmeasure=0.12121212121212122)}",134,1.0,0.7698135780514725,Contaminated,1.0,0.6107107753240297,Contaminated,1.0,0.6804060314685316,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Kelly: Bye!
Ollie: Bye!
Kelly: Bye!","Kelly is scared of sculpture garden figures in Finnland, she finds figure's faces morbid. For Ollie it's Nagoro village in Japan, it's creepy. ","{'Min_10.0% Prob': 13.570113817850748, 'Min_20.0% Prob': 12.170383294423422, 'Min_30.0% Prob': 10.744099998474121, 'Min_40.0% Prob': 9.841948729294996, 'Min_50.0% Prob': 8.925487097571878}",0.4479798376560211,"{'rouge1': Score(precision=0.07692307692307693, recall=0.3333333333333333, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.3333333333333333, fmeasure=0.125)}",127,1.0,0.5799585531852934,Contaminated,1.0,0.7579041713676922,Contaminated,1.0,0.6010302447810187,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum," the screen. Rewrite it plz
Myah: <file_photo>
",Selah called a person that did not pick up.,"{'Min_10.0% Prob': 9.982847213745117, 'Min_20.0% Prob': 8.659339904785156, 'Min_30.0% Prob': 8.005293846130371, 'Min_40.0% Prob': 7.67145311832428, 'Min_50.0% Prob': 7.135176944732666}",0.0349594168365001,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",42,1.0,0.720237537302005,Contaminated,1.0,0.6029695128663158,Contaminated,1.0,0.6567992158984808,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Eric: I'm so happy for you..
Bella: I'm so happy",Bella and Eric dismissed a request of a client. Their boss appreciated the decision. He brings in new clients.,"{'Min_10.0% Prob': 11.896396160125732, 'Min_20.0% Prob': 10.805928945541382, 'Min_30.0% Prob': 9.349961439768473, 'Min_40.0% Prob': 8.43526154756546, 'Min_50.0% Prob': 7.491591670296409}",0.4636442065238952,"{'rouge1': Score(precision=0.10526315789473684, recall=0.16666666666666666, fmeasure=0.12903225806451615), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.08333333333333333, fmeasure=0.06451612903225808)}",90,1.0,0.7788180994715086,Contaminated,1.0,0.6769929223821903,Contaminated,1.0,0.8212068564504277,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum," to get there
Ben: I'll be there in a few minutes
Emma:",Emma is about to take a nap in the back of the bus to New York. Ben and Emma will be there around 4.30 pm. Ben will wake Emma up 15 minutes prior to their arrival.,"{'Min_10.0% Prob': 7.197187900543213, 'Min_20.0% Prob': 5.997604072093964, 'Min_30.0% Prob': 5.247191786766052, 'Min_40.0% Prob': 4.7574706226587296, 'Min_50.0% Prob': 4.372145473957062}",0.6682142615318298,"{'rouge1': Score(precision=0.21621621621621623, recall=0.6153846153846154, fmeasure=0.32), 'rouge2': Score(precision=0.027777777777777776, recall=0.08333333333333333, fmeasure=0.041666666666666664), 'rougeL': Score(precision=0.13513513513513514, recall=0.38461538461538464, fmeasure=0.2)}",122,1.0,0.7498542350638083,Contaminated,1.0,0.8585200585757731,Contaminated,1.0,0.7955503428850831,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Jesse: So, what do you think?
Maxine: I think we","Jesse, Melvin, Lee and Maxine are going to take part in the Christmas charity action of the foundation called Refuge, which helps women and children who escape from abuse.","{'Min_10.0% Prob': 10.665874163309732, 'Min_20.0% Prob': 9.388044993082682, 'Min_30.0% Prob': 8.012609243392944, 'Min_40.0% Prob': 7.219173101278452, 'Min_50.0% Prob': 6.441424145418055}",0.4055058658123016,"{'rouge1': Score(precision=0.06896551724137931, recall=0.2, fmeasure=0.10256410256410257), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06896551724137931, recall=0.2, fmeasure=0.10256410256410257)}",143,1.0,0.8822097407804161,Contaminated,1.0,0.893182335431336,Contaminated,1.0,0.9147938808267757,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Carter: im gonna go get some food
Mary: okay, see you later",Mary ran out of money. Carter is going to lend her some in an hour.,"{'Min_10.0% Prob': 12.123029708862305, 'Min_20.0% Prob': 10.434639612833658, 'Min_30.0% Prob': 9.660355806350708, 'Min_40.0% Prob': 8.599776903788248, 'Min_50.0% Prob': 7.549046576023102}",0.5717891454696655,"{'rouge1': Score(precision=0.26666666666666666, recall=0.3333333333333333, fmeasure=0.2962962962962963), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224)}",54,1.0,0.8838962041506515,Contaminated,1.0,0.8596184670558888,Contaminated,1.0,0.8664543789543789,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
Paula: <file_other>
Charlotte: :X
Paul","Paula helped Charlotte with correct pronunciation of ""Natal lily"".","{'Min_10.0% Prob': 13.150182723999023, 'Min_20.0% Prob': 12.378980159759521, 'Min_30.0% Prob': 11.44007651011149, 'Min_40.0% Prob': 9.912692260742187, 'Min_50.0% Prob': 9.20419430732727}",0.4622419476509094,"{'rouge1': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666)}",52,1.0,0.6006700175617544,Contaminated,1.0,0.7272476597004012,Contaminated,1.0,0.8118695917871552,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Samsum,"
May: I'm not sure.
Jack: I'll have a vodka tonic",Jack and May will drink cocktails later.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 8.847250938415527, 'Min_30.0% Prob': 8.425273418426514, 'Min_40.0% Prob': 8.425273418426514, 'Min_50.0% Prob': 7.99495283762614}",0.7294359803199768,"{'rouge1': Score(precision=0.2857142857142857, recall=0.16666666666666666, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.08333333333333333, fmeasure=0.10526315789473685)}",41,1.0,0.8411771909186679,Contaminated,1.0,0.5852783984632177,Contaminated,1.0,0.8438270432271306,Contaminated
