"Model","Task_Prefix","Dataset_Name","Model_Responses","Gold_Labels","Min_K_Responses","cos_sim_scores","rouge_sim_scores","levenshtein_distance"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","him and let u know","Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ","{'Min_10.0% Prob': 10.278645833333334, 'Min_20.0% Prob': 8.7421875, 'Min_30.0% Prob': 8.02109375, 'Min_40.0% Prob': 7.185825892857143, 'Min_50.0% Prob': 6.586052389705882}","-0.0216322522610425","{'rouge1': Score(precision=0.038461538461538464, recall=0.2, fmeasure=0.06451612903225806), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.038461538461538464, recall=0.2, fmeasure=0.06451612903225806)}","119"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","","Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.","{'Min_10.0% Prob': 10.359375, 'Min_20.0% Prob': 9.62109375, 'Min_30.0% Prob': 8.60703125, 'Min_40.0% Prob': 7.963040865384615, 'Min_50.0% Prob': 7.187040441176471}","0.1335412114858627","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","131"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum",". Tadeusz Różewicz is also in it.","Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.","{'Min_10.0% Prob': 12.020833333333334, 'Min_20.0% Prob': 10.175130208333334, 'Min_30.0% Prob': 8.937065972222221, 'Min_40.0% Prob': 7.957356770833333, 'Min_50.0% Prob': 6.9407958984375}","0.272904485464096","{'rouge1': Score(precision=0.041666666666666664, recall=0.14285714285714285, fmeasure=0.06451612903225806), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.041666666666666664, recall=0.14285714285714285, fmeasure=0.06451612903225806)}","127"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there in 1 hour
Mary: I'll be there in 3 hours
Tom: I'll be there in 2 hours
Ella: I'll be there","Ella rented a car, this makes things much faster for her and Tom. ","{'Min_10.0% Prob': 11.7109375, 'Min_20.0% Prob': 9.828125, 'Min_30.0% Prob': 8.59453125, 'Min_40.0% Prob': 7.714285714285714, 'Min_50.0% Prob': 6.881076388888889}","0.3988011181354522","{'rouge1': Score(precision=0.15384615384615385, recall=0.0007821666014861165, fmeasure=0.001556420233463035), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15384615384615385, recall=0.0007821666014861165, fmeasure=0.001556420233463035)}","9640"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","
Luke: wow, you are lucky to have such a long holiday :D","Paul is going to share his Netflix account with Luke. In exchange Luke is going to contribute to the subscription. Paul will send Luke his bank details. Paul is on vacation with his girlfriend till tomorrow.","{'Min_10.0% Prob': 9.861328125, 'Min_20.0% Prob': 8.140190972222221, 'Min_30.0% Prob': 7.274639423076923, 'Min_40.0% Prob': 6.391710069444445, 'Min_50.0% Prob': 5.7663352272727275}","0.4417750835418701","{'rouge1': Score(precision=0.05555555555555555, recall=0.16666666666666666, fmeasure=0.08333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05555555555555555, recall=0.16666666666666666, fmeasure=0.08333333333333333)}","173"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","I'll take care of it.","Greg and Betsy have a lot of work today, so they cannot pick up Johnny from the kindergarten. However, it's Greg's turn to do it. Greg will try to find a solution.","{'Min_10.0% Prob': 9.2607421875, 'Min_20.0% Prob': 7.407986111111111, 'Min_30.0% Prob': 6.607271634615385, 'Min_40.0% Prob': 5.731987847222222, 'Min_50.0% Prob': 5.140003551136363}","0.0998198613524437","{'rouge1': Score(precision=0.058823529411764705, recall=0.3333333333333333, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.3333333333333333, fmeasure=0.1)}","147"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","","Ethan, Toby and Marshall are making fun of Scott.","{'Min_10.0% Prob': 12.203125, 'Min_20.0% Prob': 10.875, 'Min_30.0% Prob': 9.994791666666666, 'Min_40.0% Prob': 8.76640625, 'Min_50.0% Prob': 8.026692708333334}","0.1163080558180809","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","46"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","
John: Hey, I'm just trying to help!","Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ","{'Min_10.0% Prob': 12.692708333333334, 'Min_20.0% Prob': 10.815104166666666, 'Min_30.0% Prob': 9.160590277777779, 'Min_40.0% Prob': 7.700420673076923, 'Min_50.0% Prob': 6.8758544921875}","0.2490176409482956","{'rouge1': Score(precision=0.08, recall=0.25, fmeasure=0.12121212121212122), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.25, fmeasure=0.12121212121212122)}","108"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","","Clara is rewatching Dear White People and strongly recommends it to Neela.","{'Min_10.0% Prob': 11.453125, 'Min_20.0% Prob': 11.25, 'Min_30.0% Prob': 9.92734375, 'Min_40.0% Prob': 8.633370535714286, 'Min_50.0% Prob': 7.62890625}","0.0969450548291206","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","71"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum",", I got a red honda too!","Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ","{'Min_10.0% Prob': 10.6171875, 'Min_20.0% Prob': 9.526041666666666, 'Min_30.0% Prob': 8.486979166666666, 'Min_40.0% Prob': 7.772135416666667, 'Min_50.0% Prob': 7.046875}","0.2690126895904541","{'rouge1': Score(precision=0.125, recall=0.5, fmeasure=0.2), 'rouge2': Score(precision=0.08695652173913043, recall=0.4, fmeasure=0.14285714285714285), 'rougeL': Score(precision=0.125, recall=0.5, fmeasure=0.2)}","107"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","","Beth wants to organize a girls weekend to celebrate her mother's 40th birthday. She also wants to work at Deidre's beauty salon. Deidre offers her a few hours on Saturdays as work experience. They set up for a meeting tomorrow.","{'Min_10.0% Prob': 9.515625, 'Min_20.0% Prob': 8.13671875, 'Min_30.0% Prob': 7.227430555555555, 'Min_40.0% Prob': 6.058671875, 'Min_50.0% Prob': 5.162392893145161}","0.0587994493544101","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","224"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","!
Gloria: Yes, it's a good idea to read all the texts and see the typical phrases and structures.
Gloria: And don't forget to revise and correct your own texts.
Gloria: It's important to be able to use the language correctly and fluently.
Gloria: And don't forget to listen to the audio and read the texts at the same time.
Gloria: It's a good way to improve your reading and listening skills.
Gloria: And don't forget to read the instructions carefully and follow them.
Gloria: It's important to be able to understand the task and complete it correctly.
Gloria: And don't forget to proofread your texts.
Gloria: It's important to check for errors and make corrections.
Gloria: And don't forget to take breaks and rest.
Gloria: It's important to avoid burnout and stay focused.
Gloria: And don't forget to stay positive and believe in yourself.
Gloria: You can do it!","Gloria has an exam soon. It lasts 4 hours. Emma sent her a link to a website with some texts from previous years so that she can prepare for the exam better.","{'Min_10.0% Prob': 10.911458333333334, 'Min_20.0% Prob': 9.703683035714286, 'Min_30.0% Prob': 8.037286931818182, 'Min_40.0% Prob': 6.855989583333334, 'Min_50.0% Prob': 5.915398848684211}","0.3894506692886352","{'rouge1': Score(precision=0.28125, recall=0.055900621118012424, fmeasure=0.09326424870466322), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.21875, recall=0.043478260869565216, fmeasure=0.07253886010362695)}","743"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum","I really appreciate it. I'll talk to May again and see if she's willing to listen to your friend's advice","Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ","{'Min_10.0% Prob': 10.8046875, 'Min_20.0% Prob': 9.041015625, 'Min_30.0% Prob': 7.94140625, 'Min_40.0% Prob': 6.829427083333333, 'Min_50.0% Prob': 5.6429443359375}","0.2969540059566498","{'rouge1': Score(precision=0.21739130434782608, recall=0.21739130434782608, fmeasure=0.21739130434782608), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.17391304347826086, recall=0.17391304347826086, fmeasure=0.17391304347826086)}","92"
"lmsys/vicuna-7b-v1.5","Summarize the following text: ","Samsum",", he said he's not married, but he is
Irene: Oh, I see. Well, it's not a big deal.
Jane: Yeah, it's not like he's a criminal or something.
Anne: I know, but it's just that he lied to me. I can't trust him now.
Irene: Well, you can't trust anyone, Anne. People lie all the time.
Jane: Yeah, it's not worth getting upset over.
Anne: I know, but it's just that he's the first one to do it to me.
Irene: Well, it's not like you're going to marry him or something.
Jane: Yeah, it's not like you're in a relationship with him or something.
Anne: I know, but it's just that he's the first one to do it to me.
Irene: Well, it's not like you're going to date him or something.
Jane: Yeah, it's not like you're going to see him again or something.
Anne: I know, but it's just that he's the first one to do it to me.
Irene: Well, it's not like you're going to tell anyone or something.
Jane: Yeah, it's not like it's a big deal or something.
Anne: I know, but it's just that he lied to me. I can't trust him now.
Irene: Well, you can't trust anyone, Anne. People lie all the time.
Jane: Yeah, it's not worth getting upset over.","Mark lied to Anne about his age. Mark is 40.","{'Min_10.0% Prob': 13.0234375, 'Min_20.0% Prob': 11.106770833333334, 'Min_30.0% Prob': 9.90625, 'Min_40.0% Prob': 7.861328125, 'Min_50.0% Prob': 7.055803571428571}","0.2593840062618255","{'rouge1': Score(precision=0.4, recall=0.01593625498007968, fmeasure=0.030651340996168584), 'rouge2': Score(precision=0.1111111111111111, recall=0.004, fmeasure=0.007722007722007721), 'rougeL': Score(precision=0.3, recall=0.01195219123505976, fmeasure=0.022988505747126436)}","1076"
