,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,levenshtein_distance,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
23,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,Servini on this story.,"Four health boards which are due to see their overall budget deficits triple in size will not be bailed out, the Welsh Government has said.",-0.0425197444856166,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.973958333333334,8.603515625,7.877604166666667,7.222005208333333,6.01226806640625
24,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
Lt Col Giles said: ""I'm not here to change the Army, I'm here to support it.""",The Royal Military Academy Sandhurst has appointed the first female college commander in its history.,0.1569002717733383,71.0,0.06666666666666667,0.05555555555555555,0.0606060606060606,0.0,0.0,0.0,0.06666666666666667,0.05555555555555555,0.0606060606060606,12.078125,9.920572916666666,7.84140625,6.520368303571429,5.4228515625
27,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
Murray, who has won two Grand Slam titles, is bidding to reach the Wimbledon final for the first time since 2012.
He said: ""I'm feeling good. I've been practising well. I've been hitting the ball well. I'm just trying to take it one match at a time and see how far I can go.""",Andy Murray will have friend and fellow Briton James Ward for company in the third round of Wimbledon on Saturday.,0.4600964784622192,218.0,0.25,0.08620689655172414,0.12820512820512822,0.0,0.0,0.0,0.15,0.05172413793103448,0.07692307692307693,12.0859375,7.528515625,6.382533482142857,5.23642578125,4.670247395833333
29,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
The new rules will come into force on 1 September.",New rules forcing broadband firms to be clearer in adverts on the costs of their contracts have come into effect.,0.3425452411174774,86.0,0.35,0.7,0.4666666666666667,0.10526315789473684,0.2222222222222222,0.14285714285714285,0.2,0.4,0.26666666666666666,10.07421875,8.4515625,7.556919642857143,6.648828125,5.771935096153846
32,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
""Twitter is a platform for people to express their thoughts and emotions, and it's a way for people to get information,"" he said.
""It's a way for people to connect with each other, and it's a way for people to share their experiences.""
The Jakarta attacks on Thursday, which killed at least seven people and injured dozens more, have been condemned by Indonesian President Joko Widodo and other world leaders.
The attacks, which targeted a Starbucks, a Dunkin' Donuts, and a local market, were claimed by the Islamic State group.
The hashtag #KamiTidakTakut (#WeAreNotAfraid) has emerged in the aftermath of Thursday's attacks in Jakarta, Indonesia. A common meme featuring a peace sign with Indonesia's National Monument in the center was adapted from an image used on social media after the Paris attacks. The photograph of a satay seller continuing to work at his stall after the blasts was also circulated widely online with the message ""Fear is not in our dictionary."" The hashtag #JakartaBerani (#Jakarta is Brave) also became popular. Twitter users used the hashtag #PrayforJakarta to express their sympathy for the city. Aulia Masna, a technology blogger in Jakarta, said Twitter was a platform for people to express their thoughts and emotions, and to get information and connect with each other. The Jakarta attacks, which targeted a Starbucks, a Dunkin' Donuts, and a local market, were claimed by the Islamic State group.","People in Jakarta have responded defiantly to the attacks in their city by posting the Indonesian phrase for ""We are not afraid"" on Twitter.",0.6040526032447815,1306.0,0.7083333333333334,0.07142857142857142,0.1297709923664122,0.13043478260869565,0.012658227848101266,0.023076923076923075,0.4166666666666667,0.04201680672268908,0.07633587786259544,10.046875,8.930338541666666,7.632378472222222,6.664388020833333,5.6639404296875
34,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
The incident is being treated as an attempted murder.",The windscreen of a PSNI car has been smashed during an attack on a police patrol in Carrickfergus.,0.2483036518096923,67.0,0.1111111111111111,0.2222222222222222,0.14814814814814814,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.14814814814814814,11.80859375,9.01796875,7.001708984375,6.1083984375,5.120793269230769
36,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
Terry's journey from hairdresser to entrepreneur has been a long one, but she is proud of what she has achieved.
""I have been able to create employment for over 240 people and I have been able to train over 1,000 people,"" she says.
""I have been able to create a brand that is respected both locally and internationally.""","""When we were starting out, if you were a woman and you went to the bank for a loan, they wanted to know who you were married to and whether you had permission to be in business,"" says Terry Mungai.",0.2271393239498138,238.0,0.275,0.18333333333333332,0.21999999999999997,0.0,0.0,0.0,0.15,0.1,0.12,8.65234375,7.168402777777778,6.095005580357143,5.337890625,4.6365489130434785
38,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
The Belfast Telegraph's front page leads with a warning by DUP minister Paul Givan that about 34,000 homes in Northern Ireland could miss out on Â£91m set aside to mitigate the effects of the ""bedroom tax"" over four years.
Mr Givan said he could not release the Â£24m pledged to help claimants this year, as legally he needed the agreement of the executive.
Inside the newspaper, former Irish prime minister Bertie Ahern says he believes Arlene Foster and Martin McGuinness never gelled in their joint ministerial role. He adds that from his own experience ""personalities matter in a coalition government and if there is fundamental mistrust, a breach becomes harder and harder to avoid"".
SDLP leader Colum Eastwood has told The Irish News that the British and Irish governments should jointly run Northern Ireland if power-sharing collapses.
He says if an executive cannot be created after an election ""the only acceptable deal for the nationalist community is joint authority"".
The News Letter includes Mrs Foster's warning of a ""brutal"" election and the expectation by her DUP colleague Sir Jeffrey Donaldson that a prolonged period of direct rule from Westminster is likely.
""Pull Back From Abyss"" is the strong headline across two pages in the Daily Mirror, above quotes from Northern Ireland Secretary James Brokenshire describing the political situation as ""grave"".
The destruction of eight biomass boilers and 14 tonnes of woodchip in a fire at a County Fermanagh construction firm is the other story making the front page of The Irish News.
It is not clear whether the boilers at the premises outside Enniskillen had been operating with subs",The impact of the political crisis at Stormont continues to feature prominently in some of the newspaper headlines on Wednesday.,0.182663545012474,1532.0,0.6,0.04395604395604396,0.08191126279863482,0.21052631578947367,0.014705882352941176,0.027491408934707903,0.4,0.029304029304029304,0.0546075085324232,10.21484375,8.6375,7.8701171875,7.266015625,6.1190655048076925
39,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,in the Hillsborough disaster are being re-examined as part of a new inquest.,"A 13-year-old boy who lost his mother in the Hillsborough disaster had to identify her after her death by picking out her photograph, a jury has heard.",0.2801758348941803,101.0,0.1724137931034483,0.35714285714285715,0.23255813953488377,0.10714285714285714,0.23076923076923078,0.14634146341463414,0.1724137931034483,0.35714285714285715,0.23255813953488377,9.791666666666666,7.362165178571429,6.3093039772727275,5.450651041666666,4.719777960526316
40,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
Mr Maduro, who is acting president, has said he will not stand in any election.
The opposition has called for a referendum to remove Mr Maduro from office.
Mr Maduro, who was elected in April to serve as Mr Chavez's vice-president, has said he will not stand in any election.
The opposition has called for a referendum to remove Mr Maduro from office.
Venezuela's Vice President, Jorge Wated, has been named as the new foreign minister, replacing Elias Jaua.
Mr Wated was previously the country's ambassador to the United States.
The appointment was announced during a speech to the National Assembly by Vice President Maduro, who also pledged loyalty to President Chavez and denied there was a political fight for the succession.
The Supreme Court has ruled that President Chavez can be sworn in for another term at a later date, a view challenged by opposition figures.
The post of foreign minister was previously held by Mr Jaua, who has been named as the new agriculture and land minister.
The opposition has called for a referendum to remove Mr Maduro from office, but he has said he will not stand in any election.
Venezuela's Vice President, Jorge Wated, has been named as the new foreign minister, replacing Elias Jaua.
The appointment was announced during a speech to the National Assembly by Vice President Maduro, who also pledged loyalty to President Chavez and denied there was a political fight for the succession.
The Supreme Court has ruled that President Chavez can be sworn in for another term at a later date, a view challenged by opposition figures.
The post of foreign minister was previously held by Mr Jaua, who has been named as the new agriculture and land minister.
The opposition has called for a referendum to remove Mr Maduro from office, but he has said he will not stand in any election.","Venezuelan Vice-President Nicolas Maduro has given the annual state of the nation speech in place of Hugo Chavez, who is still recuperating in Cuba after cancer surgery.",0.6071014404296875,1666.0,0.5714285714285714,0.050473186119873815,0.09275362318840578,0.1111111111111111,0.00949367088607595,0.01749271137026239,0.4642857142857143,0.04100946372239748,0.07536231884057971,10.432291666666666,7.931361607142857,6.5539772727272725,5.442643229166666,4.5278063322368425
41,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
The Scottish government has said it will consider the PwC report and its recommendations.
The net benefit of international students to the UK economy is around £257m each year, according to a report by PwC. However, the auditors claim that the UK's complex immigration system compromises the overall experience of foreign students, including their ability to secure work following graduation. PwC has called on the UK government to improve its data collection around migration and to classify students as temporary visitors, not migrants, to make it easier for them to work in the UK post-graduation. The report does not include the value to Scotland of non-fee spending by students from outside the UK or EU students, who do not have to pay tuition fees.","Overseas students boost the Scottish economy by about £312m each year, according to figures from auditors PwC.",0.8066489100456238,664.0,0.7058823529411765,0.09448818897637795,0.16666666666666666,0.25,0.031746031746031744,0.05633802816901408,0.5294117647058824,0.07086614173228346,0.125,11.109375,8.67578125,7.1376953125,5.983487215909091,5.091378348214286
42,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
The 22-year-old, who won the Wimbledon junior title in 2017, has struggled to find her form this year and has not won a WTA title since 2018.
The American, who won the US Open in 2017 and reached the final of the Australian Open in 2018, is currently ranked 101 in the world.",Britain's Heather Watson has been knocked out of the first round of the Korea Open by qualifier Nicole Gibbs.,0.2853479385375976,214.0,0.25,0.09090909090909091,0.13333333333333333,0.05263157894736842,0.018518518518518517,0.0273972602739726,0.25,0.09090909090909091,0.13333333333333333,11.12109375,8.19921875,6.345703125,5.40830078125,4.331167367788462
44,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
The airline added that the safety of its passengers and crew was its top priority and that it was working closely with the relevant authorities to establish the cause of the smell.",An Air France passenger jet has made an emergency landing at Prestwick Airport after fumes were detected on board.,0.482090950012207,131.0,0.05263157894736842,0.03125,0.0392156862745098,0.0,0.0,0.0,0.05263157894736842,0.03125,0.0392156862745098,10.9296875,9.76171875,6.848493303571429,5.734809027777778,4.477335611979167
