,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
46,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The Russian defence ministry said it had ""no information"" about the incident.
The UN said","The RAF is stepping up attacks on self-styled Islamic State forces in the city of Mosul as part of a bid to cripple the group's last major stronghold in Iraq, Michael Fallon says.",0.1858968883752823,0.08571428571428572,0.2,0.12000000000000001,0.0,0.0,0.0,0.08571428571428572,0.2,0.12000000000000001,10.174631436665853,7.780564308166504,6.678156982768666,5.721458673477173,4.883666302028455
47,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The US has deployed the Thaad system to South Korea, Japan and Guam.
The","North Korea has conducted a new intercontinental ballistic missile test, South Korea and the Pentagon say.",0.4429207444190979,0.3125,0.35714285714285715,0.3333333333333333,0.06666666666666667,0.07692307692307693,0.07142857142857144,0.3125,0.35714285714285715,0.3333333333333333,5.233285427093506,4.791223367055257,4.567590522766113,4.267530305044992,3.8039709594514637
48,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"

References

External links

Category:Airports in England
Category:Buildings","The owners of Dunsfold Park aerodrome, which is home to the BBC's Top Gear, have lost their latest fight for unrestricted flying.",0.1458558291196823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.877054691314697,9.493758964538575,7.955602824687958,6.921943404457786,6.131409917558942
49,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The match will be played at Wembley Stadium on Saturday, May 26.
The match will be",Chelsea boss Antonio Conte and Manchester United manager Jose Mourinho argued during their match last night.,0.17139999568462372,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0625,10.714097023010254,7.873584111531575,6.614833927154541,6.232984781265259,5.604868233203888
50,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The group of adults and youngsters were ""acting in a disorderly manner"" and were ""acting in",A police officer has been slashed in the face with gardening shears during a large-scale disturbance in Essex.,0.09302906692028046,0.21052631578947367,0.25,0.22857142857142856,0.0,0.0,0.0,0.15789473684210525,0.1875,0.17142857142857143,10.376175880432129,8.785321593284607,7.732521454493205,6.55071347951889,5.475565195083618
51,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The cameras will be monitored by North Wales Police officers and will be used to monitor the area's",The monitoring of CCTV cameras in three north Wales towns will be handed across the border to Chester.,0.6935535073280334,0.5,0.47368421052631576,0.4864864864864865,0.11764705882352941,0.1111111111111111,0.11428571428571428,0.3888888888888889,0.3684210526315789,0.37837837837837834,11.011102676391602,10.909685452779135,9.727988147735596,8.63336978639875,7.480347792307536
52,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,,"Newspapers in China have gone into propaganda overdrive, a day after a tribunal in The Hague ruled against Beijing's claim to the resources of much of the South China Sea.",0.017464034259319305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.919455369313559,7.380852426801409,6.520096015930176,5.453732030732291,4.932522268856273
53,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The government's task is to make sure that the UK is not left behind in the Trump era","In the arc of history, Britain has rarely flourished when it has had to choose between Europe and the United States.",0.27688881754875183,0.19047619047619047,0.21052631578947367,0.2,0.05,0.05555555555555555,0.052631578947368425,0.14285714285714285,0.15789473684210525,0.15,9.821670532226562,8.244676947593689,7.209954659144084,6.303461045026779,5.076580752025951
54,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The company's shares were up 1.3% at $7.50 in early trading in","Rupert Murdoch's News Corp has reported a loss for the three months to December, amid a difficult environment for print advertising.",0.15164729952812195,0.09090909090909091,0.13333333333333333,0.10810810810810811,0.0,0.0,0.0,0.045454545454545456,0.06666666666666667,0.05405405405405406,5.955289125442505,5.3050291538238525,4.761603968484061,4.392765522003174,3.9184971253077188
55,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"

The 10 men and three women are:

John Thomas, aged 22, from W",Thirteen people have been charged after a police operation against modern slavery.,0.1584749072790146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.961987495422363,7.583163261413574,6.689164002736409,5.563905906677246,5.1170127391815186
56,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The study was funded by the European Research Council.
The study was carried out by Dr Pir",Researchers have identified a gene that appears to curb coffee consumption.,0.2704291343688965,0.09090909090909091,0.058823529411764705,0.07142857142857142,0.0,0.0,0.0,0.09090909090909091,0.058823529411764705,0.07142857142857142,10.238138198852539,9.325025081634521,7.327696323394775,6.317158401012421,5.572503709793091
57,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The IAAF said it was ""disappointed"" Adidas had not been able to ""achieve","Adidas, the IAAF's biggest sponsor, has announced it is ending its sponsorship deal with athletics' world governing body three years early.",0.5926733613014221,0.18181818181818182,0.3076923076923077,0.2285714285714286,0.047619047619047616,0.08333333333333333,0.060606060606060615,0.13636363636363635,0.23076923076923078,0.1714285714285714,10.66183853149414,7.9616673469543455,6.528614044189453,5.898666620254517,5.181843482531034
58,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
""The criminal justice system is broken and needs to be reformed.""
The Howard League for Penal","The criminal courts charge should be scrapped by ministers, a parliamentary committee has said, as it raised ""grave misgivings"" about the fee's benefits.",0.38616713881492615,0.16666666666666666,0.25,0.2,0.043478260869565216,0.06666666666666667,0.052631578947368425,0.16666666666666666,0.25,0.2,8.95849879582723,8.349137862523397,7.509645885891384,6.9642811218897505,6.374856758117676
59,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
Anthony's lawyer, Robert Bennett, said: ""She's a very strong woman. She's",An Orlando mother who was found not guilty of murdering her two-year old daughter Caylee has broken her silence six years later.,0.1762463003396988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.936281681060791,8.125968170166015,6.9968205860682895,5.828515911102295,5.270924011866252
60,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The DfE said it was considering the plans.
""We are looking at the proposals","David Cameron has voiced his ""strong support"" for the expansion of grammar schools during a visit to the South East.",0.06367648392915726,0.1,0.14285714285714285,0.11764705882352941,0.0,0.0,0.0,0.1,0.14285714285714285,0.11764705882352941,7.554925441741943,7.036291122436523,6.489462773005168,5.907353013753891,4.9399472583423965
61,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
O'Grady's manager said: ""He is a very nice man and we are very",TV presenter Paul O'Grady has been invited on a tour of Southend-on-Sea after reportedly lambasting it during filming of the programme Blind Date.,0.44525083899497986,0.11538461538461539,0.2,0.14634146341463417,0.04,0.07142857142857142,0.05128205128205128,0.11538461538461539,0.2,0.14634146341463417,9.937503814697266,8.372244119644165,7.404672728644477,6.405165653962356,5.701454520225525
62,EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The Welsh Government said it would also be investing in the town's rail network.
The Welsh",A date has been set for work to start on a long-awaited bypass for a Carmarthenshire town which should ease congestion and reduce pollution.,0.18889480829238892,0.04,0.058823529411764705,0.04761904761904763,0.0,0.0,0.0,0.04,0.058823529411764705,0.04761904761904763,11.02635383605957,9.202223205566407,7.272299736738205,6.073720520192927,5.257857731410435
