,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,levenshtein_distance,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
17,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,"
John: Hey, I'm just trying to help!",Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ,0.2490176409482956,108.0,0.08,0.25,0.12121212121212122,0.0,0.0,0.0,0.08,0.25,0.12121212121212122,12.692708333333334,10.815104166666666,9.160590277777779,7.700420673076923,6.8758544921875
19,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,", I got a red honda too!",Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ,0.2690126895904541,107.0,0.125,0.5,0.2,0.08695652173913043,0.4,0.14285714285714285,0.125,0.5,0.2,10.6171875,9.526041666666666,8.486979166666666,7.772135416666667,7.046875
21,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,"!
Gloria: Yes, it's a good idea to read all the texts and see the typical phrases and structures.
Gloria: And don't forget to revise and correct your own texts.
Gloria: It's important to be able to use the language correctly and fluently.
Gloria: And don't forget to listen to the audio and read the texts at the same time.
Gloria: It's a good way to improve your reading and listening skills.
Gloria: And don't forget to read the instructions carefully and follow them.
Gloria: It's important to be able to understand the task and complete it correctly.
Gloria: And don't forget to proofread your texts.
Gloria: It's important to check for errors and make corrections.
Gloria: And don't forget to take breaks and rest.
Gloria: It's important to avoid burnout and stay focused.
Gloria: And don't forget to stay positive and believe in yourself.
Gloria: You can do it!",Gloria has an exam soon. It lasts 4 hours. Emma sent her a link to a website with some texts from previous years so that she can prepare for the exam better.,0.3894506692886352,743.0,0.28125,0.055900621118012424,0.09326424870466322,0.0,0.0,0.0,0.21875,0.043478260869565216,0.07253886010362695,10.911458333333334,9.703683035714286,8.037286931818182,6.855989583333334,5.915398848684211
22,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,I really appreciate it. I'll talk to May again and see if she's willing to listen to your friend's advice,Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ,0.2969540059566498,92.0,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.0,0.0,0.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,10.8046875,9.041015625,7.94140625,6.829427083333333,5.6429443359375
23,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,", he said he's not married, but he is
Irene: Oh, I see. Well, it's not a big deal.
Jane: Yeah, it's not like he's a criminal or something.
Anne: I know, but it's just that he lied to me. I can't trust him now.
Irene: Well, you can't trust anyone, Anne. People lie all the time.
Jane: Yeah, it's not worth getting upset over.
Anne: I know, but it's just that he's the first one to do it to me.
Irene: Well, it's not like you're going to marry him or something.
Jane: Yeah, it's not like you're in a relationship with him or something.
Anne: I know, but it's just that he's the first one to do it to me.
Irene: Well, it's not like you're going to date him or something.
Jane: Yeah, it's not like you're going to see him again or something.
Anne: I know, but it's just that he's the first one to do it to me.
Irene: Well, it's not like you're going to tell anyone or something.
Jane: Yeah, it's not like it's a big deal or something.
Anne: I know, but it's just that he lied to me. I can't trust him now.
Irene: Well, you can't trust anyone, Anne. People lie all the time.
Jane: Yeah, it's not worth getting upset over.",Mark lied to Anne about his age. Mark is 40.,0.2593840062618255,1076.0,0.4,0.01593625498007968,0.030651340996168584,0.1111111111111111,0.004,0.007722007722007721,0.3,0.01195219123505976,0.022988505747126436,13.0234375,11.106770833333334,9.90625,7.861328125,7.055803571428571
24,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,"
Walker: party plans! 2moro!","Next week is Wharton's birthday. Augustine, Darlene, Heather and Walker want to buy him a paper shredder. Walker will make sure if Wharton really wants it. ",0.2672182619571686,138.0,0.037037037037037035,0.25,0.06451612903225806,0.0,0.0,0.0,0.037037037037037035,0.25,0.06451612903225806,10.634765625,9.220052083333334,8.13311298076923,7.138888888888889,6.575372869318182
26,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,. Can you please write it down?,Selah called a person that did not pick up.,0.1084816381335258,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6484375,11.265625,10.59375,9.8720703125,9.0625
28,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,!,Emma is about to take a nap in the back of the bus to New York. Ben and Emma will be there around 4.30 pm. Ben will wake Emma up 15 minutes prior to their arrival.,0.0836442932486534,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9482421875,6.667534722222222,5.916015625,5.170030381944445,4.602581521739131
33,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,"
Margaret: No, I have to go to work!
Jack: Okay, I'll get you some painkillers.",Margaret is suffering from a terrible headache and wants Jack to buy her some painkillers. ,0.596831202507019,56.0,0.3333333333333333,0.3125,0.3225806451612903,0.07142857142857142,0.06666666666666667,0.0689655172413793,0.26666666666666666,0.25,0.2580645161290323,10.6875,9.025390625,7.58203125,6.7236328125,5.68056640625
34,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,", see you there.",Serge is on his way to pick up the film equipment for the shooting tonight. Andrei and Serge are late with a large payment to the company. Serge and Andrei will try to use the credit card to pay the company.,0.0778655335307121,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73046875,7.299913194444445,6.571149553571429,6.116319444444445,5.552989130434782
36,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,", it's so much better than 2. The story is amazing, the characters are fantastic, and the gameplay is really engaging. I can't stop playing it.",Mary has played DA Inquisition. Lucas has played DA II. Daniel started playing DA Inquisition.,0.3099081516265869,110.0,0.06666666666666667,0.037037037037037035,0.047619047619047616,0.0,0.0,0.0,0.06666666666666667,0.037037037037037035,0.047619047619047616,12.921875,12.02734375,11.18359375,10.23095703125,9.344921875
37,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,"
Janice: Maybe you’re just not ready for a relationship yet.",Judy thinks she's always attracted to bad guys.,0.3899945318698883,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2890625,9.87109375,9.3203125,7.74921875,7.06640625
44,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,"
Joseph: I'm not sure if that's a good idea...
Ella: Why not? They're so cute!!
Joseph: I don't know, they might be dangerous or something.
Ella: Oh come on, they're just babies! They wouldn't hurt us.
Joseph: I guess you're right. Let's go see them.
Ella: Yay!",Joseph has sent Ella a photo of Wujek Janek's twin baby cows. Ella is delighted.,0.487405389547348,207.0,0.375,0.10909090909090909,0.16901408450704225,0.0,0.0,0.0,0.25,0.07272727272727272,0.11267605633802816,11.35546875,9.90625,8.8408203125,8.177734375,7.302133413461538
45,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,", it's in my room",Josh thinks Stephen accidentally took his notebook. Jack has it and will bring it tomorrow.,0.2568908035755157,79.0,0.06666666666666667,0.2,0.1,0.0,0.0,0.0,0.06666666666666667,0.2,0.1,11.34765625,10.49609375,9.612630208333334,8.41015625,7.60234375
47,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃,Kristian and Tabora are playing a game about what they like best.,0.0562059134244918,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21875,9.166666666666666,8.6826171875,7.939453125,7.622209821428571
48,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,then,Cathy will pick up her glasses tonight at 10.,0.0095372684299945,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7890625,9.186197916666666,8.5283203125,7.71484375,6.567138671875
49,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,", I need a coffee","Petra is very sleepy at work today, Andy finds the day boring, and Ezgi is working. ",0.1114996448159217,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.91796875,11.46484375,9.840959821428571,9.112413194444445,7.926432291666667
51,lmsys/vicuna-7b-v1.5,Summarize the following text: ,Samsum,"
Nate: I don’t know, it just feels like he’s hiding something
Julia: He’s not hiding anything, he’s just not ready to tell you
Nate: I see, well, I’m still gonna be his friend
Julia: Me too, but I’m not gonna lie, it’s gonna be weird for a while
Nate: Yeah, I know what you mean. But we’ll get through it
Adam: Yeah, we’ll figure it out
Nate: Thanks for understanding, man
Julia: Yeah, thanks for being there
Nate: Of course, that’s what friends do","Julia knew Tim was gay, while Adam and Nate didn't. ",0.6008408069610596,406.0,0.45454545454545453,0.05319148936170213,0.09523809523809525,0.0,0.0,0.0,0.36363636363636365,0.0425531914893617,0.07619047619047618,11.2109375,10.010416666666666,9.671875,8.711588541666666,7.68408203125
