<<<<<<< HEAD
,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
10,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes a conversation between Wanda and Gina about organizing a party. Initially,",Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ,0.6602433323860168,0.23076923076923078,0.4,0.29268292682926833,0.04,0.07142857142857142,0.05128205128205128,0.11538461538461539,0.2,0.14634146341463417,17.54266293843587,15.009700139363607,13.457012706332737,11.76853076616923,10.42662041982015
11,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes Martin winning two cinema tickets through an online contest on Facebook for a movie",Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,0.46405309438705444,0.25925925925925924,0.3888888888888889,0.3111111111111111,0.038461538461538464,0.058823529411764705,0.04651162790697675,0.18518518518518517,0.2777777777777778,0.22222222222222224,17.43735980987549,14.464420000712076,12.615409321255154,11.180599570274353,10.114267381032308
12,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes Charlee's situation in class where she is attending a Portuguese theatre course",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,0.7544929385185242,0.20833333333333334,0.29411764705882354,0.24390243902439027,0.043478260869565216,0.0625,0.05128205128205128,0.20833333333333334,0.29411764705882354,0.24390243902439027,20.852018356323242,14.626951026916505,11.642852187156677,10.051165147261186,8.955668551581246
13,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text discusses transportation choices for an event or trip. Mary inquires about whether Tom","Ella rented a car, this makes things much faster for her and Tom. ",0.4718947112560272,0.15384615384615385,0.125,0.13793103448275862,0.0,0.0,0.0,0.15384615384615385,0.125,0.13793103448275862,13.4695463180542,11.546094258626303,11.21055269241333,10.167877356211344,8.833875834941864
14,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation between Luke and Paul about joining Netflix Family. Here",Paul is going to share his Netflix account with Luke. In exchange Luke is going to contribute to the subscription. Paul will send Luke his bank details. Paul is on vacation with his girlfriend till tomorrow.,0.7075951099395752,0.1388888888888889,0.29411764705882354,0.18867924528301885,0.0,0.0,0.0,0.08333333333333333,0.17647058823529413,0.11320754716981131,11.981830596923828,9.733769416809082,8.302589806643399,7.407067775726318,6.689627270949514
15,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation between Greg and Betsy. Greg informs Betsy","Greg and Betsy have a lot of work today, so they cannot pick up Johnny from the kindergarten. However, it's Greg's turn to do it. Greg will try to find a solution.",0.37240007519721985,0.20588235294117646,0.4666666666666667,0.28571428571428564,0.06060606060606061,0.14285714285714285,0.0851063829787234,0.11764705882352941,0.26666666666666666,0.163265306122449,12.02352492014567,10.645933559962682,9.422654281963002,8.145001029968261,7.076814500909102
16,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation among friends about a photo Ethan sent to Scott.","Ethan, Toby and Marshall are making fun of Scott.",0.4908674657344818,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.2222222222222222,0.11764705882352941,0.15384615384615383,16.120683670043945,14.421921253204346,12.469160397847494,11.134454727172852,10.149285984039306
17,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation revolves around Igor feeling overwhelmed with work during his notice period and feeling demot",Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ,0.6849115490913391,0.28,0.4117647058823529,0.3333333333333333,0.125,0.1875,0.15,0.28,0.4117647058823529,0.3333333333333333,13.246910095214844,10.970198392868042,9.570300632052952,8.286653141180674,7.242432276407878
18,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
Here's a summary of the conversation:

Clara and Neela are discussing the Netflix",Clara is rewatching Dear White People and strongly recommends it to Neela.,0.604557991027832,0.25,0.2,0.22222222222222224,0.0,0.0,0.0,0.25,0.2,0.22222222222222224,21.363988876342773,15.642562866210938,14.768932342529297,12.951255480448404,10.67314025759697
19,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation between Ernest and Mike revolves around parking issues. Initially, Ernest inquires if",Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ,0.6259512305259705,0.08333333333333333,0.13333333333333333,0.10256410256410255,0.0,0.0,0.0,0.08333333333333333,0.13333333333333333,0.10256410256410255,12.654914855957031,10.136402893066407,9.17100545338222,8.196287393569946,7.487115603226882
20,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
Here is a summary of the text:

The conversation revolves around Beth asking her aunt De",Beth wants to organize a girls weekend to celebrate her mother's 40th birthday. She also wants to work at Deidre's beauty salon. Deidre offers her a few hours on Saturdays as work experience. They set up for a meeting tomorrow.,0.4742244482040405,0.07142857142857142,0.17647058823529413,0.10169491525423728,0.0,0.0,0.0,0.047619047619047616,0.11764705882352941,0.06779661016949151,14.475402450561523,11.771994686126709,10.498879051208496,9.501563763618469,8.57487493294936
21,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation discusses an upcoming exam where preparation is not straightforward due to its unpredictable nature.",Gloria has an exam soon. It lasts 4 hours. Emma sent her a link to a website with some texts from previous years so that she can prepare for the exam better.,0.3671111464500427,0.15625,0.29411764705882354,0.20408163265306123,0.0,0.0,0.0,0.09375,0.17647058823529413,0.12244897959183672,13.480524698893229,11.282865933009557,9.607106685638428,8.890608480998448,8.064328087700737
22,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation between Adam and Karen revolves around their concerns about May, who they both believe",Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ,0.5868169665336609,0.21739130434782608,0.29411764705882354,0.25,0.09090909090909091,0.125,0.10526315789473685,0.21739130434782608,0.29411764705882354,0.25,14.749380588531494,11.683635330200195,9.496086324964251,7.671833205223083,6.934273660182953
23,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes a situation where Anne discovers that her friend Mark, whom she believed to",Mark lied to Anne about his age. Mark is 40.,0.538714587688446,0.3,0.17647058823529413,0.22222222222222224,0.0,0.0,0.0,0.2,0.11764705882352941,0.14814814814814817,14.955395698547363,12.697790145874023,10.078129768371582,7.540088176727295,6.644506851832072
24,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes a group of friends planning a birthday celebration for Wharton, who mentioned","Next week is Wharton's birthday. Augustine, Darlene, Heather and Walker want to buy him a paper shredder. Walker will make sure if Wharton really wants it. ",0.553580105304718,0.1111111111111111,0.1875,0.13953488372093023,0.0,0.0,0.0,0.07407407407407407,0.125,0.09302325581395349,13.332903544108072,11.093999998910087,9.964010858535767,8.514757803508214,7.450241393513149
25,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes a conversation among friends about two spooky places: a sculpture garden in Finland","Kelly is scared of sculpture garden figures in Finnland, she finds figure's faces morbid. For Ollie it's Nagoro village in Japan, it's creepy. ",0.4854850769042969,0.11538461538461539,0.17647058823529413,0.13953488372093026,0.04,0.0625,0.048780487804878044,0.11538461538461539,0.17647058823529413,0.13953488372093026,17.623498916625977,14.354410988943917,12.916578006744384,10.673198291233607,9.480666132534251
26,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation indicates that Myah initially sent a file containing a photo with a phone number",Selah called a person that did not pick up.,0.2314707189798355,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.1111111111111111,0.058823529411764705,0.07692307692307691,11.961843490600586,11.36552381515503,10.89005215962728,9.445132493972778,8.513412380218506
27,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation describes Eric and Bella discussing an incident where their boss showed appreciation for their decision",Bella and Eric dismissed a request of a client. Their boss appreciated the decision. He brings in new clients.,0.7068172693252563,0.42105263157894735,0.4444444444444444,0.43243243243243246,0.05555555555555555,0.058823529411764705,0.05714285714285714,0.2631578947368421,0.2777777777777778,0.27027027027027023,16.29905414581299,13.990272521972656,11.46514860788981,9.67012882232666,7.9638613787564365
28,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation between Ben and Emma revolves around their current location and plans for their journey to",Emma is about to take a nap in the back of the bus to New York. Ben and Emma will be there around 4.30 pm. Ben will wake Emma up 15 minutes prior to their arrival.,0.5912116765975952,0.1891891891891892,0.3888888888888889,0.2545454545454546,0.05555555555555555,0.11764705882352941,0.07547169811320754,0.16216216216216217,0.3333333333333333,0.2181818181818182,9.071468591690063,7.563844084739685,6.529902861668513,5.840327879961799,5.032736951654607
29,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes a group discussion where Jesse proposes organizing a charitable event for the less fortunate","Jesse, Melvin, Lee and Maxine are going to take part in the Christmas charity action of the foundation called Refuge, which helps women and children who escape from abuse.",0.42279860377311707,0.10344827586206896,0.16666666666666666,0.1276595744680851,0.0,0.0,0.0,0.06896551724137931,0.1111111111111111,0.0851063829787234,13.54525343577067,11.514626502990723,10.315896892547608,9.090338775089808,8.357712493223303
30,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes a conversation between Mary and Carter. Mary informs Carter that she is financially",Mary ran out of money. Carter is going to lend her some in an hour.,0.5977172255516052,0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.2,0.17647058823529413,0.18750000000000003,13.215235710144043,10.581637700398764,9.535813450813293,8.284388462702433,7.450490891933441
31,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation between Charlotte and Paula. Charlotte asks Paula how to","Paula helped Charlotte with correct pronunciation of ""Natal lily"".",0.4233217239379883,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.2222222222222222,0.11764705882352941,0.15384615384615383,17.564638137817383,16.187392711639404,15.423389116923014,12.661298847198486,11.333279927571615
32,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation between Jack and May about having cocktails later. May",Jack and May will drink cocktails later.,0.7190021872520447,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.5,0.1875,0.2727272727272727,0.7142857142857143,0.29411764705882354,0.4166666666666667,,14.578165054321289,11.918817520141602,11.918817520141602,11.004467646280924
33,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes Margaret asking Jack to buy her some painkillers due to a severe",Margaret is suffering from a terrible headache and wants Jack to buy her some painkillers. ,0.810031533241272,0.5333333333333333,0.5,0.5161290322580646,0.35714285714285715,0.3333333333333333,0.3448275862068965,0.4666666666666667,0.4375,0.45161290322580644,13.28491497039795,9.672857761383057,7.308895254135132,6.13968699319022,5.358935727013482
34,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation summarizes a situation where Andrei is reminding Serge about picking up film equipment for",Serge is on his way to pick up the film equipment for the shooting tonight. Andrei and Serge are late with a large payment to the company. Serge and Andrei will try to use the credit card to pay the company.,0.6189333200454712,0.24390243902439024,0.5882352941176471,0.3448275862068965,0.075,0.1875,0.10714285714285712,0.14634146341463414,0.35294117647058826,0.20689655172413793,11.901270866394043,10.905248112148708,9.52336021570059,8.352941910425821,7.497816573018613
35,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation indicates that Martina strongly advises against getting a hamster as a gift for",Martina advises against getting a hamster. ,0.8295379877090454,1.0,0.375,0.5454545454545454,0.8,0.26666666666666666,0.4,1.0,0.375,0.5454545454545454,,13.346308708190918,11.573165893554688,10.130570729573568,8.871744394302368
36,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text discusses a game called ""Inquisition"" (part of the ""Dark Souls",Mary has played DA Inquisition. Lucas has played DA II. Daniel started playing DA Inquisition.,0.331182599067688,0.06666666666666667,0.07692307692307693,0.07142857142857144,0.0,0.0,0.0,0.06666666666666667,0.07692307692307693,0.07142857142857144,24.704309463500977,16.946631749471027,14.227673721313476,12.201438971928187,10.469768312242296
37,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation revolves around Judy's attraction to individuals she perceives as ""jerks.""",Judy thinks she's always attracted to bad guys.,0.664400577545166,0.5555555555555556,0.35714285714285715,0.43478260869565216,0.125,0.07692307692307693,0.09523809523809525,0.4444444444444444,0.2857142857142857,0.34782608695652173,10.027334213256836,9.884410858154297,8.707656383514404,7.98068106174469,7.488519763946533
38,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes Riley's excitement about seeing Chloe on TV in a program where women undergo",Riley and James watch Chloe on tv undergoing a metamorphosis.,0.64314204454422,0.6,0.3333333333333333,0.42857142857142855,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.5,0.2777777777777778,0.35714285714285715,16.423818588256836,16.26787281036377,14.568938255310059,11.760481834411621,10.949164708455404
39,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
Here is a summary of the text:

The conversation revolves around Tina and Ala discussing their",Tina will catch the evening flight back home. Ala is on her way to the meeting. She will let Tina know how it went.,0.6077828407287598,0.20833333333333334,0.29411764705882354,0.24390243902439027,0.0,0.0,0.0,0.125,0.17647058823529413,0.14634146341463414,17.39852523803711,12.567552947998047,10.10325139760971,8.87603793144226,7.61189761528602
40,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation revolves around Sebastian's positive experiences in his new location over the past year.","Sebastian is very happy with his life, and shares this happiness with Kevin.",0.5846219062805176,0.15384615384615385,0.11764705882352941,0.13333333333333333,0.0,0.0,0.0,0.15384615384615385,0.11764705882352941,0.13333333333333333,13.220983505249023,12.237661997477213,11.793431043624878,9.658042470614115,8.633672305515834
41,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation between a father (Frank) and his son about",Son is coming to see his parents' this weekend.,0.2690894603729248,0.3333333333333333,0.1875,0.24000000000000005,0.0,0.0,0.0,0.2222222222222222,0.125,0.16,8.350178718566895,8.156575679779053,7.402914524078369,7.015635132789612,6.493477821350098
42,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation between Ola and Kate about their lives and experiences","Ola is in Cuba and is enjoying her trip. She has problems with connectivity there. Momo has recovered from her injury. Ola doesn't like the clothes in Cuba. Ola will try to find a blouse for mum in Cuba, as Kate suggested.",0.36150622367858887,0.13953488372093023,0.35294117647058826,0.2,0.0,0.0,0.0,0.09302325581395349,0.23529411764705882,0.13333333333333333,12.73409194946289,10.901928520202636,9.191803455352783,7.995953488349914,6.956643113723168
43,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation between Mike and Ann. Mike asks Ann if she",Mike will ask Mary for John's new number.,0.4883255362510681,0.2222222222222222,0.11764705882352941,0.15384615384615383,0.0,0.0,0.0,0.2222222222222222,0.11764705882352941,0.15384615384615383,,13.2219877243042,9.989267110824585,8.824397563934326,7.775433897972107
44,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes Joseph sharing a photo of baby cows, which Ella initially thought were twin",Joseph has sent Ella a photo of Wujek Janek's twin baby cows. Ella is delighted.,0.7917966246604919,0.5,0.47058823529411764,0.48484848484848486,0.2,0.1875,0.19354838709677422,0.4375,0.4117647058823529,0.42424242424242425,14.34852409362793,14.224263668060303,13.755176226298014,12.754700660705566,11.698057508468628
45,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes a situation where Josh believes Stephen has accidentally taken his notebook home. Stephen",Josh thinks Stephen accidentally took his notebook. Jack has it and will bring it tomorrow.,0.6729055643081665,0.4,0.35294117647058826,0.37500000000000006,0.07142857142857142,0.0625,0.06666666666666667,0.3333333333333333,0.29411764705882354,0.3125,14.338717460632324,12.131924947102865,11.561646461486816,9.992483456929525,8.80237329006195
46,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation is between Lola and Adele. Adele informs Lola that she has gotten","Adele got a new biscuit Labrador Chewy that is 4 months. Her cats keep their distance, and Poppy and Lulu seem to mother Chewy and Speedy wants to play.",0.35245224833488464,0.13793103448275862,0.26666666666666666,0.18181818181818182,0.0,0.0,0.0,0.06896551724137931,0.13333333333333333,0.09090909090909091,17.89473819732666,14.82078218460083,12.704536437988281,11.285733163356781,10.143829441070556
47,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation between two people, Kristian and Tabora",Kristian and Tabora are playing a game about what they like best.,0.529808521270752,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.18181818181818182,0.15384615384615385,0.16666666666666669,0.25,0.21428571428571427,0.23076923076923075,9.67013168334961,8.534297625223795,7.837899088859558,6.964388449986775,6.657159328460693
48,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation summarizes Cathy returning to pick up her sunglasses from Broken, who has been waiting",Cathy will pick up her glasses tonight at 10.,0.6062271595001221,0.4444444444444444,0.23529411764705882,0.30769230769230765,0.25,0.125,0.16666666666666666,0.4444444444444444,0.23529411764705882,0.30769230769230765,12.351194381713867,11.645614624023438,10.679560661315918,10.056838750839233,8.474173148473104
49,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes a conversation among three individuals about feeling very tired and bored. Petra expresses","Petra is very sleepy at work today, Andy finds the day boring, and Ezgi is working. ",0.5277965068817139,0.3125,0.29411764705882354,0.30303030303030304,0.0,0.0,0.0,0.125,0.11764705882352941,0.12121212121212122,16.314610481262207,13.589535474777222,12.273379643758139,11.238673210144043,10.079602098464965
50,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation between Nick and Jane, where Nick compliments Jane initially",Nick finds Jane pretty and invites her for a drink to get to know her better. Jane rejects Nick and is unpleasant to him. Nick suggests Jane to forget about their conversation.,0.7064086198806763,0.25,0.47058823529411764,0.32653061224489793,0.03225806451612903,0.0625,0.0425531914893617,0.15625,0.29411764705882354,0.20408163265306123,12.184463183085123,9.679935216903687,7.939132642745972,7.077968689111563,6.186741281958187
51,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation revolves around Adam's friend telling him that Tim was seen with a male partner","Julia knew Tim was gay, while Adam and Nate didn't. ",0.5769726037979126,0.2727272727272727,0.16666666666666666,0.20689655172413793,0.1,0.058823529411764705,0.07407407407407408,0.18181818181818182,0.1111111111111111,0.13793103448275862,11.03551959991455,10.072039604187012,9.05926263332367,8.571876430511475,7.423444543566022
52,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes a conversation where Lilly informs Gabriel that she will be late and asks him",Lilly will be late. Gabriel will order pasta with salmon and basil for her.,0.5396941304206848,0.42857142857142855,0.3333333333333333,0.375,0.15384615384615385,0.11764705882352941,0.13333333333333333,0.35714285714285715,0.2777777777777778,0.31250000000000006,15.427742958068848,12.515623092651367,11.862541437149048,10.702120463053385,9.609372556209564
53,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation is between Cara and Celine. Cara initiates the conversation by checking if","Celine is not at home, but she will call Cara before visiting her.",0.5794574022293091,0.23076923076923078,0.2,0.21428571428571427,0.0,0.0,0.0,0.15384615384615385,0.13333333333333333,0.14285714285714288,11.939069747924805,10.450244903564453,9.658000707626343,8.52265469233195,8.12599549974714
54,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text describes a conversation between Craig and Derek where Craig is seeking assistance from Derek with",Derek will be at Craig's in 20 minutes to help him with his malfunctioning computer.,0.5649398565292358,0.1875,0.16666666666666666,0.17647058823529413,0.0,0.0,0.0,0.1875,0.16666666666666666,0.17647058823529413,12.765760898590088,11.106380462646484,9.751675605773926,8.737435400485992,7.9443137645721436
55,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text appears to be a conversation between two neighbors, Emma and Abigail. Emma",Abigail is not going to take a stroll with the little ones. Her smog alert app is showing that the norms have been exceeded by 30% today.,0.3714033365249634,0.14814814814814814,0.26666666666666666,0.19047619047619047,0.0,0.0,0.0,0.07407407407407407,0.13333333333333333,0.09523809523809523,14.458141009012857,10.898318688074747,8.976061979929606,7.507183496768658,6.703214421868324
56,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation indicates that Paul is trying to choose a color for flowers to send to Cindy",Paul will buy red roses following Cindy's advice.,0.5974975824356079,0.2222222222222222,0.1111111111111111,0.14814814814814814,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.14814814814814814,,14.55036735534668,14.52632188796997,12.899401982625326,11.849517583847046
57,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The conversation is about Mary informing Jenny that she has found Jenny's misplaced credit card at",Jenny has left her credit car at the Mary's shop.,0.5984159708023071,0.6363636363636364,0.3888888888888889,0.4827586206896552,0.0,0.0,0.0,0.36363636363636365,0.2222222222222222,0.27586206896551724,15.123064041137695,14.183436393737793,13.026329358418783,11.253850817680359,8.803912997245789
58,Qwen/Qwen2.5-3B-Instruct,Summarize the following text: ,Samsum,"user
The text is a conversation between Gary and Lara discussing Tom's birthday party. Gary reminds",It's Tom's birthday. Lara and Gary will come to Tom's place about 5 pm to prepare everything before Tom gets back home at 5:30. Gary has already paid for the cake - Lara will pick it up and she will also get the balloons. ,0.5807875394821167,0.1702127659574468,0.47058823529411764,0.25,0.043478260869565216,0.125,0.06451612903225806,0.0851063829787234,0.23529411764705882,0.125,10.497229957580567,8.21986419504339,7.137871593236923,6.090634898705916,5.441665728886922
