Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"sample size = 1000
sample mean = 50
sample standard deviation = 10
",A post mortem examination revealed Many Clouds died from bleeding on the lung but that the 2015 Grand National winner had no underlying health problems.,"{'Min_10.0% Prob': 12.92578125, 'Min_20.0% Prob': 10.49140625, 'Min_30.0% Prob': 9.17822265625, 'Min_40.0% Prob': 8.432883522727273, 'Min_50.0% Prob': 7.608258928571429}",0.02236911654472351,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"# The Role of the United Nations in the Development of International Law

## Introduction

The United Nations",Clare Shillington announced her retirement from one-day internationals after Ireland lost to South Africa in their final World Cup Qualifier game.,"{'Min_10.0% Prob': 9.625, 'Min_20.0% Prob': 8.328125, 'Min_30.0% Prob': 6.9267578125, 'Min_40.0% Prob': 6.32109375, 'Min_50.0% Prob': 5.560847355769231}",-0.07182036340236664,"{'rouge1': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.045454545454545456, recall=0.0625, fmeasure=0.052631578947368425)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"Global warming is a hot topic these days, and it’s not just because of the heat. The","Data on the flight recorder of the Russian war plane downed by Turkey last month has so far proved to be unreadable, Russia's military has said.","{'Min_10.0% Prob': 8.276041666666666, 'Min_20.0% Prob': 7.649739583333333, 'Min_30.0% Prob': 6.753472222222222, 'Min_40.0% Prob': 5.8779296875, 'Min_50.0% Prob': 5.1494140625}",-0.04512862116098404,"{'rouge1': Score(precision=0.14814814814814814, recall=0.2222222222222222, fmeasure=0.17777777777777776), 'rouge2': Score(precision=0.038461538461538464, recall=0.058823529411764705, fmeasure=0.04651162790697675), 'rougeL': Score(precision=0.07407407407407407, recall=0.1111111111111111, fmeasure=0.08888888888888888)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"import { Component, OnInit } from '@angular/core';
import { FormBuilder, FormGroup,","Boeing has shown off its ""space bins"" that can hold 50% more luggage than existing designs.","{'Min_10.0% Prob': 13.55859375, 'Min_20.0% Prob': 10.751953125, 'Min_30.0% Prob': 9.01171875, 'Min_40.0% Prob': 7.94287109375, 'Min_50.0% Prob': 6.776455965909091}",-0.02398090809583664,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"# Problem:What is the most effective way to study for a biology exam?

# Solution:The",Glentoran striker Nacho Novo has had a six-match ban for an attempted head-butt halved to three games by the Irish FA's disciplinary committee.,"{'Min_10.0% Prob': 13.260416666666666, 'Min_20.0% Prob': 10.774739583333334, 'Min_30.0% Prob': 8.67165798611111, 'Min_40.0% Prob': 7.296875, 'Min_50.0% Prob': 6.304296875}",0.06459980458021164,"{'rouge1': Score(precision=0.15384615384615385, recall=0.26666666666666666, fmeasure=0.1951219512195122), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.13333333333333333, fmeasure=0.0975609756097561)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"title: ""A Brief History of the Internet""
date: ""2023-04-01""
","Mexican comic actor Ruben Aguirre, loved by millions of children and adults across Latin America, has died, aged 82.","{'Min_10.0% Prob': 8.8125, 'Min_20.0% Prob': 7.99375, 'Min_30.0% Prob': 7.165736607142857, 'Min_40.0% Prob': 6.070703125, 'Min_50.0% Prob': 5.540364583333333}",0.007113407365977764,"{'rouge1': Score(precision=0.05263157894736842, recall=0.09090909090909091, fmeasure=0.06666666666666667), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.09090909090909091, fmeasure=0.06666666666666667)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"# The Future of the World Economy

John P. Martin, Jr.

The world economy is in","In the wave of dissent sweeping over the Arab world, an old lesson is being re-learnt: that armies are the key to unlocking a revolution's potential.","{'Min_10.0% Prob': 9.2890625, 'Min_20.0% Prob': 7.820963541666667, 'Min_30.0% Prob': 6.75, 'Min_40.0% Prob': 6.053385416666667, 'Min_50.0% Prob': 5.3680419921875}",0.1557561457157135,"{'rouge1': Score(precision=0.25, recall=0.4666666666666667, fmeasure=0.32558139534883723), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.17857142857142858, recall=0.3333333333333333, fmeasure=0.23255813953488372)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,A new study has found that the number of people who have died from COVID-19 in the United,Lenovo and Acer have both unveiled smartphones with much larger than normal batteries.,"{'Min_10.0% Prob': 9.2734375, 'Min_20.0% Prob': 8.92578125, 'Min_30.0% Prob': 7.1494140625, 'Min_40.0% Prob': 6.73203125, 'Min_50.0% Prob': 6.232700892857143}",0.022701337933540344,"{'rouge1': Score(precision=0.07692307692307693, recall=0.05263157894736842, fmeasure=0.0625), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.05263157894736842, fmeasure=0.0625)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"Global warming is a hot topic these days, and it’s not just because of the heat. The",Generation of electricity and heat from plant material is listed in the suite of renewable energy technologies that the UK governments think can help deliver 15% of the nations' energy consumption by 2020.,"{'Min_10.0% Prob': 10.325520833333334, 'Min_20.0% Prob': 8.39453125, 'Min_30.0% Prob': 7.103693181818182, 'Min_40.0% Prob': 6.097916666666666, 'Min_50.0% Prob': 5.311677631578948}",0.33266183733940125,"{'rouge1': Score(precision=0.18181818181818182, recall=0.3333333333333333, fmeasure=0.23529411764705885), 'rouge2': Score(precision=0.03125, recall=0.058823529411764705, fmeasure=0.04081632653061224), 'rougeL': Score(precision=0.12121212121212122, recall=0.2222222222222222, fmeasure=0.1568627450980392)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"# The 2019-2020 School Year: A Year in Review

*By: Dr",Gylfi Sigurdsson has praised his Swansea City team-mates for their come-from-behind win against Aston Villa.,"{'Min_10.0% Prob': 12.64453125, 'Min_20.0% Prob': 10.5498046875, 'Min_30.0% Prob': 7.921875, 'Min_40.0% Prob': 6.879123263888889, 'Min_50.0% Prob': 5.544921875}",0.026038046926259995,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"# Problem:What is the most common type of cancer in the United States?
A. Breast cancer",Lincoln City have signed Shrewsbury winger James Caton on loan until the end of the season.,"{'Min_10.0% Prob': 11.6640625, 'Min_20.0% Prob': 10.606770833333334, 'Min_30.0% Prob': 9.2140625, 'Min_40.0% Prob': 8.107700892857142, 'Min_50.0% Prob': 6.870551215277778}",-0.02915901690721512,"{'rouge1': Score(precision=0.1875, recall=0.1875, fmeasure=0.1875), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1875, recall=0.1875, fmeasure=0.1875)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"# The Role of the United Nations in the Development of International Law

## Introduction

The United Nations",Roma will have to shut down part of their stadium for one game next season after the club's supporters repeated racist chants about Mario Balotelli.,"{'Min_10.0% Prob': 12.609375, 'Min_20.0% Prob': 10.140625, 'Min_30.0% Prob': 8.51953125, 'Min_40.0% Prob': 7.4577414772727275, 'Min_50.0% Prob': 6.650111607142857}",-0.06534294039011002,"{'rouge1': Score(precision=0.07692307692307693, recall=0.125, fmeasure=0.09523809523809525), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.125, fmeasure=0.09523809523809525)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"Sample records forcible sexual assault in the united states
The National Intimate Partner and Sexual Violence","The forces of so-called Islamic State, now besieged in Mosul, are in a state of ""frenzy"" inside the city, increasingly blaming and terrorising the local population and preparing to conceal themselves if defeated.","{'Min_10.0% Prob': 11.205078125, 'Min_20.0% Prob': 8.52907986111111, 'Min_30.0% Prob': 7.660456730769231, 'Min_40.0% Prob': 6.765842013888889, 'Min_50.0% Prob': 6.023792613636363}",0.021746251732110977,"{'rouge1': Score(precision=0.14705882352941177, recall=0.3125, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.25, fmeasure=0.15999999999999998)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"title: ""The Evolution of the Internet: A Journey Through Time""
date: ""2023-",The connection between Peterborough Cathedral and Henry VIII's Spanish queen is little known outside the city.,"{'Min_10.0% Prob': 11.0390625, 'Min_20.0% Prob': 10.158854166666666, 'Min_30.0% Prob': 9.703125, 'Min_40.0% Prob': 8.337053571428571, 'Min_50.0% Prob': 7.147135416666667}",-0.07242821156978607,"{'rouge1': Score(precision=0.11764705882352941, recall=0.16666666666666666, fmeasure=0.13793103448275862), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.16666666666666666, fmeasure=0.13793103448275862)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"# The History of the County Palatine of Durham

## Volume 1

### The Earliest","Teachers in England and Scotland have more teaching hours and bigger primary classes than in most other developed countries, according to an OECD annual education report.","{'Min_10.0% Prob': 9.23828125, 'Min_20.0% Prob': 7.2359375, 'Min_30.0% Prob': 6.17333984375, 'Min_40.0% Prob': 5.593359375, 'Min_50.0% Prob': 5.010216346153846}",-0.0051027340814471245,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"# Problem:What is the name of the author who wrote the book ""The Great Gatsby""?
",Three youths have been arrested over the stabbing of four teenagers in Clydebank.,"{'Min_10.0% Prob': 12.640625, 'Min_20.0% Prob': 12.07421875, 'Min_30.0% Prob': 9.8203125, 'Min_40.0% Prob': 8.90859375, 'Min_50.0% Prob': 7.560267857142857}",-0.05369199067354202,"{'rouge1': Score(precision=0.15384615384615385, recall=0.13333333333333333, fmeasure=0.14285714285714288), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15384615384615385, recall=0.13333333333333333, fmeasure=0.14285714285714288)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"# The History of the County of Gloucester: Volume 2

John Britton

[Illustration","The Metropolitan Police Service has been ordered to pay more than £14,000 in damages to two men of Arab origin for racially abusing them as teenagers.","{'Min_10.0% Prob': 8.130208333333334, 'Min_20.0% Prob': 6.492838541666667, 'Min_30.0% Prob': 5.701822916666667, 'Min_40.0% Prob': 5.07275390625, 'Min_50.0% Prob': 4.615104166666667}",0.02088833414018154,"{'rouge1': Score(precision=0.07407407407407407, recall=0.16666666666666666, fmeasure=0.10256410256410256), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07407407407407407, recall=0.16666666666666666, fmeasure=0.10256410256410256)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,XSum,"# The 2019 Global Innovation Index (GII) Rankings

The 2019 Global Innovation",Valve is changing the way independent game makers can get their creations onto its Steam service.,"{'Min_10.0% Prob': 11.109375, 'Min_20.0% Prob': 9.846354166666666, 'Min_30.0% Prob': 9.259765625, 'Min_40.0% Prob': 8.002604166666666, 'Min_50.0% Prob': 7.01806640625}",0.15529951453208923,"{'rouge1': Score(precision=0.0625, recall=0.09090909090909091, fmeasure=0.07407407407407407), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.09090909090909091, fmeasure=0.07407407407407407)}"
