Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
Japan's defence ministry said the changes were necessary to meet new challenges, including the threat from China",China has said Japan is endangering peace in the region after it passed controversial laws expanding the role of its military abroad.,"{'Min_10.0% Prob': 7.624853849411011, 'Min_20.0% Prob': 7.077562570571899, 'Min_30.0% Prob': 6.650197823842366, 'Min_40.0% Prob': 5.73486942715115, 'Min_50.0% Prob': 5.215057026256215}",0.48299527168273926,"{'rouge1': Score(precision=0.22727272727272727, recall=0.2777777777777778, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13636363636363635, recall=0.16666666666666666, fmeasure=0.15)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
NHS Direct has said it will continue to provide a safe and reliable NHS 111 service to its",A major provider of the NHS non-emergency telephone service in England is seeking to pull out of its contracts due to financial problems.,"{'Min_10.0% Prob': 9.08751654624939, 'Min_20.0% Prob': 7.586545085906982, 'Min_30.0% Prob': 7.000051634652274, 'Min_40.0% Prob': 6.194693660736084, 'Min_50.0% Prob': 5.369443361575787}",0.3622661828994751,"{'rouge1': Score(precision=0.2916666666666667, recall=0.3888888888888889, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.20833333333333334, recall=0.2777777777777778, fmeasure=0.2380952380952381)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,,Wayne Routledge struck twice as Swansea City comfortably beat Charlotte Independence in the opening game of their pre-season tour to the United States at Ramblewood Stadium.,"{'Min_10.0% Prob': 11.495712598164877, 'Min_20.0% Prob': 9.782852252324423, 'Min_30.0% Prob': 8.35833379957411, 'Min_40.0% Prob': 7.114507059256236, 'Min_50.0% Prob': 5.900227293372154}",0.04945274069905281,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
Vettel said he was ""very happy"" to have won the race and said he was ""","Lewis Hamilton said he was ""not worried"" about his difficult start to the Formula 1 season.","{'Min_10.0% Prob': 9.216344833374023, 'Min_20.0% Prob': 6.349266370137532, 'Min_30.0% Prob': 5.25218358039856, 'Min_40.0% Prob': 4.5366019521440775, 'Min_50.0% Prob': 3.9363684786690607}",0.42404240369796753,"{'rouge1': Score(precision=0.3125, recall=0.3333333333333333, fmeasure=0.3225806451612903), 'rouge2': Score(precision=0.13333333333333333, recall=0.14285714285714285, fmeasure=0.1379310344827586), 'rougeL': Score(precision=0.3125, recall=0.3333333333333333, fmeasure=0.3225806451612903)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The opposition is divided, and the government is divided, too.
The Syrian government is divided","The Syrian city seen as the capital of the revolution has fallen, by agreement.","{'Min_10.0% Prob': 10.669090270996094, 'Min_20.0% Prob': 8.52527904510498, 'Min_30.0% Prob': 8.103556632995605, 'Min_40.0% Prob': 6.950542608896892, 'Min_50.0% Prob': 6.543343544006348}",0.44034361839294434,"{'rouge1': Score(precision=0.2857142857142857, recall=0.26666666666666666, fmeasure=0.2758620689655172), 'rouge2': Score(precision=0.07692307692307693, recall=0.07142857142857142, fmeasure=0.07407407407407408), 'rougeL': Score(precision=0.21428571428571427, recall=0.2, fmeasure=0.20689655172413796)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
Mr Obama said he was ""very concerned"" about the prospect of a ""Russian reset"" in","Japan's PM Shinzo Abe has said he has ""great confidence"" in US President-elect Donald Trump and he believes they can build a relationship of trust.","{'Min_10.0% Prob': 4.724541028340657, 'Min_20.0% Prob': 4.248363773028056, 'Min_30.0% Prob': 3.9648357232411704, 'Min_40.0% Prob': 3.6598384579022727, 'Min_50.0% Prob': 3.430693260828654}",0.21908172965049744,"{'rouge1': Score(precision=0.18518518518518517, recall=0.3333333333333333, fmeasure=0.23809523809523808), 'rouge2': Score(precision=0.038461538461538464, recall=0.07142857142857142, fmeasure=0.05), 'rougeL': Score(precision=0.1111111111111111, recall=0.2, fmeasure=0.14285714285714285)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"

The medal was sold by the auction house Christie's in London on Tuesday.

The","Pele's 1958 World Cup winner's medal has been sold at auction in London for £200,000 - at least £60,000 more than its estimated price tag.","{'Min_10.0% Prob': 7.753475348154704, 'Min_20.0% Prob': 6.583094517389934, 'Min_30.0% Prob': 5.6730812072753904, 'Min_40.0% Prob': 5.162201111133282, 'Min_50.0% Prob': 4.518870115280151}",0.5310304164886475,"{'rouge1': Score(precision=0.21428571428571427, recall=0.4, fmeasure=0.27906976744186046), 'rouge2': Score(precision=0.037037037037037035, recall=0.07142857142857142, fmeasure=0.04878048780487805), 'rougeL': Score(precision=0.17857142857142858, recall=0.3333333333333333, fmeasure=0.23255813953488372)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
Foul by David Edwards (Wolverhampton Wanderers).
Foul by David Edwards",Sam Baldock's first-half header proved enough to give in-form Brighton a home victory over Wolverhampton Wanderers.,"{'Min_10.0% Prob': 10.22814416885376, 'Min_20.0% Prob': 7.709349346160889, 'Min_30.0% Prob': 6.848867212023054, 'Min_40.0% Prob': 6.000565218925476, 'Min_50.0% Prob': 5.545456369717916}",0.2604594826698303,"{'rouge1': Score(precision=0.10526315789473684, recall=0.2, fmeasure=0.13793103448275862), 'rouge2': Score(precision=0.05555555555555555, recall=0.1111111111111111, fmeasure=0.07407407407407407), 'rougeL': Score(precision=0.10526315789473684, recall=0.2, fmeasure=0.13793103448275862)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
Foul by Joël Veltman (Ajax).
Foul by Jo","Justin Kluivert, the 17-year-old son of former Netherlands striker Patrick, made his Ajax debut in a comfortable win at PEC Zwolle on Sunday.","{'Min_10.0% Prob': 7.874345461527507, 'Min_20.0% Prob': 6.6711836542402, 'Min_30.0% Prob': 5.925789022445679, 'Min_40.0% Prob': 5.023731572287423, 'Min_50.0% Prob': 4.543908077127793}",0.246320441365242,"{'rouge1': Score(precision=0.04, recall=0.1111111111111111, fmeasure=0.058823529411764705), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.04, recall=0.1111111111111111, fmeasure=0.058823529411764705)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The Lib Dems have said they would not support a second referendum, but would support a public vote","A second referendum on the details of any Brexit deal should be offered to voters, Green Party of England and Wales MP Caroline Lucas has said.","{'Min_10.0% Prob': 8.36643648147583, 'Min_20.0% Prob': 7.584532642364502, 'Min_30.0% Prob': 6.556681394577026, 'Min_40.0% Prob': 5.933555364608765, 'Min_50.0% Prob': 4.909919747939477}",0.5519516468048096,"{'rouge1': Score(precision=0.19230769230769232, recall=0.2777777777777778, fmeasure=0.2272727272727273), 'rouge2': Score(precision=0.08, recall=0.11764705882352941, fmeasure=0.09523809523809526), 'rougeL': Score(precision=0.11538461538461539, recall=0.16666666666666666, fmeasure=0.13636363636363638)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
21. Mark Cavendish (GB) +2mins 35secs
22. Chris Fro",Great Britain's Sir Bradley Wiggins clinched his first road world title with a thrilling time trial victory at the World Championships in Ponferrada.,"{'Min_10.0% Prob': 8.865681171417236, 'Min_20.0% Prob': 7.348331356048584, 'Min_30.0% Prob': 6.007599622011185, 'Min_40.0% Prob': 5.129391756924716, 'Min_50.0% Prob': 4.4377365708351135}",0.16878950595855713,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"

A man was arrested on suspicion of possession of a firearm and possession of ammunition.

",A suspected firearm has been found by police during a search in west Belfast.,"{'Min_10.0% Prob': 11.381387710571289, 'Min_20.0% Prob': 10.452226638793945, 'Min_30.0% Prob': 7.522109508514404, 'Min_40.0% Prob': 6.795750999450684, 'Min_50.0% Prob': 5.776736702237811}",0.5023118853569031,"{'rouge1': Score(precision=0.21428571428571427, recall=0.2, fmeasure=0.20689655172413796), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.13333333333333333, fmeasure=0.1379310344827586)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The site was bought by the council in 2012 for £1.2m.
The council",Proposals to increase the size of a Â£50m shopping and leisure development have been approved.,"{'Min_10.0% Prob': 7.663407802581787, 'Min_20.0% Prob': 6.427689552307129, 'Min_30.0% Prob': 5.571975151697795, 'Min_40.0% Prob': 5.053248226642609, 'Min_50.0% Prob': 4.716433763504028}",0.366338312625885,"{'rouge1': Score(precision=0.06666666666666667, recall=0.07142857142857142, fmeasure=0.0689655172413793), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.07142857142857142, fmeasure=0.0689655172413793)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
""We are still looking for her.""

A:

The Nautilus is",Danish police believe that a submarine at the centre of an investigation into a missing Swedish journalist was deliberately sunk.,"{'Min_10.0% Prob': 8.032625675201416, 'Min_20.0% Prob': 7.121730804443359, 'Min_30.0% Prob': 6.49897042910258, 'Min_40.0% Prob': 5.864900976419449, 'Min_50.0% Prob': 5.3157189130783085}",0.10418292880058289,"{'rouge1': Score(precision=0.1, recall=0.2, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.2, fmeasure=0.13333333333333333)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The prize is awarded annually to a poet who has written a book of poetry that has been published",David Harsent has won the TS Eliot Prize for poetry at the fifth attempt.,"{'Min_10.0% Prob': 11.241379737854004, 'Min_20.0% Prob': 9.721708456675211, 'Min_30.0% Prob': 8.887009739875793, 'Min_40.0% Prob': 7.767883062362671, 'Min_50.0% Prob': 6.98936539888382}",0.5556895732879639,"{'rouge1': Score(precision=0.2857142857142857, recall=0.21052631578947367, fmeasure=0.24242424242424243), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.21428571428571427, recall=0.15789473684210525, fmeasure=0.18181818181818182)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
Mr Bich said he had been ""very careful"" about his name, and had not used","An Australian man, Phuc Dat Bich, has said he is glad his fight to use his name on Facebook has made people happy.","{'Min_10.0% Prob': 8.06582522392273, 'Min_20.0% Prob': 6.991097259521484, 'Min_30.0% Prob': 6.489013731479645, 'Min_40.0% Prob': 6.255996417999268, 'Min_50.0% Prob': 5.93115469125601}",0.4710623025894165,"{'rouge1': Score(precision=0.2608695652173913, recall=0.4, fmeasure=0.31578947368421056), 'rouge2': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111), 'rougeL': Score(precision=0.21739130434782608, recall=0.3333333333333333, fmeasure=0.26315789473684204)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"

England

1.             ",Great Britain beat the Netherlands 3-0 in the Ergo Masters Four Nations Invitational in Dusseldorf as Ashley Jackson won his 100th cap.,"{'Min_10.0% Prob': 9.929535865783691, 'Min_20.0% Prob': 8.634045998255411, 'Min_30.0% Prob': 7.521102534400092, 'Min_40.0% Prob': 6.746517539024353, 'Min_50.0% Prob': 6.00667405128479}",0.43005430698394775,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"

A:

I think the best way to do this is to use a search engine",You can find details of how you can get in touch with anyone at BBC in Newcastle below.,"{'Min_10.0% Prob': 8.451623916625977, 'Min_20.0% Prob': 7.597920099894206, 'Min_30.0% Prob': 7.077197074890137, 'Min_40.0% Prob': 6.400761161531721, 'Min_50.0% Prob': 5.676454067230225}",0.17265504598617554,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
""We are going to help them.""
The government has set up a special task force to",Mexico's President Enrique Pena Nieto has promised to rebuild an open-air fireworks market destroyed by a series of huge explosions on Tuesday.,"{'Min_10.0% Prob': 8.879512786865234, 'Min_20.0% Prob': 7.041673564910889, 'Min_30.0% Prob': 6.303227356501988, 'Min_40.0% Prob': 5.469400215148926, 'Min_50.0% Prob': 4.871441951164832}",0.06738411635160446,"{'rouge1': Score(precision=0.125, recall=0.1875, fmeasure=0.15), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.125, fmeasure=0.1)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
""The company is still a long way from being profitable,"" he said.
Ocado",Online grocer Ocado has reported a full-year pre-tax profit for the first time since launching in 2000.,"{'Min_10.0% Prob': 11.165421724319458, 'Min_20.0% Prob': 8.231989026069641, 'Min_30.0% Prob': 7.0963248411814375, 'Min_40.0% Prob': 5.824686487515767, 'Min_50.0% Prob': 4.98460293899883}",0.3776952922344208,"{'rouge1': Score(precision=0.21052631578947367, recall=0.3076923076923077, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.15384615384615385, fmeasure=0.125)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The scheme will be funded by a £1.5bn fund from the Department for Communities and",A £250m government scheme encouraging councils to keep or bring back weekly bin collections is opening for bids.,"{'Min_10.0% Prob': 10.647720336914062, 'Min_20.0% Prob': 8.930252075195312, 'Min_30.0% Prob': 8.010111172993978, 'Min_40.0% Prob': 7.360101282596588, 'Min_50.0% Prob': 6.908188724517823}",0.5095602869987488,"{'rouge1': Score(precision=0.16666666666666666, recall=0.1875, fmeasure=0.17647058823529413), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
She said: ""The government's plans to withdraw from the European Arrest Warrant agreement would make it","Criminals who kill police officers in England and Wales will face compulsory whole life sentences, Home Secretary Theresa May has announced.","{'Min_10.0% Prob': 8.828410148620605, 'Min_20.0% Prob': 7.960716724395752, 'Min_30.0% Prob': 6.286056586674282, 'Min_40.0% Prob': 5.593727376725939, 'Min_50.0% Prob': 4.671050657828649}",0.2859667241573334,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"

I am writing to you to express my condolences to the family of Stephen Copoc.
","Stephen Paul Copoc, a landscape gardener from Liverpool, travelled to the match by coach with friends Anthony Smith and Anthony Burrows, who both survived.","{'Min_10.0% Prob': 11.589001973470053, 'Min_20.0% Prob': 10.2758416334788, 'Min_30.0% Prob': 9.178992377387154, 'Min_40.0% Prob': 8.243657867113749, 'Min_50.0% Prob': 7.499733924865723}",0.6197651028633118,"{'rouge1': Score(precision=0.16666666666666666, recall=0.26666666666666666, fmeasure=0.2051282051282051), 'rouge2': Score(precision=0.043478260869565216, recall=0.07142857142857142, fmeasure=0.05405405405405405), 'rougeL': Score(precision=0.08333333333333333, recall=0.13333333333333333, fmeasure=0.10256410256410255)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"

The incident at Neil McEvoy's office took place on Thursday morning. The AM said","A Plaid Cymru AM has claimed he has been a victim of ""political harassment"" after a break-in at his constituency office in Cardiff.","{'Min_10.0% Prob': 8.532793045043945, 'Min_20.0% Prob': 6.502037525177002, 'Min_30.0% Prob': 5.5279774400922985, 'Min_40.0% Prob': 4.948103725910187, 'Min_50.0% Prob': 4.4588202953338625}",0.32775571942329407,"{'rouge1': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.13333333333333333, fmeasure=0.10256410256410255)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"

A:

The expansion is expected to be the largest in the firm's 20-",Outline plans to double the size of Dyson's research centre in Wiltshire have been approved by planners.,"{'Min_10.0% Prob': 8.264075517654419, 'Min_20.0% Prob': 7.4669142961502075, 'Min_30.0% Prob': 6.961814641952515, 'Min_40.0% Prob': 6.209217399358749, 'Min_50.0% Prob': 5.14023931459947}",0.2156136929988861,"{'rouge1': Score(precision=0.2222222222222222, recall=0.2857142857142857, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.21428571428571427, fmeasure=0.1875)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
He has said the government is working to ""ensure that the safety of the people of India","A Maoist leader in India has said that they will take ""full responsibility"" for the safety of trains travelling through areas under their control.","{'Min_10.0% Prob': 10.857502937316895, 'Min_20.0% Prob': 7.444033813476563, 'Min_30.0% Prob': 6.106331706047058, 'Min_40.0% Prob': 5.552378296852112, 'Min_50.0% Prob': 4.866465898660513}",0.4517815411090851,"{'rouge1': Score(precision=0.2916666666666667, recall=0.4117647058823529, fmeasure=0.34146341463414637), 'rouge2': Score(precision=0.13043478260869565, recall=0.1875, fmeasure=0.15384615384615383), 'rougeL': Score(precision=0.25, recall=0.35294117647058826, fmeasure=0.2926829268292683)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
Mr McEvoy said the committee's work was ""not a political exercise"" and that it",A Labour assembly member has accused a Plaid Cymru committee colleague of being a conspiracy theorist.,"{'Min_10.0% Prob': 9.794294357299805, 'Min_20.0% Prob': 9.182346026102701, 'Min_30.0% Prob': 8.122494316101074, 'Min_40.0% Prob': 7.058614253997803, 'Min_50.0% Prob': 6.087483538521661}",0.32268866896629333,"{'rouge1': Score(precision=0.125, recall=0.13333333333333333, fmeasure=0.12903225806451615), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.13333333333333333, fmeasure=0.12903225806451615)}"
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,Xsum,"
The Scot, who has won the last two Grand Slams, beat the American 6-3",New world number one doubles team Jamie Murray and Bruno Soares suffered a disappointing defeat in the semi-finals of the ATP World Tour Finals.,"{'Min_10.0% Prob': 10.158577919006348, 'Min_20.0% Prob': 8.780776882171631, 'Min_30.0% Prob': 7.517199754714966, 'Min_40.0% Prob': 6.7043568849563595, 'Min_50.0% Prob': 5.71026690189655}",0.38929468393325806,"{'rouge1': Score(precision=0.08, recall=0.13333333333333333, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.13333333333333333, fmeasure=0.1)}"
