Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_status,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_status,RandomForest_prediction,RandomForest_probability,RandomForest_status
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail," The RFU have been forced to cancel the game, which was due to be played at Twicken","James Whitaker's brief reign as ECB head of selectors is coming to an end .
Sam Allardyce's future as West Ham boss is subject to speculation at a time when a letter sent by Venky's lawyers is doing the rounds .
The letter, from December 2011, makes numerous disputed claims about Kentaro's involvement in Blackburn after Venky's bought the club .
The FA Cup is set to be rebranded as the Emirates FA Cup .","{'Min_10.0% Prob': 10.377352502610949, 'Min_20.0% Prob': 9.073547601699829, 'Min_30.0% Prob': 7.951265176137288, 'Min_40.0% Prob': 6.990689085589515, 'Min_50.0% Prob': 6.123592972755432}",0.2006087750196457,"{'rouge1': Score(precision=0.07894736842105263, recall=0.35294117647058826, fmeasure=0.12903225806451613), 'rouge2': Score(precision=0.013333333333333334, recall=0.0625, fmeasure=0.02197802197802198), 'rougeL': Score(precision=0.05263157894736842, recall=0.23529411764705882, fmeasure=0.08602150537634408)}",348,1.0,0.8688036484570526,Contaminated,1.0,0.6907484459466847,Contaminated,1.0,0.9573947156212206,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail," She also spent a week in New York with her mother Sarah Ferguson and sister Eugenie, who","Princess Beatrice is at the Condé Nast International Luxury Conference .
She watched a lecture by Vogue's Suzy Menkes and Karl Lagerfeld .
First night spent partying at a palazzo with Ralph Lauren's son .
Returned to the lecture room for a second day in a row today .","{'Min_10.0% Prob': 9.82580280303955, 'Min_20.0% Prob': 8.390469991243803, 'Min_30.0% Prob': 7.568866428576018, 'Min_40.0% Prob': 6.629052657347459, 'Min_50.0% Prob': 5.805771358085401}",0.2961927652359009,"{'rouge1': Score(precision=0.1276595744680851, recall=0.35294117647058826, fmeasure=0.18749999999999997), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0851063829787234, recall=0.23529411764705882, fmeasure=0.125)}",212,1.0,0.8195657929508735,Contaminated,1.0,0.7669046711540772,Contaminated,1.0,0.8156246300004273,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail," The most dangerous inmates are housed in the most dangerous facilities, and the most dangerous inmates are housed in","These men reside in a special prison unit set up inside maximum-security facilities to protect gang drop-outs .
This Sensitive Needs Housing Unit in a California prison forces former members of rival gangs to mix .
Although there is still some self-imposed racial segregation among inmates, the unit is free from gang activity .
Up to 97 per cent of Level IV maximum-security inmates in California are gang affiliated .","{'Min_10.0% Prob': 11.858030915260315, 'Min_20.0% Prob': 9.706440538167953, 'Min_30.0% Prob': 8.629745463530222, 'Min_40.0% Prob': 7.726541157924768, 'Min_50.0% Prob': 6.938342321209792}",0.54058438539505,"{'rouge1': Score(precision=0.11428571428571428, recall=0.42105263157894735, fmeasure=0.17977528089887637), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.2631578947368421, fmeasure=0.11235955056179775)}",334,1.0,0.7729161474392614,Contaminated,0.0,0.3961888139803135,Clean,1.0,0.6190240058144468,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail, Manager of the Year: Eddie Howe . Manager of the Year: Eddie Howe . Manager of the Year,"Chelsea loanee Patrick Bamford was named Championship Player of the Year for his displays for Middlesbrough .
Preston's Joe Garner won League One award while Danny Mayor collected the League Two gong at the Football League Awards .
MK Dons midfielder Dele Alli won the Young Player of the Year award .","{'Min_10.0% Prob': 8.633657455444336, 'Min_20.0% Prob': 7.693472305933635, 'Min_30.0% Prob': 6.6346513165367975, 'Min_40.0% Prob': 5.6684730052948, 'Min_50.0% Prob': 5.069745463709677}",0.3373043239116668,"{'rouge1': Score(precision=0.14, recall=0.4375, fmeasure=0.21212121212121213), 'rouge2': Score(precision=0.08163265306122448, recall=0.26666666666666666, fmeasure=0.125), 'rougeL': Score(precision=0.14, recall=0.4375, fmeasure=0.21212121212121213)}",234,1.0,0.9057794378510661,Contaminated,1.0,0.6005386005488152,Contaminated,1.0,0.9473952889216046,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail, Ibrahimovic scored in his first five games for Milan but left after two years after he was sent off,"Zlatan Ibrahimovic scored a hat-trick for PSG on Wednesday night .
It took his  tally for the French club to 102 goals in less than three years .
He now trails only former Portugal forward Pedro Pauleta in all-time list .
The longest spell he has ever spent at one club is three seasons .
Would the Sweden star choose the Premier League for a last hurrah?","{'Min_10.0% Prob': 9.374081373214722, 'Min_20.0% Prob': 7.676497936248779, 'Min_30.0% Prob': 6.566246614456177, 'Min_40.0% Prob': 5.849159211823435, 'Min_50.0% Prob': 5.210090625853765}",0.5099016427993774,"{'rouge1': Score(precision=0.1076923076923077, recall=0.3684210526315789, fmeasure=0.16666666666666669), 'rouge2': Score(precision=0.015625, recall=0.05555555555555555, fmeasure=0.024390243902439025), 'rougeL': Score(precision=0.09230769230769231, recall=0.3157894736842105, fmeasure=0.14285714285714285)}",280,1.0,0.8652062412385793,Contaminated,1.0,0.5842833613824335,Contaminated,1.0,0.8754191225441226,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail, Mr Cameron said: ‘I am not going to be the agent for the SNP. I am,"The Tories publish a separate 'English manifesto' for the first time .
Mr Cameron said delivering 'home rule' for England is a top priority .
Tory government will introduce the new system before March 2016 budget .
It will allow English MPsto set separate rate of income tax to Scotland .","{'Min_10.0% Prob': 11.07562748591105, 'Min_20.0% Prob': 9.579556902249655, 'Min_30.0% Prob': 8.333593368530273, 'Min_40.0% Prob': 7.490553875764211, 'Min_50.0% Prob': 6.801219336191813}",0.3615708649158478,"{'rouge1': Score(precision=0.14893617021276595, recall=0.4375, fmeasure=0.22222222222222218), 'rouge2': Score(precision=0.06521739130434782, recall=0.2, fmeasure=0.09836065573770492), 'rougeL': Score(precision=0.10638297872340426, recall=0.3125, fmeasure=0.15873015873015872)}",239,1.0,0.8604089416229641,Contaminated,1.0,0.7505784823097605,Contaminated,1.0,0.8022441454309278,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail, The National Housing Federation said: ‘The right to buy is a key part of the Conservative manifesto,"Tories pledged to extend dream of home ownership to 1.3m social tenants .
Housing associations respond furiously amid threat of a legal challenge .
But 80 housing association bosses earn more than David Cameron’s salary .","{'Min_10.0% Prob': 10.20039701461792, 'Min_20.0% Prob': 9.436260435316298, 'Min_30.0% Prob': 8.872027140397291, 'Min_40.0% Prob': 7.8913149038950605, 'Min_50.0% Prob': 7.11663526838476}",0.3995556831359863,"{'rouge1': Score(precision=0.11428571428571428, recall=0.23529411764705882, fmeasure=0.15384615384615385), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05714285714285714, recall=0.11764705882352941, fmeasure=0.07692307692307693)}",169,1.0,0.8579318146050842,Contaminated,1.0,0.6118544869047172,Contaminated,1.0,0.8282585743392343,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail," Russell said: 'I found the bat in my locker, so if you see that guy out there","Addison Russell, 21, was playing in his first home game for Chicago Cubs .
He was batting in the seventh inning when he swung at pitch and lost bat .
Bat struck a fan sitting several rows behind the Cubs' on-deck circle .
Fan suffered 'wounds' but was conscious and taken to a nearby hospital .
Russell saw fan get hit and said: 'Words can't describe how bad I feel'","{'Min_10.0% Prob': 9.569835186004639, 'Min_20.0% Prob': 8.210708702311797, 'Min_30.0% Prob': 7.126301160225501, 'Min_40.0% Prob': 6.352053081288057, 'Min_50.0% Prob': 5.617293601812318}",0.5219758749008179,"{'rouge1': Score(precision=0.08823529411764706, recall=0.35294117647058826, fmeasure=0.1411764705882353), 'rouge2': Score(precision=0.014925373134328358, recall=0.0625, fmeasure=0.024096385542168672), 'rougeL': Score(precision=0.04411764705882353, recall=0.17647058823529413, fmeasure=0.07058823529411765)}",306,1.0,0.5548359734912923,Contaminated,1.0,0.7395258068271401,Contaminated,1.0,0.6897662025652597,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail," 

CNN's Kaitlyn Schallhorn contributed to this report.","Sierra Sharry was eight months pregnant when her son's father died .
A photographer was able to add Lane Smith to the family photo .","{'Min_10.0% Prob': 13.068039894104004, 'Min_20.0% Prob': 10.407161712646484, 'Min_30.0% Prob': 9.373744070529938, 'Min_40.0% Prob': 8.367836345325816, 'Min_50.0% Prob': 7.542527675628662}",0.1973541229963302,"{'rouge1': Score(precision=0.08333333333333333, recall=0.25, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.25, fmeasure=0.125)}",105,1.0,0.7286371116675359,Contaminated,1.0,0.6972014964664869,Contaminated,1.0,0.8012183537248191,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail," Advertisement

Lewis Hamilton has been criticised for his champagne-spraying of a grid girl after the","Lewis Hamilton sprayed Liu Siying with champagne after win in China .
He was criticised as 'selfish and inconsiderate' by an anti-sexism group .
Visual Art graduate Siying said she 'did not think too much about it at all'
Hamilton said he would have been concerned if she was unhappy .
The defending world champion spoke ahead of the Bahrain Grand Prix .","{'Min_10.0% Prob': 10.487235750470843, 'Min_20.0% Prob': 8.65676441192627, 'Min_30.0% Prob': 7.649374485015869, 'Min_40.0% Prob': 6.727315902709961, 'Min_50.0% Prob': 5.9971511119451275}",0.6380502581596375,"{'rouge1': Score(precision=0.15, recall=0.5625, fmeasure=0.23684210526315785), 'rouge2': Score(precision=0.01694915254237288, recall=0.06666666666666667, fmeasure=0.02702702702702703), 'rougeL': Score(precision=0.08333333333333333, recall=0.3125, fmeasure=0.13157894736842105)}",293,1.0,0.8672136189937228,Contaminated,1.0,0.7055304847921136,Contaminated,1.0,0.9354531440781438,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail, The Royals also had a heated clash with the Chicago White Sox in the 2016 season. The Royals were,"Thursday's match between  two baseball heavyweights turned into a brawl .
Began after dispute between the Royals' Ventura and White Sox's Eaton .
Sparked a mass fight with members of both teams running onto the field .
Umpired ejected a total of five players after the scrap at Chicago's stadium .","{'Min_10.0% Prob': 10.73452059427897, 'Min_20.0% Prob': 9.106714322016789, 'Min_30.0% Prob': 8.320411857805754, 'Min_40.0% Prob': 7.567800833628728, 'Min_50.0% Prob': 6.920181982444994}",0.4927421808242798,"{'rouge1': Score(precision=0.18, recall=0.47368421052631576, fmeasure=0.2608695652173913), 'rouge2': Score(precision=0.04081632653061224, recall=0.1111111111111111, fmeasure=0.05970149253731343), 'rougeL': Score(precision=0.12, recall=0.3157894736842105, fmeasure=0.17391304347826086)}",235,1.0,0.8717673821550497,Contaminated,1.0,0.6145341425680106,Contaminated,1.0,0.8397288194572599,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail, The NSW Government has also announced a $1.5 million package to help people affected by the storms,"A house in Dungog, in NSW's Hunter Valley, is filmed being swept away by floodwater .
The footage, taken on a camera phone, shows the house narrowly avoiding power lines as it travels through the wild water .
A local Dungog woman described how she had minutes to evacuate from the property .
In another incident, a second house was seen floating on a nearby lake .","{'Min_10.0% Prob': 8.964030086994171, 'Min_20.0% Prob': 7.589880049228668, 'Min_30.0% Prob': 6.504512250423431, 'Min_40.0% Prob': 5.750181578099728, 'Min_50.0% Prob': 5.190757149457932}",0.2038009762763977,"{'rouge1': Score(precision=0.09375, recall=0.3333333333333333, fmeasure=0.14634146341463417), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.2222222222222222, fmeasure=0.0975609756097561)}",300,1.0,0.9485284221014977,Contaminated,0.0,0.47620636809769257,Clean,1.0,0.6110283858298566,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail, The governor's office did not immediately respond to a request for comment. The law also bans the use,"WARNING: GRAPHIC LANGUAGE .
National Right to Life Committee wrote the legislation, which bans the use of medical instruments to remove a fetus from the uterus in pieces .
Gov. Sam Brownback made so-called 'dismemberment' abortions illegal, beginning July 1 .
Exceptions were made for situations where carrying a baby to term would irreversibly damage a woman's health or threaten her life .
There are no exceptions for incest or rape .
Governor's office calls procedure 'horrific'; abortion-rights groups are considering lawsuits against the state .","{'Min_10.0% Prob': 8.65881872177124, 'Min_20.0% Prob': 7.412471978560738, 'Min_30.0% Prob': 6.4936249596732, 'Min_40.0% Prob': 5.57974481075368, 'Min_50.0% Prob': 4.864062361798044}",0.3673217892646789,"{'rouge1': Score(precision=0.13095238095238096, recall=0.5789473684210527, fmeasure=0.21359223300970875), 'rouge2': Score(precision=0.04819277108433735, recall=0.2222222222222222, fmeasure=0.07920792079207921), 'rougeL': Score(precision=0.05952380952380952, recall=0.2631578947368421, fmeasure=0.0970873786407767)}",472,1.0,0.878987068656446,Contaminated,1.0,0.5863434418731537,Contaminated,1.0,0.9432401764901761,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail, Pardew said: 'I am not getting carried away with where we are but we are doing,"Yannick Bolasie scored a hat-trick against Sunderland last week .
The Crystal Palace star is the wishlist of clubs for during the summer .
Alan Pardew warns his admirers that Bolasie will cost them at least £20m .","{'Min_10.0% Prob': 10.852289390563964, 'Min_20.0% Prob': 9.151077604293823, 'Min_30.0% Prob': 7.592155426740646, 'Min_40.0% Prob': 6.694083384105137, 'Min_50.0% Prob': 5.8217458283459695}",0.233921006321907,"{'rouge1': Score(precision=0.027777777777777776, recall=0.0625, fmeasure=0.03846153846153846), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.027777777777777776, recall=0.0625, fmeasure=0.03846153846153846)}",169,1.0,0.9482444067703885,Contaminated,1.0,0.6777560153144397,Contaminated,1.0,0.986202512885074,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail, The company said that it was also investigating the incident and would be taking the matter to the police.,"Shaun Ingram booked his Ford Focus ST for an MOT at Halfords, Plymouth .
Went to collect his car and realised his dashcam had been recording .
Saw a mechanic take the car for a joyride doing 57mph in a 30mph zone .
Also discovered the mechanic swearing and boasting about test driving the car .","{'Min_10.0% Prob': 10.319883664449057, 'Min_20.0% Prob': 9.088540920844444, 'Min_30.0% Prob': 7.938332915306091, 'Min_40.0% Prob': 7.253386680896465, 'Min_50.0% Prob': 6.433348410057299}",0.2220934927463531,"{'rouge1': Score(precision=0.1346153846153846, recall=0.3684210526315789, fmeasure=0.19718309859154928), 'rouge2': Score(precision=0.0196078431372549, recall=0.05555555555555555, fmeasure=0.02898550724637681), 'rougeL': Score(precision=0.09615384615384616, recall=0.2631578947368421, fmeasure=0.14084507042253522)}",230,1.0,0.9495439420062115,Contaminated,1.0,0.5006959322712439,Contaminated,1.0,0.9018672773305125,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail," The Conservatives have a majority of just over 10,000 in the constituency. The Conservatives have a majority","Premier League clubs are overwhelmingly in Labour constituencies .
Labour hold seats in the majority of Football League clubs' constituencies .
The traditional view is that football is the working man's game, while Labour is the party that was established to fight for the working man .
Just one Football League club, Bradford, is in an independent constituency .
Football clubs are found in only seven Liberal Democrat constituencies .","{'Min_10.0% Prob': 8.870968341827393, 'Min_20.0% Prob': 7.4359160423278805, 'Min_30.0% Prob': 6.470967562302299, 'Min_40.0% Prob': 5.76356973186616, 'Min_50.0% Prob': 5.150203405282436}",0.4331495761871338,"{'rouge1': Score(precision=0.12121212121212122, recall=0.4444444444444444, fmeasure=0.19047619047619047), 'rouge2': Score(precision=0.046153846153846156, recall=0.17647058823529413, fmeasure=0.07317073170731707), 'rougeL': Score(precision=0.09090909090909091, recall=0.3333333333333333, fmeasure=0.14285714285714288)}",360,1.0,0.9254555584841023,Contaminated,1.0,0.7065605442532119,Contaminated,1.0,0.9480862019217416,Contaminated
EleutherAI/gpt-neo-1.3B,Summarize the following text: ,CNN-DailyMail," But in cases where the suspect is deemed not fit to stand trial, the judge must decide if the","Labour grandee escaped prosecution for string of child abuse allegations .
Lawyers have told of botched investigations in 1991, 2002 and 2007 .
Former DPP said evidence in 2007 case was not passed to him for review .
Branded decision by local CPS lawyers a 'grave failing' and a 'great regret'","{'Min_10.0% Prob': 10.84842332204183, 'Min_20.0% Prob': 9.535871386528015, 'Min_30.0% Prob': 8.43712666299608, 'Min_40.0% Prob': 7.5201777418454485, 'Min_50.0% Prob': 6.6792497634887695}",0.2690489590167999,"{'rouge1': Score(precision=0.08333333333333333, recall=0.21052631578947367, fmeasure=0.11940298507462688), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.21052631578947367, fmeasure=0.11940298507462688)}",235,1.0,0.8261889999000571,Contaminated,1.0,0.6232718999744822,Contaminated,1.0,0.8146455758293992,Contaminated
