"Model","Task_Prefix","Dataset_Name","Model_Responses","Gold_Labels","Min_K_Responses","cos_sim_scores","rouge_sim_scores","levenshtein_distance"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","","Charlotte Cobbald, 17, was visiting family farm in Suffolk while being treated in a mental health unit .
She said she felt like a 'failure' and injected herself with animal drugs .
Told her father 'leave me to die' and paramedics were unable to revive her .","{'Min_10.0% Prob': 10.450892857142858, 'Min_20.0% Prob': 8.935267857142858, 'Min_30.0% Prob': 7.696986607142857, 'Min_40.0% Prob': 6.677664620535714, 'Min_50.0% Prob': 5.805691964285714}","0.032979842275381","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","254"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","

The text describes a hailstorm that hit the South of the United States on Tues","Hail stones the size of plums crashed down over the South and Midwest on Tuesday with residents capturing the freak weather .
Along with hail, lighting and thunder also hit Arkansas and parts of Mississippi .
According to The Weather Channel, the storms will move across the Midwest on Wednesday with St Louis, Louisville, Memphis, Indianapolis, Little Rock, Oklahoma City and Dallas hit hardest .
On Thursday the icy blasts are set to drift south, hitting cities including Memphis, Jackson and Knoxville .","{'Min_10.0% Prob': 9.098307291666666, 'Min_20.0% Prob': 7.41546875, 'Min_30.0% Prob': 6.2134560032894735, 'Min_40.0% Prob': 5.335975796568627, 'Min_50.0% Prob': 4.6008453369140625}","0.5947843194007874","{'rouge1': Score(precision=0.08860759493670886, recall=0.4666666666666667, fmeasure=0.14893617021276595), 'rouge2': Score(precision=0.01282051282051282, recall=0.07142857142857142, fmeasure=0.021739130434782608), 'rougeL': Score(precision=0.0759493670886076, recall=0.4, fmeasure=0.1276595744680851)}","441"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","","The PFA Awards ceremony is being held in London on Sunday evening .
The famous faces turned out to attend the gala at the Grosvenor House .
Harry Kane, nominated for two awards, appeared excited beforehand .
Fellow Young Player of the Year nominee Philippe Coutinho arrived with Liverpool team-mates Steven Gerrard and Kolo Toure .
Manchester United goalkeeper David De Gea looked pensive following Sunday's 3-0 defeat by Everton .
Manchester City midfielder Frank Lampard was also in attendance .
Eden Hazard is hot favourite to land the PFA Player of the Year award .
Hazard's Chelsea team-mate Diego Costa is also shortlisted for the gong .
The Belgian star was named in the PFA Premier League Team of the Year .","{'Min_10.0% Prob': 8.24547697368421, 'Min_20.0% Prob': 6.549650493421052, 'Min_30.0% Prob': 5.428728070175438, 'Min_40.0% Prob': 4.4943076685855265, 'Min_50.0% Prob': 3.7470677425986842}","0.1045377254486084","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","712"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","Adam's goal was the first time he had scored in the Premier League this season and the first","Charlie Adam scored goal of his career in Stoke City's defeat to Chelsea .
Adam beat Thibaut Courtois from all of 65-yards at Stamford Bridge .
Courtois scrambled back but was unable to deny the Scottish international .
Adam though was left with mixed feelings as Chelsea earned three points .","{'Min_10.0% Prob': 9.54345703125, 'Min_20.0% Prob': 7.739990234375, 'Min_30.0% Prob': 6.3037109375, 'Min_40.0% Prob': 5.2843017578125, 'Min_50.0% Prob': 4.48759765625}","0.6208314895629883","{'rouge1': Score(precision=0.14285714285714285, recall=0.3684210526315789, fmeasure=0.20588235294117646), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08163265306122448, recall=0.21052631578947367, fmeasure=0.1176470588235294)}","226"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","

1. A patient in a Texas hospital regained feeling and movement in her legs after being","Bailey Murrill became inexplicably paralyzed, losing all feeling in her legs .
She was in hospital for 11 days being cared for by her favorite nurse .
Bailey regained feeling again and was able to stand, surprising her nurse .
Pair hug and burst into tears in heartwarming video filmed by her mother .","{'Min_10.0% Prob': 9.62939453125, 'Min_20.0% Prob': 8.034423828125, 'Min_30.0% Prob': 6.947916666666667, 'Min_40.0% Prob': 6.01641845703125, 'Min_50.0% Prob': 5.1966796875}","0.4530589282512665","{'rouge1': Score(precision=0.18, recall=0.5625, fmeasure=0.2727272727272727), 'rouge2': Score(precision=0.061224489795918366, recall=0.2, fmeasure=0.09375), 'rougeL': Score(precision=0.14, recall=0.4375, fmeasure=0.21212121212121213)}","233"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","

The text is about Pep Guardiola, the coach of Bayern Munich, who","Bayern Munich have only scored once in their last three games .
They needed penalties to beat Bayer Leverkusen in the German Cup .
Guardiola feels Munich miss Arjen Robben and Franck Ribery .","{'Min_10.0% Prob': 9.72578125, 'Min_20.0% Prob': 7.947265625, 'Min_30.0% Prob': 6.487239583333333, 'Min_40.0% Prob': 5.26162109375, 'Min_50.0% Prob': 4.2920166015625}","0.4940604567527771","{'rouge1': Score(precision=0.12903225806451613, recall=0.3333333333333333, fmeasure=0.18604651162790697), 'rouge2': Score(precision=0.03333333333333333, recall=0.09090909090909091, fmeasure=0.04878048780487805), 'rougeL': Score(precision=0.0967741935483871, recall=0.25, fmeasure=0.13953488372093023)}","155"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","

Franck Ribery, a French soccer player, has been injured and cannot play","Franck Ribery hopes to be fit for next week's German cup clash .
Ribery aggravated the injury picked up against Shakhtar Donetsk .
Fellow winger Arjen Robben also out of the weekend's big game .","{'Min_10.0% Prob': 10.265625, 'Min_20.0% Prob': 7.8818359375, 'Min_30.0% Prob': 6.695746527777778, 'Min_40.0% Prob': 5.77392578125, 'Min_50.0% Prob': 4.884488932291666}","0.7840404510498047","{'rouge1': Score(precision=0.058823529411764705, recall=0.16666666666666666, fmeasure=0.08695652173913045), 'rouge2': Score(precision=0.030303030303030304, recall=0.09090909090909091, fmeasure=0.045454545454545456), 'rougeL': Score(precision=0.058823529411764705, recall=0.16666666666666666, fmeasure=0.08695652173913045)}","148"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","

The text is about Nick Abendanon, a former English fullback who now plays for","Nick Abendanon was man of the match in Clermont win over Northampton .
Clermont thrashed Premiership's Saints 37-5 at Stade Marcel-Michelin .
Former Bath full back conceded England career over after France move .
But Abendanon's not yet given up hope of a call-up to the national team .
He hopes to be spoken of in the same way as Toulon's Steffon Armitage .","{'Min_10.0% Prob': 10.6375, 'Min_20.0% Prob': 8.305803571428571, 'Min_30.0% Prob': 6.964276713709677, 'Min_40.0% Prob': 5.8918340773809526, 'Min_50.0% Prob': 4.997370793269231}","0.5934501886367798","{'rouge1': Score(precision=0.07692307692307693, recall=0.35714285714285715, fmeasure=0.12658227848101267), 'rouge2': Score(precision=0.015625, recall=0.07692307692307693, fmeasure=0.025974025974025976), 'rougeL': Score(precision=0.046153846153846156, recall=0.21428571428571427, fmeasure=0.0759493670886076)}","306"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","","Lib Dem leader warns three or four-party coalition 'is not going to work'
Raises prospect of Lib Dems entering government with Labour or Tories .
Experts warn hung parliament could send financial markets into turmoil .","{'Min_10.0% Prob': 10.8625, 'Min_20.0% Prob': 8.688671875, 'Min_30.0% Prob': 7.5609375, 'Min_40.0% Prob': 6.35546875, 'Min_50.0% Prob': 5.483435997596154}","0.0938242003321647","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","215"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail",". The supermodel was living it up at Saturday's soiree, where she was seen","The 4-time Super Bowl winning New England coach was caught in the act at the White House Correspondents' on Saturday .
Belichick's girlfriend Linda Holliday posted the incriminating pic on Instagram Sunday as if to say 'who could resist?'
Both Teigen and her husband, singer John Legend, have taken to Twitter to crack jokes about the photo .","{'Min_10.0% Prob': 9.41455078125, 'Min_20.0% Prob': 7.995174632352941, 'Min_30.0% Prob': 6.9384375, 'Min_40.0% Prob': 5.9562844669117645, 'Min_50.0% Prob': 5.180826822916667}","0.2783105075359344","{'rouge1': Score(precision=0.08620689655172414, recall=0.35714285714285715, fmeasure=0.1388888888888889), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08620689655172414, recall=0.35714285714285715, fmeasure=0.1388888888888889)}","286"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","

The text is about a man named Andrew O'Clee who was jailed for big","Andrew O'Clee, 36, has been jailed after his second marriage was exposed .
He wed Michelle in 2008 and forged documents so he could marry Philippa .
Dating profile matching his description has been found on Plenty of Fish .
O'Clee was caught out in elaborate lie after video appeared on Facebook .","{'Min_10.0% Prob': 10.390625, 'Min_20.0% Prob': 8.423177083333334, 'Min_30.0% Prob': 7.3737571022727275, 'Min_40.0% Prob': 6.510091145833333, 'Min_50.0% Prob': 5.788702713815789}","0.6407371163368225","{'rouge1': Score(precision=0.09803921568627451, recall=0.3333333333333333, fmeasure=0.1515151515151515), 'rouge2': Score(precision=0.04, recall=0.14285714285714285, fmeasure=0.0625), 'rougeL': Score(precision=0.0784313725490196, recall=0.26666666666666666, fmeasure=0.1212121212121212)}","249"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","","Charlie Kwentus, 42, from Webster Groves, Missouri, was granted his dying wish by the Annie's Hope Bereavement Center for Kids .
The charity provided all of his family with star treatment for the day, with black tie makeovers and limousine included .
Footage from the event shows Kwentus dancing with his daughters Maren, aged nine, and Zoe, 13, before stopping to give a heartfelt speech .
Kwentus was diagnosed with oligodendroglioma several years ago and recently decided to stop treatment .","{'Min_10.0% Prob': 10.524639423076923, 'Min_20.0% Prob': 8.410006009615385, 'Min_30.0% Prob': 6.923727964743589, 'Min_40.0% Prob': 5.92333984375, 'Min_50.0% Prob': 5.11672881155303}","0.0409994833171367","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","491"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","

The headteacher of a school in Basingstoke, Hampshire, has res","David Nicholson, 48, has resigned as head of Basingstoke school .
Allegedly used school email to organise a threesome with escorts .
Escort said she enjoyed dressing in uniform, which he was 'keen' on .
Father-of-four said he was 'looking forward to putting you over my knee'","{'Min_10.0% Prob': 11.94140625, 'Min_20.0% Prob': 9.3720703125, 'Min_30.0% Prob': 7.94775390625, 'Min_40.0% Prob': 6.839251893939394, 'Min_50.0% Prob': 6.072837271341464}","0.5020135045051575","{'rouge1': Score(precision=0.13043478260869565, recall=0.6, fmeasure=0.21428571428571427), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06521739130434782, recall=0.3, fmeasure=0.10714285714285714)}","232"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","","Google paid its billionaire Executive Chairman Eric Schmidt nearly $109 million last year .
Most of the compensation consisted of stock valued at $100 million .
Schmidt also pocketed a $1.25 million salary, a $6 million bonus and perks valued at nearly $1 million .
His total pay last year soared by more than five-fold from 2013 when his Google compensation was valued at $19.3 million .
The hefty raise came in a year that saw Google's stock drop by 5 percent amid investor concerns about the company's big spending on far-flung projects .","{'Min_10.0% Prob': 8.757254464285714, 'Min_20.0% Prob': 6.665611530172414, 'Min_30.0% Prob': 5.292446402616279, 'Min_40.0% Prob': 4.329084725215517, 'Min_50.0% Prob': 3.62160209760274}","0.0134954052045941","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","538"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","","Brett Robinson, 33, facing 12 charges after allegedly letting an inmate out of his cell and engaging in sex acts between March and July last year .
Allegedly brought him into the control room where she worked at Washing County Jail and had sex with him on his birthday under a blanket .
Relationship continued and Robinson wrote inmate a love letter saying he was 'a constant presence in my thoughts, fantasies and dreams'
Was caught during an investigation into colleague Jill Curry, 39 .
Judge ruled Wednesday that Robinson's lawyers waited too long to file an insanity defense earlier this month, with her trial set to start next week .
A psychologists report that she suffers from mental illness has been ruled insufficient .","{'Min_10.0% Prob': 9.423177083333334, 'Min_20.0% Prob': 7.799913194444445, 'Min_30.0% Prob': 6.676468460648148, 'Min_40.0% Prob': 5.795355902777778, 'Min_50.0% Prob': 5.086187065972222}","0.0612562298774719","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","726"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","

The text is about Manny Pacquiao's training for his upcoming fight against","Manny Pacquiao ran along Griffith Park trail as he worked on his fitness .
The Filipino was accompanied by his pet dog Pacman during jog .
Pacquiao goes toe-to-toe with Floyd Mayweather in Las Vegas on May 2 .
READ: Pacquiao reveals his colourful mouth guard ahead of his bout .","{'Min_10.0% Prob': 10.708705357142858, 'Min_20.0% Prob': 8.765364583333334, 'Min_30.0% Prob': 7.273947010869565, 'Min_40.0% Prob': 6.075037802419355, 'Min_50.0% Prob': 5.151267027243589}","0.5248292088508606","{'rouge1': Score(precision=0.08163265306122448, recall=0.3076923076923077, fmeasure=0.12903225806451613), 'rouge2': Score(precision=0.020833333333333332, recall=0.08333333333333333, fmeasure=0.03333333333333333), 'rougeL': Score(precision=0.061224489795918366, recall=0.23076923076923078, fmeasure=0.0967741935483871)}","230"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","","Schools are struggling to cope with children who cannot speak English .
Teachers are using Google translate to plan lessons for migrant children .
Union conference heard other children aren't getting fair share of attention .","{'Min_10.0% Prob': 11.107421875, 'Min_20.0% Prob': 9.104600694444445, 'Min_30.0% Prob': 7.707632211538462, 'Min_40.0% Prob': 6.635633680555555, 'Min_50.0% Prob': 5.738790760869565}","0.0054351007565855","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","222"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","

The text is about Ahmed Farouq, an American who was the deputy em","Ahmed Farouq was a leader in al Qaeda's India branch .
He was killed in a U.S. counterterrorism airstrike in January .
Like Adam Gadahn, Farouq was American and part of al Qaeda .","{'Min_10.0% Prob': 11.396875, 'Min_20.0% Prob': 9.095525568181818, 'Min_30.0% Prob': 7.491383272058823, 'Min_40.0% Prob': 6.123938519021739, 'Min_50.0% Prob': 5.130994073275862}","0.676977813243866","{'rouge1': Score(precision=0.12121212121212122, recall=0.3076923076923077, fmeasure=0.17391304347826086), 'rouge2': Score(precision=0.03125, recall=0.08333333333333333, fmeasure=0.045454545454545456), 'rougeL': Score(precision=0.09090909090909091, recall=0.23076923076923078, fmeasure=0.13043478260869568)}","142"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","","Businessman has been cleared by Court of Session to become director .
Dave King hopes SFA will pass him to take role as Ibrox chairman .
King is the largest shareholder of the  former Scottish champions .","{'Min_10.0% Prob': 9.931640625, 'Min_20.0% Prob': 8.862413194444445, 'Min_30.0% Prob': 8.010044642857142, 'Min_40.0% Prob': 7.456814236111111, 'Min_50.0% Prob': 6.643682065217392}","0.1301811188459396","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","201"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","","Raheem Sterling said he was not ready to sign a new Liverpool contract .
Fans mantra at Liverpool is that no player is bigger than the club .
Liverpool fans have grown frustrated with the ongoing situation .
READ: Rodgers insists Sterling will not leave Liverpool this summer .
Sterling is not being disloyal in postponing contract talks, says PFA chief .
CLICK HERE for all the latest Liverpool news .","{'Min_10.0% Prob': 10.1046875, 'Min_20.0% Prob': 7.7638671875, 'Min_30.0% Prob': 6.25226814516129, 'Min_40.0% Prob': 5.253453696646342, 'Min_50.0% Prob': 4.469388521634615}","0.0869895741343498","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","399"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","CNN-DailyMail","","White Sox Hall of Famer tweets the closed-door game also should be postponed .
Baltimore unrest leads to postponement of two baseball games .
Third game in series will be first ever played without spectators .","{'Min_10.0% Prob': 10.790625, 'Min_20.0% Prob': 9.0703125, 'Min_30.0% Prob': 7.846354166666667, 'Min_40.0% Prob': 7.0353515625, 'Min_50.0% Prob': 6.349984975961538}","0.0732616558670997","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","206"
