,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,levenshtein_distance,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
11,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Martin: I won two cinema tickets!
Aggie: It's cool,",Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,0.6214852333068848,97.0,0.18518518518518517,0.45454545454545453,0.2631578947368421,0.038461538461538464,0.1,0.05555555555555555,0.18518518518518517,0.45454545454545453,0.2631578947368421,15.158478418986002,12.57964595158895,10.571047676934135,9.212169170379639,8.245149898529053
12,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Charlee: I'm in class. Theatre in Portuguese is a performance at the",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,0.7561614513397217,110.0,0.20833333333333334,0.35714285714285715,0.2631578947368421,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.2105263157894737,15.038866519927979,12.687774658203125,11.010075688362122,9.554981621828945,8.554736375808716
13,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Mary decided to rent a car, which made the journey much faster.","Ella rented a car, this makes things much faster for her and Tom. ",0.6902327537536621,55.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.25,0.25,0.25,0.38461538461538464,0.38461538461538464,0.38461538461538464,17.409025192260742,12.715152104695639,11.572379112243652,9.46290914217631,8.140623569488525
14,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Luke: Are you still looking for someone to join Netflix Family?
Paul:",Paul is going to share his Netflix account with Luke. In exchange Luke is going to contribute to the subscription. Paul will send Luke his bank details. Paul is on vacation with his girlfriend till tomorrow.,0.6666433811187744,164.0,0.1111111111111111,0.3076923076923077,0.163265306122449,0.0,0.0,0.0,0.08333333333333333,0.23076923076923078,0.12244897959183675,11.746082305908203,9.439483097621373,8.154413049871271,7.234294446309407,6.488565118689286
15,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Greg: Hi, honey. I need to stay after hours.
Bets","Greg and Betsy have a lot of work today, so they cannot pick up Johnny from the kindergarten. However, it's Greg's turn to do it. Greg will try to find a solution.",0.3750971555709839,133.0,0.058823529411764705,0.18181818181818182,0.08888888888888888,0.0,0.0,0.0,0.058823529411764705,0.18181818181818182,0.08888888888888888,9.045178413391113,7.7173362374305725,6.860544999440511,6.137475430965424,5.570599544048309
16,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Ethan: ""Somethin for Scott""
Toby: ""","Ethan, Toby and Marshall are making fun of Scott.",0.7321593761444092,40.0,0.3333333333333333,0.5,0.4,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.26666666666666666,13.106375694274902,11.557013034820557,10.929605801900228,10.099193930625916,8.37833301226298
17,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Igor: It's pretty irresponsible to give that much work to someone on their",Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ,0.571962833404541,94.0,0.16,0.26666666666666666,0.2,0.0,0.0,0.0,0.12,0.2,0.15,12.655483563741049,10.239750385284424,8.527242448594835,7.479396820068359,6.737599245707194
18,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Clara: Hi, what you up to?
Neela: Not much",Clara is rewatching Dear White People and strongly recommends it to Neela.,0.6245595812797546,56.0,0.25,0.3,0.2727272727272727,0.09090909090909091,0.1111111111111111,0.09999999999999999,0.25,0.3,0.2727272727272727,15.517111778259277,13.258601824442545,12.502904891967773,11.25741449991862,10.376625605991908
19,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Ernest: Hey Mike, did you park your car on our street?
",Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ,0.6469589471817017,95.0,0.125,0.25,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.1111111111111111,13.803027629852295,10.704747200012207,9.356127917766571,8.436829090118408,7.775509561811175
22,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Adam: Have you talked to May?
Karen: Yes, yesterday,",Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ,0.5143898129463196,104.0,0.13043478260869565,0.3,0.18181818181818182,0.0,0.0,0.0,0.13043478260869565,0.3,0.18181818181818182,9.63438367843628,8.26631956100464,7.34137099129813,6.424488544464111,5.881123046080272
23,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Anne: You were right, he was lying to me.
Irene:",Mark lied to Anne about his age. Mark is 40.,0.375773549079895,45.0,0.3,0.2727272727272727,0.28571428571428564,0.1111111111111111,0.1,0.10526315789473685,0.2,0.18181818181818182,0.1904761904761905,11.35676383972168,10.794043064117432,8.949017763137817,8.003034400939942,6.713632617677961
24,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Augustine: Guys, remember Wharton's bday next week? He","Next week is Wharton's birthday. Augustine, Darlene, Heather and Walker want to buy him a paper shredder. Walker will make sure if Wharton really wants it. ",0.667635440826416,122.0,0.18518518518518517,0.5,0.2702702702702703,0.07692307692307693,0.2222222222222222,0.1142857142857143,0.07407407407407407,0.2,0.10810810810810811,12.983202616373697,11.004972594124931,9.980421976609664,9.198471205575126,8.360502269532946
25,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Ollie: Okay, Kelly! Ur up nxt!
Kelly","Kelly is scared of sculpture garden figures in Finnland, she finds figure's faces morbid. For Ollie it's Nagoro village in Japan, it's creepy. ",0.4663713574409485,121.0,0.07692307692307693,0.25,0.11764705882352941,0.0,0.0,0.0,0.038461538461538464,0.125,0.058823529411764705,14.325884819030762,12.750503131321498,11.552857398986816,10.745070389338903,9.654937664667765
26,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Myah: I can't see the phone number very well.
Selah",Selah called a person that did not pick up.,0.4078468084335327,48.0,0.1111111111111111,0.08333333333333333,0.09523809523809525,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333,0.09523809523809525,14.415346145629883,12.393592357635498,11.242888450622559,10.023651123046875,9.008500099182129
27,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Eric: Hey Bella, What happened today in boss's room? Was he",Bella and Eric dismissed a request of a client. Their boss appreciated the decision. He brings in new clients.,0.6283156871795654,80.0,0.2631578947368421,0.38461538461538464,0.3125,0.0,0.0,0.0,0.15789473684210525,0.23076923076923078,0.18749999999999997,14.413025379180908,11.930489778518677,10.497707287470499,9.370874464511871,8.10066760670055
29,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Jesse: I have an idea that'll cheer up!
Melvin:","Jesse, Melvin, Lee and Maxine are going to take part in the Christmas charity action of the foundation called Refuge, which helps women and children who escape from abuse.",0.413945734500885,139.0,0.06896551724137931,0.18181818181818182,0.1,0.0,0.0,0.0,0.06896551724137931,0.18181818181818182,0.1,13.001818656921387,10.195768628801618,9.125065517425536,7.984982013702393,7.323609702727374
30,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Mary: Hey, I'm broke, lend me an hour. I'm at",Mary ran out of money. Carter is going to lend her some in an hour.,0.5553627610206604,49.0,0.26666666666666666,0.3076923076923077,0.28571428571428575,0.07142857142857142,0.08333333333333333,0.07692307692307691,0.26666666666666666,0.3076923076923077,0.28571428571428575,11.56082534790039,10.007315317789713,9.65429425239563,8.70992636680603,7.745957374572754
31,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Charlotte: Hello Paula, a funny question: how do you pronounce '","Paula helped Charlotte with correct pronunciation of ""Natal lily"".",0.6045818328857422,55.0,0.2222222222222222,0.18181818181818182,0.19999999999999998,0.0,0.0,0.0,0.1111111111111111,0.09090909090909091,0.09999999999999999,16.461933135986328,15.475649356842041,14.323770523071289,13.73796033859253,12.084341049194336
32,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Jack: Cocktails later?
May: YES!!!
May: You",Jack and May will drink cocktails later.,0.8321757316589355,44.0,0.5714285714285714,0.5,0.5333333333333333,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.42857142857142855,0.375,0.39999999999999997,,10.280359268188477,9.663471221923828,9.079830169677734,8.35179591178894
33,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Margaret bought some painkiller, but it caused a terrible headache.",Margaret is suffering from a terrible headache and wants Jack to buy her some painkillers. ,0.7025426626205444,72.0,0.4,0.5454545454545454,0.4615384615384615,0.21428571428571427,0.3,0.25,0.26666666666666666,0.36363636363636365,0.30769230769230765,19.72119903564453,13.619679768880209,10.569703388214112,9.754791339238485,8.481144070625305
34,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Andrei: Hey, did you pick up the film equipment for tonight's",Serge is on his way to pick up the film equipment for the shooting tonight. Andrei and Serge are late with a large payment to the company. Serge and Andrei will try to use the credit card to pay the company.,0.5899163484573364,169.0,0.1951219512195122,0.6153846153846154,0.29629629629629634,0.125,0.4166666666666667,0.1923076923076923,0.17073170731707318,0.5384615384615384,0.25925925925925924,9.764433860778809,7.968786504533556,7.162676921257606,6.467236545350817,5.862192599669747
35,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Janice: My son has asked me to get him a hamster for his",Martina advises against getting a hamster. ,0.6421828269958496,42.0,0.5,0.21428571428571427,0.3,0.2,0.07692307692307693,0.1111111111111111,0.5,0.21428571428571427,0.3,,14.927417755126953,12.891398906707764,11.887659072875977,10.120279788970947
36,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Daniel: Have you guys played DA?
Mary: Which one?
Daniel",Mary has played DA Inquisition. Lucas has played DA II. Daniel started playing DA Inquisition.,0.6588861346244812,70.0,0.26666666666666666,0.36363636363636365,0.30769230769230765,0.07142857142857142,0.1,0.08333333333333333,0.2,0.2727272727272727,0.23076923076923075,15.935047149658203,13.63832950592041,12.087727546691895,11.377824147542318,10.247430443763733
37,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Judy: Why do I always attract jerks?
Janice: It",Judy thinks she's always attracted to bad guys.,0.562126100063324,37.0,0.3333333333333333,0.3,0.3157894736842105,0.125,0.1111111111111111,0.11764705882352941,0.3333333333333333,0.3,0.3157894736842105,8.882207870483398,8.81489610671997,8.615558306376139,8.223077774047852,7.847639656066894
38,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Riley: Chloe is on TV! James is on which channel?",Riley and James watch Chloe on tv undergoing a metamorphosis.,0.7859753370285034,48.0,0.5,0.45454545454545453,0.47619047619047616,0.1111111111111111,0.1,0.10526315789473685,0.4,0.36363636363636365,0.380952380952381,15.18649959564209,14.04806661605835,13.590846379597982,11.827726745605469,10.876767635345459
40,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Sebastian: It's been a year since we moved here.
","Sebastian is very happy with his life, and shares this happiness with Kevin.",0.4266547262668609,55.0,0.07692307692307693,0.09090909090909091,0.08333333333333334,0.0,0.0,0.0,0.07692307692307693,0.09090909090909091,0.08333333333333334,11.527495384216309,9.465771039326986,7.660586833953857,7.110401312510173,6.336092472076416
41,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Frank: Son, will you come home this weekend?
Son: Not sure",Son is coming to see his parents' this weekend.,0.4279253184795379,47.0,0.4444444444444444,0.3333333333333333,0.380952380952381,0.125,0.09090909090909091,0.10526315789473685,0.4444444444444444,0.3333333333333333,0.380952380952381,13.637561798095703,10.655381441116333,8.929694334665934,7.798360347747803,6.93900318145752
42,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Ola: Hello Kate, sorry for not keeping in touch properly. As expected","Ola is in Cuba and is enjoying her trip. She has problems with connectivity there. Momo has recovered from her injury. Ola doesn't like the clothes in Cuba. Ola will try to find a blouse for mum in Cuba, as Kate suggested.",0.4705522656440735,175.0,0.11627906976744186,0.38461538461538464,0.17857142857142855,0.0,0.0,0.0,0.09302325581395349,0.3076923076923077,0.14285714285714285,11.241299819946288,10.185140895843507,8.875848919153214,7.959093956720261,7.087253093719482
43,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Mike: Do you have new John's number?
Ann: No,",Mike will ask Mary for John's new number.,0.7301188111305237,37.0,0.5555555555555556,0.45454545454545453,0.5,0.125,0.1,0.11111111111111112,0.4444444444444444,0.36363636363636365,0.39999999999999997,13.94876766204834,12.126616477966309,11.461198806762695,10.413250207901001,9.515107440948487
44,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Joseph: It's fuzzy but I think you can recognize what's that(^",Joseph has sent Ella a photo of Wujek Janek's twin baby cows. Ella is delighted.,0.3295604884624481,66.0,0.125,0.14285714285714285,0.13333333333333333,0.0,0.0,0.0,0.125,0.14285714285714285,0.13333333333333333,12.340129375457764,11.88459849357605,10.644315640131632,9.802028357982635,9.149527788162231
45,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Josh: Stephen, I think you've taken my notebook home. I don't",Josh thinks Stephen accidentally took his notebook. Jack has it and will bring it tomorrow.,0.6896282434463501,68.0,0.26666666666666666,0.2857142857142857,0.2758620689655172,0.0,0.0,0.0,0.2,0.21428571428571427,0.20689655172413796,12.290213584899902,11.355453173319498,10.832269191741943,9.466983079910278,8.579409539699554
46,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Lola: Hey, girlfriend! What's up?
Adele:","Adele got a new biscuit Labrador Chewy that is 4 months. Her cats keep their distance, and Poppy and Lulu seem to mother Chewy and Speedy wants to play.",0.3584112226963043,130.0,0.034482758620689655,0.125,0.05405405405405405,0.0,0.0,0.0,0.034482758620689655,0.125,0.05405405405405405,13.127607107162476,12.472281336784363,11.116917610168457,9.690757870674133,8.578530383110046
47,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Kristian: Adidas(＾ｖ＾)
",Kristian and Tabora are playing a game about what they like best.,0.3229341804981231,56.0,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.13333333333333333,16.331539154052734,10.929627736409506,9.756990909576416,8.282875140508017,7.813613823481968
48,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Cathy: Just realized I left my sunglasses at your home.
Broke",Cathy will pick up her glasses tonight at 10.,0.621678352355957,49.0,0.2222222222222222,0.16666666666666666,0.1904761904761905,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.1904761904761905,9.948427200317383,9.075312614440918,8.495447953542074,7.988175272941589,6.739025394121806
49,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Petra: I'm sleeping with my eyes open, lazy pigs.
And","Petra is very sleepy at work today, Andy finds the day boring, and Ezgi is working. ",0.4947931170463562,65.0,0.125,0.16666666666666666,0.14285714285714288,0.0,0.0,0.0,0.125,0.16666666666666666,0.14285714285714288,14.303091526031494,12.30547571182251,10.433546384175619,9.352499186992645,8.621753120422364
50,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Nick: You look absolutely gorgeous and have a lovely smile.
Nick: Would",Nick finds Jane pretty and invites her for a drink to get to know her better. Jane rejects Nick and is unpleasant to him. Nick suggests Jane to forget about their conversation.,0.473940372467041,142.0,0.125,0.3076923076923077,0.17777777777777778,0.0,0.0,0.0,0.125,0.3076923076923077,0.17777777777777778,11.744555791219076,10.015477657318115,8.682624006271363,7.823798546424279,6.817853001987233
51,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Adam: My friend told me he saw Tim with a guy.
Nate","Julia knew Tim was gay, while Adam and Nate didn't. ",0.6497268676757812,49.0,0.2727272727272727,0.23076923076923078,0.24999999999999994,0.0,0.0,0.0,0.18181818181818182,0.15384615384615385,0.16666666666666669,11.971577644348145,10.764934221903482,10.146546602249146,8.96265196800232,8.489947932107109
52,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Lilly: sorry, I'm gonna be late. I'm going to be",Lilly will be late. Gabriel will order pasta with salmon and basil for her.,0.5434296727180481,60.0,0.21428571428571427,0.23076923076923078,0.22222222222222224,0.07692307692307693,0.08333333333333333,0.08,0.21428571428571427,0.23076923076923078,0.22222222222222224,13.766407012939453,12.03296947479248,11.359053134918213,9.906447172164917,8.936813831329346
53,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Cara: Hey, Cara! Are you at home?
Cara","Celine is not at home, but she will call Cara before visiting her.",0.5996941328048706,53.0,0.23076923076923078,0.3333333333333333,0.27272727272727276,0.08333333333333333,0.125,0.1,0.23076923076923078,0.3333333333333333,0.27272727272727276,15.356388092041016,10.626346588134766,9.395227074623108,7.936981995900472,7.022637248039246
54,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Craig: Man, I'm here to help you with your computer. What",Derek will be at Craig's in 20 minutes to help him with his malfunctioning computer.,0.5280870795249939,53.0,0.3125,0.38461538461538464,0.3448275862068966,0.06666666666666667,0.08333333333333333,0.07407407407407407,0.3125,0.38461538461538464,0.3448275862068966,11.997683048248291,10.696848392486572,9.021138191223145,7.756258815526962,6.8472874641418455
55,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Emma: Hi neighbor, I'm sorry for the misunderstanding. I'm not",Abigail is not going to take a stroll with the little ones. Her smog alert app is showing that the norms have been exceeded by 30% today.,0.32975834608078,105.0,0.07407407407407407,0.15384615384615385,0.1,0.0,0.0,0.0,0.037037037037037035,0.07692307692307693,0.05,16.285187085469563,11.910121838251749,9.668533272213406,8.410674214363098,7.264450505375862
56,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Paul: What color flowers should I get?
Cindy: Any just",Paul will buy red roses following Cindy's advice.,0.60091233253479,46.0,0.2222222222222222,0.18181818181818182,0.19999999999999998,0.0,0.0,0.0,0.2222222222222222,0.18181818181818182,0.19999999999999998,10.347092628479004,9.827072620391846,9.634191195170084,9.515021085739136,8.917304515838623
57,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Mary: Hello, I think you've left your credit card at our shop.",Jenny has left her credit car at the Mary's shop.,0.5508012175559998,46.0,0.45454545454545453,0.35714285714285715,0.4,0.0,0.0,0.0,0.36363636363636365,0.2857142857142857,0.32,12.818517684936523,11.299033641815186,10.332747141520182,9.822766065597534,8.560767968495687
58,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Gary: Hey, don't forget about Tom's bday party!
",It's Tom's birthday. Lara and Gary will come to Tom's place about 5 pm to prepare everything before Tom gets back home at 5:30. Gary has already paid for the cake - Lara will pick it up and she will also get the balloons. ,0.5586310029029846,185.0,0.0851063829787234,0.36363636363636365,0.13793103448275862,0.021739130434782608,0.1,0.03571428571428571,0.06382978723404255,0.2727272727272727,0.10344827586206895,9.224006366729736,7.735649585723877,6.953113191268024,6.419156594709917,5.7951448900359015
59,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Laura: Where are you?
Paul: Almost there.
Laura",Paul is late for a meeting with Laura and she refuses to wait any longer.,0.528082549571991,56.0,0.13333333333333333,0.2222222222222222,0.16666666666666669,0.0,0.0,0.0,0.13333333333333333,0.2222222222222222,0.16666666666666669,8.596115112304688,7.777214050292969,6.950271725654602,5.944701671600342,5.589666639055524
60,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Salma: The latest cat meme
Salma: The latest cat mem",Salma and Hugh like cat memes.,0.6904826164245605,45.0,0.5,0.2727272727272727,0.3529411764705882,0.2,0.1,0.13333333333333333,0.5,0.2727272727272727,0.3529411764705882,,13.22654914855957,13.204265594482422,13.204265594482422,12.378731409708658
61,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Matt: results should be announced soon.
Matt: probably today.
O","Todays results show that Matt and Oliver got into Stanford University, Peter did not. ",0.4298662543296814,68.0,0.21428571428571427,0.2727272727272727,0.23999999999999996,0.0,0.0,0.0,0.14285714285714285,0.18181818181818182,0.16,13.761244773864746,12.352423350016275,11.301709747314453,9.94923196520124,8.831092304653591
62,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Jake: We don't have English today.
Nadia: Whoooo",English classes were cancelled because Smith called in sick and replacement could not be found.,0.408936470746994,74.0,0.06666666666666667,0.1,0.08,0.0,0.0,0.0,0.06666666666666667,0.1,0.08,12.503705978393555,10.932875633239746,10.319387197494507,9.225656112035116,8.701678616659981
63,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Brandon: I lost my credit card, and I'm stuck with it.","Brandon has lost his credit card and blocked it in the bank. It will take some time before he gets a new one, and he needs money. Luke is broke, but Ian will lend Brandon some money.",0.4323076605796814,143.0,0.16216216216216217,0.46153846153846156,0.24,0.05555555555555555,0.16666666666666666,0.08333333333333333,0.16216216216216217,0.46153846153846156,0.24,10.970948934555054,9.519221842288971,8.01155169804891,6.680943096385283,5.91908073425293
