Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction_x,GradientBoosting_probability_x,GradientBoosting_status,LogisticRegression_prediction_x,LogisticRegression_probability_x,LogisticRegression_status,RandomForest_prediction_x,RandomForest_probability_x,RandomForest_status,GradientBoosting_prediction_y,GradientBoosting_probability_y,GradientBoosting_label,LogisticRegression_prediction_y,LogisticRegression_probability_y,LogisticRegression_label,RandomForest_prediction_y,RandomForest_probability_y,RandomForest_label
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
James Whitaker, the ECB's head of selectors, is set to","James Whitaker's brief reign as ECB head of selectors is coming to an end .
Sam Allardyce's future as West Ham boss is subject to speculation at a time when a letter sent by Venky's lawyers is doing the rounds .
The letter, from December 2011, makes numerous disputed claims about Kentaro's involvement in Blackburn after Venky's bought the club .
The FA Cup is set to be rebranded as the Emirates FA Cup .","{'Min_10.0% Prob': 10.35600118637085, 'Min_20.0% Prob': 8.977895617485046, 'Min_30.0% Prob': 7.668715476989746, 'Min_40.0% Prob': 6.744255763292313, 'Min_50.0% Prob': 5.973079509735108}",0.5209046602249146,"{'rouge1': Score(precision=0.14473684210526316, recall=0.9166666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.08, recall=0.5454545454545454, fmeasure=0.13953488372093023), 'rougeL': Score(precision=0.11842105263157894, recall=0.75, fmeasure=0.20454545454545453)}",354,0,0.0999654781322459,Clean,0,0.3566627409306234,Clean,0,0.2028042582417583,Clean,0,0.09996547813224596,Not Contaminated,0,0.3566627409306234,Not Contaminated,0,0.20280425824175835,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Princess Beatrice, the younger sister of the Duke and Duchess of York","Princess Beatrice is at the Condé Nast International Luxury Conference .
She watched a lecture by Vogue's Suzy Menkes and Karl Lagerfeld .
First night spent partying at a palazzo with Ralph Lauren's son .
Returned to the lecture room for a second day in a row today .","{'Min_10.0% Prob': 10.716542720794678, 'Min_20.0% Prob': 9.388962782346285, 'Min_30.0% Prob': 8.539321171609979, 'Min_40.0% Prob': 7.633396588839018, 'Min_50.0% Prob': 6.580018397533532}",0.62503981590271,"{'rouge1': Score(precision=0.10638297872340426, recall=0.38461538461538464, fmeasure=0.16666666666666669), 'rouge2': Score(precision=0.021739130434782608, recall=0.08333333333333333, fmeasure=0.034482758620689655), 'rougeL': Score(precision=0.0851063829787234, recall=0.3076923076923077, fmeasure=0.13333333333333333)}",215,0,0.3338888727286021,Clean,1,0.6825089112809872,Contaminated,0,0.2872367135788189,Clean,0,0.3338888727286021,Not Contaminated,1,0.6825089112809872,Likely Contaminated,0,0.28723671357881897,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
The California Department of Corrections (CDC) houses approximately 162,","These men reside in a special prison unit set up inside maximum-security facilities to protect gang drop-outs .
This Sensitive Needs Housing Unit in a California prison forces former members of rival gangs to mix .
Although there is still some self-imposed racial segregation among inmates, the unit is free from gang activity .
Up to 97 per cent of Level IV maximum-security inmates in California are gang affiliated .","{'Min_10.0% Prob': 10.888275742530823, 'Min_20.0% Prob': 8.83594524159151, 'Min_30.0% Prob': 7.763802871704102, 'Min_40.0% Prob': 6.84335524895612, 'Min_50.0% Prob': 6.167962068603153}",0.5439359545707703,"{'rouge1': Score(precision=0.05714285714285714, recall=0.4, fmeasure=0.09999999999999999), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.02857142857142857, recall=0.2, fmeasure=0.049999999999999996)}",357,0,0.4030594389203896,Clean,1,0.6786274764907237,Contaminated,0,0.2388333929142753,Clean,0,0.4030594389203896,Not Contaminated,1,0.6786274764907237,Likely Contaminated,0,0.23883339291427536,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Middlesbrough's Patrick Bamford has been named the Championship Player of","Chelsea loanee Patrick Bamford was named Championship Player of the Year for his displays for Middlesbrough .
Preston's Joe Garner won League One award while Danny Mayor collected the League Two gong at the Football League Awards .
MK Dons midfielder Dele Alli won the Young Player of the Year award .","{'Min_10.0% Prob': 8.905106544494629, 'Min_20.0% Prob': 7.291685342788696, 'Min_30.0% Prob': 6.14574571089311, 'Min_40.0% Prob': 5.463636283216806, 'Min_50.0% Prob': 4.791679427430436}",0.6900579333305359,"{'rouge1': Score(precision=0.18, recall=0.75, fmeasure=0.2903225806451613), 'rouge2': Score(precision=0.061224489795918366, recall=0.2727272727272727, fmeasure=0.1), 'rougeL': Score(precision=0.12, recall=0.5, fmeasure=0.1935483870967742)}",243,0,0.281865193852419,Clean,0,0.4728458970480345,Clean,0,0.2909787723362285,Clean,0,0.281865193852419,Not Contaminated,0,0.47284589704803454,Not Contaminated,0,0.2909787723362285,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Zlatan Ibrahimovic, the 33-year-old Swedish stri","Zlatan Ibrahimovic scored a hat-trick for PSG on Wednesday night .
It took his  tally for the French club to 102 goals in less than three years .
He now trails only former Portugal forward Pedro Pauleta in all-time list .
The longest spell he has ever spent at one club is three seasons .
Would the Sweden star choose the Premier League for a last hurrah?","{'Min_10.0% Prob': 8.645135343074799, 'Min_20.0% Prob': 7.1144686025731705, 'Min_30.0% Prob': 6.089941648336557, 'Min_40.0% Prob': 5.383225693021502, 'Min_50.0% Prob': 4.857359523122961}",0.5491663813591003,"{'rouge1': Score(precision=0.06153846153846154, recall=0.4444444444444444, fmeasure=0.10810810810810811), 'rouge2': Score(precision=0.015625, recall=0.125, fmeasure=0.027777777777777776), 'rougeL': Score(precision=0.06153846153846154, recall=0.4444444444444444, fmeasure=0.10810810810810811)}",313,0,0.05825690213734,Clean,0,0.4944546452145674,Clean,0,0.0640390141259706,Clean,0,0.058256902137340034,Not Contaminated,0,0.49445464521456745,Not Contaminated,0,0.06403901412597064,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
David Cameron has announced that a Conservative government will introduce a new system of income tax","The Tories publish a separate 'English manifesto' for the first time .
Mr Cameron said delivering 'home rule' for England is a top priority .
Tory government will introduce the new system before March 2016 budget .
It will allow English MPsto set separate rate of income tax to Scotland .","{'Min_10.0% Prob': 9.985655307769775, 'Min_20.0% Prob': 8.517148568080021, 'Min_30.0% Prob': 7.3334118843078615, 'Min_40.0% Prob': 6.5534647428072414, 'Min_50.0% Prob': 5.870600295789314}",0.5894295573234558,"{'rouge1': Score(precision=0.23404255319148937, recall=0.6470588235294118, fmeasure=0.34375), 'rouge2': Score(precision=0.10869565217391304, recall=0.3125, fmeasure=0.16129032258064516), 'rougeL': Score(precision=0.2127659574468085, recall=0.5882352941176471, fmeasure=0.3125)}",206,0,0.4061337741197401,Clean,0,0.4985010339883411,Clean,0,0.2649128383871031,Clean,0,0.40613377411974017,Not Contaminated,0,0.4985010339883411,Not Contaminated,0,0.2649128383871031,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Housing chiefs have faced criticism for opposing the Conservative Party's plan to revive Margaret","Tories pledged to extend dream of home ownership to 1.3m social tenants .
Housing associations respond furiously amid threat of a legal challenge .
But 80 housing association bosses earn more than David Cameron’s salary .","{'Min_10.0% Prob': 11.734365701675415, 'Min_20.0% Prob': 9.407766607072618, 'Min_30.0% Prob': 8.178859165736608, 'Min_40.0% Prob': 7.313772314473202, 'Min_50.0% Prob': 6.515498956044515}",0.3664247989654541,"{'rouge1': Score(precision=0.08571428571428572, recall=0.1875, fmeasure=0.11764705882352938), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05714285714285714, recall=0.125, fmeasure=0.0784313725490196)}",167,1,0.8332754204722927,Contaminated,1,0.6897600499313956,Contaminated,1,0.890503146751417,Contaminated,1,0.8332754204722927,Likely Contaminated,1,0.6897600499313956,Likely Contaminated,1,0.890503146751417,Likely Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Addison Russell, a 21-year-old rookie for","Addison Russell, 21, was playing in his first home game for Chicago Cubs .
He was batting in the seventh inning when he swung at pitch and lost bat .
Bat struck a fan sitting several rows behind the Cubs' on-deck circle .
Fan suffered 'wounds' but was conscious and taken to a nearby hospital .
Russell saw fan get hit and said: 'Words can't describe how bad I feel'","{'Min_10.0% Prob': 8.548523902893066, 'Min_20.0% Prob': 6.944860734437642, 'Min_30.0% Prob': 6.0882589241554, 'Min_40.0% Prob': 5.403194854134007, 'Min_50.0% Prob': 4.730307936668396}",0.4727341532707214,"{'rouge1': Score(precision=0.07352941176470588, recall=0.5555555555555556, fmeasure=0.12987012987012989), 'rouge2': Score(precision=0.014925373134328358, recall=0.125, fmeasure=0.02666666666666667), 'rougeL': Score(precision=0.058823529411764705, recall=0.4444444444444444, fmeasure=0.10389610389610389)}",330,0,0.0686765184734956,Clean,1,0.5038017660876047,Contaminated,0,0.1359363806483371,Clean,0,0.06867651847349565,Not Contaminated,1,0.5038017660876047,Likely Contaminated,0,0.13593638064833716,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
In July 2014, Sierra Sharry and Lane Smith were expecting","Sierra Sharry was eight months pregnant when her son's father died .
A photographer was able to add Lane Smith to the family photo .","{'Min_10.0% Prob': 13.93918752670288, 'Min_20.0% Prob': 12.107072448730468, 'Min_30.0% Prob': 10.514661073684692, 'Min_40.0% Prob': 9.181487777016379, 'Min_50.0% Prob': 8.156133481434413}",0.6139805912971497,"{'rouge1': Score(precision=0.16666666666666666, recall=0.36363636363636365, fmeasure=0.2285714285714286), 'rouge2': Score(precision=0.08695652173913043, recall=0.2, fmeasure=0.12121212121212122), 'rougeL': Score(precision=0.16666666666666666, recall=0.36363636363636365, fmeasure=0.2285714285714286)}",96,0,0.4356501757532088,Clean,1,0.6782255030566113,Contaminated,0,0.3904515782420195,Clean,0,0.43565017575320886,Not Contaminated,1,0.6782255030566113,Likely Contaminated,0,0.3904515782420195,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Lewis Hamilton, the Formula One champion, has defended his champagne-spray","Lewis Hamilton sprayed Liu Siying with champagne after win in China .
He was criticised as 'selfish and inconsiderate' by an anti-sexism group .
Visual Art graduate Siying said she 'did not think too much about it at all'
Hamilton said he would have been concerned if she was unhappy .
The defending world champion spoke ahead of the Bahrain Grand Prix .","{'Min_10.0% Prob': 11.543222308158875, 'Min_20.0% Prob': 9.047426253557205, 'Min_30.0% Prob': 7.769141594568889, 'Min_40.0% Prob': 6.848089672625065, 'Min_50.0% Prob': 6.019669777009545}",0.6073651313781738,"{'rouge1': Score(precision=0.11666666666666667, recall=0.5833333333333334, fmeasure=0.19444444444444445), 'rouge2': Score(precision=0.01694915254237288, recall=0.09090909090909091, fmeasure=0.028571428571428574), 'rougeL': Score(precision=0.06666666666666667, recall=0.3333333333333333, fmeasure=0.1111111111111111)}",296,0,0.2180093861434141,Clean,1,0.6594679168123265,Contaminated,0,0.2414616910866911,Clean,0,0.21800938614341417,Not Contaminated,1,0.6594679168123265,Likely Contaminated,0,0.2414616910866911,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A mass brawl erupted between the Kansas City Royals and the Chicago White","Thursday's match between  two baseball heavyweights turned into a brawl .
Began after dispute between the Royals' Ventura and White Sox's Eaton .
Sparked a mass fight with members of both teams running onto the field .
Umpired ejected a total of five players after the scrap at Chicago's stadium .","{'Min_10.0% Prob': 9.495069776262556, 'Min_20.0% Prob': 8.264288221086774, 'Min_30.0% Prob': 7.432373183114188, 'Min_40.0% Prob': 6.809677958488464, 'Min_50.0% Prob': 6.182274471010481}",0.7658015489578247,"{'rouge1': Score(precision=0.2, recall=0.7142857142857143, fmeasure=0.3125), 'rouge2': Score(precision=0.04081632653061224, recall=0.15384615384615385, fmeasure=0.06451612903225806), 'rougeL': Score(precision=0.16, recall=0.5714285714285714, fmeasure=0.25)}",235,0,0.2467355121177936,Clean,1,0.6845289120011903,Contaminated,0,0.2055752715421833,Clean,0,0.24673551211779365,Not Contaminated,1,0.6845289120011903,Likely Contaminated,0,0.20557527154218336,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Dramatic footage has emerged of two separate houses being swept away by floodwater as","A house in Dungog, in NSW's Hunter Valley, is filmed being swept away by floodwater .
The footage, taken on a camera phone, shows the house narrowly avoiding power lines as it travels through the wild water .
A local Dungog woman described how she had minutes to evacuate from the property .
In another incident, a second house was seen floating on a nearby lake .","{'Min_10.0% Prob': 9.408775210380554, 'Min_20.0% Prob': 7.5571732223033905, 'Min_30.0% Prob': 6.297201732794444, 'Min_40.0% Prob': 5.469385676085949, 'Min_50.0% Prob': 4.873910367488861}",0.6940643191337585,"{'rouge1': Score(precision=0.125, recall=0.5333333333333333, fmeasure=0.20253164556962025), 'rouge2': Score(precision=0.06349206349206349, recall=0.2857142857142857, fmeasure=0.10389610389610389), 'rougeL': Score(precision=0.109375, recall=0.4666666666666667, fmeasure=0.17721518987341772)}",297,0,0.3657763846562847,Clean,0,0.4133584403245981,Clean,0,0.3363651602095875,Clean,0,0.36577638465628476,Not Contaminated,0,0.4133584403245981,Not Contaminated,0,0.3363651602095875,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Kansas has become the first state to ban a second-trimester abortion","WARNING: GRAPHIC LANGUAGE .
National Right to Life Committee wrote the legislation, which bans the use of medical instruments to remove a fetus from the uterus in pieces .
Gov. Sam Brownback made so-called 'dismemberment' abortions illegal, beginning July 1 .
Exceptions were made for situations where carrying a baby to term would irreversibly damage a woman's health or threaten her life .
There are no exceptions for incest or rape .
Governor's office calls procedure 'horrific'; abortion-rights groups are considering lawsuits against the state .","{'Min_10.0% Prob': 9.06588617960612, 'Min_20.0% Prob': 7.3381094336509705, 'Min_30.0% Prob': 6.290691051218245, 'Min_40.0% Prob': 5.530200943350792, 'Min_50.0% Prob': 4.784902119636536}",0.5765783786773682,"{'rouge1': Score(precision=0.07142857142857142, recall=0.46153846153846156, fmeasure=0.12371134020618557), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.3076923076923077, fmeasure=0.08247422680412371)}",486,1,0.626885738464956,Contaminated,1,0.6187744341487986,Contaminated,0,0.4626756852888959,Clean,1,0.626885738464956,Likely Contaminated,1,0.6187744341487986,Likely Contaminated,0,0.4626756852888959,Not Contaminated
HuggingFaceTB/SmolLM2-1.7B-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Crystal Palace manager Alan Pardew has warned potential buyers that the club is","Yannick Bolasie scored a hat-trick against Sunderland last week .
The Crystal Palace star is the wishlist of clubs for during the summer .
Alan Pardew warns his admirers that Bolasie will cost them at least £20m .","{'Min_10.0% Prob': 11.139364433288574, 'Min_20.0% Prob': 8.833805431019176, 'Min_30.0% Prob': 7.186051733353558, 'Min_40.0% Prob': 6.119747628336367, 'Min_50.0% Prob': 5.378464180847694}",0.4837189614772796,"{'rouge1': Score(precision=0.25, recall=0.6428571428571429, fmeasure=0.36), 'rouge2': Score(precision=0.05714285714285714, recall=0.15384615384615385, fmeasure=0.08333333333333333), 'rougeL': Score(precision=0.16666666666666666, recall=0.42857142857142855, fmeasure=0.24)}",154,1,0.5150364823481438,Contaminated,1,0.6209534369062452,Contaminated,0,0.3944859249410719,Clean,1,0.5150364823481438,Likely Contaminated,1,0.6209534369062452,Likely Contaminated,0,0.39448592494107193,Not Contaminated
