Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantMarion ""Suge"" Knight, the former rap mogul, pleaded not guilty to","Former rap mogul Marion ""Suge"" Knight is accused of murder in a videotaped hit-and-run .
Judge declines to reduce his bail from $10 million .","{'Min_10.0% Prob': 9.649739583333334, 'Min_20.0% Prob': 7.694010416666667, 'Min_30.0% Prob': 6.703993055555555, 'Min_40.0% Prob': 5.81298828125, 'Min_50.0% Prob': 5.143489583333333}",0.7288604974746704,"{'rouge1': Score(precision=0.24, recall=0.5454545454545454, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.125, recall=0.3, fmeasure=0.17647058823529413), 'rougeL': Score(precision=0.16, recall=0.36363636363636365, fmeasure=0.2222222222222222)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantCharlotte Cobbald, a 17-year-old farmer and student, died after taking an","Charlotte Cobbald, 17, was visiting family farm in Suffolk while being treated in a mental health unit .
She said she felt like a 'failure' and injected herself with animal drugs .
Told her father 'leave me to die' and paramedics were unable to revive her .","{'Min_10.0% Prob': 10.040625, 'Min_20.0% Prob': 8.363636363636363, 'Min_30.0% Prob': 7.43798828125, 'Min_40.0% Prob': 6.551136363636363, 'Min_50.0% Prob': 5.771623883928571}",0.535596489906311,"{'rouge1': Score(precision=0.11363636363636363, recall=0.38461538461538464, fmeasure=0.17543859649122806), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.3076923076923077, fmeasure=0.14035087719298245)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantOn Tuesday, a severe hailstorm struck the South, with hailstones as large as","Hail stones the size of plums crashed down over the South and Midwest on Tuesday with residents capturing the freak weather .
Along with hail, lighting and thunder also hit Arkansas and parts of Mississippi .
According to The Weather Channel, the storms will move across the Midwest on Wednesday with St Louis, Louisville, Memphis, Indianapolis, Little Rock, Oklahoma City and Dallas hit hardest .
On Thursday the icy blasts are set to drift south, hitting cities including Memphis, Jackson and Knoxville .","{'Min_10.0% Prob': 8.618489583333334, 'Min_20.0% Prob': 7.332248263888889, 'Min_30.0% Prob': 6.544849537037037, 'Min_40.0% Prob': 5.794763513513513, 'Min_50.0% Prob': 5.2431640625}",0.6391366124153137,"{'rouge1': Score(precision=0.05063291139240506, recall=0.3076923076923077, fmeasure=0.08695652173913043), 'rouge2': Score(precision=0.01282051282051282, recall=0.08333333333333333, fmeasure=0.022222222222222223), 'rougeL': Score(precision=0.0379746835443038, recall=0.23076923076923078, fmeasure=0.06521739130434784)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantThe 42nd PFA Awards took place at Grosvenor House in London,","The PFA Awards ceremony is being held in London on Sunday evening .
The famous faces turned out to attend the gala at the Grosvenor House .
Harry Kane, nominated for two awards, appeared excited beforehand .
Fellow Young Player of the Year nominee Philippe Coutinho arrived with Liverpool team-mates Steven Gerrard and Kolo Toure .
Manchester United goalkeeper David De Gea looked pensive following Sunday's 3-0 defeat by Everton .
Manchester City midfielder Frank Lampard was also in attendance .
Eden Hazard is hot favourite to land the PFA Player of the Year award .
Hazard's Chelsea team-mate Diego Costa is also shortlisted for the gong .
The Belgian star was named in the PFA Premier League Team of the Year .","{'Min_10.0% Prob': 7.587239583333333, 'Min_20.0% Prob': 6.406640625, 'Min_30.0% Prob': 5.577734375, 'Min_40.0% Prob': 4.81195568647541, 'Min_50.0% Prob': 4.1313733552631575}",0.5502357482910156,"{'rouge1': Score(precision=0.058823529411764705, recall=0.6363636363636364, fmeasure=0.10769230769230768), 'rouge2': Score(precision=0.025423728813559324, recall=0.3, fmeasure=0.04687500000000001), 'rougeL': Score(precision=0.05042016806722689, recall=0.5454545454545454, fmeasure=0.09230769230769231)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantCharlie Adam, a midfielder for Stoke City, scored an extraordinary goal against Chelsea at Stamford","Charlie Adam scored goal of his career in Stoke City's defeat to Chelsea .
Adam beat Thibaut Courtois from all of 65-yards at Stamford Bridge .
Courtois scrambled back but was unable to deny the Scottish international .
Adam though was left with mixed feelings as Chelsea earned three points .","{'Min_10.0% Prob': 8.707682291666666, 'Min_20.0% Prob': 7.544270833333333, 'Min_30.0% Prob': 6.607204861111111, 'Min_40.0% Prob': 5.950602213541667, 'Min_50.0% Prob': 5.311263020833334}",0.758242130279541,"{'rouge1': Score(precision=0.16326530612244897, recall=0.5333333333333333, fmeasure=0.25), 'rouge2': Score(precision=0.041666666666666664, recall=0.14285714285714285, fmeasure=0.06451612903225806), 'rougeL': Score(precision=0.12244897959183673, recall=0.4, fmeasure=0.1875)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantBailey Murrill, a young girl from Denton, Texas, experienced an","Bailey Murrill became inexplicably paralyzed, losing all feeling in her legs .
She was in hospital for 11 days being cared for by her favorite nurse .
Bailey regained feeling again and was able to stand, surprising her nurse .
Pair hug and burst into tears in heartwarming video filmed by her mother .","{'Min_10.0% Prob': 11.557291666666666, 'Min_20.0% Prob': 9.474934895833334, 'Min_30.0% Prob': 7.985608552631579, 'Min_40.0% Prob': 6.9509375, 'Min_50.0% Prob': 6.06622314453125}",0.47525131702423096,"{'rouge1': Score(precision=0.02, recall=0.1, fmeasure=0.03333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.02, recall=0.1, fmeasure=0.03333333333333333)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantBayern Munich, managed by Pep Guardiola, advanced to the semi-final of the","Bayern Munich have only scored once in their last three games .
They needed penalties to beat Bayer Leverkusen in the German Cup .
Guardiola feels Munich miss Arjen Robben and Franck Ribery .","{'Min_10.0% Prob': 8.3984375, 'Min_20.0% Prob': 7.24609375, 'Min_30.0% Prob': 6.503580729166667, 'Min_40.0% Prob': 5.772216796875, 'Min_50.0% Prob': 5.00966796875}",0.5330929160118103,"{'rouge1': Score(precision=0.12903225806451613, recall=0.3076923076923077, fmeasure=0.18181818181818182), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0967741935483871, recall=0.23076923076923078, fmeasure=0.13636363636363635)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantFranck Ribery, Bayern Munich winger, has ruled out playing against Borussia Dortmund","Franck Ribery hopes to be fit for next week's German cup clash .
Ribery aggravated the injury picked up against Shakhtar Donetsk .
Fellow winger Arjen Robben also out of the weekend's big game .","{'Min_10.0% Prob': 8.5546875, 'Min_20.0% Prob': 7.19580078125, 'Min_30.0% Prob': 6.452473958333333, 'Min_40.0% Prob': 5.731962316176471, 'Min_50.0% Prob': 5.200892857142857}",0.6707077622413635,"{'rouge1': Score(precision=0.11764705882352941, recall=0.3333333333333333, fmeasure=0.1739130434782609), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08823529411764706, recall=0.25, fmeasure=0.13043478260869565)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantNick Abendanon, a former Bath full back, delivered an outstanding performance for Cler","Nick Abendanon was man of the match in Clermont win over Northampton .
Clermont thrashed Premiership's Saints 37-5 at Stade Marcel-Michelin .
Former Bath full back conceded England career over after France move .
But Abendanon's not yet given up hope of a call-up to the national team .
He hopes to be spoken of in the same way as Toulon's Steffon Armitage .","{'Min_10.0% Prob': 8.8017578125, 'Min_20.0% Prob': 7.524126838235294, 'Min_30.0% Prob': 6.566706730769231, 'Min_40.0% Prob': 5.796316964285714, 'Min_50.0% Prob': 5.1095969460227275}",0.46041229367256165,"{'rouge1': Score(precision=0.09230769230769231, recall=0.46153846153846156, fmeasure=0.15384615384615385), 'rouge2': Score(precision=0.046875, recall=0.25, fmeasure=0.07894736842105263), 'rougeL': Score(precision=0.07692307692307693, recall=0.38461538461538464, fmeasure=0.1282051282051282)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantNick Clegg, the leader of the Liberal Democrats, warned against forming a ""rain","Lib Dem leader warns three or four-party coalition 'is not going to work'
Raises prospect of Lib Dems entering government with Labour or Tories .
Experts warn hung parliament could send financial markets into turmoil .","{'Min_10.0% Prob': 12.997395833333334, 'Min_20.0% Prob': 10.633370535714286, 'Min_30.0% Prob': 8.966619318181818, 'Min_40.0% Prob': 7.697395833333333, 'Min_50.0% Prob': 6.742084703947368}",0.3105694353580475,"{'rouge1': Score(precision=0.08571428571428572, recall=0.23076923076923078, fmeasure=0.12500000000000003), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08571428571428572, recall=0.23076923076923078, fmeasure=0.12500000000000003)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantAt the White House Correspondents' Dinner, New England Patriots coach Bill Belichick was","The 4-time Super Bowl winning New England coach was caught in the act at the White House Correspondents' on Saturday .
Belichick's girlfriend Linda Holliday posted the incriminating pic on Instagram Sunday as if to say 'who could resist?'
Both Teigen and her husband, singer John Legend, have taken to Twitter to crack jokes about the photo .","{'Min_10.0% Prob': 9.289620535714286, 'Min_20.0% Prob': 7.395647321428571, 'Min_30.0% Prob': 6.574032738095238, 'Min_40.0% Prob': 5.967982700892857, 'Min_50.0% Prob': 5.292534722222222}",0.4831866919994354,"{'rouge1': Score(precision=0.15517241379310345, recall=0.6923076923076923, fmeasure=0.2535211267605634), 'rouge2': Score(precision=0.07017543859649122, recall=0.3333333333333333, fmeasure=0.11594202898550725), 'rougeL': Score(precision=0.08620689655172414, recall=0.38461538461538464, fmeasure=0.14084507042253522)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantAndrew O'Clee, a 36-year-old bigamist, was jailed for","Andrew O'Clee, 36, has been jailed after his second marriage was exposed .
He wed Michelle in 2008 and forged documents so he could marry Philippa .
Dating profile matching his description has been found on Plenty of Fish .
O'Clee was caught out in elaborate lie after video appeared on Facebook .","{'Min_10.0% Prob': 9.940104166666666, 'Min_20.0% Prob': 8.429036458333334, 'Min_30.0% Prob': 7.335503472222222, 'Min_40.0% Prob': 6.571614583333333, 'Min_50.0% Prob': 5.904359879032258}",0.5654034614562988,"{'rouge1': Score(precision=0.09803921568627451, recall=0.45454545454545453, fmeasure=0.16129032258064516), 'rouge2': Score(precision=0.02, recall=0.1, fmeasure=0.03333333333333333), 'rougeL': Score(precision=0.0784313725490196, recall=0.36363636363636365, fmeasure=0.12903225806451613)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantCharlie Kwentus, a 42-year-old father from Webster Groves, Missouri","Charlie Kwentus, 42, from Webster Groves, Missouri, was granted his dying wish by the Annie's Hope Bereavement Center for Kids .
The charity provided all of his family with star treatment for the day, with black tie makeovers and limousine included .
Footage from the event shows Kwentus dancing with his daughters Maren, aged nine, and Zoe, 13, before stopping to give a heartfelt speech .
Kwentus was diagnosed with oligodendroglioma several years ago and recently decided to stop treatment .","{'Min_10.0% Prob': 10.484375, 'Min_20.0% Prob': 8.675071022727273, 'Min_30.0% Prob': 7.234670928030303, 'Min_40.0% Prob': 6.2448952414772725, 'Min_50.0% Prob': 5.494318181818182}",0.4540310502052307,"{'rouge1': Score(precision=0.10256410256410256, recall=0.7272727272727273, fmeasure=0.1797752808988764), 'rouge2': Score(precision=0.03896103896103896, recall=0.3, fmeasure=0.0689655172413793), 'rougeL': Score(precision=0.07692307692307693, recall=0.5454545454545454, fmeasure=0.13483146067415733)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantDavid Nicholson, a headteacher at The Costello School in Basingstoke,","David Nicholson, 48, has resigned as head of Basingstoke school .
Allegedly used school email to organise a threesome with escorts .
Escort said she enjoyed dressing in uniform, which he was 'keen' on .
Father-of-four said he was 'looking forward to putting you over my knee'","{'Min_10.0% Prob': 10.70703125, 'Min_20.0% Prob': 9.624674479166666, 'Min_30.0% Prob': 8.504991319444445, 'Min_40.0% Prob': 7.42609375, 'Min_50.0% Prob': 6.696320564516129}",0.6763362288475037,"{'rouge1': Score(precision=0.10869565217391304, recall=0.5, fmeasure=0.17857142857142855), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06521739130434782, recall=0.3, fmeasure=0.10714285714285714)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantIn 2014, Google paid its Executive Chairman Eric Schmidt nearly $109 million,","Google paid its billionaire Executive Chairman Eric Schmidt nearly $109 million last year .
Most of the compensation consisted of stock valued at $100 million .
Schmidt also pocketed a $1.25 million salary, a $6 million bonus and perks valued at nearly $1 million .
His total pay last year soared by more than five-fold from 2013 when his Google compensation was valued at $19.3 million .
The hefty raise came in a year that saw Google's stock drop by 5 percent amid investor concerns about the company's big spending on far-flung projects .","{'Min_10.0% Prob': 7.544744318181818, 'Min_20.0% Prob': 6.054509943181818, 'Min_30.0% Prob': 5.112591911764706, 'Min_40.0% Prob': 4.408138020833333, 'Min_50.0% Prob': 3.8255208333333335}",0.7635326385498047,"{'rouge1': Score(precision=0.10526315789473684, recall=0.8333333333333334, fmeasure=0.18691588785046728), 'rouge2': Score(precision=0.0851063829787234, recall=0.7272727272727273, fmeasure=0.15238095238095237), 'rougeL': Score(precision=0.10526315789473684, recall=0.8333333333333334, fmeasure=0.18691588785046728)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantA 33-year-old woman, Brett Robinson, is on trial for engaging in sexual","Brett Robinson, 33, facing 12 charges after allegedly letting an inmate out of his cell and engaging in sex acts between March and July last year .
Allegedly brought him into the control room where she worked at Washing County Jail and had sex with him on his birthday under a blanket .
Relationship continued and Robinson wrote inmate a love letter saying he was 'a constant presence in my thoughts, fantasies and dreams'
Was caught during an investigation into colleague Jill Curry, 39 .
Judge ruled Wednesday that Robinson's lawyers waited too long to file an insanity defense earlier this month, with her trial set to start next week .
A psychologists report that she suffers from mental illness has been ruled insufficient .","{'Min_10.0% Prob': 9.636117788461538, 'Min_20.0% Prob': 8.044849537037036, 'Min_30.0% Prob': 6.904868521341464, 'Min_40.0% Prob': 6.030255681818182, 'Min_50.0% Prob': 5.390200407608695}",0.6879637241363525,"{'rouge1': Score(precision=0.06611570247933884, recall=0.5714285714285714, fmeasure=0.11851851851851852), 'rouge2': Score(precision=0.016666666666666666, recall=0.15384615384615385, fmeasure=0.03007518796992481), 'rougeL': Score(precision=0.03305785123966942, recall=0.2857142857142857, fmeasure=0.05925925925925926)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantManny Pacquiao trained on the streets of Los Angeles, specifically at Griffith Park","Manny Pacquiao ran along Griffith Park trail as he worked on his fitness .
The Filipino was accompanied by his pet dog Pacman during jog .
Pacquiao goes toe-to-toe with Floyd Mayweather in Las Vegas on May 2 .
READ: Pacquiao reveals his colourful mouth guard ahead of his bout .","{'Min_10.0% Prob': 10.0625, 'Min_20.0% Prob': 8.96484375, 'Min_30.0% Prob': 7.6548108552631575, 'Min_40.0% Prob': 6.7159375, 'Min_50.0% Prob': 5.73797607421875}",0.6229208111763,"{'rouge1': Score(precision=0.12244897959183673, recall=0.46153846153846156, fmeasure=0.1935483870967742), 'rouge2': Score(precision=0.020833333333333332, recall=0.08333333333333333, fmeasure=0.03333333333333333), 'rougeL': Score(precision=0.08163265306122448, recall=0.3076923076923077, fmeasure=0.12903225806451613)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,assistantThe text highlights challenges faced by UK schools due to an influx of migrant children who do,"Schools are struggling to cope with children who cannot speak English .
Teachers are using Google translate to plan lessons for migrant children .
Union conference heard other children aren't getting fair share of attention .","{'Min_10.0% Prob': 9.658854166666666, 'Min_20.0% Prob': 8.419084821428571, 'Min_30.0% Prob': 7.258877840909091, 'Min_40.0% Prob': 6.678292410714286, 'Min_50.0% Prob': 6.075303819444445}",0.6780351996421814,"{'rouge1': Score(precision=0.17647058823529413, recall=0.35294117647058826, fmeasure=0.23529411764705885), 'rouge2': Score(precision=0.06060606060606061, recall=0.125, fmeasure=0.0816326530612245), 'rougeL': Score(precision=0.11764705882352941, recall=0.23529411764705882, fmeasure=0.15686274509803924)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,"assistantAhmed Farouq, an American, was a significant figure within al Qaeda,","Ahmed Farouq was a leader in al Qaeda's India branch .
He was killed in a U.S. counterterrorism airstrike in January .
Like Adam Gadahn, Farouq was American and part of al Qaeda .","{'Min_10.0% Prob': 8.5615234375, 'Min_20.0% Prob': 6.751736111111111, 'Min_30.0% Prob': 5.8778545673076925, 'Min_40.0% Prob': 5.048502604166667, 'Min_50.0% Prob': 4.516246448863637}",0.8366943597793579,"{'rouge1': Score(precision=0.18181818181818182, recall=0.5454545454545454, fmeasure=0.2727272727272727), 'rouge2': Score(precision=0.0625, recall=0.2, fmeasure=0.09523809523809523), 'rougeL': Score(precision=0.15151515151515152, recall=0.45454545454545453, fmeasure=0.22727272727272727)}"
microsoft/phi-4,Summarize the following text: ,CNN-DailyMail,assistantDave King is on the verge of becoming the chairman of Rangers after the Court of Session,"Businessman has been cleared by Court of Session to become director .
Dave King hopes SFA will pass him to take role as Ibrox chairman .
King is the largest shareholder of the  former Scottish champions .","{'Min_10.0% Prob': 11.580078125, 'Min_20.0% Prob': 9.53173828125, 'Min_30.0% Prob': 8.344401041666666, 'Min_40.0% Prob': 7.44580078125, 'Min_50.0% Prob': 6.7619140625}",0.5034608840942383,"{'rouge1': Score(precision=0.29411764705882354, recall=0.5882352941176471, fmeasure=0.3921568627450981), 'rouge2': Score(precision=0.09090909090909091, recall=0.1875, fmeasure=0.12244897959183672), 'rougeL': Score(precision=0.14705882352941177, recall=0.29411764705882354, fmeasure=0.19607843137254904)}"
