Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,Input,Text_Diff
facebook/opt-350m,Summarize the following text: ,Samsum,"
John: I'll see you then
Joan: ok!
John:","Joan and John are going to watch ""A Star is Born"" on Thursday around 8 p.m.","{'Min_10.0% Prob': 9.034221172332764, 'Min_20.0% Prob': 7.24658727645874, 'Min_30.0% Prob': 6.2608277797698975, 'Min_40.0% Prob': 5.706582963466644, 'Min_50.0% Prob': 5.14096719568426}",0.4768976271152496,"{'rouge1': Score(precision=0.11764705882352941, recall=0.2222222222222222, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.2222222222222222, fmeasure=0.15384615384615383)}","John: wanna go see ""A Star is Born"" on Wed?
Joan: sorry can't
Joan: super busy 
Joan: don't have time for anything :( 
John: that's a shame
Joan: I'm free on Thursday
John: I could do Thursday
Joan: ok! so around 8pm?
John: sure sounds great
John: I'll see where it's palying and send you the details
Joan: ok great!","+ 
+ John: I'll see you then
- John: wanna go see ""A Star is Born"" on Wed?
- Joan: sorry can't
- Joan: super busy 
- Joan: don't have time for anything :( 
- John: that's a shame
- Joan: I'm free on Thursday
- John: I could do Thursday
- Joan: ok! so around 8pm?
- John: sure sounds great
- John: I'll see where it's palying and send you the details
- Joan: ok great!
?         ------

+ Joan: ok!
+ John:"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Donna: I'm not sure.
George: I'm sure you can come",Donna will pay George a visit tonight to discuss a personal matter.,"{'Min_10.0% Prob': 9.107160568237305, 'Min_20.0% Prob': 7.897712230682373, 'Min_30.0% Prob': 7.172816634178162, 'Min_40.0% Prob': 7.003956508636475, 'Min_50.0% Prob': 6.4673599515642435}",0.6005399227142334,"{'rouge1': Score(precision=0.16666666666666666, recall=0.16666666666666666, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.16666666666666666, fmeasure=0.16666666666666666)}","George: Hi Donna. I've been trying to catch you.
Donna: What about?
George: A rather delicate matter.
Donna: Did you catch AIDS?
George: Very funny!
Donna: It is, isn't it?
George: I don't think so.
Donna: Too bad. So what do you want?
George: Could we meet and discuss it somewhere?
Donna: Like where?
George: Like in a coffee shop or somewhere.
Donna: You sure a coffee shop is better to discuss delicate matters.
George: Come to think of it, you are right. It's not.
Donna: See? So what's up?
George: Couldn't you come to my place tonight?","+ 
+ Donna: I'm not sure.
+ George: I'm sure you can come
- George: Hi Donna. I've been trying to catch you.
- Donna: What about?
- George: A rather delicate matter.
- Donna: Did you catch AIDS?
- George: Very funny!
- Donna: It is, isn't it?
- George: I don't think so.
- Donna: Too bad. So what do you want?
- George: Could we meet and discuss it somewhere?
- Donna: Like where?
- George: Like in a coffee shop or somewhere.
- Donna: You sure a coffee shop is better to discuss delicate matters.
- George: Come to think of it, you are right. It's not.
- Donna: See? So what's up?
- George: Couldn't you come to my place tonight?"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Fabian: See ya
Louis: See ya
Fabian: See ya
Louis:",Louis finishes the conversation with Fabian because his mother is calling.,"{'Min_10.0% Prob': 13.862312316894531, 'Min_20.0% Prob': 13.113162517547607, 'Min_30.0% Prob': 11.936547915140787, 'Min_40.0% Prob': 10.121201038360596, 'Min_50.0% Prob': 9.334733804066977}",0.6057842969894409,"{'rouge1': Score(precision=0.18181818181818182, recall=0.2, fmeasure=0.1904761904761905), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.2, fmeasure=0.1904761904761905)}","Louis: Gotta go, my mom's calling me
Fabian: Ok, see ya
Louis: See ya","- Louis: Gotta go, my mom's calling me
+ 
- Fabian: Ok, see ya
?         ^^^^^

+ Fabian: See ya
?         ^

  Louis: See ya
+ Fabian: See ya
+ Louis:"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Crystal: I'm gonna go buy him some clothes <3
Irene: I",Irene will take Crystal's son shopping for clothes.,"{'Min_10.0% Prob': 10.745198249816895, 'Min_20.0% Prob': 10.64878511428833, 'Min_30.0% Prob': 10.237521807352701, 'Min_40.0% Prob': 9.310487389564514, 'Min_50.0% Prob': 8.605469989776612}",0.7732956409454346,"{'rouge1': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.16666666666666666, fmeasure=0.1904761904761905)}","Crystal: <file_photo>
Irene: He's so big!
Crystal: <file_photo> 
Crystal: I know right!
Irene: and so cute!
Crystal: he got so big he doesn't fit his clothes anymore
Irene: time to go shopping with my little boy <3
Crystal: yeah im just gonna go brankrupt
Irene: Let me take him, I also promise to buy him something
Crystal: you really wanna do that?
Irene: why nont? I'm his aunt!
Crystal: well yeah it's just such a drag
Irene: you were always a bore when shopping :P just let me take the little man
Irene: well have fun!
Crystal: ok ","+ 
+ Crystal: I'm gonna go buy him some clothes <3
+ Irene: I
- Crystal: <file_photo>
- Irene: He's so big!
- Crystal: <file_photo> 
- Crystal: I know right!
- Irene: and so cute!
- Crystal: he got so big he doesn't fit his clothes anymore
- Irene: time to go shopping with my little boy <3
- Crystal: yeah im just gonna go brankrupt
- Irene: Let me take him, I also promise to buy him something
- Crystal: you really wanna do that?
- Irene: why nont? I'm his aunt!
- Crystal: well yeah it's just such a drag
- Irene: you were always a bore when shopping :P just let me take the little man
- Irene: well have fun!
- Crystal: ok "
facebook/opt-350m,Summarize the following text: ,Samsum," <3

I'm not sure if this is a good idea, but I'm going to",Tony sent a photo of his cat to Amy and Lucas.,"{'Min_10.0% Prob': 10.728960037231445, 'Min_20.0% Prob': 10.707460880279541, 'Min_30.0% Prob': 10.321962674458822, 'Min_40.0% Prob': 9.581228613853455, 'Min_50.0% Prob': 8.008630196253458}",0.099282681941986,"{'rouge1': Score(precision=0.18181818181818182, recall=0.125, fmeasure=0.14814814814814814), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.125, fmeasure=0.14814814814814814)}","Tony: <photo_file>
Amy: Sweet little cat <3
Lucas: Adorable!! ","- Tony: <photo_file>
- Amy: Sweet little cat <3
- Lucas: Adorable!! 
+  <3
+ 
+ I'm not sure if this is a good idea, but I'm going to"
facebook/opt-350m,Summarize the following text: ,Samsum," 
Matt: I will ask her 
Matt: I will ask her ","Matt got a ticket for Dawid Podsiadlo's concert. Thomas is going, too.","{'Min_10.0% Prob': 13.168751239776611, 'Min_20.0% Prob': 11.005445718765259, 'Min_30.0% Prob': 10.033241271972656, 'Min_40.0% Prob': 9.271470427513123, 'Min_50.0% Prob': 8.671338176727295}",0.2847399115562439,"{'rouge1': Score(precision=0.07692307692307693, recall=0.1, fmeasure=0.08695652173913043), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.1, fmeasure=0.08695652173913043)}","Matt: Hey
Matt: I got my ticket for Dawid Podsiadlo!!!
Matt: So stoked!
Thomas: Whooaa that's great!!
Matt: I will see you there then! 
Thomas: Yes for sure
Thomas: Remind me before 
Thomas: Like the day before k? 
Matt: For sure 
Matt: Who you're going with 
Thomas: by myself for now
Thomas: I meant until now haha
Matt: Right on 
Matt: I am so stoked tho
Thomas: Me too 
Matt: I might ask a few more people if they're coming ;) 
Thomas: Maria was interested I think 
Thomas: But I am not too sure
Thomas: i will ask her","+  
+ Matt: I will ask her 
+ Matt: I will ask her 
- Matt: Hey
- Matt: I got my ticket for Dawid Podsiadlo!!!
- Matt: So stoked!
- Thomas: Whooaa that's great!!
- Matt: I will see you there then! 
- Thomas: Yes for sure
- Thomas: Remind me before 
- Thomas: Like the day before k? 
- Matt: For sure 
- Matt: Who you're going with 
- Thomas: by myself for now
- Thomas: I meant until now haha
- Matt: Right on 
- Matt: I am so stoked tho
- Thomas: Me too 
- Matt: I might ask a few more people if they're coming ;) 
- Thomas: Maria was interested I think 
- Thomas: But I am not too sure
- Thomas: i will ask her"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Chris: I'm not.
June: I'm not.
Chris:",Some girls had to undress because they had been pushed into the pool.,"{'Min_10.0% Prob': 9.076327323913574, 'Min_20.0% Prob': 7.56761900583903, 'Min_30.0% Prob': 7.313431739807129, 'Min_40.0% Prob': 6.439016342163086, 'Min_50.0% Prob': 5.995995930262974}",0.1622680425643921,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","Chris: Oh, and we pushed some girls into the pool :)
June: That's not nice!
Chris: Depends how u look at it ;)
June: How come?
Chris: Well, we got them to undress, 'cause they were soaking wet :)
June: Ur awful!","+ 
+ Chris: I'm not.
+ June: I'm not.
+ Chris:
- Chris: Oh, and we pushed some girls into the pool :)
- June: That's not nice!
- Chris: Depends how u look at it ;)
- June: How come?
- Chris: Well, we got them to undress, 'cause they were soaking wet :)
- June: Ur awful!"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Jeff: I'll go
Mico: I'll go
Jeff: I'll go
",Mico and Jeff will go to the village party. Jeff will drive.,"{'Min_10.0% Prob': 9.548965454101562, 'Min_20.0% Prob': 8.767465909322103, 'Min_30.0% Prob': 8.316343903541565, 'Min_40.0% Prob': 7.34460465113322, 'Min_50.0% Prob': 6.918761593954904}",0.7187463641166687,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.25, fmeasure=0.25)}","Jeff: Should we go to the village party?
Lia: I'm too tired after hiking
Mico: I'd like to go, there may be some hot boys!
Lia: I doubt
Jim: like a real village boy?
Jim: who doesn't even speak English?
Mico: yes, the dummer, the better
Jim: haha, stupid fucks good, they say
Mico: I confirm!
Lia: not my cup of tea
Mico: I'll go there, who wants to join?
Jeff: I'll go as well
Mico: wanna drive?
Jeff: so you could drink?
Mico: would be nice, hahah
Jeff: not excited, but ok
Mico: thanks!","+ 
- Jeff: Should we go to the village party?
- Lia: I'm too tired after hiking
- Mico: I'd like to go, there may be some hot boys!
- Lia: I doubt
- Jim: like a real village boy?
- Jim: who doesn't even speak English?
- Mico: yes, the dummer, the better
- Jim: haha, stupid fucks good, they say
- Mico: I confirm!
- Lia: not my cup of tea
- Mico: I'll go there, who wants to join?
- Jeff: I'll go as well
?              --------

+ Jeff: I'll go
+ Mico: I'll go
+ Jeff: I'll go
- Mico: wanna drive?
- Jeff: so you could drink?
- Mico: would be nice, hahah
- Jeff: not excited, but ok
- Mico: thanks!"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Matthew: yeah I'll be there 
Paul: yeah I'll be there ",Paul can couch the game on Saturday as Matthew hasn't found anyone to do that yet. ,"{'Min_10.0% Prob': 11.808568954467773, 'Min_20.0% Prob': 10.591218948364258, 'Min_30.0% Prob': 9.311241817474365, 'Min_40.0% Prob': 8.402976172310966, 'Min_50.0% Prob': 7.593088044060601}",0.5926389694213867,"{'rouge1': Score(precision=0.11764705882352941, recall=0.16666666666666666, fmeasure=0.13793103448275862), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.08333333333333333, fmeasure=0.06896551724137931)}","Paul: hey Matthew did you find anyone to couch the game Saturday?
Matthew: hey Paul, no still looking 
Paul: my plans changed so I can do it if you need 
Matthew: ahh yes that be great! thank you 
Paul: no problem see you Saturday ","+ 
+ Matthew: yeah I'll be there 
+ Paul: yeah I'll be there 
- Paul: hey Matthew did you find anyone to couch the game Saturday?
- Matthew: hey Paul, no still looking 
- Paul: my plans changed so I can do it if you need 
- Matthew: ahh yes that be great! thank you 
- Paul: no problem see you Saturday "
facebook/opt-350m,Summarize the following text: ,Samsum,"!
Jacob: i am at work till 5:15
Fred: i am at",Freddy will pick Luke up at about 3:15 pm.,"{'Min_10.0% Prob': 9.852134704589844, 'Min_20.0% Prob': 8.748840808868408, 'Min_30.0% Prob': 8.184796333312988, 'Min_40.0% Prob': 7.3731231689453125, 'Min_50.0% Prob': 6.786472638448079}",0.3906538188457489,"{'rouge1': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818)}","Luke: my train arrives at 3 pm
Luke: anyone can pick me up?
Jacob: i am at work till 5
Fred: i can pick you up at 3:15 approximately
Fred: is that ok?
Luke: yes i will wait! thanks Freddy","+ !
- Luke: my train arrives at 3 pm
- Luke: anyone can pick me up?
- Jacob: i am at work till 5
+ Jacob: i am at work till 5:15
?                           +++

+ Fred: i am at
- Fred: i can pick you up at 3:15 approximately
- Fred: is that ok?
- Luke: yes i will wait! thanks Freddy"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Ryan: I am going to the casting! 
Jack: I am going to the",Ryan and Jack are going to the casting for a dance show.,"{'Min_10.0% Prob': 10.296834945678711, 'Min_20.0% Prob': 9.694289207458496, 'Min_30.0% Prob': 9.237768491109213, 'Min_40.0% Prob': 7.964322853088379, 'Min_50.0% Prob': 7.4003894329071045}",0.7944196462631226,"{'rouge1': Score(precision=0.5, recall=0.46153846153846156, fmeasure=0.48000000000000004), 'rouge2': Score(precision=0.2727272727272727, recall=0.25, fmeasure=0.2608695652173913), 'rougeL': Score(precision=0.4166666666666667, recall=0.38461538461538464, fmeasure=0.4)}","Ryan: You're going to the casting? 
Ryan: So you think you can dance 🤩
Jack: I am! 
Jack: this time im going
Ryan: U should go really
Jack: I know, wanna come with me? 
Ryan: I thought about it! 
Jack: Nice well! I will meet you there! 😝😝😝","+ 
- Ryan: You're going to the casting? 
?       ^^^^^^                     ^^

+ Ryan: I am going to the casting! 
?       ^^^^                     ^^

+ Jack: I am going to the
- Ryan: So you think you can dance 🤩
- Jack: I am! 
- Jack: this time im going
- Ryan: U should go really
- Jack: I know, wanna come with me? 
- Ryan: I thought about it! 
- Jack: Nice well! I will meet you there! 😝😝😝"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Joanne: I’m sorry, I’m not sure what to say",Joanne is going to go back home to France for the holidays. She's going to cheer her mum up because her parents separated a few months ago. Evelyn offers Joanne to spend Christmas together if she brings her mum over here. ,"{'Min_10.0% Prob': 9.782483577728271, 'Min_20.0% Prob': 7.736789968278673, 'Min_30.0% Prob': 6.721335717609951, 'Min_40.0% Prob': 6.072247367156179, 'Min_50.0% Prob': 5.521642992893855}",0.5138326287269592,"{'rouge1': Score(precision=0.047619047619047616, recall=0.18181818181818182, fmeasure=0.07547169811320754), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.18181818181818182, fmeasure=0.07547169811320754)}","Joanne: What are your plans for the holidays?
Evelyn: Nothing. I’ll stay at home and rest.
Joanne: You must be exhausted after the past few weeks
Evelyn: It’s been hectic
Joanne: I’m going back home.
Evelyn: To France?
Joanne: Yes. Not that I want to go…
Evelyn: Why? You always liked spending Christmas with your family.
Joanne: I did. But my parents separated a few months ago
Joanne: It is still pretty tense…
Evelyn: I’m sorry to hear that
Joanne: My dad left my mum for his secretary
Joanne: Such a cliché 
Joanne: My mum is devastated
Joanne: So I’m basically going to cheer her up 
Joanne: It’s really hard for her now
Joanne: For me it’s also not easy
Evelyn: I can imagine!
Evelyn: If you want to bring your mum over here we could spend Christmas together.
Joanne: Thanks, that’s really sweet. But I don’t think she’s in a condition for that. She’s been very depressive lately. ","+ 
+ Joanne: I’m sorry, I’m not sure what to say
- Joanne: What are your plans for the holidays?
- Evelyn: Nothing. I’ll stay at home and rest.
- Joanne: You must be exhausted after the past few weeks
- Evelyn: It’s been hectic
- Joanne: I’m going back home.
- Evelyn: To France?
- Joanne: Yes. Not that I want to go…
- Evelyn: Why? You always liked spending Christmas with your family.
- Joanne: I did. But my parents separated a few months ago
- Joanne: It is still pretty tense…
- Evelyn: I’m sorry to hear that
- Joanne: My dad left my mum for his secretary
- Joanne: Such a cliché 
- Joanne: My mum is devastated
- Joanne: So I’m basically going to cheer her up 
- Joanne: It’s really hard for her now
- Joanne: For me it’s also not easy
- Evelyn: I can imagine!
- Evelyn: If you want to bring your mum over here we could spend Christmas together.
- Joanne: Thanks, that’s really sweet. But I don’t think she’s in a condition for that. She’s been very depressive lately. "
facebook/opt-350m,Summarize the following text: ,Samsum,"
Raul: and then i woke up and i was like ""oh my god i'm so",Raul's had a bad night and day. ,"{'Min_10.0% Prob': 9.847367286682129, 'Min_20.0% Prob': 8.138257026672363, 'Min_30.0% Prob': 7.455878257751465, 'Min_40.0% Prob': 7.079434156417847, 'Min_50.0% Prob': 6.538153553009034}",0.5780170559883118,"{'rouge1': Score(precision=0.25, recall=0.125, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.125, fmeasure=0.16666666666666666)}","Carla: Hey
Carla: how are you today?
Raul: not too well
Carla: what's wrong? did you sleep?
Raul: it was a really crappy night
Raul: and yesterday evening
Raul: and today morning
Raul: i started off with a fag
Raul: i don't even know what triggered me off 
Raul: yesterday Jen had to go to a friend
Raul: she'd broken up with her bf and Jen went to sit with her
Raul: and she stayed for the night
Raul: so i thought it's be a good evening just for myself
Raul: but i was just so pissed off all the time
Raul: and then i had those weird dreams of my uncle
Carla: shit ;/ sounds awful
Raul: yeah it was :/
Carla: ;*","+ 
+ Raul: and then i woke up and i was like ""oh my god i'm so
- Carla: Hey
- Carla: how are you today?
- Raul: not too well
- Carla: what's wrong? did you sleep?
- Raul: it was a really crappy night
- Raul: and yesterday evening
- Raul: and today morning
- Raul: i started off with a fag
- Raul: i don't even know what triggered me off 
- Raul: yesterday Jen had to go to a friend
- Raul: she'd broken up with her bf and Jen went to sit with her
- Raul: and she stayed for the night
- Raul: so i thought it's be a good evening just for myself
- Raul: but i was just so pissed off all the time
- Raul: and then i had those weird dreams of my uncle
- Carla: shit ;/ sounds awful
- Raul: yeah it was :/
- Carla: ;*"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Angie: Yes, thank you. I'll be right back.
Ms.",Angie's having an appointment with Doctor McCormick in an hour. She has strong abdominal pain.,"{'Min_10.0% Prob': 12.666306972503662, 'Min_20.0% Prob': 10.912938833236694, 'Min_30.0% Prob': 9.437567075093588, 'Min_40.0% Prob': 8.107024371623993, 'Min_50.0% Prob': 7.205655717849732}",0.3867656290531158,"{'rouge1': Score(precision=0.0625, recall=0.1, fmeasure=0.07692307692307693), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.1, fmeasure=0.07692307692307693)}","Angie: Hello. I'd like to make an appointment. 
Ms. Quinn: Hello. Of course. What's your medical issue?
Angie: It's kind of private...
Ms. Quinn: I understand. No chats are recorded. And I need to know what you're coming in with to direct you to the correct doctor. 
Angie: Well, fine. I have severe stomach pain.
Ms. Quinn: When did it start?
Angie: Like an hour ago. I took some pills but to no avail. 
Ms. Quinn: I understand. Do you have your doctor?
Angie: Yes. Doctor Cartman.
Ms. Quinn: He's not in today. Doctor McCormick can see you in an hour. Will that be fine?
Angie: Yes, thank you. I'm on my way.
Ms. Quinn: I've signed you up and I'll tell the doctor you're coming. ","+ 
+ Angie: Yes, thank you. I'll be right back.
+ Ms.
- Angie: Hello. I'd like to make an appointment. 
- Ms. Quinn: Hello. Of course. What's your medical issue?
- Angie: It's kind of private...
- Ms. Quinn: I understand. No chats are recorded. And I need to know what you're coming in with to direct you to the correct doctor. 
- Angie: Well, fine. I have severe stomach pain.
- Ms. Quinn: When did it start?
- Angie: Like an hour ago. I took some pills but to no avail. 
- Ms. Quinn: I understand. Do you have your doctor?
- Angie: Yes. Doctor Cartman.
- Ms. Quinn: He's not in today. Doctor McCormick can see you in an hour. Will that be fine?
- Angie: Yes, thank you. I'm on my way.
- Ms. Quinn: I've signed you up and I'll tell the doctor you're coming. "
facebook/opt-350m,Summarize the following text: ,Samsum,".
Naheeda: Okay.
Kelvin: Okay.
Na",Kelvin and the other class members will discuss the time for their CAT 2 and share their decision with Naheeda soon.,"{'Min_10.0% Prob': 12.163300037384033, 'Min_20.0% Prob': 10.48614435195923, 'Min_30.0% Prob': 9.653769629342216, 'Min_40.0% Prob': 8.499684858322144, 'Min_50.0% Prob': 7.7467827796936035}",0.5985579490661621,"{'rouge1': Score(precision=0.09523809523809523, recall=0.4, fmeasure=0.15384615384615385), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.2, fmeasure=0.07692307692307693)}","Kelvin: Excuse me Miss. When do we sit for our CAT 2?
Naheeda: Can we have it during the statistics class?
Kelvin: I don't think so because we will be having the statistics CAT.
Naheeda: Okay it is up to you guys to choose the time then.
Kelvin: Okay. Wait I will talk with the other class members then I'll tell you their decision
Naheeda: Okay then don't take too long.
Kelvin: Sure","+ .
+ Naheeda: Okay.
+ Kelvin: Okay.
+ Na
- Kelvin: Excuse me Miss. When do we sit for our CAT 2?
- Naheeda: Can we have it during the statistics class?
- Kelvin: I don't think so because we will be having the statistics CAT.
- Naheeda: Okay it is up to you guys to choose the time then.
- Kelvin: Okay. Wait I will talk with the other class members then I'll tell you their decision
- Naheeda: Okay then don't take too long.
- Kelvin: Sure"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Linda: ok cool, I'll check it out.
Ronnie: ok","Karen wants something cheaper than sushi for lunch. Linda, Ronnie and Karen will get takeout pasta boxes to the park.","{'Min_10.0% Prob': 10.406009674072266, 'Min_20.0% Prob': 9.566025543212891, 'Min_30.0% Prob': 9.124233382088798, 'Min_40.0% Prob': 8.408187055587769, 'Min_50.0% Prob': 7.939466039339702}",0.3590374588966369,"{'rouge1': Score(precision=0.1, recall=0.2, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.2, fmeasure=0.13333333333333333)}","Linda: hey have we decided on a lunch place yet?
Ronnie: thought we were going for sushi
Linda: Karen said she hates raw fish or something
Karen: nah I'm ok with sushi, just thought we would go for smth cheaper this time ;p 
Karen: hard times are a-coming xd
Ronnie: been craving sushi all week long :( but i sooo get, K, maybe we should dial it down with the fancy places
Linda: hey there is this pasta joint right next to our apartement
Linda: you get it in like takeout boxes. we could take these out to the park
Ronnie: so down with that!
Karen: same here! let's wait for Amanda tho
Linda: @Amanda are you ok with pasta for lunch?
Ronnie: let's hope she checks her fb this time haha
Amanda: hey guys, yes! whatever works for me :)","+ 
+ Linda: ok cool, I'll check it out.
+ Ronnie: ok
- Linda: hey have we decided on a lunch place yet?
- Ronnie: thought we were going for sushi
- Linda: Karen said she hates raw fish or something
- Karen: nah I'm ok with sushi, just thought we would go for smth cheaper this time ;p 
- Karen: hard times are a-coming xd
- Ronnie: been craving sushi all week long :( but i sooo get, K, maybe we should dial it down with the fancy places
- Linda: hey there is this pasta joint right next to our apartement
- Linda: you get it in like takeout boxes. we could take these out to the park
- Ronnie: so down with that!
- Karen: same here! let's wait for Amanda tho
- Linda: @Amanda are you ok with pasta for lunch?
- Ronnie: let's hope she checks her fb this time haha
- Amanda: hey guys, yes! whatever works for me :)"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Christine: I'll see you then, I'll be back in a few hours.",Marty thinks she has sprained her ankle. Marty wants to go to the doctor tomorrow. Christine will pick up Marcel from school today. Tomorrow Christine will take Marcel to school and Marty to the doctor. Marty will call the school. Christine and Marty will meet around 4. ,"{'Min_10.0% Prob': 10.656037139892579, 'Min_20.0% Prob': 8.18333101272583, 'Min_30.0% Prob': 7.041307896375656, 'Min_40.0% Prob': 6.058524337681857, 'Min_50.0% Prob': 5.320110321044922}",0.3207242488861084,"{'rouge1': Score(precision=0.02127659574468085, recall=0.07142857142857142, fmeasure=0.032786885245901634), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.02127659574468085, recall=0.07142857142857142, fmeasure=0.032786885245901634)}","Marty: Hiya, I have a favour to ask... can you pick up Marcel from school?
Christine: Sure, you ok?
Marty: Not really, I think I have sprained my ankle...
Christine: Oh no, have you seen see a doctor?
Marty: I was gonna see how it went today and might go tomorrow...
Christine: Are you sure? I'm happy to take you now if you want?
Marty: Nah, it can wait, that'll leave us in trouble with the kids...
Christine: OK, I'll pick up Marcel then.
Christine: Do you need anything from the shops or something?
Marty: No we are good thanks. we'll have pizza night, Marcel can sort us out...
Christine: I'm on a late shift tomorrow, shall I take Marcel in tomorrow morning? I'll take you to the doctor afterwards if you want?
Marty: That would be awesome, thank you for your help...
Christine: No problem, you'll have to call the school though.
Marty: Good one, will do that now...
Christine: See you around 4.
Marty: Thank you so much!","+ 
+ Christine: I'll see you then, I'll be back in a few hours.
- Marty: Hiya, I have a favour to ask... can you pick up Marcel from school?
- Christine: Sure, you ok?
- Marty: Not really, I think I have sprained my ankle...
- Christine: Oh no, have you seen see a doctor?
- Marty: I was gonna see how it went today and might go tomorrow...
- Christine: Are you sure? I'm happy to take you now if you want?
- Marty: Nah, it can wait, that'll leave us in trouble with the kids...
- Christine: OK, I'll pick up Marcel then.
- Christine: Do you need anything from the shops or something?
- Marty: No we are good thanks. we'll have pizza night, Marcel can sort us out...
- Christine: I'm on a late shift tomorrow, shall I take Marcel in tomorrow morning? I'll take you to the doctor afterwards if you want?
- Marty: That would be awesome, thank you for your help...
- Christine: No problem, you'll have to call the school though.
- Marty: Good one, will do that now...
- Christine: See you around 4.
- Marty: Thank you so much!"
facebook/opt-350m,Summarize the following text: ,Samsum,"
Cameron: I will be back in a few hours.
Peyton:",Peyton is expecting Cameron to bring the video game. Cameron will probably be out for another week.,"{'Min_10.0% Prob': 10.120250225067139, 'Min_20.0% Prob': 8.763625025749207, 'Min_30.0% Prob': 7.66274627049764, 'Min_40.0% Prob': 7.0400670170784, 'Min_50.0% Prob': 6.61706657409668}",0.6765977144241333,"{'rouge1': Score(precision=0.23529411764705882, recall=0.4, fmeasure=0.29629629629629634), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.17647058823529413, recall=0.3, fmeasure=0.22222222222222224)}","Peyton: I have been asking you to bring that video game for me
Cameron: Honey, I am not having enough time to come home
Peyton: When would you come home?
Cameron: I will have to stay out of town for another week i guess
Peyton: Cant you just deliver that game through the courier? :P
Cameron: Dont be mean :/
Peyton: Get the job done and come to home then. ASAP :P","+ 
+ Cameron: I will be back in a few hours.
+ Peyton:
- Peyton: I have been asking you to bring that video game for me
- Cameron: Honey, I am not having enough time to come home
- Peyton: When would you come home?
- Cameron: I will have to stay out of town for another week i guess
- Peyton: Cant you just deliver that game through the courier? :P
- Cameron: Dont be mean :/
- Peyton: Get the job done and come to home then. ASAP :P"
