Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,Input,Text_Diff
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Keith: Hey kiddo, when are you planning to visit your old",Laura is going to visit her parents next Saturday. Keith might make a lasagne for her. Laura's mom has a birthday gift for her. ,"{'Min_10.0% Prob': 12.067676544189453, 'Min_20.0% Prob': 9.547347068786621, 'Min_30.0% Prob': 7.9745546446906195, 'Min_40.0% Prob': 7.069706201553345, 'Min_50.0% Prob': 6.372455437978108}",0.4439462423324585,"{'rouge1': Score(precision=0.12, recall=0.25, fmeasure=0.16216216216216217), 'rouge2': Score(precision=0.041666666666666664, recall=0.09090909090909091, fmeasure=0.05714285714285715), 'rougeL': Score(precision=0.08, recall=0.16666666666666666, fmeasure=0.10810810810810811)}","Keith: Hi there kiddo, when are you planning to visit you old parents? :)
Laura: Hey Dad, I'm not sure yet. I've been pretty busy recenlty.There is this big project coming…
Keith: Oh, I understand, all work and no play…XD
Laura: Daad! Don't be mean! You know I treat studying seriously!
Keith: I know, you take after your mum :) By the way I think she bought some b-day gift for you…
Laura: Next Saturday it is then :D 
Keith: I'll tell mum, she'll be really happy:)
Laura: And please cook your lasagne!  I miss it  so badly …
Keith: I'll se what I can do Pumpkin, le'ts stay in touch :)","+ assistant
- Keith: Hi there kiddo, when are you planning to visit you old parents? :)
?         ---- ^^                                              ------------

+ Keith: Hey kiddo, when are you planning to visit your old
?          ^                                          +

- Laura: Hey Dad, I'm not sure yet. I've been pretty busy recenlty.There is this big project coming…
- Keith: Oh, I understand, all work and no play…XD
- Laura: Daad! Don't be mean! You know I treat studying seriously!
- Keith: I know, you take after your mum :) By the way I think she bought some b-day gift for you…
- Laura: Next Saturday it is then :D 
- Keith: I'll tell mum, she'll be really happy:)
- Laura: And please cook your lasagne!  I miss it  so badly …
- Keith: I'll se what I can do Pumpkin, le'ts stay in touch :)"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Miriam: Heyo
Miriam: When do you get back?
",Pegah is in class till 15:00. She will work from 17:00 till around 21:30. She will be back at 22:00. Miriam invited people over and wants Pegah to come. Pegah will have a cup of tea with her when she gets back. Miriam will save Pegah some wine.,"{'Min_10.0% Prob': 10.644855090550013, 'Min_20.0% Prob': 8.651557699839275, 'Min_30.0% Prob': 7.12116495422695, 'Min_40.0% Prob': 6.00170474667703, 'Min_50.0% Prob': 5.229676937445616}",0.4640384316444397,"{'rouge1': Score(precision=0.09615384615384616, recall=0.5555555555555556, fmeasure=0.1639344262295082), 'rouge2': Score(precision=0.0196078431372549, recall=0.125, fmeasure=0.03389830508474576), 'rougeL': Score(precision=0.07692307692307693, recall=0.4444444444444444, fmeasure=0.1311475409836066)}","Miriam: heyo
Miriam: when do you get back?
Pegah: hey hey
Pegah: I'm in class till 15:00 and then I work from 17:00 till about 21:30
Pegah: so I'll be back at 22:00 D:
Miriam: oh damn
Miriam: that's late!
Pegah: I know :( but I need as many shifts as possible
Pegah: I'm gonna be a zombie all week :(
Miriam: ok, well I asked coz I invited a few people over
Miriam: and was hoping you would be there too
Pegah: awwww
Pegah: well I can have a cup of tea with you when i get back lol
Miriam: I'll save you some wine as well :) ","+ assistant
- Miriam: heyo
?         ^

+ Miriam: Heyo
?         ^

- Miriam: when do you get back?
?         ^

+ Miriam: When do you get back?
?         ^

- Pegah: hey hey
- Pegah: I'm in class till 15:00 and then I work from 17:00 till about 21:30
- Pegah: so I'll be back at 22:00 D:
- Miriam: oh damn
- Miriam: that's late!
- Pegah: I know :( but I need as many shifts as possible
- Pegah: I'm gonna be a zombie all week :(
- Miriam: ok, well I asked coz I invited a few people over
- Miriam: and was hoping you would be there too
- Pegah: awwww
- Pegah: well I can have a cup of tea with you when i get back lol
- Miriam: I'll save you some wine as well :) "
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Robert: Hey Pam, I'm glad you're on board with the birthday party",Robert will pick up floating balloons for Tom's birthday.,"{'Min_10.0% Prob': 13.749238014221191, 'Min_20.0% Prob': 11.523860454559326, 'Min_30.0% Prob': 9.982242902119955, 'Min_40.0% Prob': 9.201615571975708, 'Min_50.0% Prob': 8.67414608001709}",0.4450999200344085,"{'rouge1': Score(precision=0.2, recall=0.13333333333333333, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.13333333333333333, fmeasure=0.16)}","Pam: Hey Robert, you said you cold help with Tom's birthday?
Robert: Sure, what do you need?
Pam: I have to go shopping, cook and clean and I figured out I don't have time to pick up the balloons
Robert: from where?
Pam: there this store in the city centre that sells these awesome floating balloons
Robert: No problem just text me the address
Pam: bless you!
Robert: ;)","+ assistant
+ Robert: Hey Pam, I'm glad you're on board with the birthday party
- Pam: Hey Robert, you said you cold help with Tom's birthday?
- Robert: Sure, what do you need?
- Pam: I have to go shopping, cook and clean and I figured out I don't have time to pick up the balloons
- Robert: from where?
- Pam: there this store in the city centre that sells these awesome floating balloons
- Robert: No problem just text me the address
- Pam: bless you!
- Robert: ;)"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Shelly: This year I'm volunteering at the food shelter!
T","Shelly is voluntering at a food shelter and asks if others do some volunteer work. Tracy is not into that, but Jody always does some charity for Christmas.","{'Min_10.0% Prob': 11.927287101745605, 'Min_20.0% Prob': 9.417158671787806, 'Min_30.0% Prob': 8.375927066802978, 'Min_40.0% Prob': 7.431042398725237, 'Min_50.0% Prob': 6.755566994349162}",0.7025440335273743,"{'rouge1': Score(precision=0.17857142857142858, recall=0.4166666666666667, fmeasure=0.25), 'rouge2': Score(precision=0.07407407407407407, recall=0.18181818181818182, fmeasure=0.10526315789473684), 'rougeL': Score(precision=0.17857142857142858, recall=0.4166666666666667, fmeasure=0.25)}","Shelly: This year I'm volunteering at the food shelter!
Tracy: Good 4 u!
Jody: Gr8!
Shelly: How about u? Any volunteer work?
Tracy: Nah. Not into that.
Jody: Sure! Every year I do some charity 4 Xmas :)","+ assistant
  Shelly: This year I'm volunteering at the food shelter!
+ T
- Tracy: Good 4 u!
- Jody: Gr8!
- Shelly: How about u? Any volunteer work?
- Tracy: Nah. Not into that.
- Jody: Sure! Every year I do some charity 4 Xmas :)"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Max: I know I will never be famous music producer
Max: But check",Jim will check out Max's latest music project when he gets home.,"{'Min_10.0% Prob': 9.886639595031738, 'Min_20.0% Prob': 9.296420097351074, 'Min_30.0% Prob': 8.70050573348999, 'Min_40.0% Prob': 7.4799481391906735, 'Min_50.0% Prob': 6.9812331199646}",0.5028916597366333,"{'rouge1': Score(precision=0.3076923076923077, recall=0.2857142857142857, fmeasure=0.29629629629629634), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15384615384615385, recall=0.14285714285714285, fmeasure=0.14814814814814817)}","Max: I know I will never be famous music producer
Max: But check this out
Max: My latest project
Max: <file_other>
Jim: I'll listen to it when I get home.
Jim: Knowing you I'm sure it's good.
Max: Thanks
Max: Let me know what you think later
Jim: I will","+ assistant
  Max: I know I will never be famous music producer
- Max: But check this out
?               ---------

+ Max: But check
- Max: My latest project
- Max: <file_other>
- Jim: I'll listen to it when I get home.
- Jim: Knowing you I'm sure it's good.
- Max: Thanks
- Max: Let me know what you think later
- Jim: I will"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Kane: Have you heard the new 30 seconds to Mars album?",Kane recommends the new 30 Seconds to Mars album to Shannon.,"{'Min_10.0% Prob': 11.036738395690918, 'Min_20.0% Prob': 9.88077481587728, 'Min_30.0% Prob': 9.511291980743408, 'Min_40.0% Prob': 8.80153751373291, 'Min_50.0% Prob': 8.202229431697301}",0.7028557062149048,"{'rouge1': Score(precision=0.7272727272727273, recall=0.6666666666666666, fmeasure=0.6956521739130435), 'rouge2': Score(precision=0.6, recall=0.5454545454545454, fmeasure=0.5714285714285713), 'rougeL': Score(precision=0.7272727272727273, recall=0.6666666666666666, fmeasure=0.6956521739130435)}","Kane: have you heard the new 30 seconds to mars album?
Shannon: no, is it good?
Kane: you should so check it out
Shannon: ok thanks for the recommendation
Kane: no prob","+ assistant
- Kane: have you heard the new 30 seconds to mars album?
?       ^                                    ^

+ Kane: Have you heard the new 30 seconds to Mars album?
?       ^                                    ^

- Shannon: no, is it good?
- Kane: you should so check it out
- Shannon: ok thanks for the recommendation
- Kane: no prob"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Andy: Hi nephew!
Paul: Hi uncle!
Andy:",Andy is going to visit Paul in about 1 hour.,"{'Min_10.0% Prob': 8.43253231048584, 'Min_20.0% Prob': 8.114553213119507, 'Min_30.0% Prob': 7.805866718292236, 'Min_40.0% Prob': 6.938958525657654, 'Min_50.0% Prob': 6.0341057777404785}",0.5609995722770691,"{'rouge1': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224)}","Andy: Hi nephew!
Paul: Hi uncle!
Andy: Are you home? I'm nearby and thought I would drink coffee with you :)
Paul: Yup. I'm home. Feel free to come!
Andy: If that is ok I will visit you in about 1 hour. 
Paul: Sure. A lot of political cases for us to talk about :D
Andy: Haha. No.
Andy: Too much politics with Hannah's father.
Andy: I have enough arguments over politics forever.
Paul: Hahah. Ok. Waiting for you then.
Andy: See you.","+ assistant
  Andy: Hi nephew!
  Paul: Hi uncle!
+ Andy:
- Andy: Are you home? I'm nearby and thought I would drink coffee with you :)
- Paul: Yup. I'm home. Feel free to come!
- Andy: If that is ok I will visit you in about 1 hour. 
- Paul: Sure. A lot of political cases for us to talk about :D
- Andy: Haha. No.
- Andy: Too much politics with Hannah's father.
- Andy: I have enough arguments over politics forever.
- Paul: Hahah. Ok. Waiting for you then.
- Andy: See you."
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Caroline: ""I am this close to tugging on my testicles again""",Caroline and Megan play a guessing game - they need to guess which film a quote comes from.,"{'Min_10.0% Prob': 9.927216529846191, 'Min_20.0% Prob': 8.551952481269836, 'Min_30.0% Prob': 7.703639189402263, 'Min_40.0% Prob': 7.070961117744446, 'Min_50.0% Prob': 6.456081819534302}",0.5069167017936707,"{'rouge1': Score(precision=0.11764705882352941, recall=0.16666666666666666, fmeasure=0.13793103448275862), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.16666666666666666, fmeasure=0.13793103448275862)}","Caroline: ""I am this close to tugging on my testicles again""
Megan: Friends, right?
Caroline: Bravo! Who said it?
Megan: Ross or Chandler... Ross!
Caroline: <file_gif>","+ assistant
  Caroline: ""I am this close to tugging on my testicles again""
- Megan: Friends, right?
- Caroline: Bravo! Who said it?
- Megan: Ross or Chandler... Ross!
- Caroline: <file_gif>"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Ron: Check your email.
Josh: What did you send?
",Josh should check the email from Ron. ,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 9.777055740356445, 'Min_30.0% Prob': 9.15360164642334, 'Min_40.0% Prob': 8.12858517964681, 'Min_50.0% Prob': 7.477583169937134}",0.6907554268836975,"{'rouge1': Score(precision=0.5714285714285714, recall=0.4, fmeasure=0.47058823529411764), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2857142857142857, recall=0.2, fmeasure=0.23529411764705882)}","Ron: check your email :P
Josh: what did u send me?
Ron: sth you want to have.  
Ron: Check :D :D","+ assistant
- Ron: check your email :P
?      ^               ^^^

+ Ron: Check your email.
?      ^               ^

- Josh: what did u send me?
?       ^              ---

+ Josh: What did you send?
?       ^        ++

- Ron: sth you want to have.  
- Ron: Check :D :D"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Phil: can you go out today?
Phoebe: no
Ph",Phoebe cannot go out today because she broke a bottle of her mother's expensive perfume. Phoebe's mother is angry. The smell of the perfume in the apartment is too intense now.,"{'Min_10.0% Prob': 8.605302492777506, 'Min_20.0% Prob': 7.18785285949707, 'Min_30.0% Prob': 6.376953861930153, 'Min_40.0% Prob': 5.759758869806926, 'Min_50.0% Prob': 5.223048021918849}",0.5421380996704102,"{'rouge1': Score(precision=0.12121212121212122, recall=0.4, fmeasure=0.186046511627907), 'rouge2': Score(precision=0.0625, recall=0.2222222222222222, fmeasure=0.0975609756097561), 'rougeL': Score(precision=0.12121212121212122, recall=0.4, fmeasure=0.186046511627907)}","Phil: can you go out today?
Phoebe: no
Phoebe: my mum is still angry
Phil: why?
Phoebe: i used her perfume
Phil: so what?
Phoebe: i used it and broke it
Phil: really?
Phil: xd lol
Phoebe: not funny
Phoebe: it was very expensive
Phoebe: besides, our whole house stinks
Phil: so it was not so beautiful perfume?
Phoebe: it was, but not 100 ml for 80 square meters","+ assistant
  Phil: can you go out today?
  Phoebe: no
+ Ph
- Phoebe: my mum is still angry
- Phil: why?
- Phoebe: i used her perfume
- Phil: so what?
- Phoebe: i used it and broke it
- Phil: really?
- Phil: xd lol
- Phoebe: not funny
- Phoebe: it was very expensive
- Phoebe: besides, our whole house stinks
- Phil: so it was not so beautiful perfume?
- Phoebe: it was, but not 100 ml for 80 square meters"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Rob: Are we meeting up tomorrow?
Eve: How about Sunday?",Rob and Eve will meet on Sunday morning to go to the shops. Eve has something to do at about 3. ,"{'Min_10.0% Prob': 7.998554468154907, 'Min_20.0% Prob': 7.447657465934753, 'Min_30.0% Prob': 6.862144333975656, 'Min_40.0% Prob': 6.473154332902697, 'Min_50.0% Prob': 5.74367634455363}",0.7322477102279663,"{'rouge1': Score(precision=0.23809523809523808, recall=0.45454545454545453, fmeasure=0.31249999999999994), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.19047619047619047, recall=0.36363636363636365, fmeasure=0.25)}","Rob: Are we meeting up 2morrow?
Eve: How about Sunday
Eve: stores are open so we can go then
Rob: Ok I just don't know what time they close
Eve: we have ot go in the moring 
Eve: I have some stuff to do around 3
Rob: ok","+ assistant
- Rob: Are we meeting up 2morrow?
?                        ^

+ Rob: Are we meeting up tomorrow?
?                        ^^

- Eve: How about Sunday
+ Eve: How about Sunday?
?                      +

- Eve: stores are open so we can go then
- Rob: Ok I just don't know what time they close
- Eve: we have ot go in the moring 
- Eve: I have some stuff to do around 3
- Rob: ok"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Betty: [file_photo]
Sandra: Hahaha!",Betty shares a photo of a man with a cat with Sandra. Sandra's ex wants to get back. She misses him. Betty comes over with wine at 6.,"{'Min_10.0% Prob': 9.125297864278158, 'Min_20.0% Prob': 8.524033784866333, 'Min_30.0% Prob': 7.810300540924072, 'Min_40.0% Prob': 7.152213720174936, 'Min_50.0% Prob': 6.320202168296365}",0.5594456195831299,"{'rouge1': Score(precision=0.10344827586206896, recall=0.5, fmeasure=0.17142857142857143), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10344827586206896, recall=0.5, fmeasure=0.17142857142857143)}","Betty: <file_photo>
Sandra: Hahaha!
Betty: This guy has totally nailed it!
Sandra: I have a special place in my heart for men that take care of animals.
Betty: I know! He and his cat look so cute!
Sandra: Haha! I'm sure he could've taken good care of us too!
Betty: :) :) :)
Betty: Sandra you naughty girl!
Sandra: Oh stop it. We both know that you think that too.
Betty: Maybe a little.
Sandra: Btw, my ex just messeged me. He said he had been thinking about our split-up recently and he stated that it had been a mistake.
Betty: Seriously?! After 3 months?
Sandra: Yeah. The worst thing is that I think that too :(
Betty: You are not thinking of getting back to him are you?
Sandra: ...
Betty: Come on! He was such a jerk back then! Don't you remember how sick you felt when he left you?
Sandra: I know but
Betty: No buts! I'll be at your place at 6. I'll bring the wine!","+ assistant
- Betty: <file_photo>
?        ^          ^

+ Betty: [file_photo]
?        ^          ^

  Sandra: Hahaha!
- Betty: This guy has totally nailed it!
- Sandra: I have a special place in my heart for men that take care of animals.
- Betty: I know! He and his cat look so cute!
- Sandra: Haha! I'm sure he could've taken good care of us too!
- Betty: :) :) :)
- Betty: Sandra you naughty girl!
- Sandra: Oh stop it. We both know that you think that too.
- Betty: Maybe a little.
- Sandra: Btw, my ex just messeged me. He said he had been thinking about our split-up recently and he stated that it had been a mistake.
- Betty: Seriously?! After 3 months?
- Sandra: Yeah. The worst thing is that I think that too :(
- Betty: You are not thinking of getting back to him are you?
- Sandra: ...
- Betty: Come on! He was such a jerk back then! Don't you remember how sick you felt when he left you?
- Sandra: I know but
- Betty: No buts! I'll be at your place at 6. I'll bring the wine!"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Anna: Still, great app! And it's for men too! U choose",Anna likes a new app in which you can virtually try on clothes. Peter is not quite convinced it is necessary.,"{'Min_10.0% Prob': 11.381031513214111, 'Min_20.0% Prob': 9.030941247940063, 'Min_30.0% Prob': 7.776217778523763, 'Min_40.0% Prob': 7.030034244060516, 'Min_50.0% Prob': 6.281192172657359}",0.4636336863040924,"{'rouge1': Score(precision=0.14285714285714285, recall=0.23076923076923078, fmeasure=0.17647058823529413), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.23076923076923078, fmeasure=0.17647058823529413)}","Anna: Still, great app! And it's for men too! U choose ur sex and then add photos of clothes :)
Peter: Is there a minimum number of clothes I should add?
Anna: No! And there is no maximum! You can add as many as u want!
Peter: So if I only add 3 items, I will always get the same results?
Anna: Ur still making fun of me!
Peter: I just don't get it. Every morning I approach my wardrobe, open it, choose the clothes I want to wear or prepare them the previous day and that's it. I don't need an app to tell me what to wear with what.
Anna: Okay... Let's play a game. 
Peter: You're not going to make me cut my fingers off?
Anna: No ;) how many pairs of trousers do u have?
Peter: 5 or 6.
Anna: How many shirts do you have?
Peter: T-shirts or regular shirts?
Anna: Shirts. Let's focus on ur work look.
Peter: 3 or 4.
Anna: What about jackets?
Peter: 2.
Anna: Great! Now imagine I have 12 shirts, 10 pairs of trousers, and 6 jackets. And I have to decide what to wear in a split second.
Peter: All right. It's slowly dawning on me. ","+ assistant
+ Anna: Still, great app! And it's for men too! U choose
- Anna: Still, great app! And it's for men too! U choose ur sex and then add photos of clothes :)
- Peter: Is there a minimum number of clothes I should add?
- Anna: No! And there is no maximum! You can add as many as u want!
- Peter: So if I only add 3 items, I will always get the same results?
- Anna: Ur still making fun of me!
- Peter: I just don't get it. Every morning I approach my wardrobe, open it, choose the clothes I want to wear or prepare them the previous day and that's it. I don't need an app to tell me what to wear with what.
- Anna: Okay... Let's play a game. 
- Peter: You're not going to make me cut my fingers off?
- Anna: No ;) how many pairs of trousers do u have?
- Peter: 5 or 6.
- Anna: How many shirts do you have?
- Peter: T-shirts or regular shirts?
- Anna: Shirts. Let's focus on ur work look.
- Peter: 3 or 4.
- Anna: What about jackets?
- Peter: 2.
- Anna: Great! Now imagine I have 12 shirts, 10 pairs of trousers, and 6 jackets. And I have to decide what to wear in a split second.
- Peter: All right. It's slowly dawning on me. "
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Dan: I got a shot with anaesthesia. It's not working anymore and",Dan's had an injection with anaesthesis because he got swollen. He feels it's not working though and it still hurts him.,"{'Min_10.0% Prob': 8.599456310272217, 'Min_20.0% Prob': 7.791880702972412, 'Min_30.0% Prob': 7.260522365570068, 'Min_40.0% Prob': 6.740857076644898, 'Min_50.0% Prob': 6.321155034578764}",0.6348667144775391,"{'rouge1': Score(precision=0.34782608695652173, recall=0.5714285714285714, fmeasure=0.4324324324324324), 'rouge2': Score(precision=0.13636363636363635, recall=0.23076923076923078, fmeasure=0.1714285714285714), 'rougeL': Score(precision=0.30434782608695654, recall=0.5, fmeasure=0.3783783783783784)}","Dan: <file_photo>
Hulk: omg! Did it hurt?
Dan: no. I got an injection with anaesthesis. But its not working any more and it hurts:(
Pete: you're quite swollen
Dan: Its nothing compared to yesterday!
Hulk: you're kidding
Hulk: were you even more swollen than this?
Dan: Yes
Pete: Jesus","+ assistant
+ Dan: I got a shot with anaesthesia. It's not working anymore and
- Dan: <file_photo>
- Hulk: omg! Did it hurt?
- Dan: no. I got an injection with anaesthesis. But its not working any more and it hurts:(
- Pete: you're quite swollen
- Dan: Its nothing compared to yesterday!
- Hulk: you're kidding
- Hulk: were you even more swollen than this?
- Dan: Yes
- Pete: Jesus"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Judah: Hello
Archie: Hey
Judah: So what time",Archie is arriving from Southampton around midnight. He will travel by bus. He will call Judah.,"{'Min_10.0% Prob': 16.327136993408203, 'Min_20.0% Prob': 12.342288970947266, 'Min_30.0% Prob': 10.770945739746093, 'Min_40.0% Prob': 9.079259531838554, 'Min_50.0% Prob': 8.033465332455105}",0.6777514219284058,"{'rouge1': Score(precision=0.125, recall=0.2222222222222222, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.2222222222222222, fmeasure=0.16)}","Judah: Hello
Archie: Hey
Judah: So what time are you arriving from Southampton?
Archie: Around midnight; I'll be travelling to yours by bus, so it might take an hour or so
Judah: No worries. Call me on the phone if I happen to be dead by the time you get here
Archie: Lol Will do!","+ assistant
  Judah: Hello
  Archie: Hey
+ Judah: So what time
- Judah: So what time are you arriving from Southampton?
- Archie: Around midnight; I'll be travelling to yours by bus, so it might take an hour or so
- Judah: No worries. Call me on the phone if I happen to be dead by the time you get here
- Archie: Lol Will do!"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Biwott: I haven't watched the series yet, but I will watch",Chloe will watch the serious recommended by Biwott at the weekend.,"{'Min_10.0% Prob': 14.52363109588623, 'Min_20.0% Prob': 12.128859519958496, 'Min_30.0% Prob': 11.430912256240845, 'Min_40.0% Prob': 10.013714949289957, 'Min_50.0% Prob': 9.498201506478447}",0.555471658706665,"{'rouge1': Score(precision=0.36363636363636365, recall=0.3076923076923077, fmeasure=0.33333333333333337), 'rouge2': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818), 'rougeL': Score(precision=0.18181818181818182, recall=0.15384615384615385, fmeasure=0.16666666666666669)}","Biwott: Did you watch the series I told you
Chloe: No not yet.
Chloe: I have been busy this week but I will watch it during the weekend
Biwott: 👍","+ assistant
+ Biwott: I haven't watched the series yet, but I will watch
- Biwott: Did you watch the series I told you
- Chloe: No not yet.
- Chloe: I have been busy this week but I will watch it during the weekend
- Biwott: 👍"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Lauren: Ladies, I'm thinking of getting a tattoo.
Nelly",Lauren want's to have a small tattoo above her ankle.,"{'Min_10.0% Prob': 15.820857048034668, 'Min_20.0% Prob': 13.04744005203247, 'Min_30.0% Prob': 11.215734640757242, 'Min_40.0% Prob': 10.218666911125183, 'Min_50.0% Prob': 8.386344710985819}",0.6946017146110535,"{'rouge1': Score(precision=0.2727272727272727, recall=0.2727272727272727, fmeasure=0.2727272727272727), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2727272727272727, recall=0.2727272727272727, fmeasure=0.2727272727272727)}","Lauren: ladies, i'm thinking of getting a tattoo
Nelly: oh cool i'd love to get one too
Tessie: ru thinking of sth specific?
Nelly: neh, probably i won't get one ever. i'm afraid of pain
Lauren: i'd like to get sth small on my leg.
Tessie: where exactly?
Lauren: above the ankle. sth small. a bird?
Tessie: i know a couple of guys who do it. let me know
Lauren: gr8. i'm like 87% sure yet","+ assistant
- Lauren: ladies, i'm thinking of getting a tattoo
?         ^       ^

+ Lauren: Ladies, I'm thinking of getting a tattoo.
?         ^       ^                               +

+ Nelly
- Nelly: oh cool i'd love to get one too
- Tessie: ru thinking of sth specific?
- Nelly: neh, probably i won't get one ever. i'm afraid of pain
- Lauren: i'd like to get sth small on my leg.
- Tessie: where exactly?
- Lauren: above the ankle. sth small. a bird?
- Tessie: i know a couple of guys who do it. let me know
- Lauren: gr8. i'm like 87% sure yet"
HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,Samsum,"assistant
Wendy: I think the upstairs toilet might be blocked.
David",The toilet upstairs is blocked again. Wendy and David can't afford the plumber as Wendy spent the money on her sister's birthday present.,"{'Min_10.0% Prob': 12.758682250976562, 'Min_20.0% Prob': 9.869286632537841, 'Min_30.0% Prob': 8.575611770153046, 'Min_40.0% Prob': 7.773482019251043, 'Min_50.0% Prob': 7.0030456611088345}",0.8413875102996826,"{'rouge1': Score(precision=0.24, recall=0.5454545454545454, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16, recall=0.36363636363636365, fmeasure=0.2222222222222222)}","Wendy: I think the upstairs toilet might be blocked.
David: Oh NO! NOT AGAIN!
Wendy: I'm not sure if it is but it is not draining very well.
David: Then it probably is blocked.
David: You haven't like flushed any tampons or pads down there?
Wendy: Of course not!
Wendy: I know not to do that.
Wendy: Do you think I'm that stupid?
David: Didn't say that. I was just checking.
David: That toilet is a major issue ever since we got the house.
Wendy: Yeah, where are the good old days of renting where you ring the landlord and it is his problem! :-P
David: Hahaha! True!
David: Did you call the plumber already?
Wendy: No. I don't think we can afford to pay the plumber this month.
David: Fuck! Don't you have anything left in the kitty?
Wendy: Well I did but then it was my sisters birthday and I had to get a present...
David: So, what are we supposed to do now then?!
Wendy: Wait until next paycheck? Fix it ourselves?
David: Great :-/  just fucking great. grrr!","+ assistant
  Wendy: I think the upstairs toilet might be blocked.
+ David
- David: Oh NO! NOT AGAIN!
- Wendy: I'm not sure if it is but it is not draining very well.
- David: Then it probably is blocked.
- David: You haven't like flushed any tampons or pads down there?
- Wendy: Of course not!
- Wendy: I know not to do that.
- Wendy: Do you think I'm that stupid?
- David: Didn't say that. I was just checking.
- David: That toilet is a major issue ever since we got the house.
- Wendy: Yeah, where are the good old days of renting where you ring the landlord and it is his problem! :-P
- David: Hahaha! True!
- David: Did you call the plumber already?
- Wendy: No. I don't think we can afford to pay the plumber this month.
- David: Fuck! Don't you have anything left in the kitty?
- Wendy: Well I did but then it was my sisters birthday and I had to get a present...
- David: So, what are we supposed to do now then?!
- Wendy: Wait until next paycheck? Fix it ourselves?
- David: Great :-/  just fucking great. grrr!"
