Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,Input,Text_Diff
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What does Mike's message indicate about his relationship with Dale?
A) They have been",Mike will call Dale back in 2 hours.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 9.967870712280273, 'Min_30.0% Prob': 9.349905014038086, 'Min_40.0% Prob': 8.31669553120931, 'Min_50.0% Prob': 7.481101751327515}",0.5997369885444641,"{'rouge1': Score(precision=0.25, recall=0.125, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.125, fmeasure=0.16666666666666666)}","Mike: will call u back in 2 hrs, ok? 
Mike: can't talk right now, sry
Mike: *sorry
Dale: cool, no problem
Dale: until then","+ user
+ What does Mike's message indicate about his relationship with Dale?
+ A) They have been
- Mike: will call u back in 2 hrs, ok? 
- Mike: can't talk right now, sry
- Mike: *sorry
- Dale: cool, no problem
- Dale: until then"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
Summary of the given text.",Timmy had a bad day at work. Timmy will bring some wine to Gemma's bbq at the weekend.,"{'Min_10.0% Prob': 15.3892822265625, 'Min_20.0% Prob': 12.983321189880371, 'Min_30.0% Prob': 11.063061850411552, 'Min_40.0% Prob': 9.82270097732544, 'Min_50.0% Prob': 8.26010807355245}",0.0985497161746025,"{'rouge1': Score(precision=0.05263157894736842, recall=0.16666666666666666, fmeasure=0.08), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.16666666666666666, fmeasure=0.08)}","Gemma: How's it going?
Timmy: A bit down 2day.
Gemma: Y?
Timmy: Oh, bad day at work. Can u imagine? Boss snapped at me!
Gemma: That bitch! What did u do?
Timmy: Nothing. Minding my own business, doing work stuff and suddenly starts shouting and screaming. Doesn't matter. How about u?
Gemma: Well, I think this might cheer u up a bit :)
Timmy: What is it?
Gemma: I'm organising a bbq at the weekend :) wanna come?
Timmy: Love to! What do I bring?
Gemma: Some wine will be fine.
Timmy: What about food?
Gemma: Others and I will cover it.
Timmy: Others? I thought it was a date :P
Gemma: U remember I have a bf, right?
Timmy: Yeah. Just messing around ;) how many ppl?
Gemma: Don't know yet. ","+ user
+ Summary of the given text.
- Gemma: How's it going?
- Timmy: A bit down 2day.
- Gemma: Y?
- Timmy: Oh, bad day at work. Can u imagine? Boss snapped at me!
- Gemma: That bitch! What did u do?
- Timmy: Nothing. Minding my own business, doing work stuff and suddenly starts shouting and screaming. Doesn't matter. How about u?
- Gemma: Well, I think this might cheer u up a bit :)
- Timmy: What is it?
- Gemma: I'm organising a bbq at the weekend :) wanna come?
- Timmy: Love to! What do I bring?
- Gemma: Some wine will be fine.
- Timmy: What about food?
- Gemma: Others and I will cover it.
- Timmy: Others? I thought it was a date :P
- Gemma: U remember I have a bf, right?
- Timmy: Yeah. Just messing around ;) how many ppl?
- Gemma: Don't know yet. "
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What did Bart say about his project?
What does Bart think about Pat's project?
",Pat will arrive at around 9 pm. Bart will open the door and work in the morning from home. ,"{'Min_10.0% Prob': 12.598029136657715, 'Min_20.0% Prob': 11.298719882965088, 'Min_30.0% Prob': 10.277999718983969, 'Min_40.0% Prob': 9.067905604839325, 'Min_50.0% Prob': 7.657900246706876}",0.4909610748291015,"{'rouge1': Score(precision=0.10526315789473684, recall=0.125, fmeasure=0.11428571428571428), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.0625, fmeasure=0.05714285714285714)}","Pat: Hi, it's Pat here. I have a slight delay, a couple of hours, so I will come in the evening, around 9pm. I hope it is not a problem...
Bart: Hi, no, not at all :) you didn't catch the train?
Pat: hehe, no. I thought today i was free from work, but i got another project to finish. So i will be tomorrow morning. Im sorry for those changes, i myself am surprise.
Bart: hahaha a tiny regret. Will you manage to get here on your own?
Pat: yeah, its ok. what would you suggest? if you could come and unlock the door, it would be great, but i can walk around the city as well.
Bart: of course I will open it for you. I can work in the morning from home. No problem. So we see each other tomorrow?
Pat: Thank you so much! haha
Bart: Are you a painter?
Pat: I hope I will eventually get in that train. Nope.
Bart: I thought you were.
Pat: this project is a stage project :)
Bart: Ah alright, youll tell all about it tomorrow :))
Pat: OK,, later","+ user
+ What did Bart say about his project?
+ What does Bart think about Pat's project?
- Pat: Hi, it's Pat here. I have a slight delay, a couple of hours, so I will come in the evening, around 9pm. I hope it is not a problem...
- Bart: Hi, no, not at all :) you didn't catch the train?
- Pat: hehe, no. I thought today i was free from work, but i got another project to finish. So i will be tomorrow morning. Im sorry for those changes, i myself am surprise.
- Bart: hahaha a tiny regret. Will you manage to get here on your own?
- Pat: yeah, its ok. what would you suggest? if you could come and unlock the door, it would be great, but i can walk around the city as well.
- Bart: of course I will open it for you. I can work in the morning from home. No problem. So we see each other tomorrow?
- Pat: Thank you so much! haha
- Bart: Are you a painter?
- Pat: I hope I will eventually get in that train. Nope.
- Bart: I thought you were.
- Pat: this project is a stage project :)
- Bart: Ah alright, youll tell all about it tomorrow :))
- Pat: OK,, later"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What was Ashley's reaction when Erin asked her if she could come over for an interview",Erin will meet Ashley in the restaurant for the interview. ,"{'Min_10.0% Prob': 13.723752975463867, 'Min_20.0% Prob': 13.081165313720703, 'Min_30.0% Prob': 11.640545527140299, 'Min_40.0% Prob': 10.64976954460144, 'Min_50.0% Prob': 9.248170057932535}",0.7792508602142334,"{'rouge1': Score(precision=0.4, recall=0.2222222222222222, fmeasure=0.2857142857142857), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3, recall=0.16666666666666666, fmeasure=0.21428571428571427)}","Erin: hey what's up. what you're doing today? Would you find some time to do the interview? :)
Ashley: Hi! I’m free whenever
Erin: Great, are you at the camp?
Ashley: Yep, I’m here now.
Erin: Ok I can come over there
Ashley: Sounds good. Just shoot me a message and we can meet at the pool or restaurant
Erin: Alright!
Erin: Is the wifi good today?
Ashley: Yeah pretty decent, but usually it's less spotty in the restaurant area
Erin: Ok I see, so the restaurant it is
Ashley: Alright
Erin: I'm on my way!
Ashley: I'm sitting in the back","+ user
+ What was Ashley's reaction when Erin asked her if she could come over for an interview
- Erin: hey what's up. what you're doing today? Would you find some time to do the interview? :)
- Ashley: Hi! I’m free whenever
- Erin: Great, are you at the camp?
- Ashley: Yep, I’m here now.
- Erin: Ok I can come over there
- Ashley: Sounds good. Just shoot me a message and we can meet at the pool or restaurant
- Erin: Alright!
- Erin: Is the wifi good today?
- Ashley: Yeah pretty decent, but usually it's less spotty in the restaurant area
- Erin: Ok I see, so the restaurant it is
- Ashley: Alright
- Erin: I'm on my way!
- Ashley: I'm sitting in the back"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What does Maria want to know about the conference?","Maria, Kate, Tommy and Sam are going to a conference. Tommy will use Prezi instead of Power Point. He has a Prezi subscription for $10 a month.","{'Min_10.0% Prob': 10.623504956563314, 'Min_20.0% Prob': 8.279776436941964, 'Min_30.0% Prob': 7.218993139266968, 'Min_40.0% Prob': 6.271572181156704, 'Min_50.0% Prob': 5.672170442693374}",0.4187066853046417,"{'rouge1': Score(precision=0.1111111111111111, recall=0.3, fmeasure=0.16216216216216217), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.3, fmeasure=0.16216216216216217)}","Maria: hey guys!
Maria: everything ready for the conference?
Kate: yes, almost
Tommy: I think we will have a good panel
Sam: I really hope there will be some people
Tommy: we should have good audience
Maria: Are you preparing a power point?
Tommy: I'll have a prezi
Maria: you're paying for it?
Tommy: it's good, worth the money
Maria: how much is it?
Tommy: I believe $10 a month for academics
Maria: not that bad","+ user
+ What does Maria want to know about the conference?
- Maria: hey guys!
- Maria: everything ready for the conference?
- Kate: yes, almost
- Tommy: I think we will have a good panel
- Sam: I really hope there will be some people
- Tommy: we should have good audience
- Maria: Are you preparing a power point?
- Tommy: I'll have a prezi
- Maria: you're paying for it?
- Tommy: it's good, worth the money
- Maria: how much is it?
- Tommy: I believe $10 a month for academics
- Maria: not that bad"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What did Maxwell say to Jeanice?","Maxwell pays Jeanice for 8 hours of babysitting and is grateful he found her. His son argued with a friend at school, and got agressive when the teacher reacted. Jeanice hasn't noticed if he has acted strangely recently. Maxwell and Jeanice can grab a coffe some time to discuss all the issues. ","{'Min_10.0% Prob': 10.860984325408936, 'Min_20.0% Prob': 9.880846206958477, 'Min_30.0% Prob': 8.812685339074386, 'Min_40.0% Prob': 7.795299218251155, 'Min_50.0% Prob': 6.982682502630985}",0.6397154331207275,"{'rouge1': Score(precision=0.05660377358490566, recall=0.42857142857142855, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.03773584905660377, recall=0.2857142857142857, fmeasure=0.06666666666666667)}","Maxwell: Thank you for tonight, payment as usual?
Jeanice: Yes, 8 hours
Maxwell: What would I do without you…
Jeanice: That’s my job :D
Maxwell: But you can do your job good or bad… I’m grateful I found you
Jeanice: Me too, our cooperation is very good ^^
Maxwell: And the kids… They really like you
Jeanice: I know, they’re cute
Maxwell: Wait, I heard there was some problem with Marcus at school…
Jeanice: Nothing very serious, he argued with a friend but they didn’t fight
Maxwell: Oh, ok, the teacher sounded like it was something terrible
Jeanice: In a way it was, he didn’t want to stop when a teacher reacted and he was pretty aggressive
Maxwell: That’s worse… Have you noticed him behaving in a strange way recently?
Jeanice: Not at all, cute as usual. But… he gets very angry for stupid reasons
Maxwell: For example?
Jeanice: You know, his sister taking sth from him… He’s not aggressive but more… loud than usual, if you know what I mean
Maxwell: Yes, I understand, I need to do something about it. Anyway, thank you for informing me.
Jeanice: No problem Mr. Hall, I’m always here to help ;)
Maxwell: We could grab a coffee some time and talk through all the issues.
Jeanice: Yea, maybe, I have to go,  I'll let you know
Maxwell: OK, thanks, you're the best :)","+ user
+ What did Maxwell say to Jeanice?
- Maxwell: Thank you for tonight, payment as usual?
- Jeanice: Yes, 8 hours
- Maxwell: What would I do without you…
- Jeanice: That’s my job :D
- Maxwell: But you can do your job good or bad… I’m grateful I found you
- Jeanice: Me too, our cooperation is very good ^^
- Maxwell: And the kids… They really like you
- Jeanice: I know, they’re cute
- Maxwell: Wait, I heard there was some problem with Marcus at school…
- Jeanice: Nothing very serious, he argued with a friend but they didn’t fight
- Maxwell: Oh, ok, the teacher sounded like it was something terrible
- Jeanice: In a way it was, he didn’t want to stop when a teacher reacted and he was pretty aggressive
- Maxwell: That’s worse… Have you noticed him behaving in a strange way recently?
- Jeanice: Not at all, cute as usual. But… he gets very angry for stupid reasons
- Maxwell: For example?
- Jeanice: You know, his sister taking sth from him… He’s not aggressive but more… loud than usual, if you know what I mean
- Maxwell: Yes, I understand, I need to do something about it. Anyway, thank you for informing me.
- Jeanice: No problem Mr. Hall, I’m always here to help ;)
- Maxwell: We could grab a coffee some time and talk through all the issues.
- Jeanice: Yea, maybe, I have to go,  I'll let you know
- Maxwell: OK, thanks, you're the best :)"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user: The text describes a group of friends (Mike, Tom, and Ben) deciding to","Mike, Tom and Ben will go for a beer.","{'Min_10.0% Prob': 8.375970840454102, 'Min_20.0% Prob': 7.543959617614746, 'Min_30.0% Prob': 6.760132471720378, 'Min_40.0% Prob': 6.295341491699219, 'Min_50.0% Prob': 5.7542760372161865}",0.534278392791748,"{'rouge1': Score(precision=0.5555555555555556, recall=0.35714285714285715, fmeasure=0.43478260869565216), 'rouge2': Score(precision=0.375, recall=0.23076923076923078, fmeasure=0.2857142857142857), 'rougeL': Score(precision=0.4444444444444444, recall=0.2857142857142857, fmeasure=0.34782608695652173)}","Mike: Let's go for a beer
Tom: Now?
Mike: Yes
Ben: Ok","+ user: The text describes a group of friends (Mike, Tom, and Ben) deciding to
- Mike: Let's go for a beer
- Tom: Now?
- Mike: Yes
- Ben: Ok"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"
user
I am trying to find information about a specific topic related to the given text",Leah met a creepy guy last night at a poetry reading. He knew she speaks German and named all the friends who went to a past event with her. She didn't tell him any of this. He googled her before. Leah had liked a post mentioning him 2 weeks earlier. ,"{'Min_10.0% Prob': 11.338975524902343, 'Min_20.0% Prob': 9.65155098655007, 'Min_30.0% Prob': 8.285398118636188, 'Min_40.0% Prob': 7.37066011843474, 'Min_50.0% Prob': 6.67155880763613}",0.1058739125728607,"{'rouge1': Score(precision=0.058823529411764705, recall=0.1875, fmeasure=0.08955223880597013), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0392156862745098, recall=0.125, fmeasure=0.05970149253731343)}","Leah: i've just met the creepiest guy on the earth :|
Samantha: :o i'm all ears
Leah: last night i went to the poetry reading
Leah: this guy approached me, introduced himself and we started talking
Leah: he was rly boring, but, you know, i didn't want to be rude, he didn't seem to be a psycho, so i kept talkig to him
Leah: at one point he mentioned that ""we have something in common"", because we both speak german
Samantha: charming :D
Leah: i was like: ""erm, ok, how do you know about this, i don't know you, i didn't tell you about this""
Leah: he just brushed it off and kept talking
Leah: at one point he asked me about an event i had attended and he NAMED ALL OF MY FRIENDS THAT HAD COME WITH ME
Leah: of course i didn't tell him about it
Samantha: wow, that's creepy as hell
Samantha: what did you do?
Leah: i asked him once again how did he know about all this stuff and he said that he googled me out
Samantha: WHAAAAT?
Samantha: i googled people out before, but i’m not that stupid (and creepy) to tell them about it :o
Leah: right?!
Leah: and now the best part
Leah: he googled me out, because he thought that i had a crush on him, because 2 weeks earlier  I LIKED A POST ON FB announcing that he was going to accompany poets on the guitar during the poetry reading
Leah: can you believe this?!
Samantha: LOOOOOOL
Samantha: men are fckin weird
Leah: AND he tried to walk me home, even though i told him straightforward that he was a creep
Samantha: girl, you're lucky that he didn’t kill you, what a psycho
Samantha: i would totally freak out","+ 
+ user
+ I am trying to find information about a specific topic related to the given text
- Leah: i've just met the creepiest guy on the earth :|
- Samantha: :o i'm all ears
- Leah: last night i went to the poetry reading
- Leah: this guy approached me, introduced himself and we started talking
- Leah: he was rly boring, but, you know, i didn't want to be rude, he didn't seem to be a psycho, so i kept talkig to him
- Leah: at one point he mentioned that ""we have something in common"", because we both speak german
- Samantha: charming :D
- Leah: i was like: ""erm, ok, how do you know about this, i don't know you, i didn't tell you about this""
- Leah: he just brushed it off and kept talking
- Leah: at one point he asked me about an event i had attended and he NAMED ALL OF MY FRIENDS THAT HAD COME WITH ME
- Leah: of course i didn't tell him about it
- Samantha: wow, that's creepy as hell
- Samantha: what did you do?
- Leah: i asked him once again how did he know about all this stuff and he said that he googled me out
- Samantha: WHAAAAT?
- Samantha: i googled people out before, but i’m not that stupid (and creepy) to tell them about it :o
- Leah: right?!
- Leah: and now the best part
- Leah: he googled me out, because he thought that i had a crush on him, because 2 weeks earlier  I LIKED A POST ON FB announcing that he was going to accompany poets on the guitar during the poetry reading
- Leah: can you believe this?!
- Samantha: LOOOOOOL
- Samantha: men are fckin weird
- Leah: AND he tried to walk me home, even though i told him straightforward that he was a creep
- Samantha: girl, you're lucky that he didn’t kill you, what a psycho
- Samantha: i would totally freak out"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What does Dave mean by ""Hey, is Nicky still at your place? Her",Nicky has just left Sam's place. Her phone is off.,"{'Min_10.0% Prob': 17.309185028076172, 'Min_20.0% Prob': 13.128304958343506, 'Min_30.0% Prob': 11.722778956095377, 'Min_40.0% Prob': 10.111651039123535, 'Min_50.0% Prob': 9.517528295516968}",0.5281935930252075,"{'rouge1': Score(precision=0.36363636363636365, recall=0.2857142857142857, fmeasure=0.32), 'rouge2': Score(precision=0.1, recall=0.07692307692307693, fmeasure=0.08695652173913043), 'rougeL': Score(precision=0.2727272727272727, recall=0.21428571428571427, fmeasure=0.23999999999999996)}","Dave: Hey, is Nicky still at your place? Her phone is off
Sam: She just left
Dave: Thanks!","+ user
+ What does Dave mean by ""Hey, is Nicky still at your place? Her
- Dave: Hey, is Nicky still at your place? Her phone is off
- Sam: She just left
- Dave: Thanks!"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What is the relationship between Ken and Greg?",Ken is trying to play a prank on Greg.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 17.9442195892334, 'Min_30.0% Prob': 15.962780952453613, 'Min_40.0% Prob': 13.009034315745035, 'Min_50.0% Prob': 10.960864901542664}",0.6929852366447449,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222)}","Ken: Fuck you, you pimp
Greg: What?
Ken: Fuck you man, I want my money back
Greg: Was your account hacked by some prankster?
Ken: No, I'm the prankster, just having a laugh at your expense
Greg: Well, fuck you too then XD","+ user
+ What is the relationship between Ken and Greg?
- Ken: Fuck you, you pimp
- Greg: What?
- Ken: Fuck you man, I want my money back
- Greg: Was your account hacked by some prankster?
- Ken: No, I'm the prankster, just having a laugh at your expense
- Greg: Well, fuck you too then XD"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
What was Alexander's purpose of sending the message?","Tom arrived safely, but without his luggage.","{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 13.974589347839355, 'Min_30.0% Prob': 12.462657928466797, 'Min_40.0% Prob': 10.463000774383545, 'Min_50.0% Prob': 9.25505793094635}",0.1368500590324401,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","Alexander: Personal request to send me message when you will be in taxi
Alexander: If any problem, call me
Tom: ;)
Tom: Thank You, I appreciate it
Alexander: Taxi confirmation below
Alexander: <file_photo>
Tom: Thank you for the transport, we arrived safely, although without luggages :/
Alexander: Good but bad
Tom: Yeeees","+ user
+ What was Alexander's purpose of sending the message?
- Alexander: Personal request to send me message when you will be in taxi
- Alexander: If any problem, call me
- Tom: ;)
- Tom: Thank You, I appreciate it
- Alexander: Taxi confirmation below
- Alexander: <file_photo>
- Tom: Thank you for the transport, we arrived safely, although without luggages :/
- Alexander: Good but bad
- Tom: Yeeees"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user: I'm sorry, but I can't summarize that text as it appears to be a",The university is throwing a carnival party for kids.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 9.172041893005371, 'Min_30.0% Prob': 8.873351097106934, 'Min_40.0% Prob': 8.4078688621521, 'Min_50.0% Prob': 8.034461617469788}",-0.0514996722340583,"{'rouge1': Score(precision=0.1111111111111111, recall=0.058823529411764705, fmeasure=0.07692307692307691), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.058823529411764705, fmeasure=0.07692307692307691)}","Asher: Have you seen there're 5 (!) bouncy castles in the hall?
Asher: And a HUGE bouncy dragon!! :o
Asher: <file_photo>
Shane: wow! :D it looks fantastic :o
Asher: What’s the occasion?
Shane: the university organised a carnival party for children :)
Shane: or at least this is what i heard in the dean's office
Asher: That's so cool! :>","+ user: I'm sorry, but I can't summarize that text as it appears to be a
- Asher: Have you seen there're 5 (!) bouncy castles in the hall?
- Asher: And a HUGE bouncy dragon!! :o
- Asher: <file_photo>
- Shane: wow! :D it looks fantastic :o
- Asher: What’s the occasion?
- Shane: the university organised a carnival party for children :)
- Shane: or at least this is what i heard in the dean's office
- Asher: That's so cool! :>"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
Summary of the given text:
The conversation between Ian and Sophie takes place in a restaurant",Ian is looking for his green folder. Sophie hasn't seen it but maybe Alex will know.,"{'Min_10.0% Prob': 13.976914405822754, 'Min_20.0% Prob': 12.023842811584473, 'Min_30.0% Prob': 11.10110969543457, 'Min_40.0% Prob': 10.462517193385533, 'Min_50.0% Prob': 9.465488221910265}",0.4574360847473144,"{'rouge1': Score(precision=0.11764705882352941, recall=0.11764705882352941, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.11764705882352941, fmeasure=0.11764705882352941)}","Ian: Honey, do not you know where my green folder is?
Sophie: Green?
Sophie: I have no idea.
Ian: I was sure I left it on the dining room table.
Sophie: Maybe Alex put it somewhere.
Sophie: Ask her.
Ian: ok, thx :*","+ user
+ Summary of the given text:
+ The conversation between Ian and Sophie takes place in a restaurant
- Ian: Honey, do not you know where my green folder is?
- Sophie: Green?
- Sophie: I have no idea.
- Ian: I was sure I left it on the dining room table.
- Sophie: Maybe Alex put it somewhere.
- Sophie: Ask her.
- Ian: ok, thx :*"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
I'm sorry, but your summary is incomplete and does not provide any context or information",Simon will talk to Adrian in 5 minutes.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 10.72663402557373, 'Min_30.0% Prob': 9.725563526153564, 'Min_40.0% Prob': 8.276772022247314, 'Min_50.0% Prob': 7.30794084072113}",0.0170047767460346,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","Adrian: Can you talk?
Simon: Not really, anything important?
Adrian: Not that much.
Simon: I'll be free at 5
Adrian: i'll you then","+ user
+ I'm sorry, but your summary is incomplete and does not provide any context or information
- Adrian: Can you talk?
- Simon: Not really, anything important?
- Adrian: Not that much.
- Simon: I'll be free at 5
- Adrian: i'll you then"
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
I am a 16 year old girl who was recently diagnosed with cancer. I",Jen is about to break up with her boyfriend. Jane knew from the beginning that they were not a good match. Jane is going to support Jen.,"{'Min_10.0% Prob': 10.876928647359213, 'Min_20.0% Prob': 9.126344839731852, 'Min_30.0% Prob': 7.558916886647542, 'Min_40.0% Prob': 6.39065957069397, 'Min_50.0% Prob': 5.611767943700155}",0.0485895350575447,"{'rouge1': Score(precision=0.07407407407407407, recall=0.13333333333333333, fmeasure=0.09523809523809523), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.037037037037037035, recall=0.06666666666666667, fmeasure=0.047619047619047616)}","Jen: I think I'm through with the dickhead. He's being a pain again. I'm going to tell him to move out.
Jane: Did he at least give you back the money he owes you?
Jen: No. He's freeloading and said he has no intention of giving back my money because I don't deserve it with the way I act.
Jane: He has a nerve doesn't he? How dare he?!!!
Jen: I've learnt to hate him with a passion. He's like vermin that you can't cull.
Jen: Abusive, nasty, annoying, irresponsible. He disgusts me.
Jane: Get rid of him! I told you right from the beginning that he's no good.
Jen: Yeah you were absolutely right.. as always.
Jane: I hate to say it but I can smell a fucktard a mile away.
Jen: I seem to pick them, don't I?
Jen: Sometimes I think it is my fault. If only I could be a better person, if only, if only....
Jane: You know that way of thinking will get you nowhere fast. It's self defeating. That's what the abusers want you think that you're bad and you deserve every bit of abuse that they dish out.
Jen: What if he doesn't leave? I'm afraid of asking him to leave 'cause it will only cause another fight.
Jane: You can't spend your whole life walking on eggshells.
Jen: Yeah, you're right... but how do I get out of this mess?
Jane: I think you've got to cut your losses and just move on.
Jen: Easier said than done.
Jane: I know. You've gotta do it Hon. If you don't things will only get worse. Think of how much worse they've already got since you met him.
Jen: Yeah you're right. Sometimes I just don't have the strength. 
Jane: I believe in you. Please do it! Remember I'm always there for you.","+ user
+ I am a 16 year old girl who was recently diagnosed with cancer. I
- Jen: I think I'm through with the dickhead. He's being a pain again. I'm going to tell him to move out.
- Jane: Did he at least give you back the money he owes you?
- Jen: No. He's freeloading and said he has no intention of giving back my money because I don't deserve it with the way I act.
- Jane: He has a nerve doesn't he? How dare he?!!!
- Jen: I've learnt to hate him with a passion. He's like vermin that you can't cull.
- Jen: Abusive, nasty, annoying, irresponsible. He disgusts me.
- Jane: Get rid of him! I told you right from the beginning that he's no good.
- Jen: Yeah you were absolutely right.. as always.
- Jane: I hate to say it but I can smell a fucktard a mile away.
- Jen: I seem to pick them, don't I?
- Jen: Sometimes I think it is my fault. If only I could be a better person, if only, if only....
- Jane: You know that way of thinking will get you nowhere fast. It's self defeating. That's what the abusers want you think that you're bad and you deserve every bit of abuse that they dish out.
- Jen: What if he doesn't leave? I'm afraid of asking him to leave 'cause it will only cause another fight.
- Jane: You can't spend your whole life walking on eggshells.
- Jen: Yeah, you're right... but how do I get out of this mess?
- Jane: I think you've got to cut your losses and just move on.
- Jen: Easier said than done.
- Jane: I know. You've gotta do it Hon. If you don't things will only get worse. Think of how much worse they've already got since you met him.
- Jen: Yeah you're right. Sometimes I just don't have the strength. 
- Jane: I believe in you. Please do it! Remember I'm always there for you."
Qwen/Qwen2.5-0.5B-Instruct,Summarize the following text: ,Samsum,"user
I need some help with my homework assignment. Can you provide me with some guidance or",Poppy is not going to be home tonight but she won't reveal the reason to Dean. She won't be making dinner so Dean has to get something on his way home.,"{'Min_10.0% Prob': 9.680124600728353, 'Min_20.0% Prob': 7.553212915148054, 'Min_30.0% Prob': 6.671458435058594, 'Min_40.0% Prob': 6.011064461299351, 'Min_50.0% Prob': 5.627910515841315}",-0.0547592267394065,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","Dean: Hey sweetheart
Dean: What's for dinner tonight :D
Poppy: Hey
Poppy: Dunno?
Dean: What do you mean you dunno :D
Poppy: Well, I'm not preparing anything tonight
Poppy: So I dunno
Dean: Nooo whyy I'm starving
Poppy: Grab something on the way back home
Dean: I guess I will!
Dean: What would you like me to get for you? :*
Poppy: Nothing I won't be home tonight
Dean: ???
Dean: You won't?
Poppy: Yeah I won't
Dean: What's up?
Poppy: Nothing
Poppy: I'll see you tomorrow
Dean: Where are you going to be tonight then?
Poppy: Not telling
Dean: :O
Dean: Why
Poppy: Because it's a secret
Poppy: :O
Dean: :O
Poppy: :O","+ user
+ I need some help with my homework assignment. Can you provide me with some guidance or
- Dean: Hey sweetheart
- Dean: What's for dinner tonight :D
- Poppy: Hey
- Poppy: Dunno?
- Dean: What do you mean you dunno :D
- Poppy: Well, I'm not preparing anything tonight
- Poppy: So I dunno
- Dean: Nooo whyy I'm starving
- Poppy: Grab something on the way back home
- Dean: I guess I will!
- Dean: What would you like me to get for you? :*
- Poppy: Nothing I won't be home tonight
- Dean: ???
- Dean: You won't?
- Poppy: Yeah I won't
- Dean: What's up?
- Poppy: Nothing
- Poppy: I'll see you tomorrow
- Dean: Where are you going to be tonight then?
- Poppy: Not telling
- Dean: :O
- Dean: Why
- Poppy: Because it's a secret
- Poppy: :O
- Dean: :O
- Poppy: :O"
