Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,Input,Text_Diff
facebook/opt-125m,Summarize the following text: ,Samsum,", I'm just really into economics :)
Agatha: I'm just really into economics :)
",Agatha is proud of herself because she has finished her presentation in Economics. She is very interested in Economics.,"{'Min_10.0% Prob': 10.470094203948975, 'Min_20.0% Prob': 9.86167049407959, 'Min_30.0% Prob': 8.972105423609415, 'Min_40.0% Prob': 7.850746035575867, 'Min_50.0% Prob': 6.756013913588091}",0.7237377166748047,"{'rouge1': Score(precision=0.15789473684210525, recall=0.23076923076923078, fmeasure=0.18749999999999997), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.15384615384615385, fmeasure=0.125)}","Agatha: My presentation is ready as we speak :)
Adam: oh cool, what course?
Agatha: Economics.
Adam: Is it interesting? I mean... your presentation.
Agatha: Definitely, I used recent research.
Adam: Sounds like you know what you're doing :P
Agatha: I'm just really into economics :)
Adam: no doubt about that","+ , I'm just really into economics :)
- Agatha: My presentation is ready as we speak :)
- Adam: oh cool, what course?
- Agatha: Economics.
- Adam: Is it interesting? I mean... your presentation.
- Agatha: Definitely, I used recent research.
- Adam: Sounds like you know what you're doing :P
  Agatha: I'm just really into economics :)
- Adam: no doubt about that"
facebook/opt-125m,Summarize the following text: ,Samsum,                    ,"Imagine Dragons have a concert at ABC Theatre on 12 July. Sally wants to go with Tim. She bought tickets, they cost 70.","{'Min_10.0% Prob': 12.517411708831787, 'Min_20.0% Prob': 9.962858867645263, 'Min_30.0% Prob': 8.89030772447586, 'Min_40.0% Prob': 8.453354167938233, 'Min_50.0% Prob': 7.661855184114897}",0.1922369599342346,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","Sally: Hey! Imagine Dragons are coming to us!
Tim: So I've heard.
Sally: And you didn't tell me?! 
Tim: Come on. It's just a band...
Sally: It's not JUST a band, you jerk!
Sally: <file_video>
Sally: I've already checked the ticket availability. There are still some tickets for the standing area at our ABC Theatre. Shall we go together?
Tim: How much are they?
Sally: 70
Tim: When is the gig?
Sally: 12 July
Tim: Well, I may go.
Sally: Your enthusiasm is infectious, really... Try inviting me for some sports events and you'll see how happy I'll be.
Tim: Ok! Let's go! It'll be an unforgettable evening!
Sally: Jerk! I've aready bought the tickets, so put it in your diary
Tim: Done. ","+                     
- Sally: Hey! Imagine Dragons are coming to us!
- Tim: So I've heard.
- Sally: And you didn't tell me?! 
- Tim: Come on. It's just a band...
- Sally: It's not JUST a band, you jerk!
- Sally: <file_video>
- Sally: I've already checked the ticket availability. There are still some tickets for the standing area at our ABC Theatre. Shall we go together?
- Tim: How much are they?
- Sally: 70
- Tim: When is the gig?
- Sally: 12 July
- Tim: Well, I may go.
- Sally: Your enthusiasm is infectious, really... Try inviting me for some sports events and you'll see how happy I'll be.
- Tim: Ok! Let's go! It'll be an unforgettable evening!
- Sally: Jerk! I've aready bought the tickets, so put it in your diary
- Tim: Done. "
facebook/opt-125m,Summarize the following text: ,Samsum,"
Andrew: <file_photo>
Andrew: <file_photo>
Andrew: <",Andrew has discovered an issue with Bez's car in her absence but it seems to be ok. He will also take care of her plants until she is back on the 21st. ,"{'Min_10.0% Prob': 11.340790430704752, 'Min_20.0% Prob': 9.303076471601214, 'Min_30.0% Prob': 8.162438522685658, 'Min_40.0% Prob': 7.251324558258057, 'Min_50.0% Prob': 6.527587200465955}",0.2651605904102325,"{'rouge1': Score(precision=0.030303030303030304, recall=0.14285714285714285, fmeasure=0.05), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.030303030303030304, recall=0.14285714285714285, fmeasure=0.05)}","Andrew: Hello Bez, this morning I wanted to take your car and go to Krizingen but it showed ""low  brake fluid level"". So I went only to the garage next to Willig and they said it's ok, probably a display error. Do you want me to have the car checked properly? Have you got a contract with some garage in particular?
Andrew: Kate took your car today, just to check, and everything was fine. It must have been in fact display error.
Andrew: Hi Bez, when are you back? What date?
Bez: Hello Andy and Kate! Sorry for not replying immediately. We have here no wifi internet connection. I'm in a hotel lobby now and use a ""phone credit"".
Bez: The car should be ok as it passed general inspection only in June. I usually go to a garage in Crinch. But don't bother as long it shows no more alarms.
Bez: Apart from that is everything alright? Automatic lights going on and off? One downstairs, one upstairs.
Bez: Please don't forget to give the plants in the basement an occasional drink! Thank you.
Bez: I'm home on the 21st in the evening. Could you please switch the heating on a bit on that day?
Andrew: Hello Bez, just as we thought. No internet. Everything is fine here, also the car. The plants in the basement are watered once a week but not too much.
Andrew: <file_photo> Your natal lily has just started to flower.
Andrew: and look at this:
Andrew: <file_photo>
Andrew: Greetings from your frost-bound garden!
Bez: Thank you Andy!","+ 
- Andrew: Hello Bez, this morning I wanted to take your car and go to Krizingen but it showed ""low  brake fluid level"". So I went only to the garage next to Willig and they said it's ok, probably a display error. Do you want me to have the car checked properly? Have you got a contract with some garage in particular?
- Andrew: Kate took your car today, just to check, and everything was fine. It must have been in fact display error.
- Andrew: Hi Bez, when are you back? What date?
- Bez: Hello Andy and Kate! Sorry for not replying immediately. We have here no wifi internet connection. I'm in a hotel lobby now and use a ""phone credit"".
- Bez: The car should be ok as it passed general inspection only in June. I usually go to a garage in Crinch. But don't bother as long it shows no more alarms.
- Bez: Apart from that is everything alright? Automatic lights going on and off? One downstairs, one upstairs.
- Bez: Please don't forget to give the plants in the basement an occasional drink! Thank you.
- Bez: I'm home on the 21st in the evening. Could you please switch the heating on a bit on that day?
- Andrew: Hello Bez, just as we thought. No internet. Everything is fine here, also the car. The plants in the basement are watered once a week but not too much.
- Andrew: <file_photo> Your natal lily has just started to flower.
- Andrew: and look at this:
  Andrew: <file_photo>
- Andrew: Greetings from your frost-bound garden!
- Bez: Thank you Andy!
+ Andrew: <file_photo>
+ Andrew: <"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Laura: I'll be back soon, I'll be back soon.

I'm not",Laura is going to visit her parents next Saturday. Keith might make a lasagne for her. Laura's mom has a birthday gift for her. ,"{'Min_10.0% Prob': 11.821332931518555, 'Min_20.0% Prob': 9.103141943613688, 'Min_30.0% Prob': 7.655414528316921, 'Min_40.0% Prob': 6.797128438949585, 'Min_50.0% Prob': 6.167490911483765}",0.4256983697414398,"{'rouge1': Score(precision=0.04, recall=0.07142857142857142, fmeasure=0.05128205128205128), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.04, recall=0.07142857142857142, fmeasure=0.05128205128205128)}","Keith: Hi there kiddo, when are you planning to visit you old parents? :)
Laura: Hey Dad, I'm not sure yet. I've been pretty busy recenlty.There is this big project coming…
Keith: Oh, I understand, all work and no play…XD
Laura: Daad! Don't be mean! You know I treat studying seriously!
Keith: I know, you take after your mum :) By the way I think she bought some b-day gift for you…
Laura: Next Saturday it is then :D 
Keith: I'll tell mum, she'll be really happy:)
Laura: And please cook your lasagne!  I miss it  so badly …
Keith: I'll se what I can do Pumpkin, le'ts stay in touch :)","+ 
+ Laura: I'll be back soon, I'll be back soon.
+ 
+ I'm not
- Keith: Hi there kiddo, when are you planning to visit you old parents? :)
- Laura: Hey Dad, I'm not sure yet. I've been pretty busy recenlty.There is this big project coming…
- Keith: Oh, I understand, all work and no play…XD
- Laura: Daad! Don't be mean! You know I treat studying seriously!
- Keith: I know, you take after your mum :) By the way I think she bought some b-day gift for you…
- Laura: Next Saturday it is then :D 
- Keith: I'll tell mum, she'll be really happy:)
- Laura: And please cook your lasagne!  I miss it  so badly …
- Keith: I'll se what I can do Pumpkin, le'ts stay in touch :)"
facebook/opt-125m,Summarize the following text: ,Samsum,                    ,Pegah is in class till 15:00. She will work from 17:00 till around 21:30. She will be back at 22:00. Miriam invited people over and wants Pegah to come. Pegah will have a cup of tea with her when she gets back. Miriam will save Pegah some wine.,"{'Min_10.0% Prob': 9.561434030532837, 'Min_20.0% Prob': 8.096949944129356, 'Min_30.0% Prob': 7.160738635063171, 'Min_40.0% Prob': 6.224574768984759, 'Min_50.0% Prob': 5.491694548550774}",0.1027870327234268,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","Miriam: heyo
Miriam: when do you get back?
Pegah: hey hey
Pegah: I'm in class till 15:00 and then I work from 17:00 till about 21:30
Pegah: so I'll be back at 22:00 D:
Miriam: oh damn
Miriam: that's late!
Pegah: I know :( but I need as many shifts as possible
Pegah: I'm gonna be a zombie all week :(
Miriam: ok, well I asked coz I invited a few people over
Miriam: and was hoping you would be there too
Pegah: awwww
Pegah: well I can have a cup of tea with you when i get back lol
Miriam: I'll save you some wine as well :) ","+                     
- Miriam: heyo
- Miriam: when do you get back?
- Pegah: hey hey
- Pegah: I'm in class till 15:00 and then I work from 17:00 till about 21:30
- Pegah: so I'll be back at 22:00 D:
- Miriam: oh damn
- Miriam: that's late!
- Pegah: I know :( but I need as many shifts as possible
- Pegah: I'm gonna be a zombie all week :(
- Miriam: ok, well I asked coz I invited a few people over
- Miriam: and was hoping you would be there too
- Pegah: awwww
- Pegah: well I can have a cup of tea with you when i get back lol
- Miriam: I'll save you some wine as well :) "
facebook/opt-125m,Summarize the following text: ,Samsum,"
Pam: I'll be right back.
Robert: I'll be right back.
",Robert will pick up floating balloons for Tom's birthday.,"{'Min_10.0% Prob': 13.78955078125, 'Min_20.0% Prob': 12.699240684509277, 'Min_30.0% Prob': 11.167670567830404, 'Min_40.0% Prob': 10.328317880630493, 'Min_50.0% Prob': 9.72182092666626}",0.2676016390323639,"{'rouge1': Score(precision=0.1, recall=0.08333333333333333, fmeasure=0.0909090909090909), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.08333333333333333, fmeasure=0.0909090909090909)}","Pam: Hey Robert, you said you cold help with Tom's birthday?
Robert: Sure, what do you need?
Pam: I have to go shopping, cook and clean and I figured out I don't have time to pick up the balloons
Robert: from where?
Pam: there this store in the city centre that sells these awesome floating balloons
Robert: No problem just text me the address
Pam: bless you!
Robert: ;)","+ 
+ Pam: I'll be right back.
+ Robert: I'll be right back.
- Pam: Hey Robert, you said you cold help with Tom's birthday?
- Robert: Sure, what do you need?
- Pam: I have to go shopping, cook and clean and I figured out I don't have time to pick up the balloons
- Robert: from where?
- Pam: there this store in the city centre that sells these awesome floating balloons
- Robert: No problem just text me the address
- Pam: bless you!
- Robert: ;)"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Shelly: I'm not sure what to do with my money.
Jody: I","Shelly is voluntering at a food shelter and asks if others do some volunteer work. Tracy is not into that, but Jody always does some charity for Christmas.","{'Min_10.0% Prob': 11.523937225341797, 'Min_20.0% Prob': 9.866639682224818, 'Min_30.0% Prob': 9.164600086212157, 'Min_40.0% Prob': 8.490473066057477, 'Min_50.0% Prob': 8.059442772584802}",0.6549237966537476,"{'rouge1': Score(precision=0.14285714285714285, recall=0.3076923076923077, fmeasure=0.1951219512195122), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10714285714285714, recall=0.23076923076923078, fmeasure=0.14634146341463414)}","Shelly: This year I'm volunteering at the food shelter!
Tracy: Good 4 u!
Jody: Gr8!
Shelly: How about u? Any volunteer work?
Tracy: Nah. Not into that.
Jody: Sure! Every year I do some charity 4 Xmas :)","+ 
+ Shelly: I'm not sure what to do with my money.
+ Jody: I
- Shelly: This year I'm volunteering at the food shelter!
- Tracy: Good 4 u!
- Jody: Gr8!
- Shelly: How about u? Any volunteer work?
- Tracy: Nah. Not into that.
- Jody: Sure! Every year I do some charity 4 Xmas :)"
facebook/opt-125m,Summarize the following text: ,Samsum," listen to it when I get home.

I'm not sure what you're talking about.",Jim will check out Max's latest music project when he gets home.,"{'Min_10.0% Prob': 13.480915069580078, 'Min_20.0% Prob': 11.711369037628174, 'Min_30.0% Prob': 9.28746771812439, 'Min_40.0% Prob': 8.499584484100343, 'Min_50.0% Prob': 7.503039564405169}",0.392388641834259,"{'rouge1': Score(precision=0.23076923076923078, recall=0.1875, fmeasure=0.20689655172413793), 'rouge2': Score(precision=0.08333333333333333, recall=0.06666666666666667, fmeasure=0.07407407407407407), 'rougeL': Score(precision=0.23076923076923078, recall=0.1875, fmeasure=0.20689655172413793)}","Max: I know I will never be famous music producer
Max: But check this out
Max: My latest project
Max: <file_other>
Jim: I'll listen to it when I get home.
Jim: Knowing you I'm sure it's good.
Max: Thanks
Max: Let me know what you think later
Jim: I will","- Max: I know I will never be famous music producer
- Max: But check this out
- Max: My latest project
- Max: <file_other>
- Jim: I'll listen to it when I get home.
? ---------

+  listen to it when I get home.
+ 
+ I'm not sure what you're talking about.
- Jim: Knowing you I'm sure it's good.
- Max: Thanks
- Max: Let me know what you think later
- Jim: I will"
facebook/opt-125m,Summarize the following text: ,Samsum,", I'll check it out.
Shannon: I'll check it out.
Shannon",Kane recommends the new 30 Seconds to Mars album to Shannon.,"{'Min_10.0% Prob': 11.316890716552734, 'Min_20.0% Prob': 10.616612434387207, 'Min_30.0% Prob': 9.680307229359945, 'Min_40.0% Prob': 8.253736877441407, 'Min_50.0% Prob': 7.674434343973796}",0.3905383646488189,"{'rouge1': Score(precision=0.09090909090909091, recall=0.08333333333333333, fmeasure=0.08695652173913043), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.08333333333333333, fmeasure=0.08695652173913043)}","Kane: have you heard the new 30 seconds to mars album?
Shannon: no, is it good?
Kane: you should so check it out
Shannon: ok thanks for the recommendation
Kane: no prob","+ , I'll check it out.
+ Shannon: I'll check it out.
+ Shannon
- Kane: have you heard the new 30 seconds to mars album?
- Shannon: no, is it good?
- Kane: you should so check it out
- Shannon: ok thanks for the recommendation
- Kane: no prob"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Paul: Ok. I'll be back in a few hours.
Andy: Ok. I",Andy is going to visit Paul in about 1 hour.,"{'Min_10.0% Prob': 12.960336685180664, 'Min_20.0% Prob': 10.737950325012207, 'Min_30.0% Prob': 9.847248077392578, 'Min_40.0% Prob': 8.931289196014404, 'Min_50.0% Prob': 8.052717399597167}",0.6260169744491577,"{'rouge1': Score(precision=0.4, recall=0.3076923076923077, fmeasure=0.34782608695652173), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3, recall=0.23076923076923078, fmeasure=0.2608695652173913)}","Andy: Hi nephew!
Paul: Hi uncle!
Andy: Are you home? I'm nearby and thought I would drink coffee with you :)
Paul: Yup. I'm home. Feel free to come!
Andy: If that is ok I will visit you in about 1 hour. 
Paul: Sure. A lot of political cases for us to talk about :D
Andy: Haha. No.
Andy: Too much politics with Hannah's father.
Andy: I have enough arguments over politics forever.
Paul: Hahah. Ok. Waiting for you then.
Andy: See you.","+ 
+ Paul: Ok. I'll be back in a few hours.
+ Andy: Ok. I
- Andy: Hi nephew!
- Paul: Hi uncle!
- Andy: Are you home? I'm nearby and thought I would drink coffee with you :)
- Paul: Yup. I'm home. Feel free to come!
- Andy: If that is ok I will visit you in about 1 hour. 
- Paul: Sure. A lot of political cases for us to talk about :D
- Andy: Haha. No.
- Andy: Too much politics with Hannah's father.
- Andy: I have enough arguments over politics forever.
- Paul: Hahah. Ok. Waiting for you then.
- Andy: See you."
facebook/opt-125m,Summarize the following text: ,Samsum,"
Megan: <file_gif>
Caroline: <file_gif>
Me",Caroline and Megan play a guessing game - they need to guess which film a quote comes from.,"{'Min_10.0% Prob': 10.75474500656128, 'Min_20.0% Prob': 9.566158533096313, 'Min_30.0% Prob': 8.698063691457113, 'Min_40.0% Prob': 7.946354806423187, 'Min_50.0% Prob': 7.35552282333374}",0.3998562097549438,"{'rouge1': Score(precision=0.11764705882352941, recall=0.2857142857142857, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.14285714285714285, fmeasure=0.08333333333333333)}","Caroline: ""I am this close to tugging on my testicles again""
Megan: Friends, right?
Caroline: Bravo! Who said it?
Megan: Ross or Chandler... Ross!
Caroline: <file_gif>","+ 
+ Megan: <file_gif>
- Caroline: ""I am this close to tugging on my testicles again""
- Megan: Friends, right?
- Caroline: Bravo! Who said it?
- Megan: Ross or Chandler... Ross!
  Caroline: <file_gif>
+ Me"
facebook/opt-125m,Summarize the following text: ,Samsum, :D :D :D :D :D :D :D :D :D :D,Josh should check the email from Ron. ,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 15.047309875488281, 'Min_30.0% Prob': 12.175941467285156, 'Min_40.0% Prob': 10.79504140218099, 'Min_50.0% Prob': 9.670508980751038}",0.108935609459877,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","Ron: check your email :P
Josh: what did u send me?
Ron: sth you want to have.  
Ron: Check :D :D","+  :D :D :D :D :D :D :D :D :D :D
- Ron: check your email :P
- Josh: what did u send me?
- Ron: sth you want to have.  
- Ron: Check :D :D"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Phoebe: it was very expensive, but not 100 ml for 80 square meters
Ph",Phoebe cannot go out today because she broke a bottle of her mother's expensive perfume. Phoebe's mother is angry. The smell of the perfume in the apartment is too intense now.,"{'Min_10.0% Prob': 9.4048171043396, 'Min_20.0% Prob': 8.01253592967987, 'Min_30.0% Prob': 7.044486562410991, 'Min_40.0% Prob': 6.277083709836006, 'Min_50.0% Prob': 5.73262243270874}",0.4192512929439544,"{'rouge1': Score(precision=0.06060606060606061, recall=0.14285714285714285, fmeasure=0.0851063829787234), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06060606060606061, recall=0.14285714285714285, fmeasure=0.0851063829787234)}","Phil: can you go out today?
Phoebe: no
Phoebe: my mum is still angry
Phil: why?
Phoebe: i used her perfume
Phil: so what?
Phoebe: i used it and broke it
Phil: really?
Phil: xd lol
Phoebe: not funny
Phoebe: it was very expensive
Phoebe: besides, our whole house stinks
Phil: so it was not so beautiful perfume?
Phoebe: it was, but not 100 ml for 80 square meters","+ 
- Phil: can you go out today?
- Phoebe: no
- Phoebe: my mum is still angry
- Phil: why?
- Phoebe: i used her perfume
- Phil: so what?
- Phoebe: i used it and broke it
- Phil: really?
- Phil: xd lol
- Phoebe: not funny
- Phoebe: it was very expensive
- Phoebe: besides, our whole house stinks
- Phil: so it was not so beautiful perfume?
- Phoebe: it was, but not 100 ml for 80 square meters
+ Phoebe: it was very expensive, but not 100 ml for 80 square meters
?               +++++++++++++++

+ Ph"
facebook/opt-125m,Summarize the following text: ,Samsum, I'll go in the moring   Eve: I'll go in the moring  ,Rob and Eve will meet on Sunday morning to go to the shops. Eve has something to do at about 3. ,"{'Min_10.0% Prob': 10.046760082244873, 'Min_20.0% Prob': 8.45417857170105, 'Min_30.0% Prob': 7.3097880227225165, 'Min_40.0% Prob': 6.778948095109728, 'Min_50.0% Prob': 6.1637605627377825}",0.3279470205307007,"{'rouge1': Score(precision=0.14285714285714285, recall=0.23076923076923078, fmeasure=0.17647058823529413), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.23076923076923078, fmeasure=0.17647058823529413)}","Rob: Are we meeting up 2morrow?
Eve: How about Sunday
Eve: stores are open so we can go then
Rob: Ok I just don't know what time they close
Eve: we have ot go in the moring 
Eve: I have some stuff to do around 3
Rob: ok","+  I'll go in the moring   Eve: I'll go in the moring  
- Rob: Are we meeting up 2morrow?
- Eve: How about Sunday
- Eve: stores are open so we can go then
- Rob: Ok I just don't know what time they close
- Eve: we have ot go in the moring 
- Eve: I have some stuff to do around 3
- Rob: ok"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Sandra: I'll bring the wine!
Betty: I'll bring the wine!",Betty shares a photo of a man with a cat with Sandra. Sandra's ex wants to get back. She misses him. Betty comes over with wine at 6.,"{'Min_10.0% Prob': 11.582014401753744, 'Min_20.0% Prob': 9.939469496409098, 'Min_30.0% Prob': 8.666476917266845, 'Min_40.0% Prob': 7.853551717904898, 'Min_50.0% Prob': 6.889340260449578}",0.5767592787742615,"{'rouge1': Score(precision=0.10344827586206896, recall=0.25, fmeasure=0.14634146341463414), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10344827586206896, recall=0.25, fmeasure=0.14634146341463414)}","Betty: <file_photo>
Sandra: Hahaha!
Betty: This guy has totally nailed it!
Sandra: I have a special place in my heart for men that take care of animals.
Betty: I know! He and his cat look so cute!
Sandra: Haha! I'm sure he could've taken good care of us too!
Betty: :) :) :)
Betty: Sandra you naughty girl!
Sandra: Oh stop it. We both know that you think that too.
Betty: Maybe a little.
Sandra: Btw, my ex just messeged me. He said he had been thinking about our split-up recently and he stated that it had been a mistake.
Betty: Seriously?! After 3 months?
Sandra: Yeah. The worst thing is that I think that too :(
Betty: You are not thinking of getting back to him are you?
Sandra: ...
Betty: Come on! He was such a jerk back then! Don't you remember how sick you felt when he left you?
Sandra: I know but
Betty: No buts! I'll be at your place at 6. I'll bring the wine!","+ 
+ Sandra: I'll bring the wine!
+ Betty: I'll bring the wine!
- Betty: <file_photo>
- Sandra: Hahaha!
- Betty: This guy has totally nailed it!
- Sandra: I have a special place in my heart for men that take care of animals.
- Betty: I know! He and his cat look so cute!
- Sandra: Haha! I'm sure he could've taken good care of us too!
- Betty: :) :) :)
- Betty: Sandra you naughty girl!
- Sandra: Oh stop it. We both know that you think that too.
- Betty: Maybe a little.
- Sandra: Btw, my ex just messeged me. He said he had been thinking about our split-up recently and he stated that it had been a mistake.
- Betty: Seriously?! After 3 months?
- Sandra: Yeah. The worst thing is that I think that too :(
- Betty: You are not thinking of getting back to him are you?
- Sandra: ...
- Betty: Come on! He was such a jerk back then! Don't you remember how sick you felt when he left you?
- Sandra: I know but
- Betty: No buts! I'll be at your place at 6. I'll bring the wine!"
facebook/opt-125m,Summarize the following text: ,Samsum,                    ,Anna likes a new app in which you can virtually try on clothes. Peter is not quite convinced it is necessary.,"{'Min_10.0% Prob': 11.900433540344238, 'Min_20.0% Prob': 10.282810688018799, 'Min_30.0% Prob': 9.202851295471191, 'Min_40.0% Prob': 7.891830338372125, 'Min_50.0% Prob': 7.3441598198630595}",0.0854910463094711,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","Anna: Still, great app! And it's for men too! U choose ur sex and then add photos of clothes :)
Peter: Is there a minimum number of clothes I should add?
Anna: No! And there is no maximum! You can add as many as u want!
Peter: So if I only add 3 items, I will always get the same results?
Anna: Ur still making fun of me!
Peter: I just don't get it. Every morning I approach my wardrobe, open it, choose the clothes I want to wear or prepare them the previous day and that's it. I don't need an app to tell me what to wear with what.
Anna: Okay... Let's play a game. 
Peter: You're not going to make me cut my fingers off?
Anna: No ;) how many pairs of trousers do u have?
Peter: 5 or 6.
Anna: How many shirts do you have?
Peter: T-shirts or regular shirts?
Anna: Shirts. Let's focus on ur work look.
Peter: 3 or 4.
Anna: What about jackets?
Peter: 2.
Anna: Great! Now imagine I have 12 shirts, 10 pairs of trousers, and 6 jackets. And I have to decide what to wear in a split second.
Peter: All right. It's slowly dawning on me. ","+                     
- Anna: Still, great app! And it's for men too! U choose ur sex and then add photos of clothes :)
- Peter: Is there a minimum number of clothes I should add?
- Anna: No! And there is no maximum! You can add as many as u want!
- Peter: So if I only add 3 items, I will always get the same results?
- Anna: Ur still making fun of me!
- Peter: I just don't get it. Every morning I approach my wardrobe, open it, choose the clothes I want to wear or prepare them the previous day and that's it. I don't need an app to tell me what to wear with what.
- Anna: Okay... Let's play a game. 
- Peter: You're not going to make me cut my fingers off?
- Anna: No ;) how many pairs of trousers do u have?
- Peter: 5 or 6.
- Anna: How many shirts do you have?
- Peter: T-shirts or regular shirts?
- Anna: Shirts. Let's focus on ur work look.
- Peter: 3 or 4.
- Anna: What about jackets?
- Peter: 2.
- Anna: Great! Now imagine I have 12 shirts, 10 pairs of trousers, and 6 jackets. And I have to decide what to wear in a split second.
- Peter: All right. It's slowly dawning on me. "
facebook/opt-125m,Summarize the following text: ,Samsum,", you're so fucking stupid.
Dan: I'm not stupid. I'm just a fucking",Dan's had an injection with anaesthesis because he got swollen. He feels it's not working though and it still hurts him.,"{'Min_10.0% Prob': 11.371449947357178, 'Min_20.0% Prob': 9.389564514160156, 'Min_30.0% Prob': 8.20736449956894, 'Min_40.0% Prob': 7.628057622909546, 'Min_50.0% Prob': 6.838632767017071}",0.3275324702262878,"{'rouge1': Score(precision=0.08695652173913043, recall=0.13333333333333333, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08695652173913043, recall=0.13333333333333333, fmeasure=0.10526315789473685)}","Dan: <file_photo>
Hulk: omg! Did it hurt?
Dan: no. I got an injection with anaesthesis. But its not working any more and it hurts:(
Pete: you're quite swollen
Dan: Its nothing compared to yesterday!
Hulk: you're kidding
Hulk: were you even more swollen than this?
Dan: Yes
Pete: Jesus","+ , you're so fucking stupid.
+ Dan: I'm not stupid. I'm just a fucking
- Dan: <file_photo>
- Hulk: omg! Did it hurt?
- Dan: no. I got an injection with anaesthesis. But its not working any more and it hurts:(
- Pete: you're quite swollen
- Dan: Its nothing compared to yesterday!
- Hulk: you're kidding
- Hulk: were you even more swollen than this?
- Dan: Yes
- Pete: Jesus"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Judah: I'll be back in a minute.
Judah: I'll be back",Archie is arriving from Southampton around midnight. He will travel by bus. He will call Judah.,"{'Min_10.0% Prob': 12.689033031463623, 'Min_20.0% Prob': 10.800501823425293, 'Min_30.0% Prob': 9.648513555526733, 'Min_40.0% Prob': 8.473688900470734, 'Min_50.0% Prob': 7.630573797225952}",0.4822002351284027,"{'rouge1': Score(precision=0.0625, recall=0.07692307692307693, fmeasure=0.06896551724137931), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.07692307692307693, fmeasure=0.06896551724137931)}","Judah: Hello
Archie: Hey
Judah: So what time are you arriving from Southampton?
Archie: Around midnight; I'll be travelling to yours by bus, so it might take an hour or so
Judah: No worries. Call me on the phone if I happen to be dead by the time you get here
Archie: Lol Will do!","+ 
+ Judah: I'll be back in a minute.
+ Judah: I'll be back
- Judah: Hello
- Archie: Hey
- Judah: So what time are you arriving from Southampton?
- Archie: Around midnight; I'll be travelling to yours by bus, so it might take an hour or so
- Judah: No worries. Call me on the phone if I happen to be dead by the time you get here
- Archie: Lol Will do!"
