Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,Input,Text_Diff
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Harry: and? have you listened to it?
Jacob: listened to",Jacob hasn't listened to the song Harry sent him 3 days ago. Jacob will do it later tonight and let Harry know what he thinks.,"{'Min_10.0% Prob': 15.426669120788574, 'Min_20.0% Prob': 11.594809341430665, 'Min_30.0% Prob': 9.836516499519348, 'Min_40.0% Prob': 8.550829844041305, 'Min_50.0% Prob': 7.451251864433289}",0.7341212034225464,"{'rouge1': Score(precision=0.23076923076923078, recall=0.5454545454545454, fmeasure=0.3243243243243243), 'rouge2': Score(precision=0.04, recall=0.1, fmeasure=0.05714285714285714), 'rougeL': Score(precision=0.11538461538461539, recall=0.2727272727272727, fmeasure=0.16216216216216214)}","Harry: and? have you listened to it?
Jacob: listened to what?
Harry: to the song i sent you 3 days ago -.-
Jacob: oh shit, i completely forgot...
Harry: ofc again
Jacob: don't be like this :* i'll do that later tonight
Harry: heh, okay
Harry: i'm really curious what you'll think about it
Jacob: i'll let you know, a bit busy right now, speak to you later!
Harry: okay","+ assistant
  Harry: and? have you listened to it?
- Jacob: listened to what?
?                   ------

+ Jacob: listened to
- Harry: to the song i sent you 3 days ago -.-
- Jacob: oh shit, i completely forgot...
- Harry: ofc again
- Jacob: don't be like this :* i'll do that later tonight
- Harry: heh, okay
- Harry: i'm really curious what you'll think about it
- Jacob: i'll let you know, a bit busy right now, speak to you later!
- Harry: okay"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Ray: u in ur room?
Max: no, whats up?",Ray is locked in the room from the outside and he has to pee. Max's roommate will come and let him out.,"{'Min_10.0% Prob': 9.196352481842041, 'Min_20.0% Prob': 7.9297630310058596, 'Min_30.0% Prob': 7.050196307046073, 'Min_40.0% Prob': 6.24264760017395, 'Min_50.0% Prob': 5.525596288534311}",0.5774877071380615,"{'rouge1': Score(precision=0.17391304347826086, recall=0.4, fmeasure=0.24242424242424243), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.17391304347826086, recall=0.4, fmeasure=0.24242424242424243)}","Ray: u in ur room?
Max: no whats up
Ray: someone locked the door from outside -_-
Max: wtf xD
Ray: yeah dude cmon u gotta let me out
Max: but im out
Ray: are u kidding me
Max: sorry man XD
Ray: dude i have to pee
Max: HAHAHAHHAHAHA XD
Ray: thats not funny >.<
Max: it actually is xD
Ray: can u ask someone else to do it
Max: yea let me see if my roommates there
Ray: HURRY
Max: hes coming
Ray: tell him to HURRYYY
Max: hes on his way 
Ray: he opened it, thanks
Max: enjoy XD","+ assistant
  Ray: u in ur room?
- Max: no whats up
+ Max: no, whats up?
?        +         +

- Ray: someone locked the door from outside -_-
- Max: wtf xD
- Ray: yeah dude cmon u gotta let me out
- Max: but im out
- Ray: are u kidding me
- Max: sorry man XD
- Ray: dude i have to pee
- Max: HAHAHAHHAHAHA XD
- Ray: thats not funny >.<
- Max: it actually is xD
- Ray: can u ask someone else to do it
- Max: yea let me see if my roommates there
- Ray: HURRY
- Max: hes coming
- Ray: tell him to HURRYYY
- Max: hes on his way 
- Ray: he opened it, thanks
- Max: enjoy XD"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Kim: What kind of gift would you like to get?

Mom's","Kim is about to tell mom that Harry bought a new sofa, and he needs grey pillows.","{'Min_10.0% Prob': 15.871542930603027, 'Min_20.0% Prob': 12.188802719116211, 'Min_30.0% Prob': 10.776008987426758, 'Min_40.0% Prob': 9.668514319828578, 'Min_50.0% Prob': 8.670173327128092}",0.4934564232826233,"{'rouge1': Score(precision=0.17647058823529413, recall=0.23076923076923078, fmeasure=0.20000000000000004), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.17647058823529413, recall=0.23076923076923078, fmeasure=0.20000000000000004)}","Kim: What kind of gift would you like to get?
Kim: Mom's asking.
Harry: Haha. No need for a gift for me :D
Harry: But you can tell your mom I just bought a new sofa and I need pillows.
Harry: If she asks for the colour, tell her that grey is the best :D
Kim: Sure! Thanks for info :) ","+ assistant
  Kim: What kind of gift would you like to get?
+ 
+ Mom's
- Kim: Mom's asking.
- Harry: Haha. No need for a gift for me :D
- Harry: But you can tell your mom I just bought a new sofa and I need pillows.
- Harry: If she asks for the colour, tell her that grey is the best :D
- Kim: Sure! Thanks for info :) "
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Josh: I need an iPad.

Brian: Nope, u","Josh wants to buy a tablet and doesn't know which brand he should choose. According to Brian, other brands are better than Apple and he can get a Samsung tablet cheaper. Josh will call Brian after work to talk about it.","{'Min_10.0% Prob': 9.855645895004272, 'Min_20.0% Prob': 8.434405856662327, 'Min_30.0% Prob': 7.6670272900508, 'Min_40.0% Prob': 6.732103135850695, 'Min_50.0% Prob': 6.031669887629422}",0.4224226176738739,"{'rouge1': Score(precision=0.047619047619047616, recall=0.2222222222222222, fmeasure=0.0784313725490196), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.2222222222222222, fmeasure=0.0784313725490196)}","Josh: I need to buy an iPad?
Josh: do u think apple it's a good choice?
Brian: Nope, u gonna pay to have the sign of apple  on yr fucking iPad.
Josh: so what would u recommend?
Brian: u mean brands?
Brian: Samsung, Xiaomi, Sony
Brian: depends on yr budget..
Josh: let's say 2000..
Brian: what about this ? <file_other>
Brian: or this <file_other>
Brian: actually, if u want samsung I can get it cheaper for u
Josh: oh, good
Brian: call me after work, ok?
Josh: ok","+ assistant
- Josh: I need to buy an iPad?
?              -------       ^

+ Josh: I need an iPad.
?                     ^

+ 
+ Brian: Nope, u
- Josh: do u think apple it's a good choice?
- Brian: Nope, u gonna pay to have the sign of apple  on yr fucking iPad.
- Josh: so what would u recommend?
- Brian: u mean brands?
- Brian: Samsung, Xiaomi, Sony
- Brian: depends on yr budget..
- Josh: let's say 2000..
- Brian: what about this ? <file_other>
- Brian: or this <file_other>
- Brian: actually, if u want samsung I can get it cheaper for u
- Josh: oh, good
- Brian: call me after work, ok?
- Josh: ok"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Olafur: Are we doing anything for New Year's Eve?
N","Nathalie, Olafur and Zoe are planning the New Year's Eve. Nathalie wants something classy. Olafur doesn't like opera. They want to go to the Breakfast at Tiffany's party in Soho.","{'Min_10.0% Prob': 11.039117431640625, 'Min_20.0% Prob': 9.08211317062378, 'Min_30.0% Prob': 8.101132361094157, 'Min_40.0% Prob': 6.958655084882464, 'Min_50.0% Prob': 6.176692256560693}",0.668324887752533,"{'rouge1': Score(precision=0.18181818181818182, recall=0.5, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.09375, recall=0.2727272727272727, fmeasure=0.13953488372093023), 'rougeL': Score(precision=0.18181818181818182, recall=0.5, fmeasure=0.26666666666666666)}","Olafur: are we doing anything for New Year's Eve?
Nathalie: I was thinking about something classy, like opera or sth like that
Zoe: how much does it cost?
Olafur: opera is not for me
Nathalie: so what do you propose?
Nathalie: it's 100$ 
Olafur: I was thinking about partying somewhere
Nathalie: partying sounds fun, as long as it will be classy
Zoe: <file_link>
Zoe: Breakfast at Tiffany's party sounds classy
Olafur: <file_link> 
Olafur: is it classy enough?
Nathalie: :O
Nathalie: this club is AMAZING
Zoe: whoa
Nathalie: we'll going to Soho then
Olafur: we just need to hurry up and buy some tickets soon
Zoe: sure","+ assistant
- Olafur: are we doing anything for New Year's Eve?
?         ^

+ Olafur: Are we doing anything for New Year's Eve?
?         ^

+ N
- Nathalie: I was thinking about something classy, like opera or sth like that
- Zoe: how much does it cost?
- Olafur: opera is not for me
- Nathalie: so what do you propose?
- Nathalie: it's 100$ 
- Olafur: I was thinking about partying somewhere
- Nathalie: partying sounds fun, as long as it will be classy
- Zoe: <file_link>
- Zoe: Breakfast at Tiffany's party sounds classy
- Olafur: <file_link> 
- Olafur: is it classy enough?
- Nathalie: :O
- Nathalie: this club is AMAZING
- Zoe: whoa
- Nathalie: we'll going to Soho then
- Olafur: we just need to hurry up and buy some tickets soon
- Zoe: sure"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Frank: Are you doing something?
Andy: Watching Arrow B?
",Frank tries to encourage Andy to learn for the tomorrow's quiz.,"{'Min_10.0% Prob': 11.83373737335205, 'Min_20.0% Prob': 11.248691082000732, 'Min_30.0% Prob': 10.482884089152018, 'Min_40.0% Prob': 9.704318284988403, 'Min_50.0% Prob': 8.295087337493896}",0.5218939781188965,"{'rouge1': Score(precision=0.16666666666666666, recall=0.2, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.2, fmeasure=0.1818181818181818)}","Frank: wat are u doing??
Andy: watching Arrow B)
Frank: dont u have a quiz tomorrow :/
Andy: yeah, so? :3
Frank: so go study for it 
Andy: its a small quiz
Frank: so it doesnot matter??
Andy: it does, but ..
Frank: but??
Andy: i'll study for it tomorrow
Frank: yea like ur gonna wake up on time for that -_-
Andy: dude your not my dad
Frank: -_-","- Frank: wat are u doing??
+ assistant
+ Frank: Are you doing something?
- Andy: watching Arrow B)
?       ^               ^

+ Andy: Watching Arrow B?
?       ^               ^

- Frank: dont u have a quiz tomorrow :/
- Andy: yeah, so? :3
- Frank: so go study for it 
- Andy: its a small quiz
- Frank: so it doesnot matter??
- Andy: it does, but ..
- Frank: but??
- Andy: i'll study for it tomorrow
- Frank: yea like ur gonna wake up on time for that -_-
- Andy: dude your not my dad
- Frank: -_-"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Kim: Hey, have you got any idea where I can get fresh ramal",Kim needs to get some fresh fish in Warsaw. Kim will ask at restaurants about their source. Kim is planning something special but won't share any details with Margot for now.,"{'Min_10.0% Prob': 12.007787386576334, 'Min_20.0% Prob': 9.943992478506905, 'Min_30.0% Prob': 8.798248910903931, 'Min_40.0% Prob': 7.719481774738857, 'Min_50.0% Prob': 7.00462184232824}",0.4566223621368408,"{'rouge1': Score(precision=0.125, recall=0.2857142857142857, fmeasure=0.17391304347826086), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09375, recall=0.21428571428571427, fmeasure=0.13043478260869562)}","Kim: Hey, listen, have you got any idea where I can get some fresh ramal fish in Warsaw?
Margot: Hi, I don't know about ""fresh"", but you could try the marketplace at Polna street. 
Margot: Other than that, I haven't got a clue...
Kim: Already tried Polna :(
Margot: Ah!
Margot: Hm...
Margot: And did you check Internet for fish market in Warsaw?
Kim: Yeah, there's none.
Kim: Or I didn't find it. 
Margot: You could have a look at restaurants' menus. And if you find it there, you could ask about their source. 
Margot: Although I'm not sure they'd eager to give you such infromation. But you can always try..
Kim: Great idea, I haven't though about this! Thx!
Kim: I'll try. After all, I have nothing to loose. 
Margot: Btw, is there a special occasion you want to cook it for?
Kim: Yes! Acctually I'll grill it ;)
Kim: And it's a surprise, so I'm not giving away any details!
Margot: I'm so curious!
Margot: I understant it's sth good, so I'm happy for you girl :)
Kim: Indeed, it's good. But you won't get any more infromation from me now.
Kim: All in good time :)
Margot: Cruel you! Find that fish!!! ;)
Kim: :D","+ assistant
- Kim: Hey, listen, have you got any idea where I can get some fresh ramal fish in Warsaw?
?           --------                                     -----            ----------------

+ Kim: Hey, have you got any idea where I can get fresh ramal
- Margot: Hi, I don't know about ""fresh"", but you could try the marketplace at Polna street. 
- Margot: Other than that, I haven't got a clue...
- Kim: Already tried Polna :(
- Margot: Ah!
- Margot: Hm...
- Margot: And did you check Internet for fish market in Warsaw?
- Kim: Yeah, there's none.
- Kim: Or I didn't find it. 
- Margot: You could have a look at restaurants' menus. And if you find it there, you could ask about their source. 
- Margot: Although I'm not sure they'd eager to give you such infromation. But you can always try..
- Kim: Great idea, I haven't though about this! Thx!
- Kim: I'll try. After all, I have nothing to loose. 
- Margot: Btw, is there a special occasion you want to cook it for?
- Kim: Yes! Acctually I'll grill it ;)
- Kim: And it's a surprise, so I'm not giving away any details!
- Margot: I'm so curious!
- Margot: I understant it's sth good, so I'm happy for you girl :)
- Kim: Indeed, it's good. But you won't get any more infromation from me now.
- Kim: All in good time :)
- Margot: Cruel you! Find that fish!!! ;)
- Kim: :D"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Tom: Ben. We've decided to meet at 2 PM in the O",Tom will meet Ben in the Oval Room at 2pm and tells him to bring the papers. ,"{'Min_10.0% Prob': 8.759894847869873, 'Min_20.0% Prob': 7.641811490058899, 'Min_30.0% Prob': 7.055087566375732, 'Min_40.0% Prob': 6.465003192424774, 'Min_50.0% Prob': 5.751862931251526}",0.6843293905258179,"{'rouge1': Score(precision=0.4117647058823529, recall=0.5, fmeasure=0.45161290322580644), 'rouge2': Score(precision=0.0625, recall=0.07692307692307693, fmeasure=0.06896551724137931), 'rougeL': Score(precision=0.23529411764705882, recall=0.2857142857142857, fmeasure=0.2580645161290323)}","Tom: Ben. We've decided. 2pm in the Oval Room.
Ben: Ok, I'll be there
Tom: Take all your papers, it's going to be a fight! And remember: take no prisoners, shoot to kill!
Ben: hahaha, we have to win this battle.
Tom: We will, the justice is on our side.","+ assistant
+ Tom: Ben. We've decided to meet at 2 PM in the O
- Tom: Ben. We've decided. 2pm in the Oval Room.
- Ben: Ok, I'll be there
- Tom: Take all your papers, it's going to be a fight! And remember: take no prisoners, shoot to kill!
- Ben: hahaha, we have to win this battle.
- Tom: We will, the justice is on our side."
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Ashleigh is excited to go to the cinema. She looks forward to the opportunity",Ashleigh got the job.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 15.417253494262695, 'Min_30.0% Prob': 15.417253494262695, 'Min_40.0% Prob': 12.161543369293213, 'Min_50.0% Prob': 12.161543369293213}",0.6207416653633118,"{'rouge1': Score(precision=0.5, recall=0.13333333333333333, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.13333333333333333, fmeasure=0.2105263157894737)}","Ashleigh: Looks like we're going to the cinema!! 
Ashleigh: <file_gif>
Peter: You got the job??
Ashleigh: I got hte job! :D
Peter: <file_gif>
Ashleigh: <file_gif>","+ assistant
+ Ashleigh is excited to go to the cinema. She looks forward to the opportunity
- Ashleigh: Looks like we're going to the cinema!! 
- Ashleigh: <file_gif>
- Peter: You got the job??
- Ashleigh: I got hte job! :D
- Peter: <file_gif>
- Ashleigh: <file_gif>"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Danna: How's your Saturday?
Reed: It was okay.",Danna has a boring weekend and is watching TV. Reed is in bed. He has a free day tomorrow.,"{'Min_10.0% Prob': 12.779489517211914, 'Min_20.0% Prob': 10.924745202064514, 'Min_30.0% Prob': 9.345771074295044, 'Min_40.0% Prob': 8.320396721363068, 'Min_50.0% Prob': 7.019245104356245}",0.6880576610565186,"{'rouge1': Score(precision=0.10526315789473684, recall=0.2, fmeasure=0.13793103448275862), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.2, fmeasure=0.13793103448275862)}","Danna: How's your Saturday?
Reed: It was alright thanks
Danna: Good
Reed: Yours ?
Danna: Boring
Reed: Why?
Danna: I'm angry I called maybe 5-8 of my friends and they aren't around or are busy.
Reed: Shame
Danna: So it's is the next boring weekend for me
Reed: That sucks
Danna: The only thing I can do is watching TV -.-
Reed: Haha lucky you
Danna: Yeah haha
Reed: I don't have tv, our subscription expired and they never renewed it. They want us to pay for it so fuck it
Danna: Yeah. What are you doing?
Reed: I'm in bed
Danna: Work tomorrow?
Reed: No. Off tomorrow
Danna: Nice
Reed: Indeed","+ assistant
  Danna: How's your Saturday?
+ Reed: It was okay.
- Reed: It was alright thanks
- Danna: Good
- Reed: Yours ?
- Danna: Boring
- Reed: Why?
- Danna: I'm angry I called maybe 5-8 of my friends and they aren't around or are busy.
- Reed: Shame
- Danna: So it's is the next boring weekend for me
- Reed: That sucks
- Danna: The only thing I can do is watching TV -.-
- Reed: Haha lucky you
- Danna: Yeah haha
- Reed: I don't have tv, our subscription expired and they never renewed it. They want us to pay for it so fuck it
- Danna: Yeah. What are you doing?
- Reed: I'm in bed
- Danna: Work tomorrow?
- Reed: No. Off tomorrow
- Danna: Nice
- Reed: Indeed"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Antonio: Is everything okay? You've been quiet lately.
Al",Alivia has been taciturn lately. She was trying to write her thesis. She can't focus on writing. She'll try to follow Antonio's advice to start writing without overthinking.,"{'Min_10.0% Prob': 14.118899981180826, 'Min_20.0% Prob': 10.010587964739118, 'Min_30.0% Prob': 8.375018856742166, 'Min_40.0% Prob': 7.542975766318185, 'Min_50.0% Prob': 6.640894373257955}",0.259303480386734,"{'rouge1': Score(precision=0.0967741935483871, recall=0.2727272727272727, fmeasure=0.14285714285714285), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06451612903225806, recall=0.18181818181818182, fmeasure=0.09523809523809523)}","Antonio: Is everything okay? You've been quiet lately
Alivia: Oh, hi, yeah, I've just been working on my thesis
Alivia: Or rather trying to work, it's not going too well
Antonio: Oh :( Problems finding research materials?
Alivia: Well
Alivia: That isn't really as big a problem, the worst part is actually sitting down and writing
Alivia: I find the topic interesting and all, I don't mind reading articles and books
Alivia: But when I'm supposed to write, it's like I blank out and can't type a single word w/o thinking I sound stupid...
Antonio: I know the feeling...
Antonio: You should probably stop thinking about it so seriously, just write and you can edit it later
Antonio: Once you get past the initial difficulty, it'll get better, at least that's what it was like for me
Alivia: I'd like to think so... Thanks... I'll try. And thanks for your concern <3","+ assistant
- Antonio: Is everything okay? You've been quiet lately
+ Antonio: Is everything okay? You've been quiet lately.
?                                                      +

+ Al
- Alivia: Oh, hi, yeah, I've just been working on my thesis
- Alivia: Or rather trying to work, it's not going too well
- Antonio: Oh :( Problems finding research materials?
- Alivia: Well
- Alivia: That isn't really as big a problem, the worst part is actually sitting down and writing
- Alivia: I find the topic interesting and all, I don't mind reading articles and books
- Alivia: But when I'm supposed to write, it's like I blank out and can't type a single word w/o thinking I sound stupid...
- Antonio: I know the feeling...
- Antonio: You should probably stop thinking about it so seriously, just write and you can edit it later
- Antonio: Once you get past the initial difficulty, it'll get better, at least that's what it was like for me
- Alivia: I'd like to think so... Thanks... I'll try. And thanks for your concern <3"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Maddie: I'm in Asda, do you need anything?
",Maddie will buy a white bread and apples on John's request.,"{'Min_10.0% Prob': 9.24698543548584, 'Min_20.0% Prob': 8.746073246002197, 'Min_30.0% Prob': 8.37031602859497, 'Min_40.0% Prob': 8.268996143341065, 'Min_50.0% Prob': 7.945322786058698}",0.3550212383270263,"{'rouge1': Score(precision=0.08333333333333333, recall=0.1, fmeasure=0.0909090909090909), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.1, fmeasure=0.0909090909090909)}","Maddie: I'm in Asda, do you need anything?
John: could do with a white bread and some apples 
Maddie: ok. Gala?
John: yes please ta","+ assistant
  Maddie: I'm in Asda, do you need anything?
- John: could do with a white bread and some apples 
- Maddie: ok. Gala?
- John: yes please ta"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Elliot: I'm not able to talk in rn, I'm busy","Elliot can't talk to Jordan now, he's busy. He'll call him back at 8 pm. Jordan is going to Brad's funeral. He had liver cancer.","{'Min_10.0% Prob': 14.78035831451416, 'Min_20.0% Prob': 10.736545494624547, 'Min_30.0% Prob': 9.144753980636597, 'Min_40.0% Prob': 7.760330080986023, 'Min_50.0% Prob': 6.980941828559427}",0.4620596766471863,"{'rouge1': Score(precision=0.13793103448275862, recall=0.3076923076923077, fmeasure=0.1904761904761905), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10344827586206896, recall=0.23076923076923078, fmeasure=0.14285714285714288)}","Elliot: i can't talk rn, i'm rly busy
Elliot: can i call u back in about 2 hours?
Jordan: Not really, I'm going to a funeral.
Jordan: I'll call you tonight, ok?
Elliot: sure
Elliot: whose funeral is it?
Jordan: My colleague's, Brad.
Jordan: I told you about him, he had a liver cancer.
Elliot: i'm so sorry man, i hope u're ok
Elliot: i'll call u at 8 pm","+ assistant
+ Elliot: I'm not able to talk in rn, I'm busy
- Elliot: i can't talk rn, i'm rly busy
- Elliot: can i call u back in about 2 hours?
- Jordan: Not really, I'm going to a funeral.
- Jordan: I'll call you tonight, ok?
- Elliot: sure
- Elliot: whose funeral is it?
- Jordan: My colleague's, Brad.
- Jordan: I told you about him, he had a liver cancer.
- Elliot: i'm so sorry man, i hope u're ok
- Elliot: i'll call u at 8 pm"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Flo: OMG, I can't get into the salon until the",Flo cannot get an appointment at the salon until the 6th. Flo worries she's going to be gray. Flo will have to get a touch-up kit at Tesco.,"{'Min_10.0% Prob': 13.947381019592285, 'Min_20.0% Prob': 11.874079704284668, 'Min_30.0% Prob': 9.869970520337423, 'Min_40.0% Prob': 8.244715258479118, 'Min_50.0% Prob': 7.191729152202607}",0.6200168132781982,"{'rouge1': Score(precision=0.2, recall=0.5, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.10344827586206896, recall=0.2727272727272727, fmeasure=0.15), 'rougeL': Score(precision=0.2, recall=0.5, fmeasure=0.28571428571428575)}","Flo: OMG, I can't get into the salon until the 6th!
Gina: What? Why?
Flo: They're just too busy. I'm going to be gray! LOL!
Gina: Get you a touch-up kit at Tesco!
Flo: Gonna have to!","+ assistant
- Flo: OMG, I can't get into the salon until the 6th!
?                                               -----

+ Flo: OMG, I can't get into the salon until the
- Gina: What? Why?
- Flo: They're just too busy. I'm going to be gray! LOL!
- Gina: Get you a touch-up kit at Tesco!
- Flo: Gonna have to!"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Rob: Hey, pick up your phone!
Ann: No problem, I","Rob is doing shopping at the grocery store. Ann ordered him to buy a cucumber, some tomatoes, bananas and apples.","{'Min_10.0% Prob': 10.999241352081299, 'Min_20.0% Prob': 10.117474794387817, 'Min_30.0% Prob': 9.317477146784464, 'Min_40.0% Prob': 8.342205047607422, 'Min_50.0% Prob': 7.415496674450961}",0.4968179166316986,"{'rouge1': Score(precision=0.1, recall=0.18181818181818182, fmeasure=0.12903225806451613), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.18181818181818182, fmeasure=0.12903225806451613)}","Rob: hey, pick up your phone :)
Ann: can't - meeting :)
Rob: sorry...
Ann: no problem - super boring one :) 
Ann: what you need babe?
Rob: I'm at the grocery store and was wondering if we need anything
Ann: some food :)
Rob: yeah, I figured that smartass :)
Ann: :*
Rob: details? so that you won't moan we don't have anything to eat :)
Ann: from what I remember we have everything for supper and lunch tomorrow, maybe some fruit and vegetables?
Rob: anything in particular?
Ann: cucumber, tomatoes, bananas, apples and whatever you like
Rob: ok","+ assistant
- Rob: hey, pick up your phone :)
?      ^                      ^^^

+ Rob: Hey, pick up your phone!
?      ^                      ^

+ Ann: No problem, I
- Ann: can't - meeting :)
- Rob: sorry...
- Ann: no problem - super boring one :) 
- Ann: what you need babe?
- Rob: I'm at the grocery store and was wondering if we need anything
- Ann: some food :)
- Rob: yeah, I figured that smartass :)
- Ann: :*
- Rob: details? so that you won't moan we don't have anything to eat :)
- Ann: from what I remember we have everything for supper and lunch tomorrow, maybe some fruit and vegetables?
- Rob: anything in particular?
- Ann: cucumber, tomatoes, bananas, apples and whatever you like
- Rob: ok"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Marvin: I don't even remember when I got laid.",It's been very long since Melany last had sex. Marvin made an inappropriate joke about it.,"{'Min_10.0% Prob': 11.066224575042725, 'Min_20.0% Prob': 9.134748458862305, 'Min_30.0% Prob': 8.173958698908487, 'Min_40.0% Prob': 7.530451238155365, 'Min_50.0% Prob': 7.051408433914185}",0.5323218703269958,"{'rouge1': Score(precision=0.058823529411764705, recall=0.09090909090909091, fmeasure=0.07142857142857142), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.09090909090909091, fmeasure=0.07142857142857142)}","Marvin: When's the last time you got laid ?
Melany: I don't even remember..
Marvin: Hmm so there must be lots of cobwebs between your legs now huh hahaha","+ assistant
+ Marvin: I don't even remember when I got laid.
- Marvin: When's the last time you got laid ?
- Melany: I don't even remember..
- Marvin: Hmm so there must be lots of cobwebs between your legs now huh hahaha"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Eric: Check it out!
Samantha: Haha, what is","Eric, Samantha and Noah's professor is commenting a recent scandal on the news. ","{'Min_10.0% Prob': 14.306946754455566, 'Min_20.0% Prob': 10.649227460225424, 'Min_30.0% Prob': 9.492010307312011, 'Min_40.0% Prob': 9.10622501373291, 'Min_50.0% Prob': 8.424436748027802}",0.4801824688911438,"{'rouge1': Score(precision=0.21428571428571427, recall=0.3333333333333333, fmeasure=0.2608695652173913), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.21428571428571427, recall=0.3333333333333333, fmeasure=0.2608695652173913)}","Eric: <file_video>, check it out :D
Samantha: HAHA, what is our favorite professor?
Eric: Talking about this recent scandal on the news :P
Noah: ""I am the smartest person alive, I knew this will happen"" :D
Samantha: Hahaha, now I don't even need to open the video","+ assistant
+ Eric: Check it out!
+ Samantha: Haha, what is
- Eric: <file_video>, check it out :D
- Samantha: HAHA, what is our favorite professor?
- Eric: Talking about this recent scandal on the news :P
- Noah: ""I am the smartest person alive, I knew this will happen"" :D
- Samantha: Hahaha, now I don't even need to open the video"
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Jacky: I think you were right yesterday. I agree with you about most","According to Jacky, David did the right thing taking the blame. They will talk when Jack comes back home.","{'Min_10.0% Prob': 8.889164447784424, 'Min_20.0% Prob': 8.347184658050537, 'Min_30.0% Prob': 7.926790555318196, 'Min_40.0% Prob': 7.5026819705963135, 'Min_50.0% Prob': 6.873194000937722}",0.474649429321289,"{'rouge1': Score(precision=0.10526315789473684, recall=0.14285714285714285, fmeasure=0.12121212121212122), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.14285714285714285, fmeasure=0.12121212121212122)}","Jacky: I think you were right yesterday. 
David: What about? I'm right about most things :P
Jacky: Yeah, whole you ;)
Jacky: About taking the blame etc. 
David: Okey, I remeber. We'll talk later?
Jacky: With pleasure. I'll call you when I get home.","+ assistant
- Jacky: I think you were right yesterday. 
+ Jacky: I think you were right yesterday. I agree with you about most
?                                          +++++++++++++++++++++++++++

- David: What about? I'm right about most things :P
- Jacky: Yeah, whole you ;)
- Jacky: About taking the blame etc. 
- David: Okey, I remeber. We'll talk later?
- Jacky: With pleasure. I'll call you when I get home."
