Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction_x,GradientBoosting_probability_x,GradientBoosting_status,LogisticRegression_prediction_x,LogisticRegression_probability_x,LogisticRegression_status,RandomForest_prediction_x,RandomForest_probability_x,RandomForest_status,GradientBoosting_prediction_y,GradientBoosting_probability_y,GradientBoosting_label,LogisticRegression_prediction_y,LogisticRegression_probability_y,LogisticRegression_label,RandomForest_prediction_y,RandomForest_probability_y,RandomForest_label
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
The bill's supporters say the changes are necessary to meet new security challenges, including the rise of",China has said Japan is endangering peace in the region after it passed controversial laws expanding the role of its military abroad.,"{'Min_10.0% Prob': 7.861233234405518, 'Min_20.0% Prob': 7.050675868988037, 'Min_30.0% Prob': 6.687436421712239, 'Min_40.0% Prob': 5.872857888539632, 'Min_50.0% Prob': 5.29721812768416}",0.0858578830957412,"{'rouge1': Score(precision=0.13636363636363635, recall=0.16666666666666666, fmeasure=0.15), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13636363636363635, recall=0.16666666666666666, fmeasure=0.15)}",99,1.0,0.9339714296614728,Contaminated,1.0,0.6298125760382605,Contaminated,1.0,0.9612893724200476,Contaminated,1.0,0.9339714296614728,Likely Contaminated,1.0,0.6298125760382605,Likely Contaminated,1.0,0.9612893724200475,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
The government has said it will review the way it awards contracts for NHS 111 services.
The",A major provider of the NHS non-emergency telephone service in England is seeking to pull out of its contracts due to financial problems.,"{'Min_10.0% Prob': 9.921918869018555, 'Min_20.0% Prob': 7.745979881286621, 'Min_30.0% Prob': 6.939149175371442, 'Min_40.0% Prob': 6.088634276390076, 'Min_50.0% Prob': 5.311075100531945}",0.4144525229930877,"{'rouge1': Score(precision=0.16666666666666666, recall=0.23529411764705882, fmeasure=0.19512195121951217), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.17647058823529413, fmeasure=0.14634146341463414)}",98,1.0,0.8703843417362865,Contaminated,1.0,0.6765192893812837,Contaminated,1.0,0.9110948725933212,Contaminated,1.0,0.8703843417362865,Likely Contaminated,1.0,0.6765192893812837,Likely Contaminated,1.0,0.9110948725933212,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,,Wayne Routledge struck twice as Swansea City comfortably beat Charlotte Independence in the opening game of their pre-season tour to the United States at Ramblewood Stadium.,"{'Min_10.0% Prob': 10.116638660430908, 'Min_20.0% Prob': 8.695914109547934, 'Min_30.0% Prob': 7.560899151696099, 'Min_40.0% Prob': 6.596863369146983, 'Min_50.0% Prob': 5.667664080858231}",0.0494527406990528,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",170,1.0,0.6858127469115952,Contaminated,0.0,0.4446883178725616,Clean,1.0,0.7669051018426021,Contaminated,1.0,0.6858127469115952,Likely Contaminated,0.0,0.4446883178725616,Not Contaminated,1.0,0.7669051018426021,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
Mercedes team principal Toto Wolff said: ""We are not worried about the situation.","Lewis Hamilton said he was ""not worried"" about his difficult start to the Formula 1 season.","{'Min_10.0% Prob': 8.012189865112305, 'Min_20.0% Prob': 6.196758270263672, 'Min_30.0% Prob': 5.129096364974975, 'Min_40.0% Prob': 4.410897391183036, 'Min_50.0% Prob': 3.8608725600772433}",0.4557574093341827,"{'rouge1': Score(precision=0.3125, recall=0.38461538461538464, fmeasure=0.3448275862068966), 'rouge2': Score(precision=0.13333333333333333, recall=0.16666666666666666, fmeasure=0.14814814814814814), 'rougeL': Score(precision=0.3125, recall=0.38461538461538464, fmeasure=0.3448275862068966)}",69,1.0,0.9779753017990114,Contaminated,1.0,0.6320799707562255,Contaminated,1.0,0.9906150793650796,Contaminated,1.0,0.9779753017990114,Likely Contaminated,1.0,0.6320799707562255,Likely Contaminated,1.0,0.9906150793650795,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
The opposition is divided between those who want to negotiate with President Assad and those who want to negotiate","The Syrian city seen as the capital of the revolution has fallen, by agreement.","{'Min_10.0% Prob': 9.29496955871582, 'Min_20.0% Prob': 8.38696575164795, 'Min_30.0% Prob': 7.986967444419861, 'Min_40.0% Prob': 6.681983311971028, 'Min_50.0% Prob': 6.222488301140921}",0.2135507315397262,"{'rouge1': Score(precision=0.07142857142857142, recall=0.05263157894736842, fmeasure=0.06060606060606061), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.05263157894736842, fmeasure=0.06060606060606061)}",81,1.0,0.8857676652817859,Contaminated,0.0,0.4443549276078152,Clean,1.0,0.7798540658043366,Contaminated,1.0,0.8857676652817859,Likely Contaminated,0.0,0.44435492760781525,Not Contaminated,1.0,0.7798540658043366,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
""I hope that he will not simply take a realpolitik approach to dealing with Russia,""","Japan's PM Shinzo Abe has said he has ""great confidence"" in US President-elect Donald Trump and he believes they can build a relationship of trust.","{'Min_10.0% Prob': 4.678394158681233, 'Min_20.0% Prob': 4.211207866668701, 'Min_30.0% Prob': 3.8819287618001304, 'Min_40.0% Prob': 3.587348719437917, 'Min_50.0% Prob': 3.352301327387492}",0.321817398071289,"{'rouge1': Score(precision=0.07407407407407407, recall=0.13333333333333333, fmeasure=0.09523809523809523), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07407407407407407, recall=0.13333333333333333, fmeasure=0.09523809523809523)}",115,1.0,0.8352870881779566,Contaminated,1.0,0.5532189278894262,Contaminated,1.0,0.9178453491273124,Contaminated,1.0,0.8352870881779566,Likely Contaminated,1.0,0.5532189278894262,Likely Contaminated,1.0,0.9178453491273123,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
The auction house, Christie's, said the sale was the largest ever held in the UK.","Pele's 1958 World Cup winner's medal has been sold at auction in London for £200,000 - at least £60,000 more than its estimated price tag.","{'Min_10.0% Prob': 7.658153851826985, 'Min_20.0% Prob': 6.420750141143799, 'Min_30.0% Prob': 5.567844200134277, 'Min_40.0% Prob': 5.102896947127122, 'Min_50.0% Prob': 4.353219186558443}",0.304853230714798,"{'rouge1': Score(precision=0.10714285714285714, recall=0.1875, fmeasure=0.13636363636363635), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.125, fmeasure=0.09090909090909091)}",107,1.0,0.5748615218371387,Contaminated,1.0,0.5731600954410938,Contaminated,1.0,0.7466680509033449,Contaminated,1.0,0.5748615218371387,Likely Contaminated,1.0,0.5731600954410938,Likely Contaminated,1.0,0.7466680509033449,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
Corner,  Brighton and Hove Albion. Conceded by Lewis Dunk.
Cor",Sam Baldock's first-half header proved enough to give in-form Brighton a home victory over Wolverhampton Wanderers.,"{'Min_10.0% Prob': 9.535131454467773, 'Min_20.0% Prob': 7.538808536529541, 'Min_30.0% Prob': 6.7102644102913995, 'Min_40.0% Prob': 5.768928289413452, 'Min_50.0% Prob': 5.2677574555079145}",0.4654372632503509,"{'rouge1': Score(precision=0.05263157894736842, recall=0.1, fmeasure=0.06896551724137931), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.1, fmeasure=0.06896551724137931)}",93,1.0,0.522613795311929,Contaminated,1.0,0.5190730816989915,Contaminated,1.0,0.7135821733457055,Contaminated,1.0,0.522613795311929,Likely Contaminated,1.0,0.5190730816989915,Likely Contaminated,1.0,0.7135821733457055,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
Foul by Joël Veltman (Ajax).
Foul by Jo","Justin Kluivert, the 17-year-old son of former Netherlands striker Patrick, made his Ajax debut in a comfortable win at PEC Zwolle on Sunday.","{'Min_10.0% Prob': 9.524702072143555, 'Min_20.0% Prob': 7.617603302001953, 'Min_30.0% Prob': 6.524276995658875, 'Min_40.0% Prob': 5.391154817172459, 'Min_50.0% Prob': 4.804356799406164}",0.246320441365242,"{'rouge1': Score(precision=0.04, recall=0.1111111111111111, fmeasure=0.058823529411764705), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.04, recall=0.1111111111111111, fmeasure=0.058823529411764705)}",120,1.0,0.6993154660629358,Contaminated,0.0,0.4555697689671958,Clean,1.0,0.7184612180463381,Contaminated,1.0,0.6993154660629358,Likely Contaminated,0.0,0.4555697689671958,Not Contaminated,1.0,0.7184612180463381,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
The Greens have said they would not support a second referendum on the final deal.
The party","A second referendum on the details of any Brexit deal should be offered to voters, Green Party of England and Wales MP Caroline Lucas has said.","{'Min_10.0% Prob': 8.21910285949707, 'Min_20.0% Prob': 7.262920093536377, 'Min_30.0% Prob': 6.17586076259613, 'Min_40.0% Prob': 5.46196368932724, 'Min_50.0% Prob': 4.514348451907818}",0.5821729302406311,"{'rouge1': Score(precision=0.34615384615384615, recall=0.5294117647058824, fmeasure=0.41860465116279066), 'rouge2': Score(precision=0.16, recall=0.25, fmeasure=0.19512195121951217), 'rougeL': Score(precision=0.2692307692307692, recall=0.4117647058823529, fmeasure=0.3255813953488372)}",105,1.0,0.6048828035516016,Contaminated,0.0,0.4358208020855501,Clean,1.0,0.6766250011383527,Contaminated,1.0,0.6048828035516016,Likely Contaminated,0.0,0.43582080208555013,Not Contaminated,1.0,0.6766250011383527,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
21.  Ben Swift (GB) +2mins 35secs
22.  Ben",Great Britain's Sir Bradley Wiggins clinched his first road world title with a thrilling time trial victory at the World Championships in Ponferrada.,"{'Min_10.0% Prob': 8.523864507675171, 'Min_20.0% Prob': 6.794437217712402, 'Min_30.0% Prob': 5.576635241508484, 'Min_40.0% Prob': 4.865277658809315, 'Min_50.0% Prob': 4.313941938536508}",0.2208241820335388,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",129,1.0,0.7675712060833174,Contaminated,1.0,0.7174505515627899,Contaminated,1.0,0.8053654308068863,Contaminated,1.0,0.7675712060833174,Likely Contaminated,1.0,0.7174505515627899,Likely Contaminated,1.0,0.8053654308068863,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"

A:

I think the answer is:

It was discovered in a bin",A suspected firearm has been found by police during a search in west Belfast.,"{'Min_10.0% Prob': 12.770925521850586, 'Min_20.0% Prob': 10.325133085250854, 'Min_30.0% Prob': 7.485095858573914, 'Min_40.0% Prob': 6.84458179473877, 'Min_50.0% Prob': 5.79113735471453}",0.2310000509023666,"{'rouge1': Score(precision=0.21428571428571427, recall=0.25, fmeasure=0.23076923076923075), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.16666666666666666, fmeasure=0.15384615384615383)}",61,1.0,0.949876756104012,Contaminated,1.0,0.6565660902955723,Contaminated,1.0,0.8448072839631763,Contaminated,1.0,0.949876756104012,Likely Contaminated,1.0,0.6565660902955723,Likely Contaminated,1.0,0.8448072839631763,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
The company had been given permission to build a new supermarket on the site in 2010.
The",Proposals to increase the size of a Â£50m shopping and leisure development have been approved.,"{'Min_10.0% Prob': 7.902725696563721, 'Min_20.0% Prob': 5.98596978187561, 'Min_30.0% Prob': 5.314922730127971, 'Min_40.0% Prob': 4.9149695336818695, 'Min_50.0% Prob': 4.537512731552124}",0.3188059031963348,"{'rouge1': Score(precision=0.26666666666666666, recall=0.23529411764705882, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13333333333333333, recall=0.11764705882352941, fmeasure=0.125)}",74,1.0,0.9674779995268108,Contaminated,1.0,0.5692526144556961,Contaminated,1.0,0.9922126068376068,Contaminated,1.0,0.9674779995268107,Likely Contaminated,1.0,0.5692526144556961,Likely Contaminated,1.0,0.9922126068376067,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
""We are not ruling out the possibility that she is dead, but we are not ruling it",Danish police believe that a submarine at the centre of an investigation into a missing Swedish journalist was deliberately sunk.,"{'Min_10.0% Prob': 8.342995166778564, 'Min_20.0% Prob': 7.374895811080933, 'Min_30.0% Prob': 6.4035327434539795, 'Min_40.0% Prob': 5.650939434766769, 'Min_50.0% Prob': 5.1334757804870605}",0.1074836552143096,"{'rouge1': Score(precision=0.1, recall=0.11764705882352941, fmeasure=0.1081081081081081), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05, recall=0.058823529411764705, fmeasure=0.05405405405405405)}",97,1.0,0.6074363611999961,Contaminated,0.0,0.4912747293849274,Clean,1.0,0.690747720116141,Contaminated,1.0,0.6074363611999961,Likely Contaminated,0.0,0.4912747293849274,Not Contaminated,1.0,0.690747720116141,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"

The TS Eliot Prize 2014 shortlist:
Harsent's previous collections include 2005's",David Harsent has won the TS Eliot Prize for poetry at the fifth attempt.,"{'Min_10.0% Prob': 11.464033126831055, 'Min_20.0% Prob': 8.868733247121176, 'Min_30.0% Prob': 7.958774924278259, 'Min_40.0% Prob': 6.959003925323486, 'Min_50.0% Prob': 6.360293626785278}",0.7395666241645813,"{'rouge1': Score(precision=0.35714285714285715, recall=0.38461538461538464, fmeasure=0.3703703703703704), 'rouge2': Score(precision=0.23076923076923078, recall=0.25, fmeasure=0.24000000000000002), 'rougeL': Score(precision=0.2857142857142857, recall=0.3076923076923077, fmeasure=0.29629629629629634)}",68,1.0,0.9121667273061772,Contaminated,1.0,0.7629676718245337,Contaminated,1.0,0.8695315755881543,Contaminated,1.0,0.9121667273061771,Likely Contaminated,1.0,0.7629676718245337,Likely Contaminated,1.0,0.8695315755881543,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"
Mr Bich's name is not offensive or suggestive, and he has not used it in real","An Australian man, Phuc Dat Bich, has said he is glad his fight to use his name on Facebook has made people happy.","{'Min_10.0% Prob': 8.281717300415039, 'Min_20.0% Prob': 7.255917739868164, 'Min_30.0% Prob': 6.659319162368774, 'Min_40.0% Prob': 6.347555208206177, 'Min_50.0% Prob': 5.838430679761446}",0.5187853574752808,"{'rouge1': Score(precision=0.2608695652173913, recall=0.35294117647058826, fmeasure=0.3), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13043478260869565, recall=0.17647058823529413, fmeasure=0.15)}",86,1.0,0.7451672804677569,Contaminated,1.0,0.66468776139352,Contaminated,1.0,0.8362303468590234,Contaminated,1.0,0.7451672804677569,Likely Contaminated,1.0,0.66468776139352,Likely Contaminated,1.0,0.8362303468590234,Likely Contaminated
EleutherAI/gpt-neo-2.7B,Summarize the following text: ,Xsum,"

The Netherlands have been drawn in Group C alongside Belgium, Germany and the Czech Republic.
",Great Britain beat the Netherlands 3-0 in the Ergo Masters Four Nations Invitational in Dusseldorf as Ashley Jackson won his 100th cap.,"{'Min_10.0% Prob': 10.16869831085205, 'Min_20.0% Prob': 9.083571751912435, 'Min_30.0% Prob': 8.00487634870741, 'Min_40.0% Prob': 7.195880611737569, 'Min_50.0% Prob': 6.364133246739706}",0.354937344789505,"{'rouge1': Score(precision=0.17391304347826086, recall=0.26666666666666666, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.045454545454545456, recall=0.07142857142857142, fmeasure=0.05555555555555555), 'rougeL': Score(precision=0.17391304347826086, recall=0.26666666666666666, fmeasure=0.2105263157894737)}",100,1.0,0.9279186774283038,Contaminated,1.0,0.6105591747262683,Contaminated,1.0,0.9923214285714286,Contaminated,1.0,0.9279186774283038,Likely Contaminated,1.0,0.6105591747262683,Likely Contaminated,1.0,0.9923214285714286,Likely Contaminated
