Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_status,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_status,RandomForest_prediction,RandomForest_probability,RandomForest_status
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,,"Most Scottish firms believe Brexit is bad for their prospects and the economy, according to a survey by the Fraser of Allander Institute.","{'Min_10.0% Prob': 10.59765625, 'Min_20.0% Prob': 7.791666666666667, 'Min_30.0% Prob': 6.361328125, 'Min_40.0% Prob': 5.286539713541667, 'Min_50.0% Prob': 4.208709716796875}",-0.0083013335242867,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",134,1.0,0.9987244646772029,Contaminated,1.0,0.8421454198520683,Contaminated,1.0,0.9964999999999999,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
The UK's proposal to grant EU migrants who have lived in the UK for five years a new ""UK settled status"" was unveiled by Prime Minister Theresa May at an EU summit in Brussels on Thursday. The plan would affect 3.2 million EU citizens now living in the UK and would allow them to stay in the country and access health, education and other benefits. However, there are still many other questions about Brexit that need to be resolved, including the UK's divorce bill and the Northern Ireland border. The summit's final day is to focus on migration, security and economic issues, and both sides would like to get the issue of citizens' rights wrapped up as soon as possible.","German Chancellor Angela Merkel has described UK plans to ensure the rights of EU citizens in Britain after Brexit as ""a good start"".","{'Min_10.0% Prob': 9.30078125, 'Min_20.0% Prob': 7.267252604166667, 'Min_30.0% Prob': 5.818142361111111, 'Min_40.0% Prob': 4.83056640625, 'Min_50.0% Prob': 4.138802083333333}",0.6251110434532166,"{'rouge1': Score(precision=0.5217391304347826, recall=0.0967741935483871, fmeasure=0.16326530612244897), 'rouge2': Score(precision=0.045454545454545456, recall=0.008130081300813009, fmeasure=0.013793103448275864), 'rougeL': Score(precision=0.34782608695652173, recall=0.06451612903225806, fmeasure=0.10884353741496598)}",575,1.0,0.6602253092637391,Contaminated,1.0,0.7675702466533424,Contaminated,1.0,0.809289014816346,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,,"Voters in Ferguson, Missouri, where last year an unarmed black teenager was shot dead by police, have tripled the number of African-Americans on the six-member council from one to three.","{'Min_10.0% Prob': 10.8251953125, 'Min_20.0% Prob': 7.617404513888889, 'Min_30.0% Prob': 5.839773995535714, 'Min_40.0% Prob': 4.589124177631579, 'Min_50.0% Prob': 3.7249043782552085}",0.1039798706769943,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",183,1.0,0.8562529340008501,Contaminated,1.0,0.6721008805495944,Contaminated,1.0,0.8544375322397265,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
Corner,  Stoke City. Conceded by Thibaut Courtois.
Attempt saved. Xherdan Shaqiri (Stoke City) right footed shot from the left side of the box is saved in the bottom left corner. Assisted by Mame Biram Diouf.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Ruben Loftus-Cheek (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Willian.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.
Attempt saved. Bertrand Traore (Chelsea) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Nemanja Matic.
Attempt saved. Mame Biram Diouf (Stoke City) header from the centre of the box is saved in the bottom left corner. Assisted by Xherdan Shaqiri.",Mame Biram Diouf scored a late equaliser as Stoke prevented Chelsea from overtaking them in the league.,"{'Min_10.0% Prob': 11.7578125, 'Min_20.0% Prob': 9.37890625, 'Min_30.0% Prob': 8.12939453125, 'Min_40.0% Prob': 6.905184659090909, 'Min_50.0% Prob': 5.775809151785714}",0.5509644746780396,"{'rouge1': Score(precision=0.47058823529411764, recall=0.006482982171799027, fmeasure=0.012789768185451638), 'rouge2': Score(precision=0.1875, recall=0.0024330900243309003, fmeasure=0.004803843074459567), 'rougeL': Score(precision=0.47058823529411764, recall=0.006482982171799027, fmeasure=0.012789768185451638)}",7111,1.0,0.9945050417433797,Contaminated,1.0,0.5578181487313507,Contaminated,1.0,0.984949893244011,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
Ms Sen is still waiting for her cashback, but she is not giving up on the idea.
""I'll keep using it, but I'll be more careful in the future,"" she said.",Swagata Sen likes her home to look good.,"{'Min_10.0% Prob': 11.296875, 'Min_20.0% Prob': 10.9765625, 'Min_30.0% Prob': 10.638020833333334, 'Min_40.0% Prob': 9.685546875, 'Min_50.0% Prob': 8.322916666666666}",0.2615112066268921,"{'rouge1': Score(precision=0.25, recall=0.06060606060606061, fmeasure=0.0975609756097561), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.06060606060606061, fmeasure=0.0975609756097561)}",127,1.0,0.9248452682371779,Contaminated,1.0,0.6076559560969658,Contaminated,1.0,0.9730648795648797,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,: @BarbaraFW,"Last month when Rex Tillerson tried to translate ""America First"" into foreign policy terms for a bemused audience of State Department employees, he probably didn't expect it would come to mean ""America Alone.""","{'Min_10.0% Prob': 10.78125, 'Min_20.0% Prob': 8.67333984375, 'Min_30.0% Prob': 7.088341346153846, 'Min_40.0% Prob': 6.250804227941177, 'Min_50.0% Prob': 5.359818892045454}",-0.0397861003875732,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",202,1.0,0.9951436629087921,Contaminated,0.0,0.4419174848285511,Clean,1.0,0.9361970598845598,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,,Another Celtic fan has appeared in court charged with displaying an allegedly offensive banner and blow-up figures at last month's Old Firm match.,"{'Min_10.0% Prob': 11.15625, 'Min_20.0% Prob': 9.329427083333334, 'Min_30.0% Prob': 7.8796875, 'Min_40.0% Prob': 6.888972355769231, 'Min_50.0% Prob': 5.663717830882353}",0.1313235461711883,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",143,0.0,0.3754364843892497,Clean,0.0,0.35263454428076246,Clean,0.0,0.42688405099802185,Clean
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,,"A driver whose car hit another in a head-on crash, killing his five-year-old stepson, has been jailed for six years.","{'Min_10.0% Prob': 9.375, 'Min_20.0% Prob': 7.572916666666667, 'Min_30.0% Prob': 6.613715277777778, 'Min_40.0% Prob': 5.743977864583333, 'Min_50.0% Prob': 4.9537109375}",-0.0099988607689738,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",113,1.0,0.9983005220941249,Contaminated,1.0,0.7596458596324617,Contaminated,1.0,0.9908333333333335,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
Cheltenham boss Mark Yates added:
""We're disappointed to lose the game, but we're not downhearted. We've got a lot of positives to take from the game.""
""We've got a tough game on Tuesday night against Bristol Rovers, but we'll go into that with confidence.""",Jon Parkin netted a late winner as National League promotion-chasers Forest Green beat 10-man Eastleigh.,"{'Min_10.0% Prob': 10.3515625, 'Min_20.0% Prob': 8.515625, 'Min_30.0% Prob': 7.18017578125, 'Min_40.0% Prob': 6.1223366477272725, 'Min_50.0% Prob': 5.161063058035714}",0.2084654867649078,"{'rouge1': Score(precision=0.058823529411764705, recall=0.02040816326530612, fmeasure=0.030303030303030304), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.02040816326530612, fmeasure=0.030303030303030304)}",204,1.0,0.6908174612724602,Contaminated,1.0,0.576278633831004,Contaminated,1.0,0.6951416118968752,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,,South Wales Police are appealing for information over the whereabouts of a man wanted in connection with the murder of a Cardiff teenager.,"{'Min_10.0% Prob': 8.052083333333334, 'Min_20.0% Prob': 6.507161458333333, 'Min_30.0% Prob': 5.444227430555555, 'Min_40.0% Prob': 4.485595703125, 'Min_50.0% Prob': 3.7162434895833334}",0.0924963727593422,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",135,1.0,0.9870014505927848,Contaminated,1.0,0.8023846179466084,Contaminated,1.0,0.9489691460500285,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,,"Ukrainian government forces and pro-Russian rebels in eastern Ukraine are observing a ceasefire after weeks of bitter fighting, officials say.","{'Min_10.0% Prob': 8.53515625, 'Min_20.0% Prob': 6.639322916666667, 'Min_30.0% Prob': 5.677517361111111, 'Min_40.0% Prob': 4.89111328125, 'Min_50.0% Prob': 4.233463541666667}",0.0383898541331291,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",139,1.0,0.9984226022474098,Contaminated,1.0,0.8286488837782601,Contaminated,1.0,0.9962344322344322,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,,A jet skier has been airlifted to hospital after a crash involving a speedboat during an event off Anglesey.,"{'Min_10.0% Prob': 11.33203125, 'Min_20.0% Prob': 8.39765625, 'Min_30.0% Prob': 6.744384765625, 'Min_40.0% Prob': 5.760830965909091, 'Min_50.0% Prob': 4.816824776785714}",-0.0035136276856064,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",105,1.0,0.9981202427938514,Contaminated,1.0,0.8290392598363833,Contaminated,1.0,1.0,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
The policeman, who was not named, said he had been on duty for 12 hours and was exhausted.
He also criticized the government for not doing enough to address the issue of police violence.
The incident occurred during a ceremony in the city of Nice to commemorate the victims of the terror attack in which 86 people were killed.
The policeman's actions sparked a debate on social media about the state of the police force in France.
Some users praised the officer for standing up for his beliefs, while others criticized him for disrupting the ceremony.
The French government has pledged to tackle the issue of police violence, but the policeman's actions highlight the ongoing challenges faced by the force.","French President Francois Hollande has vowed to improve the protection of police officers, after a police couple was killed by a militant this week.","{'Min_10.0% Prob': 9.674479166666666, 'Min_20.0% Prob': 8.379557291666666, 'Min_30.0% Prob': 7.313368055555555, 'Min_40.0% Prob': 6.226725260416667, 'Min_50.0% Prob': 5.331770833333334}",0.4423761665821075,"{'rouge1': Score(precision=0.5416666666666666, recall=0.10655737704918032, fmeasure=0.1780821917808219), 'rouge2': Score(precision=0.043478260869565216, recall=0.008264462809917356, fmeasure=0.01388888888888889), 'rougeL': Score(precision=0.2916666666666667, recall=0.05737704918032787, fmeasure=0.0958904109589041)}",592,1.0,0.9970380780980891,Contaminated,1.0,0.7584835956488327,Contaminated,1.0,0.9818553391053392,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,,Worcestershire assistant coach Matt Mason says the arrival of South African fast bowler Kyle Abbott at the end of June can boost their T20 Blast hopes.,"{'Min_10.0% Prob': 9.416666666666666, 'Min_20.0% Prob': 7.023995535714286, 'Min_30.0% Prob': 6.19375, 'Min_40.0% Prob': 5.205636160714286, 'Min_50.0% Prob': 4.454698350694445}",0.0709194019436836,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",148,1.0,0.9474047472579636,Contaminated,0.0,0.4364861097169337,Clean,1.0,0.9736662087912089,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
The number of people claiming Jobseeker's Allowance in July fell by 29,000 to 1.4 million, the lowest level since November 2008.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The Bank's governor, Mark Carney, says interest rates are unlikely to rise before the target is reached.
The ONS said the figures meant unemployment was ""broadly unchanged"" from the first three months of the year.
The number of people in work increased by 69,000 in the three months to June, up to 29.78 million. That is the highest level since records began in 1971.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises will not start until the unemployment rate falls to 7%.
The unemployment rate remains at 7.8%, still above the 7% target set by the Bank of England.
The UK jobs market is portrayed as mixed, with some good news but also worrying signs.
Youth unemployment increased by 15,000 to reach 973,000.
The number of people out of work for more than two years also rose by 10,000 to 474,000, the highest number in 16 years.
Wages grew by 1.1% over the past 12 months, with bonuses included, wages grew by 2.1%, the highest annual growth rate since June 2011.
The small fall in unemployment comes a week after Mr Carney linked the Bank of England's interest rate policy decisions to the unemployment rate for the first time.
The Bank of England's governor, Mark Carney, has said future interest rate rises","UK unemployment fell by 4,000 in the three months to June leaving 2.51 million out of work, says the Office for National Statistics (ONS).","{'Min_10.0% Prob': 10.274739583333334, 'Min_20.0% Prob': 7.045479910714286, 'Min_30.0% Prob': 5.4128196022727275, 'Min_40.0% Prob': 4.377604166666667, 'Min_50.0% Prob': 3.579268606085526}",0.5929811596870422,"{'rouge1': Score(precision=0.8076923076923077, recall=0.010406342913776016, fmeasure=0.020547945205479447), 'rouge2': Score(precision=0.36, recall=0.004462072384729797, fmeasure=0.00881488736532811), 'rougeL': Score(precision=0.6153846153846154, recall=0.007928642220019821, fmeasure=0.015655577299412915)}",10646,1.0,0.9977838145865983,Contaminated,1.0,0.744991092556839,Contaminated,1.0,0.9844936868686868,Contaminated
lmsys/vicuna-7b-v1.5,Summarize the following text: ,Xsum,"
The text describes the burial of Osama Bin Laden, who was shot and killed by the US military. The burial was carried out in accordance with Islamic tradition, with religious rites performed on a US aircraft carrier. The body was then flown to Afghanistan for identification and a DNA sample was taken for confirmation of Bin Laden's identity. The body was then flown to the USS Carl Vinson, where a military officer read prepared religious remarks and the body was positioned on a flat board and eased into the Arabian Sea. The text also discusses the reasons for the sea burial, including the desire to prevent his grave from becoming a shrine and the lack of time to negotiate with other countries for a possible burial on land. Some religious scholars question the appropriateness of the sea burial and suggest that a proper burial could have been arranged with the help of the Bin Laden family or supporters of his ideology.","US officials say Osama Bin Laden's body was treated with respect and buried at sea, but some Muslims argue there was no good reason for not burying it on land.","{'Min_10.0% Prob': 10.65625, 'Min_20.0% Prob': 8.285435267857142, 'Min_30.0% Prob': 6.435724431818182, 'Min_40.0% Prob': 5.251627604166667, 'Min_50.0% Prob': 4.442228618421052}",0.8071138262748718,"{'rouge1': Score(precision=0.5161290322580645, recall=0.09876543209876543, fmeasure=0.16580310880829016), 'rouge2': Score(precision=0.2, recall=0.037267080745341616, fmeasure=0.06282722513089005), 'rougeL': Score(precision=0.3870967741935484, recall=0.07407407407407407, fmeasure=0.1243523316062176)}",795,1.0,0.9962873189788216,Contaminated,1.0,0.6928495694590688,Contaminated,1.0,0.9900151515151516,Contaminated
