"Model","Task_Prefix","Dataset_Name","Model_Responses","Gold_Labels","Min_K_Responses","cos_sim_scores","rouge_sim_scores","levenshtein_distance"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","","French side Toulon say they want to leave their domestic league to play in the English Premiership.","{'Min_10.0% Prob': 10.41015625, 'Min_20.0% Prob': 8.923828125, 'Min_30.0% Prob': 7.689453125, 'Min_40.0% Prob': 6.90087890625, 'Min_50.0% Prob': 5.9373046875}","0.0191887449473142","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","96"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
The company is now focusing on its core businesses, which include food, funerals","The Co-operative Group has said increased investment means profits this year will be lower than in 2014.","{'Min_10.0% Prob': 11.65234375, 'Min_20.0% Prob': 9.02109375, 'Min_30.0% Prob': 7.33203125, 'Min_40.0% Prob': 6.4919921875, 'Min_50.0% Prob': 5.431114783653846}","0.2434625029563903","{'rouge1': Score(precision=0.05555555555555555, recall=0.07692307692307693, fmeasure=0.06451612903225808), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05555555555555555, recall=0.07692307692307693, fmeasure=0.06451612903225808)}","77"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
The report was published by the Scottish Parliament's finance committee, which is made up of","Scotland faces ""a much higher level of uncertainty and volatility"" in its budgets due to new powers and Brexit, Holyrood's finance committee has said.","{'Min_10.0% Prob': 10.802083333333334, 'Min_20.0% Prob': 8.4140625, 'Min_30.0% Prob': 7.190340909090909, 'Min_40.0% Prob': 6.267708333333333, 'Min_50.0% Prob': 5.544921875}","0.4757921099662781","{'rouge1': Score(precision=0.16, recall=0.25, fmeasure=0.19512195121951217), 'rouge2': Score(precision=0.08333333333333333, recall=0.13333333333333333, fmeasure=0.10256410256410255), 'rougeL': Score(precision=0.12, recall=0.1875, fmeasure=0.14634146341463414)}","115"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","Art Commission
The installation Blood Swept Lands and Seas of Red, which was displayed","Thousands of ceramic poppies used in the Tower of London installation are to go on display across the north of England, it has been announced.","{'Min_10.0% Prob': 8.971354166666666, 'Min_20.0% Prob': 7.365885416666667, 'Min_30.0% Prob': 6.138020833333333, 'Min_40.0% Prob': 4.992563100961538, 'Min_50.0% Prob': 4.250732421875}","0.1531098335981369","{'rouge1': Score(precision=0.16, recall=0.2857142857142857, fmeasure=0.20512820512820512), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.12, recall=0.21428571428571427, fmeasure=0.15384615384615383)}","99"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","","At his victory rally in New York US president-elect Donald Trump promised ""great, great relationships"" with other nations.","{'Min_10.0% Prob': 13.50390625, 'Min_20.0% Prob': 9.95546875, 'Min_30.0% Prob': 8.577566964285714, 'Min_40.0% Prob': 7.0763671875, 'Min_50.0% Prob': 6.0966045673076925}","0.1362781077623367","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","119"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
The event was due to continue as planned, with a minute's silence held in memory of","A man in his 20s has died after falling from his bike at a motocross event in Suffolk.","{'Min_10.0% Prob': 8.37109375, 'Min_20.0% Prob': 7.1109375, 'Min_30.0% Prob': 5.792724609375, 'Min_40.0% Prob': 5.07880859375, 'Min_50.0% Prob': 4.3056640625}","0.0954299792647361","{'rouge1': Score(precision=0.16666666666666666, recall=0.17647058823529413, fmeasure=0.17142857142857143), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.11764705882352941, fmeasure=0.11428571428571428)}","68"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum",".","In the UK, the May Day bank holiday offers a chance to take a short break away from the daily grind, and for some people that means hitching up the caravan to the back of the car and heading into the countryside.","{'Min_10.0% Prob': 8.44765625, 'Min_20.0% Prob': 6.98203125, 'Min_30.0% Prob': 5.638541666666667, 'Min_40.0% Prob': 4.549618675595238, 'Min_50.0% Prob': 3.8810659555288463}","0.0048332288861274","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","211"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
The court is expected to rule on the case within the next few weeks.","A law has come into force in Belgium banning women from wearing the full Islamic veil in public.","{'Min_10.0% Prob': 8.376953125, 'Min_20.0% Prob': 7.3828125, 'Min_30.0% Prob': 6.175502232142857, 'Min_40.0% Prob': 5.305989583333333, 'Min_50.0% Prob': 4.259928385416667}","0.1855737864971161","{'rouge1': Score(precision=0.05555555555555555, recall=0.07142857142857142, fmeasure=0.0625), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05555555555555555, recall=0.07142857142857142, fmeasure=0.0625)}","70"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
The family has also set up a JustGiving page to raise money for the memorial.","A monument will be built in memory of a student who died after falling into the River Avon.","{'Min_10.0% Prob': 10.28515625, 'Min_20.0% Prob': 8.6357421875, 'Min_30.0% Prob': 7.434244791666667, 'Min_40.0% Prob': 6.4833984375, 'Min_50.0% Prob': 5.7021484375}","0.3142247498035431","{'rouge1': Score(precision=0.16666666666666666, recall=0.2, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.13333333333333333, fmeasure=0.1212121212121212)}","68"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
The video has been shared more than 1,000 times and attracted comments from","A church in West Yorkshire has recruited a new vicar following a video job advertisement sung by a choir of children.","{'Min_10.0% Prob': 10.96875, 'Min_20.0% Prob': 8.977864583333334, 'Min_30.0% Prob': 7.414496527777778, 'Min_40.0% Prob': 6.090983072916667, 'Min_50.0% Prob': 5.200846354166667}","0.1881215721368789","{'rouge1': Score(precision=0.09523809523809523, recall=0.14285714285714285, fmeasure=0.11428571428571427), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.07142857142857142, fmeasure=0.057142857142857134)}","89"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
It was the first time a single party has won enough votes to govern alone since democracy was","Poland's conservative Law and Justice party won enough votes in Sunday's parliamentary elections to govern alone, final results show.","{'Min_10.0% Prob': 13.4375, 'Min_20.0% Prob': 8.05078125, 'Min_30.0% Prob': 6.016357421875, 'Min_40.0% Prob': 5.1978515625, 'Min_50.0% Prob': 4.2577373798076925}","0.5209876894950867","{'rouge1': Score(precision=0.3333333333333333, recall=0.3888888888888889, fmeasure=0.358974358974359), 'rouge2': Score(precision=0.2, recall=0.23529411764705882, fmeasure=0.2162162162162162), 'rougeL': Score(precision=0.3333333333333333, recall=0.3888888888888889, fmeasure=0.358974358974359)}","85"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","

1. Aer Lingus is ending its summertime routes early due to poor seat","Aer Lingus has apologised to customers after it cancelled all its September flights from Belfast to Majorca and from Belfast to Alicante, Spain.","{'Min_10.0% Prob': 11.328125, 'Min_20.0% Prob': 8.348214285714286, 'Min_30.0% Prob': 6.639204545454546, 'Min_40.0% Prob': 5.757533482142857, 'Min_50.0% Prob': 4.845486111111111}","0.5615773797035217","{'rouge1': Score(precision=0.17391304347826086, recall=0.3076923076923077, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.045454545454545456, recall=0.08333333333333333, fmeasure=0.05882352941176471), 'rougeL': Score(precision=0.17391304347826086, recall=0.3076923076923077, fmeasure=0.2222222222222222)}","106"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
Stephens, who has made 11 appearances for Southampton this season, is","Southampton defender Jack Stephens has insisted it is ""not the time to panic"" despite their third defeat in six days.","{'Min_10.0% Prob': 8.73828125, 'Min_20.0% Prob': 7.39453125, 'Min_30.0% Prob': 6.49365234375, 'Min_40.0% Prob': 5.472833806818182, 'Min_50.0% Prob': 4.678780691964286}","0.487718790769577","{'rouge1': Score(precision=0.2, recall=0.36363636363636365, fmeasure=0.25806451612903225), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15, recall=0.2727272727272727, fmeasure=0.19354838709677416)}","88"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","","England are one year on from the debacle of their World Cup campaign in Brazil and one year out from Euro 2016 in France - the midpoint in a crucial process of recovery.","{'Min_10.0% Prob': 11.376953125, 'Min_20.0% Prob': 8.89892578125, 'Min_30.0% Prob': 7.281575520833333, 'Min_40.0% Prob': 6.0885009765625, 'Min_50.0% Prob': 5.246923828125}","0.0390760079026222","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","166"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
The incident caused panic among shoppers and workers in the area, with some taking to","A man has been arrested in Sydney after reports of a suspicious package caused police to lock down a part of the central business district.","{'Min_10.0% Prob': 7.98046875, 'Min_20.0% Prob': 6.584375, 'Min_30.0% Prob': 5.59423828125, 'Min_40.0% Prob': 4.9822265625, 'Min_50.0% Prob': 4.216571514423077}","0.2631119787693023","{'rouge1': Score(precision=0.16, recall=0.26666666666666666, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.13333333333333333, fmeasure=0.1)}","104"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","

The 24-year-old defender, who has also played for Kilmar","Rangers have made right-back Lee Hodson their eighth summer signing on a three-year deal from MK Dons.","{'Min_10.0% Prob': 12.6015625, 'Min_20.0% Prob': 8.37890625, 'Min_30.0% Prob': 6.5888671875, 'Min_40.0% Prob': 5.34912109375, 'Min_50.0% Prob': 4.336582728794643}","0.3185256421566009","{'rouge1': Score(precision=0.05263157894736842, recall=0.09090909090909091, fmeasure=0.06666666666666667), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.09090909090909091, fmeasure=0.06666666666666667)}","78"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","","The Scottish Professional Football League has issued new regulations aimed at tackling supporter misconduct.","{'Min_10.0% Prob': 9.88671875, 'Min_20.0% Prob': 8.7822265625, 'Min_30.0% Prob': 8.052083333333334, 'Min_40.0% Prob': 7.05810546875, 'Min_50.0% Prob': 6.081640625}","0.0851887091994285","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","105"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
The club added: ""Leicester City Football Club is committed to providing a welcoming and","Supporters of both clubs have condemned homophobic abuse after anti-gay chanting was heard during Leicester's match against Brighton.","{'Min_10.0% Prob': 9.372395833333334, 'Min_20.0% Prob': 8.728794642857142, 'Min_30.0% Prob': 7.579296875, 'Min_40.0% Prob': 6.320452008928571, 'Min_50.0% Prob': 5.534352022058823}","0.3037549555301666","{'rouge1': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941)}","103"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","","The number of families finding themselves homeless over the past year has risen by nearly a fifth on five years ago, official data shows.","{'Min_10.0% Prob': 10.34375, 'Min_20.0% Prob': 8.7734375, 'Min_30.0% Prob': 7.294189453125, 'Min_40.0% Prob': 5.885120738636363, 'Min_50.0% Prob': 4.999790736607143}","0.020054692402482","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","134"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
The incident happened on the A30 near Bodmin, Cornwall.
The road was","A man has died following a two-vehicle collision on the A1 carriageway at Banbridge on Tuesday.","{'Min_10.0% Prob': 7.3359375, 'Min_20.0% Prob': 5.8984375, 'Min_30.0% Prob': 5.243582589285714, 'Min_40.0% Prob': 4.5439453125, 'Min_50.0% Prob': 3.921649639423077}","0.3048031628131866","{'rouge1': Score(precision=0.11764705882352941, recall=0.16666666666666666, fmeasure=0.13793103448275862), 'rouge2': Score(precision=0.0625, recall=0.09090909090909091, fmeasure=0.07407407407407407), 'rougeL': Score(precision=0.11764705882352941, recall=0.16666666666666666, fmeasure=0.13793103448275862)}","74"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","","Manager Keith Curle wants to continue the job he has started at Carlisle United beyond his current contract, but wants assurances he will be backed by the club's board going forward.","{'Min_10.0% Prob': 11.0166015625, 'Min_20.0% Prob': 8.6455078125, 'Min_30.0% Prob': 7.08349609375, 'Min_40.0% Prob': 5.8502197265625, 'Min_50.0% Prob': 4.8739501953125}","0.0552537143230438","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","179"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","","Andy Fordham is hoping for at least one more chance to play in the BDO World Championships.","{'Min_10.0% Prob': 11.21875, 'Min_20.0% Prob': 9.6455078125, 'Min_30.0% Prob': 7.6650390625, 'Min_40.0% Prob': 6.587158203125, 'Min_50.0% Prob': 5.783203125}","0.0919594168663024","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","88"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
Silcox has been a long-standing supplier of school transport to the council and the","About 100 jobs could be at risk at a Pembrokeshire coach company which intends to file for administration, BBC Wales understands.","{'Min_10.0% Prob': 11.252604166666666, 'Min_20.0% Prob': 8.653645833333334, 'Min_30.0% Prob': 7.250434027777778, 'Min_40.0% Prob': 6.032145182291667, 'Min_50.0% Prob': 5.128450520833334}","0.0250297226011753","{'rouge1': Score(precision=0.09523809523809523, recall=0.13333333333333333, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09523809523809523, recall=0.13333333333333333, fmeasure=0.1111111111111111)}","101"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
The priest, who cannot be named for legal reasons, said he was ""disappointed","A priest has accused the Archbishop of York and four bishops of misconduct after they ""failed to act"" on allegations he was raped by a vicar.","{'Min_10.0% Prob': 8.58203125, 'Min_20.0% Prob': 6.82421875, 'Min_30.0% Prob': 6.032315340909091, 'Min_40.0% Prob': 5.502232142857143, 'Min_50.0% Prob': 4.794650607638889}","0.4904334843158722","{'rouge1': Score(precision=0.15384615384615385, recall=0.3076923076923077, fmeasure=0.20512820512820515), 'rouge2': Score(precision=0.04, recall=0.08333333333333333, fmeasure=0.05405405405405406), 'rougeL': Score(precision=0.11538461538461539, recall=0.23076923076923078, fmeasure=0.15384615384615388)}","102"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","

What is the main topic of the text?

The main topic of the text is","North Korea says it has successfully tested a submarine-launched missile, which if confirmed would be a significant boost in its arsenal.","{'Min_10.0% Prob': 7.623697916666667, 'Min_20.0% Prob': 6.53125, 'Min_30.0% Prob': 5.825520833333333, 'Min_40.0% Prob': 4.753621419270833, 'Min_50.0% Prob': 3.9311848958333333}","-0.0039679799228906","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","108"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","","A woman said to be at the centre of an abuse ring has been found guilty of child sex offences.","{'Min_10.0% Prob': 9.6875, 'Min_20.0% Prob': 8.19140625, 'Min_30.0% Prob': 7.225911458333333, 'Min_40.0% Prob': 6.001519097222222, 'Min_50.0% Prob': 5.484375}","0.0227869413793087","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","91"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","

The North Korean government has condemned the US missile strike on a Syrian airbase","North Korea says a US missile strike on Syria ""proves a million times over"" that it was right to strengthen its nuclear programme, state media report.","{'Min_10.0% Prob': 6.861979166666667, 'Min_20.0% Prob': 5.912109375, 'Min_30.0% Prob': 4.9578125, 'Min_40.0% Prob': 4.431640625, 'Min_50.0% Prob': 3.760052849264706}","0.58473140001297","{'rouge1': Score(precision=0.23076923076923078, recall=0.42857142857142855, fmeasure=0.3), 'rouge2': Score(precision=0.12, recall=0.23076923076923078, fmeasure=0.15789473684210525), 'rougeL': Score(precision=0.23076923076923078, recall=0.42857142857142855, fmeasure=0.3)}","112"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","@danwhitworth
The X-47B jet is being designed by Northrop Gr","Military chiefs in America say a new, unmanned stealth bomber has carried out its first test flight.","{'Min_10.0% Prob': 10.1484375, 'Min_20.0% Prob': 8.302734375, 'Min_30.0% Prob': 6.922433035714286, 'Min_40.0% Prob': 6.322482638888889, 'Min_50.0% Prob': 5.390787760416667}","0.2575379908084869","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","80"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","","""Mean-spirited"" and ""wrong-headed"" is how teachers' leaders have described Theresa May's plan to scrap free school meals for infant pupils in England.","{'Min_10.0% Prob': 9.1689453125, 'Min_20.0% Prob': 7.0595703125, 'Min_30.0% Prob': 5.58154296875, 'Min_40.0% Prob': 4.4909811580882355, 'Min_50.0% Prob': 3.8168480282738093}","0.0660834014415741","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","147"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","","Craig Disley scored the only goal as Forest Green Rovers were denied the chance to go top of the National League with defeat by Grimsby Town.","{'Min_10.0% Prob': 9.87109375, 'Min_20.0% Prob': 7.626302083333333, 'Min_30.0% Prob': 6.518880208333333, 'Min_40.0% Prob': 5.632975260416667, 'Min_50.0% Prob': 4.882747395833333}","0.0600302405655384","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","138"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","XSum","
Theo Bronkhorst, a co-accused in the case, has been released","A Zimbabwe conservation group says it wants the head of Cecil the Lion to be mounted in a case in Hwange National Park, where he was killed last month.","{'Min_10.0% Prob': 10.174479166666666, 'Min_20.0% Prob': 8.626116071428571, 'Min_30.0% Prob': 7.3488991477272725, 'Min_40.0% Prob': 6.346400669642857, 'Min_50.0% Prob': 5.385145399305555}","0.1648385822772979","{'rouge1': Score(precision=0.13793103448275862, recall=0.36363636363636365, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10344827586206896, recall=0.2727272727272727, fmeasure=0.15)}","116"
