Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction_x,GradientBoosting_probability_x,GradientBoosting_status,LogisticRegression_prediction_x,LogisticRegression_probability_x,LogisticRegression_status,RandomForest_prediction_x,RandomForest_probability_x,RandomForest_status,GradientBoosting_prediction_y,GradientBoosting_probability_y,GradientBoosting_label,LogisticRegression_prediction_y,LogisticRegression_probability_y,LogisticRegression_label,RandomForest_prediction_y,RandomForest_probability_y,RandomForest_label
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Wanda: Let's make a party!
Gina: Why?
",Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ,"{'Min_10.0% Prob': 12.054821968078613, 'Min_20.0% Prob': 9.505783319473267, 'Min_30.0% Prob': 8.261820210350884, 'Min_40.0% Prob': 7.443017204602559, 'Min_50.0% Prob': 6.781119108200073}",0.6668508052825928,"{'rouge1': Score(precision=0.19230769230769232, recall=0.5555555555555556, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.04, recall=0.125, fmeasure=0.06060606060606061), 'rougeL': Score(precision=0.15384615384615385, recall=0.4444444444444444, fmeasure=0.2285714285714286)}",109,0.0,0.3246924354895693,Clean,1.0,0.794837775099732,Contaminated,0.0,0.4200134199950376,Clean,0.0,0.3246924354895693,Not Contaminated,1.0,0.794837775099732,Likely Contaminated,0.0,0.42001341999503766,Not Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Martin: I won two cinema tickets!
Aggie: It's cool,",Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,"{'Min_10.0% Prob': 15.158478418986002, 'Min_20.0% Prob': 12.57964595158895, 'Min_30.0% Prob': 10.571047676934135, 'Min_40.0% Prob': 9.212169170379639, 'Min_50.0% Prob': 8.245149898529053}",0.6214852333068848,"{'rouge1': Score(precision=0.18518518518518517, recall=0.45454545454545453, fmeasure=0.2631578947368421), 'rouge2': Score(precision=0.038461538461538464, recall=0.1, fmeasure=0.05555555555555555), 'rougeL': Score(precision=0.18518518518518517, recall=0.45454545454545453, fmeasure=0.2631578947368421)}",97,1.0,0.5285632402615053,Contaminated,1.0,0.8792897049934,Contaminated,1.0,0.5418986936266349,Contaminated,1.0,0.5285632402615053,Likely Contaminated,1.0,0.8792897049934,Likely Contaminated,1.0,0.5418986936266349,Likely Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Charlee: I'm in class. Theatre in Portuguese is a performance at the",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,"{'Min_10.0% Prob': 15.038866519927979, 'Min_20.0% Prob': 12.687774658203125, 'Min_30.0% Prob': 11.010075688362122, 'Min_40.0% Prob': 9.554981621828945, 'Min_50.0% Prob': 8.554736375808716}",0.7561614513397217,"{'rouge1': Score(precision=0.20833333333333334, recall=0.35714285714285715, fmeasure=0.2631578947368421), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.2857142857142857, fmeasure=0.2105263157894737)}",110,0.0,0.4370009786052322,Clean,1.0,0.6503010151741786,Contaminated,0.0,0.3974295855288502,Clean,0.0,0.4370009786052322,Not Contaminated,1.0,0.6503010151741786,Likely Contaminated,0.0,0.39742958552885027,Not Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Mary decided to rent a car, which made the journey much faster.","Ella rented a car, this makes things much faster for her and Tom. ","{'Min_10.0% Prob': 17.409025192260742, 'Min_20.0% Prob': 12.715152104695639, 'Min_30.0% Prob': 11.572379112243652, 'Min_40.0% Prob': 9.46290914217631, 'Min_50.0% Prob': 8.140623569488525}",0.6902327537536621,"{'rouge1': Score(precision=0.38461538461538464, recall=0.38461538461538464, fmeasure=0.38461538461538464), 'rouge2': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rougeL': Score(precision=0.38461538461538464, recall=0.38461538461538464, fmeasure=0.38461538461538464)}",55,1.0,0.6351377480911711,Contaminated,1.0,0.7305593612880543,Contaminated,0.0,0.3531563678756047,Clean,1.0,0.6351377480911711,Likely Contaminated,1.0,0.7305593612880543,Likely Contaminated,0.0,0.3531563678756047,Not Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Luke: Are you still looking for someone to join Netflix Family?
Paul:",Paul is going to share his Netflix account with Luke. In exchange Luke is going to contribute to the subscription. Paul will send Luke his bank details. Paul is on vacation with his girlfriend till tomorrow.,"{'Min_10.0% Prob': 11.746082305908203, 'Min_20.0% Prob': 9.439483097621373, 'Min_30.0% Prob': 8.154413049871271, 'Min_40.0% Prob': 7.234294446309407, 'Min_50.0% Prob': 6.488565118689286}",0.6666433811187744,"{'rouge1': Score(precision=0.1111111111111111, recall=0.3076923076923077, fmeasure=0.163265306122449), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.23076923076923078, fmeasure=0.12244897959183675)}",164,1.0,0.5825520262759672,Contaminated,1.0,0.6026094358610837,Contaminated,1.0,0.5120430896107049,Contaminated,1.0,0.5825520262759672,Likely Contaminated,1.0,0.6026094358610837,Likely Contaminated,1.0,0.5120430896107049,Likely Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Greg: Hi, honey. I need to stay after hours.
Bets","Greg and Betsy have a lot of work today, so they cannot pick up Johnny from the kindergarten. However, it's Greg's turn to do it. Greg will try to find a solution.","{'Min_10.0% Prob': 9.045178413391113, 'Min_20.0% Prob': 7.7173362374305725, 'Min_30.0% Prob': 6.860544999440511, 'Min_40.0% Prob': 6.137475430965424, 'Min_50.0% Prob': 5.570599544048309}",0.3750971555709839,"{'rouge1': Score(precision=0.058823529411764705, recall=0.18181818181818182, fmeasure=0.08888888888888888), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.18181818181818182, fmeasure=0.08888888888888888)}",133,0.0,0.4192524668433807,Clean,1.0,0.9191030472061296,Contaminated,0.0,0.4165202518070167,Clean,0.0,0.41925246684338074,Not Contaminated,1.0,0.9191030472061296,Likely Contaminated,0.0,0.4165202518070167,Not Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Ethan: ""Somethin for Scott""
Toby: ""","Ethan, Toby and Marshall are making fun of Scott.","{'Min_10.0% Prob': 13.106375694274902, 'Min_20.0% Prob': 11.557013034820557, 'Min_30.0% Prob': 10.929605801900228, 'Min_40.0% Prob': 10.099193930625916, 'Min_50.0% Prob': 8.37833301226298}",0.7321593761444092,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666)}",40,1.0,0.641046881274483,Contaminated,1.0,0.7617947432763096,Contaminated,1.0,0.580740580178198,Contaminated,1.0,0.641046881274483,Likely Contaminated,1.0,0.7617947432763096,Likely Contaminated,1.0,0.580740580178198,Likely Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Igor: It's pretty irresponsible to give that much work to someone on their",Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ,"{'Min_10.0% Prob': 12.655483563741049, 'Min_20.0% Prob': 10.239750385284424, 'Min_30.0% Prob': 8.527242448594835, 'Min_40.0% Prob': 7.479396820068359, 'Min_50.0% Prob': 6.737599245707194}",0.571962833404541,"{'rouge1': Score(precision=0.16, recall=0.26666666666666666, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.12, recall=0.2, fmeasure=0.15)}",94,0.0,0.3884524892735547,Clean,1.0,0.8625474818528294,Contaminated,0.0,0.4715509670068495,Clean,0.0,0.3884524892735547,Not Contaminated,1.0,0.8625474818528294,Likely Contaminated,0.0,0.4715509670068495,Not Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Clara: Hi, what you up to?
Neela: Not much",Clara is rewatching Dear White People and strongly recommends it to Neela.,"{'Min_10.0% Prob': 15.517111778259277, 'Min_20.0% Prob': 13.258601824442545, 'Min_30.0% Prob': 12.502904891967773, 'Min_40.0% Prob': 11.25741449991862, 'Min_50.0% Prob': 10.376625605991908}",0.6245595812797546,"{'rouge1': Score(precision=0.25, recall=0.3, fmeasure=0.2727272727272727), 'rouge2': Score(precision=0.09090909090909091, recall=0.1111111111111111, fmeasure=0.09999999999999999), 'rougeL': Score(precision=0.25, recall=0.3, fmeasure=0.2727272727272727)}",56,1.0,0.6803301143205993,Contaminated,1.0,0.7916424836270471,Contaminated,1.0,0.5360696952944579,Contaminated,1.0,0.6803301143205993,Likely Contaminated,1.0,0.7916424836270471,Likely Contaminated,1.0,0.5360696952944579,Likely Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Ernest: Hey Mike, did you park your car on our street?
",Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ,"{'Min_10.0% Prob': 13.803027629852295, 'Min_20.0% Prob': 10.704747200012207, 'Min_30.0% Prob': 9.356127917766571, 'Min_40.0% Prob': 8.436829090118408, 'Min_50.0% Prob': 7.775509561811175}",0.6469589471817017,"{'rouge1': Score(precision=0.125, recall=0.25, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.16666666666666666, fmeasure=0.1111111111111111)}",95,0.0,0.4348431407675722,Clean,1.0,0.6974283365106843,Contaminated,0.0,0.434257355799629,Clean,0.0,0.43484314076757224,Not Contaminated,1.0,0.6974283365106843,Likely Contaminated,0.0,0.434257355799629,Not Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,,Beth wants to organize a girls weekend to celebrate her mother's 40th birthday. She also wants to work at Deidre's beauty salon. Deidre offers her a few hours on Saturdays as work experience. They set up for a meeting tomorrow.,"{'Min_10.0% Prob': 11.008388328552247, 'Min_20.0% Prob': 8.806244763461025, 'Min_30.0% Prob': 7.665621340274811, 'Min_40.0% Prob': 6.724741209637035, 'Min_50.0% Prob': 5.961367181369236}",0.0587994344532489,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",224,0.0,0.4872737392560849,Clean,1.0,0.6808054625185389,Contaminated,0.0,0.3388706159037041,Clean,0.0,0.48727373925608497,Not Contaminated,1.0,0.6808054625185389,Likely Contaminated,0.0,0.3388706159037041,Not Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,,Gloria has an exam soon. It lasts 4 hours. Emma sent her a link to a website with some texts from previous years so that she can prepare for the exam better.,"{'Min_10.0% Prob': 11.83367125193278, 'Min_20.0% Prob': 9.657513550349645, 'Min_30.0% Prob': 8.20159842751243, 'Min_40.0% Prob': 7.469531263623919, 'Min_50.0% Prob': 6.643989562988281}",0.0183147527277469,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",154,0.0,0.3727554258663689,Clean,1.0,0.6965437151481785,Contaminated,0.0,0.3583909781094377,Clean,0.0,0.37275542586636895,Not Contaminated,1.0,0.6965437151481785,Likely Contaminated,0.0,0.3583909781094377,Not Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Adam: Have you talked to May?
Karen: Yes, yesterday,",Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ,"{'Min_10.0% Prob': 9.63438367843628, 'Min_20.0% Prob': 8.26631956100464, 'Min_30.0% Prob': 7.34137099129813, 'Min_40.0% Prob': 6.424488544464111, 'Min_50.0% Prob': 5.881123046080272}",0.5143898129463196,"{'rouge1': Score(precision=0.13043478260869565, recall=0.3, fmeasure=0.18181818181818182), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13043478260869565, recall=0.3, fmeasure=0.18181818181818182)}",104,1.0,0.8782727606607766,Contaminated,1.0,0.8480346032962256,Contaminated,1.0,0.5877651145425069,Contaminated,1.0,0.8782727606607766,Likely Contaminated,1.0,0.8480346032962256,Likely Contaminated,1.0,0.5877651145425069,Likely Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Anne: You were right, he was lying to me.
Irene:",Mark lied to Anne about his age. Mark is 40.,"{'Min_10.0% Prob': 11.35676383972168, 'Min_20.0% Prob': 10.794043064117432, 'Min_30.0% Prob': 8.949017763137817, 'Min_40.0% Prob': 8.003034400939942, 'Min_50.0% Prob': 6.713632617677961}",0.375773549079895,"{'rouge1': Score(precision=0.3, recall=0.2727272727272727, fmeasure=0.28571428571428564), 'rouge2': Score(precision=0.1111111111111111, recall=0.1, fmeasure=0.10526315789473685), 'rougeL': Score(precision=0.2, recall=0.18181818181818182, fmeasure=0.1904761904761905)}",45,1.0,0.7306514019246633,Contaminated,1.0,0.8268276948034582,Contaminated,1.0,0.5835208353737765,Contaminated,1.0,0.7306514019246633,Likely Contaminated,1.0,0.8268276948034582,Likely Contaminated,1.0,0.5835208353737765,Likely Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Augustine: Guys, remember Wharton's bday next week? He","Next week is Wharton's birthday. Augustine, Darlene, Heather and Walker want to buy him a paper shredder. Walker will make sure if Wharton really wants it. ","{'Min_10.0% Prob': 12.983202616373697, 'Min_20.0% Prob': 11.004972594124931, 'Min_30.0% Prob': 9.980421976609664, 'Min_40.0% Prob': 9.198471205575126, 'Min_50.0% Prob': 8.360502269532946}",0.667635440826416,"{'rouge1': Score(precision=0.18518518518518517, recall=0.5, fmeasure=0.2702702702702703), 'rouge2': Score(precision=0.07692307692307693, recall=0.2222222222222222, fmeasure=0.1142857142857143), 'rougeL': Score(precision=0.07407407407407407, recall=0.2, fmeasure=0.10810810810810811)}",122,1.0,0.5292968355132085,Contaminated,1.0,0.8786571176141511,Contaminated,0.0,0.4559501619596438,Clean,1.0,0.5292968355132085,Likely Contaminated,1.0,0.8786571176141511,Likely Contaminated,0.0,0.4559501619596438,Not Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Ollie: Okay, Kelly! Ur up nxt!
Kelly","Kelly is scared of sculpture garden figures in Finnland, she finds figure's faces morbid. For Ollie it's Nagoro village in Japan, it's creepy. ","{'Min_10.0% Prob': 14.325884819030762, 'Min_20.0% Prob': 12.750503131321498, 'Min_30.0% Prob': 11.552857398986816, 'Min_40.0% Prob': 10.745070389338903, 'Min_50.0% Prob': 9.654937664667765}",0.4663713574409485,"{'rouge1': Score(precision=0.07692307692307693, recall=0.25, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.038461538461538464, recall=0.125, fmeasure=0.058823529411764705)}",121,1.0,0.5513235329953555,Contaminated,1.0,0.725880265731204,Contaminated,0.0,0.4600871213812276,Clean,1.0,0.5513235329953555,Likely Contaminated,1.0,0.725880265731204,Likely Contaminated,0.0,0.46008712138122765,Not Contaminated
HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,Samsum,"assistant
Myah: I can't see the phone number very well.
Selah",Selah called a person that did not pick up.,"{'Min_10.0% Prob': 14.415346145629883, 'Min_20.0% Prob': 12.393592357635498, 'Min_30.0% Prob': 11.242888450622559, 'Min_40.0% Prob': 10.023651123046875, 'Min_50.0% Prob': 9.008500099182129}",0.4078468084335327,"{'rouge1': Score(precision=0.1111111111111111, recall=0.08333333333333333, fmeasure=0.09523809523809525), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.08333333333333333, fmeasure=0.09523809523809525)}",48,0.0,0.4874149972243706,Clean,1.0,0.7884208044390983,Contaminated,0.0,0.2677725010842271,Clean,0.0,0.48741499722437065,Not Contaminated,1.0,0.7884208044390983,Likely Contaminated,0.0,0.2677725010842271,Not Contaminated
