Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,# Problem:Write a Python function that takes a list of integers and returns the sum of all even,Wanda wants to throw a party. She asks Gina to borrow her father's car and go do groceries together. They set the date for Friday. ,"{'Min_10.0% Prob': 13.2265625, 'Min_20.0% Prob': 11.571875, 'Min_30.0% Prob': 10.650390625, 'Min_40.0% Prob': 10.080255681818182, 'Min_50.0% Prob': 9.140904017857142}",0.1433243751525879,"{'rouge1': Score(precision=0.11538461538461539, recall=0.16666666666666666, fmeasure=0.13636363636363638), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11538461538461539, recall=0.16666666666666666, fmeasure=0.13636363636363638)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,,Martin wrote a short review and won 2 cinema tickets on FB. Martin wants Aggie to go with him this week for the new film with Redford.,"{'Min_10.0% Prob': 13.856770833333334, 'Min_20.0% Prob': 11.608072916666666, 'Min_30.0% Prob': 10.057725694444445, 'Min_40.0% Prob': 8.931640625, 'Min_50.0% Prob': 8.05}",0.13354121148586273,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"# Q: What is the main subject of the conversation between Charlee and Curtis?
(A) Char",Charlee is attending Portuguese theater as a subject at university. He and other students are preparing a play by Mrożek translated into Portuguese.,"{'Min_10.0% Prob': 14.95703125, 'Min_20.0% Prob': 11.03828125, 'Min_30.0% Prob': 9.4169921875, 'Min_40.0% Prob': 8.297940340909092, 'Min_50.0% Prob': 7.520089285714286}",0.3413490653038025,"{'rouge1': Score(precision=0.20833333333333334, recall=0.3333333333333333, fmeasure=0.25641025641025644), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.26666666666666666, fmeasure=0.2051282051282051)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"
You are a sophisticated chatbot designed to assist users with their travel plans, focusing on providing detailed information","Ella rented a car, this makes things much faster for her and Tom. ","{'Min_10.0% Prob': 12.21875, 'Min_20.0% Prob': 10.622395833333334, 'Min_30.0% Prob': 9.763671875, 'Min_40.0% Prob': 8.5, 'Min_50.0% Prob': 8.081473214285714}",0.07376935333013535,"{'rouge1': Score(precision=0.07692307692307693, recall=0.05555555555555555, fmeasure=0.06451612903225808), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.05555555555555555, fmeasure=0.06451612903225808)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,,Paul is going to share his Netflix account with Luke. In exchange Luke is going to contribute to the subscription. Paul will send Luke his bank details. Paul is on vacation with his girlfriend till tomorrow.,"{'Min_10.0% Prob': 16.796875, 'Min_20.0% Prob': 14.167410714285714, 'Min_30.0% Prob': 12.713068181818182, 'Min_40.0% Prob': 11.136979166666666, 'Min_50.0% Prob': 9.844777960526315}",0.15531320869922638,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,# Problem:What is the value of $\left\lceil\sqrt{2}\right\r,"Greg and Betsy have a lot of work today, so they cannot pick up Johnny from the kindergarten. However, it's Greg's turn to do it. Greg will try to find a solution.","{'Min_10.0% Prob': 15.002604166666666, 'Min_20.0% Prob': 12.770089285714286, 'Min_30.0% Prob': 11.692471590909092, 'Min_40.0% Prob': 10.769270833333334, 'Min_50.0% Prob': 9.7578125}",0.09193326532840729,"{'rouge1': Score(precision=0.058823529411764705, recall=0.16666666666666666, fmeasure=0.08695652173913045), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.029411764705882353, recall=0.08333333333333333, fmeasure=0.04347826086956522)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"#!/usr/bin/env bash

# Copyright 2017 Google Inc.
#
# Licensed under the Apache","Ethan, Toby and Marshall are making fun of Scott.","{'Min_10.0% Prob': 11.5078125, 'Min_20.0% Prob': 9.712890625, 'Min_30.0% Prob': 9.104166666666666, 'Min_40.0% Prob': 8.759765625, 'Min_50.0% Prob': 8.2078125}",0.053950969129800797,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,,Igor has a lot of work on his notice period and he feels demotivated. John thinks he should do what he has to do nevertheless. ,"{'Min_10.0% Prob': 15.125, 'Min_20.0% Prob': 12.360677083333334, 'Min_30.0% Prob': 10.518229166666666, 'Min_40.0% Prob': 9.171549479166666, 'Min_50.0% Prob': 8.155859375}",0.19504648447036743,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"import { Component, OnInit, ViewChild, ElementRef, AfterViewInit, ChangeDetectorRef",Clara is rewatching Dear White People and strongly recommends it to Neela.,"{'Min_10.0% Prob': 24.09375, 'Min_20.0% Prob': 16.502604166666668, 'Min_30.0% Prob': 14.666015625, 'Min_40.0% Prob': 12.164713541666666, 'Min_50.0% Prob': 10.28466796875}",0.004503987263888121,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,,Mike took his car into garage today. Ernest is relieved as someone had just crashed into a red Honda which looks like Mike's. ,"{'Min_10.0% Prob': 15.6796875, 'Min_20.0% Prob': 12.1703125, 'Min_30.0% Prob': 10.716517857142858, 'Min_40.0% Prob': 9.4546875, 'Min_50.0% Prob': 8.56219951923077}",0.21667394042015076,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,# Problem:What is the value of $\left\lceil\sqrt{2}\right\r,Beth wants to organize a girls weekend to celebrate her mother's 40th birthday. She also wants to work at Deidre's beauty salon. Deidre offers her a few hours on Saturdays as work experience. They set up for a meeting tomorrow.,"{'Min_10.0% Prob': 11.6796875, 'Min_20.0% Prob': 9.83203125, 'Min_30.0% Prob': 8.625260416666666, 'Min_40.0% Prob': 7.7314453125, 'Min_50.0% Prob': 7.052421875}",0.08739477396011353,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,# The following is a sample of a conversation between a human and an AI model. The human is,Gloria has an exam soon. It lasts 4 hours. Emma sent her a link to a website with some texts from previous years so that she can prepare for the exam better.,"{'Min_10.0% Prob': 11.138020833333334, 'Min_20.0% Prob': 9.765625, 'Min_30.0% Prob': 8.718359375, 'Min_40.0% Prob': 7.681919642857143, 'Min_50.0% Prob': 6.859483506944445}",0.15713177621364594,"{'rouge1': Score(precision=0.125, recall=0.2222222222222222, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09375, recall=0.16666666666666666, fmeasure=0.12000000000000002)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,,Adam and Karen are worried that May suffers from depression. Karen will call her friend who is a psychologist and ask for advice. ,"{'Min_10.0% Prob': 12.33984375, 'Min_20.0% Prob': 9.90234375, 'Min_30.0% Prob': 8.669642857142858, 'Min_40.0% Prob': 7.3251953125, 'Min_50.0% Prob': 6.604329427083333}",0.02733292244374752,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"# Q: What is the main topic of the conversation between Anne, Irene, and Jane?
(A",Mark lied to Anne about his age. Mark is 40.,"{'Min_10.0% Prob': 10.8671875, 'Min_20.0% Prob': 8.8046875, 'Min_30.0% Prob': 7.865885416666667, 'Min_40.0% Prob': 6.8583984375, 'Min_50.0% Prob': 5.584635416666667}",0.21754522621631622,"{'rouge1': Score(precision=0.2, recall=0.13333333333333333, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.06666666666666667, fmeasure=0.08)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,,"Next week is Wharton's birthday. Augustine, Darlene, Heather and Walker want to buy him a paper shredder. Walker will make sure if Wharton really wants it. ","{'Min_10.0% Prob': 15.041666666666666, 'Min_20.0% Prob': 11.733258928571429, 'Min_30.0% Prob': 10.040482954545455, 'Min_40.0% Prob': 9.139508928571429, 'Min_50.0% Prob': 8.052734375}",0.047422144562006,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"# The following is an excerpt from a longer article. Click here to read the full article.

The","Kelly is scared of sculpture garden figures in Finnland, she finds figure's faces morbid. For Ollie it's Nagoro village in Japan, it's creepy. ","{'Min_10.0% Prob': 16.515625, 'Min_20.0% Prob': 13.98828125, 'Min_30.0% Prob': 11.980902777777779, 'Min_40.0% Prob': 10.665364583333334, 'Min_50.0% Prob': 9.3349609375}",0.07842656224966049,"{'rouge1': Score(precision=0.038461538461538464, recall=0.058823529411764705, fmeasure=0.04651162790697675), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.038461538461538464, recall=0.058823529411764705, fmeasure=0.04651162790697675)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"sample text: ""The following is a list of the top 10 most popular songs of 202",Selah called a person that did not pick up.,"{'Min_10.0% Prob': 15.0390625, 'Min_20.0% Prob': 13.8046875, 'Min_30.0% Prob': 11.705729166666666, 'Min_40.0% Prob': 10.291015625, 'Min_50.0% Prob': 9.37890625}",-0.04593802988529205,"{'rouge1': Score(precision=0.1111111111111111, recall=0.0625, fmeasure=0.08), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.0625, fmeasure=0.08)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"title: ""The Importance of a Healthy Diet""
date: ""2023-04-01""
",Bella and Eric dismissed a request of a client. Their boss appreciated the decision. He brings in new clients.,"{'Min_10.0% Prob': 13.1953125, 'Min_20.0% Prob': 11.359375, 'Min_30.0% Prob': 10.107421875, 'Min_40.0% Prob': 8.96142578125, 'Min_50.0% Prob': 7.9939453125}",-0.04571038857102394,"{'rouge1': Score(precision=0.15789473684210525, recall=0.2727272727272727, fmeasure=0.19999999999999998), 'rouge2': Score(precision=0.05555555555555555, recall=0.1, fmeasure=0.07142857142857142), 'rougeL': Score(precision=0.10526315789473684, recall=0.18181818181818182, fmeasure=0.13333333333333333)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,,Emma is about to take a nap in the back of the bus to New York. Ben and Emma will be there around 4.30 pm. Ben will wake Emma up 15 minutes prior to their arrival.,"{'Min_10.0% Prob': 8.1806640625, 'Min_20.0% Prob': 6.86865234375, 'Min_30.0% Prob': 6.11669921875, 'Min_40.0% Prob': 5.36962890625, 'Min_50.0% Prob': 4.712518601190476}",0.02257014997303486,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,# Problem:The following query requires an answer that incorporates information from multiple files. To answer the question,"Jesse, Melvin, Lee and Maxine are going to take part in the Christmas charity action of the foundation called Refuge, which helps women and children who escape from abuse.","{'Min_10.0% Prob': 11.3515625, 'Min_20.0% Prob': 10.133928571428571, 'Min_30.0% Prob': 8.934765625, 'Min_40.0% Prob': 7.771484375, 'Min_50.0% Prob': 7.201286764705882}",0.01432920340448618,"{'rouge1': Score(precision=0.13793103448275862, recall=0.23529411764705882, fmeasure=0.17391304347826086), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06896551724137931, recall=0.11764705882352941, fmeasure=0.08695652173913043)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"
You are a sophisticated chatbot designed to assist users with their travel plans, focusing on providing comprehensive information",Mary ran out of money. Carter is going to lend her some in an hour.,"{'Min_10.0% Prob': 16.125, 'Min_20.0% Prob': 13.203125, 'Min_30.0% Prob': 11.97265625, 'Min_40.0% Prob': 9.8984375, 'Min_50.0% Prob': 8.63232421875}",-0.1086166724562645,"{'rouge1': Score(precision=0.06666666666666667, recall=0.05555555555555555, fmeasure=0.0606060606060606), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.05555555555555555, fmeasure=0.0606060606060606)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,,"Paula helped Charlotte with correct pronunciation of ""Natal lily"".","{'Min_10.0% Prob': 20.859375, 'Min_20.0% Prob': 18.359375, 'Min_30.0% Prob': 17.479166666666668, 'Min_40.0% Prob': 16.0546875, 'Min_50.0% Prob': 14.7171875}",0.025343699380755424,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,,Jack and May will drink cocktails later.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 14.0, 'Min_30.0% Prob': 12.8828125, 'Min_40.0% Prob': 12.8828125, 'Min_50.0% Prob': 12.166666666666666}",0.08636315166950226,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,# Problem:Write a Python function that takes a list of integers and returns the sum of all even,Margaret is suffering from a terrible headache and wants Jack to buy her some painkillers. ,"{'Min_10.0% Prob': 12.359375, 'Min_20.0% Prob': 10.578125, 'Min_30.0% Prob': 7.92109375, 'Min_40.0% Prob': 6.652622767857143, 'Min_50.0% Prob': 5.689453125}",0.007421629969030619,"{'rouge1': Score(precision=0.13333333333333333, recall=0.1111111111111111, fmeasure=0.1212121212121212), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13333333333333333, recall=0.1111111111111111, fmeasure=0.1212121212121212)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"# Q: What is the main purpose of the code provided in the article?
A: To demonstrate",Serge is on his way to pick up the film equipment for the shooting tonight. Andrei and Serge are late with a large payment to the company. Serge and Andrei will try to use the credit card to pay the company.,"{'Min_10.0% Prob': 10.3125, 'Min_20.0% Prob': 8.954427083333334, 'Min_30.0% Prob': 8.064002403846153, 'Min_40.0% Prob': 7.220486111111111, 'Min_50.0% Prob': 6.413043478260869}",0.1480153352022171,"{'rouge1': Score(precision=0.14634146341463414, recall=0.375, fmeasure=0.21052631578947364), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.12195121951219512, recall=0.3125, fmeasure=0.17543859649122806)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,# Problem:What is the most effective way to learn a new language? I am currently trying to,Martina advises against getting a hamster. ,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 12.203125, 'Min_30.0% Prob': 10.625, 'Min_40.0% Prob': 9.1484375, 'Min_50.0% Prob': 8.24609375}",0.004988109692931175,"{'rouge1': Score(precision=0.16666666666666666, recall=0.058823529411764705, fmeasure=0.08695652173913045), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.058823529411764705, fmeasure=0.08695652173913045)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"# Q: What is the main subject of the conversation between Daniel and Mary?
A: The main",Mary has played DA Inquisition. Lucas has played DA II. Daniel started playing DA Inquisition.,"{'Min_10.0% Prob': 21.75, 'Min_20.0% Prob': 16.268229166666668, 'Min_30.0% Prob': 13.09375, 'Min_40.0% Prob': 11.436941964285714, 'Min_50.0% Prob': 10.104600694444445}",0.5004425644874573,"{'rouge1': Score(precision=0.13333333333333333, recall=0.125, fmeasure=0.12903225806451615), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.0625, fmeasure=0.06451612903225808)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,"# The following is a sample of a conversation between a human and an AI assistant.
  User:",Judy thinks she's always attracted to bad guys.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 10.7265625, 'Min_30.0% Prob': 9.75390625, 'Min_40.0% Prob': 9.265625, 'Min_50.0% Prob': 8.73046875}",-0.006999925244599581,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,# Message:Generate a short summary for the given document. The following is a transcript of a podcast,Riley and James watch Chloe on tv undergoing a metamorphosis.,"{'Min_10.0% Prob': 12.2421875, 'Min_20.0% Prob': 11.9140625, 'Min_30.0% Prob': 11.1328125, 'Min_40.0% Prob': 10.4015625, 'Min_50.0% Prob': 10.052083333333334}",0.04107792302966118,"{'rouge1': Score(precision=0.1, recall=0.058823529411764705, fmeasure=0.07407407407407408), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.058823529411764705, fmeasure=0.07407407407407408)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,# The following is a sample of a conversation between a human and an AI assistant in a test trial,Tina will catch the evening flight back home. Ala is on her way to the meeting. She will let Tina know how it went.,"{'Min_10.0% Prob': 12.02734375, 'Min_20.0% Prob': 9.63671875, 'Min_30.0% Prob': 8.0859375, 'Min_40.0% Prob': 7.37265625, 'Min_50.0% Prob': 6.454477163461538}",0.18889188766479492,"{'rouge1': Score(precision=0.08333333333333333, recall=0.10526315789473684, fmeasure=0.0930232558139535), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.10526315789473684, fmeasure=0.0930232558139535)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,,"Sebastian is very happy with his life, and shares this happiness with Kevin.","{'Min_10.0% Prob': 12.84375, 'Min_20.0% Prob': 9.524739583333334, 'Min_30.0% Prob': 8.912109375, 'Min_40.0% Prob': 7.752604166666667, 'Min_50.0% Prob': 7.036551339285714}",0.13905896246433258,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
microsoft/Phi-4-mini-instruct,Summarize the following text: ,Samsum,# Message:The following query requires an answer that is derived from the context given. It is imperative,Son is coming to see his parents' this weekend.,"{'Min_10.0% Prob': 15.0, 'Min_20.0% Prob': 12.28125, 'Min_30.0% Prob': 10.704427083333334, 'Min_40.0% Prob': 9.296875, 'Min_50.0% Prob': 8.3359375}",-0.051984742283821106,"{'rouge1': Score(precision=0.1111111111111111, recall=0.058823529411764705, fmeasure=0.07692307692307691), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.058823529411764705, fmeasure=0.07692307692307691)}"
