,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
10,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Camden Council councillor Jonny Bucknell, 58, was","Labour rival alerted colleagues after spotting councillor tucking into roast .
It is not the first time Jonny Bucknell, 58, has demonstrated odd behaviour .
In 2013 he slept in his car to make a point while attending Tory conference .
Mr Bucknell said he will campaign for rule change about eating at meetings .",0.502276599407196,0.0784313725490196,0.5,0.13559322033898305,0.04,0.2857142857142857,0.07017543859649124,0.0784313725490196,0.5,0.13559322033898305,10.586302621023995,8.92630443572998,7.9031971151178535,7.001557270685832,6.17695741276992
11,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Dan Klice, a 57-year-old track meet judge,","Dan Klice, 57, was hit by soaring projectile 'after a gust of wind'
Tried to dodge it, but fell, leaving his heel exposed when javelin struck .
He was judging a contest at Ramapo College, Mahwah, New Jersey .",0.35015398263931274,0.13513513513513514,0.5,0.21276595744680854,0.027777777777777776,0.1111111111111111,0.04444444444444444,0.10810810810810811,0.4,0.1702127659574468,12.72748851776123,10.908079494129527,9.287275314331055,8.111311788144318,7.1164062680869264
12,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Nico Rosberg, the German driver, has accused his Mercedes team of","Nico Rosberg was the last driver out of the pit-lane and was forced to turn in a quicker out-lap than he would have liked ahead of his final shot at pole .
The German narrowly missed out  to his team-mate Lewis Hamilton .
Rosberg was just 0.042secs slower than his Mercedes rival .
Rosberg also said: 'Oh, come on, guys', over the team radio after he was informed he'd missed out on pole for tomorrow's Chinese Grand Prix .",0.4984147548675537,0.1111111111111111,0.75,0.19354838709677416,0.0375,0.2727272727272727,0.06593406593406594,0.08641975308641975,0.5833333333333334,0.15053763440860213,8.847339673475785,7.662670222195712,6.765809189189564,6.051052212715149,5.48592305616899
13,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Louis van Gaal, Manchester United's manager, criticized his team's performance against","Manchester United lost 3-0 by Everton at Goodison Park on Sunday .
Louis van Gaal said United's motivation did not match Everton's .
The United boss could tell the attitude was not right in the warm-up .",0.5773271918296814,0.18421052631578946,0.5,0.2692307692307692,0.10810810810810811,0.3076923076923077,0.16,0.15789473684210525,0.42857142857142855,0.23076923076923078,10.436521339416505,8.814588928222657,7.469182163476944,6.651677642549787,5.871247379868119
14,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
The Duchess of Cambridge, Kate, and Prince William are preparing for their first","William and Kate are turning Anmer Hall into a secluded fortress home .
Couple want informal, away-from-the-cameras upbringing for their children .
Anmer is set to become their principal residence over the next few years .
Royal aides confirmed the Cambridges will head to Anmer after the birth .",0.4413866102695465,0.16666666666666666,0.5714285714285714,0.25806451612903225,0.02127659574468085,0.07692307692307693,0.03333333333333333,0.08333333333333333,0.2857142857142857,0.12903225806451613,11.53422180811564,9.376140227684608,8.141533684730529,7.221861168190285,6.429651793311624
15,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Glenna Kohl, a 26-year-old woman from Barn","Glenna Kohl was a Rhode Island college student in 2005 when she was diagnosed with stage III melanoma .
Kohl had been a devotee to both indoor and outdoor tanning since she was a high school student and life guard in Massachusetts .
Three years after her shocking diagnosis, Kohl died. Now her family is on a mission to educate young people about the dangers of tanning .",0.6217328310012817,0.06153846153846154,0.4,0.10666666666666667,0.015625,0.1111111111111111,0.0273972602739726,0.06153846153846154,0.4,0.10666666666666667,9.741176843643188,8.003345996141434,6.829635381698608,5.9364625588059425,5.229685658216477
16,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Ander Herrera, a 25-year-old Manchester United","Ander Herrera has scored seven goals since joining Manchester United .
Some have compared the Spaniard to United legend Paul Scholes .
But the former Athletic Bilbao midfielder says Scholes is a 'one off'
Herrera reveals that his favourite United goal came against Yeovil .",0.6270226836204529,0.11904761904761904,0.5555555555555556,0.196078431372549,0.04878048780487805,0.25,0.0816326530612245,0.09523809523809523,0.4444444444444444,0.1568627450980392,9.650747378667196,7.8671616315841675,6.714675075129459,6.007066974639892,5.376611195504665
17,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
The Research Vessel Flip, a 355-foot scientific platform,","The RV FLIP looks like it might be an April Fool, but it as been working hard for more than 50 years .
The 355-foot vessel can flip 90 degrees in 20 minutes allowing researchers a unique opportunity to study the ocean .
The vessel does not have its own form or propulsion and relies on tugs to tow it to the area of study .
The RV FLIP was commissioned in 1962 and can sit still in heavy seas with more than 300 feet beneath the waves .",0.5825480818748474,0.08139534883720931,0.7,0.14583333333333334,0.011764705882352941,0.1111111111111111,0.02127659574468085,0.046511627906976744,0.4,0.08333333333333333,9.297264966097744,7.612710649316961,6.349258352728451,5.481990162531535,4.796063611381932
18,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Anarda De La Caridad Perez Friman, 37,","Spanish woman allegedly stabbed British partner and two children .
The family were found dead in a flat in Gibraltar earlier this week .
Anarda De La Caridad Perez Friman 'suffered from post-natal depression'
British man identified as John Joseph Shannon, 31, from Liverpool .",0.28528425097465515,0.13953488372093023,0.75,0.2352941176470588,0.11904761904761904,0.7142857142857143,0.2040816326530612,0.13953488372093023,0.75,0.2352941176470588,11.449142297108969,9.869629144668579,8.690591017405191,7.7566790382067365,6.833910688277213
19,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
DelRea Good, a 52-year-old nurse from Port","DelRea Good of Portage, Indiana was charged with resisting arrest after she drove to a 'safe and well-lit area' before pulling over .
Porter County Sheriff's Department Patrolman William Marshall arrested Good because she was 'uncooperative'
Marshall allegedly also accused her of having a controlled substance that turned out to be Advil .",0.2722475528717041,0.05660377358490566,0.3,0.09523809523809525,0.019230769230769232,0.1111111111111111,0.03278688524590165,0.05660377358490566,0.3,0.09523809523809525,10.542678833007812,9.146969897406441,8.201801754179455,7.546507937567575,6.893878817558289
20,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
NASA's Nasa has unveiled a modular robotic vehicle called the Modular Robotic","Modular Robotic Vehicle developed at NASA's Johnson Space Center .
Each wheel can be controlled independently and turn 180 degrees .
Shows off the technologies that could let man move across other planets .
Could also be used to improve self driving cars on Earth .",0.6970099806785583,0.13953488372093023,0.42857142857142855,0.2105263157894737,0.07142857142857142,0.23076923076923078,0.10909090909090909,0.09302325581395349,0.2857142857142857,0.14035087719298245,9.930896282196045,8.105663906444203,7.093933194875717,6.249360604719683,5.649726081777502
21,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Britt McHenry, a 28-year-old sports reporter for","ESPN sports reporter Britt McHenry suspended for one week from network .
She berated an Advanced Towing employee after her car was towed from a Chinese restaurant in Arlington, Virginia, on April 6 .
Insulted the woman's looks, education and job .
'Lose some weight, baby girl,' McHenry said as she walked away .
McHenry apologized Thursday after security footage surface online .
Said it was 'an intense and stressful' situation .",0.5593726634979248,0.08955223880597014,0.6,0.1558441558441558,0.030303030303030304,0.2222222222222222,0.05333333333333334,0.04477611940298507,0.3,0.0779220779220779,11.245674133300781,9.532304186570016,8.298633641210095,7.2679272798391485,6.498920966167839
22,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Rita Ora, a best-selling singer, actress, and beauty icon","Rita, 24, has designed range for adidas Originals .
Designs are inspired by Asian culture, she tells FEMAIL .
Star says she's excited to see what the future holds for her .",0.4453096389770508,0.03333333333333333,0.09090909090909091,0.04878048780487805,0.0,0.0,0.0,0.03333333333333333,0.09090909090909091,0.04878048780487805,10.35227346420288,9.204261422157288,7.846852669349084,7.019259901607738,6.17248983816667
23,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
The funeral of South Carolina police officer Michael Slager, who killed Walter Scott,","Service for Scott, 50, in Summerville, South Carolina, was attended by hundreds of mourners .
Dr George Hamilton, Chief Apostle of the W.O.R.D Ministries, called officer Michael Slager a 'racist' and a 'disgrace'
Fiery speech was given before a crowd of hundreds of mourners, and over Scott's casket, draped in a U.S. flag .
Distraught mother Judy Scott accompanied her son, who was shot dead last Saturday .
Family were given a police escort on the way to the funeral, by a separate force to the officer who shot Scott .
Congressman Jim Clyburn (D-SC) and Senator Tim Scott (R-SC) attended, as did Charleston County's sheriff .
Slager, a North Charleston police officer, was filmed shooting Scott five times in the back as he ran .
Officer had pulled him over moments before on a routine traffic stop. His death was filmed by an onlooker .
Family said Scott may have run because he owed $18,000 in child support, and that he routinely avoided police .",0.719424307346344,0.0658682634730539,0.7857142857142857,0.12154696132596686,0.030120481927710843,0.38461538461538464,0.0558659217877095,0.041916167664670656,0.5,0.07734806629834254,8.83195141951243,7.517526129881541,6.615850309530894,5.847326440115769,5.210152266422908
24,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Greece has denied it will fail to repay a multi-million-pound","Greece is due to repay £330million loan to the International Monetary Fund .
There were concerns heavily indebted nation would default on payment .
Deputy finance minister Dimitris Mardas claims Greece will meet demand .
It was reported nation didn't have funds to repay debt without agreement .",0.6787012219429016,0.1111111111111111,0.38461538461538464,0.1724137931034483,0.022727272727272728,0.08333333333333333,0.03571428571428572,0.08888888888888889,0.3076923076923077,0.13793103448275862,10.795069376627604,9.176400740941366,7.904471529854669,6.974437495072682,6.23141549428304
25,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A schoolgirl, Deva Joseph, 14, was stranded at a","Deva Joseph hit problems when she couldn't fit handbag inside suitcase .
14-year-old left in floods of tears after flight  to Spain left without her .
Offered to pay for bag to go in hold but was told she needed a credit card .
easyJet said it should have made an exception to policy of accepting cash .",0.5597596764564514,0.08771929824561403,0.5,0.14925373134328357,0.017857142857142856,0.1111111111111111,0.03076923076923077,0.08771929824561403,0.5,0.14925373134328357,10.5117586680821,8.847877400262016,7.978028115772066,7.181045943293078,6.548783679803212
26,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
At first, police in Marana, Arizona, thought Mario Valencia, a","Before he was slammed into by a police car, Mario Valencia fired a rifle with a loosened lock .
He shoplifted the gun and ammo from a Walmart, where a saleswoman who showed him the weapon alerted security .
Walmart says the lock was properly installed but police say it was loose when it was found .",0.5364875793457031,0.07407407407407407,0.36363636363636365,0.12307692307692307,0.018867924528301886,0.1,0.031746031746031744,0.07407407407407407,0.36363636363636365,0.12307692307692307,9.391840253557477,8.067664282662529,7.20294173558553,6.518833909715925,5.920497744424003
27,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Chelsea and Tottenham Hotspur missed out on a joint top","Luke McGee made stoppage time double save for Tottenham Hotspur .
Chelsea keeper Mitchell Beeney nearly handed Spurs lead with error .
Tottenham missed out going level on points with Manchester United .
Spurs now sit third in table behind United and Liverpool .
Defending champions, in eighth, remain three points behind Spurs .",0.49983012676239014,0.14285714285714285,0.6363636363636364,0.23333333333333328,0.041666666666666664,0.2,0.06896551724137931,0.10204081632653061,0.45454545454545453,0.16666666666666669,10.1947648865836,8.615196132659912,7.749926523728804,6.96626680692037,6.357272547644538
28,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
One million men in the UK are now actively choosing to work part-time,","Only 4% more women have chosen to go part-time over the last two years .
There are now 1.02million men in UK who have decided to reduce hours .
Men now make up 10% of parents who care for children or family full-time .",0.710742712020874,0.20454545454545456,0.6,0.30508474576271183,0.06976744186046512,0.21428571428571427,0.10526315789473685,0.11363636363636363,0.3333333333333333,0.16949152542372878,8.289347648620605,6.8539277423511855,6.185434649972355,5.5885693612306016,5.076263386627724
29,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Tom O'Carroll, a leading member of the notorious Paedophile","Tom O’Carroll went to rally in Houses of Parliament on February 25 .
69-year-old former key activist jailed in 1981 for 'corrupting public morals'
PIE was formed in 1974 to campaign for sex with children to be legalised .
His attendance at the meeting is likely to be an embarrassment for group .",0.6470078825950623,0.09433962264150944,0.45454545454545453,0.15625,0.038461538461538464,0.2,0.06451612903225806,0.09433962264150944,0.45454545454545453,0.15625,11.073899507522583,8.976895689964294,7.480311959981918,6.438733018934727,5.689185905456543
30,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Dr. Adam Cobb, a leading Australian military adviser and researcher, has been","Dr Adam Cobb, 45, was arrested in Portsmouth, New Hampshire on Friday .
He allegedly uploaded images of child pornography to  Tumblr website .
The 45-year-old held senior military and government roles in Australia .
He was in the US working as a research professor and director at the prestigious US Naval War College in Rhode Island .
If convicted of the child pornography charges he faces 20 years' jail .",0.5458863973617554,0.10294117647058823,0.5384615384615384,0.17283950617283952,0.029850746268656716,0.16666666666666666,0.05063291139240506,0.08823529411764706,0.46153846153846156,0.14814814814814817,9.419508192274305,7.551422622468737,6.419392364996451,5.641614549689823,4.9374076749967495
31,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Prasanna 'Nick' Arulchelvam, a 34","Prasanna Arulchelvam leapt into van as it sped away but was pushed out .
His head hit the ground with a 'nasty crunch' and he died 11 days later .
A gang tried to steal cigarettes from the victim's van before he gave chase .
All three have now been jailed, including the man who pushed Mr Prasanna .",0.4115859568119049,0.05357142857142857,0.5,0.09677419354838708,0.0,0.0,0.0,0.05357142857142857,0.5,0.09677419354838708,11.239334378923688,8.926004568735758,7.609471217445705,6.724782951416508,6.013089699622912
32,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Izzat Ibrahim al-Douri, a former top deputy to Saddam Hussein","U.S. military doesn't have further information to evaluate the Iraqi media reports .
Al-Douri's body arrives in Baghdad where DNA samples are taken .
Izzat Ibrahim al-Douri was the highest-ranking member of Iraqi President Saddam Hussein's regime to evade capture .",0.6877933740615845,0.15555555555555556,0.5833333333333334,0.2456140350877193,0.09090909090909091,0.36363636363636365,0.14545454545454545,0.13333333333333333,0.5,0.2105263157894737,10.23868923187256,8.44183705069802,7.172448270461139,6.306263788886692,5.5856268323701
33,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Linda and George Hunter, who have lived in Garrick Street, Wavert","Linda and George Hunter became mortgage free around 15 years ago .
But eight years ago, their street became part of a regeneration scheme .
Liverpool city council bought houses and boarded them up for demolition .
Estate agents say couple will now struggle to sell home for more than £1 .",0.4702718257904053,0.10416666666666667,0.4166666666666667,0.16666666666666669,0.06382978723404255,0.2727272727272727,0.10344827586206895,0.10416666666666667,0.4166666666666667,0.16666666666666669,11.338402271270752,9.860742489496866,8.518834484948052,7.520872394243876,6.65645371713946
34,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Stephan Lichtsteiner, a former Lille defender, believes that Eden","Stephan Lichtsteiner played alongside Eden Hazard at Lille in France .
Paul Pogba is another who stars alongside Lichtsteiner at Juventus in Italy .
He has tipped 18-year-old Juve forward Kingsley Coman to be the next star .",0.5738062858581543,0.10810810810810811,0.4,0.1702127659574468,0.027777777777777776,0.1111111111111111,0.04444444444444444,0.08108108108108109,0.3,0.12765957446808512,11.241477648417154,9.225216746330261,7.87456562783983,6.847657859325409,6.054029250144959
35,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Tony Pulis, the manager of West Bromwich Albion, has discussed","Pulis has spoken with his striker about pre-season plans .
Berahino is expected to be involved with England at under 21 Euros .
21-year-old has made no secret of desire to play in Champions League .
Berahino shares same agent as Liverpool winger Raheem Sterling .",0.5564002990722656,0.06666666666666667,0.2727272727272727,0.10714285714285715,0.0,0.0,0.0,0.044444444444444446,0.18181818181818182,0.07142857142857142,9.894988218943277,8.558860705449032,7.6277583837509155,6.834826734330919,6.1797972847433655
36,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A row has erupted over controversial plans to demolish a Grade I listed crescent designed","Developer's plans to build 73 luxury flats has angered residents who live nearby Park Crescent West in London .
They claim that noise and disruption caused by the building work could last five years and will ruin their lives .
The crescent was originally designed by John Nash, who also created Buckingham Palace, in the early 19th century .
Plans to remove the crescent's facade and replace it with something more historically correct and accurate .",0.4642319679260254,0.06756756756756757,0.3125,0.11111111111111112,0.0136986301369863,0.06666666666666667,0.022727272727272728,0.05405405405405406,0.25,0.08888888888888889,8.95717583762275,7.464764038721721,6.483139903457077,5.813036825921801,5.300958368513319
37,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
ISIS claimed to have taken control of the Baiji oil refinery in Iraq","ISIS says it controls several buildings at the Baiji oil refinery .
Iraqi government security officials say Iraqi forces remain in full control .
The refinery, Iraq's largest, has long been a lucrative target for militants .",0.7736217379570007,0.22857142857142856,0.5714285714285714,0.32653061224489793,0.08823529411764706,0.23076923076923078,0.12765957446808512,0.22857142857142856,0.5714285714285714,0.32653061224489793,9.934673547744751,8.616602155897352,7.69668892451695,7.084084510803223,6.3048841331316074
38,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A man arrested by police investigating the disappearance and suspected murder of chef Claudia Lawrence","47-year-old  arrested  on suspicion of perverting the course of justice .
Released from bail conditions almost a year after his arrest last July .
Police say he provided details which have progressed investigation .
Miss Lawrence was reported missing by her father in York in 2009 .",0.4694301187992096,0.17777777777777778,0.5,0.26229508196721313,0.0,0.0,0.0,0.1111111111111111,0.3125,0.1639344262295082,10.349009990692139,8.968392054239908,7.636114835739136,6.602145957946777,5.820406436920166
39,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Manchester United and Liverpool are discussing a £25 million offer for Memphis","Memphis Depay is being targeted by Manchester United and Liverpool .
The Holland international is linked with a £25million move from PSV .
But he has held talks with Paris Saint-Germain over a potential switch .
READ: Depay is like a young Cristiano Ronaldo, says Ronald de Boer .
CLICK HERE for all you need to know on Depay .",0.5387912392616272,0.125,0.5384615384615384,0.20289855072463767,0.05454545454545454,0.25,0.08955223880597014,0.10714285714285714,0.46153846153846156,0.17391304347826086,10.511149644851685,9.043114751577377,7.930029551188151,6.860124431550503,5.942537569999695
40,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A recently released FBI affidavit reveals that a Chinese translator, Xiaoming G","An FBI affidavit from November 2014 that was recently unsealed reveals translator Xiaoming Gao shared information with an alleged Chinese spy .
Gao was paid 'thousands of dollars to provide information on U.S. persons and a U.S. government employee'
She also lived with a State Department employee who had top-secret clearance and who revealed they spoke about work with the woman .
Despite all this she was never prosecuted, and left her position at the Office of Language Services in February 2014 .",0.6696092486381531,0.12048192771084337,0.7692307692307693,0.20833333333333334,0.024390243902439025,0.16666666666666666,0.0425531914893617,0.060240963855421686,0.38461538461538464,0.10416666666666667,9.979825540022416,8.120157013768734,7.135059777428122,6.282995052959608,5.655745627587302
41,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A couple from New Orleans, Gaby Tillero and Greg Ensslen,","Gaby Tillero and Greg Ensslen bought the home after a church claimed they wanted to demolish it and expand their lot .
The home was dismantled and stored for a year before the couple found a lot across New Orleans that would fit the home's dimensions .
Tillero and her husband Ensslen now live in the home with their two sons, six-year-old Santiago and nine-year-old Javier, as well as Tillero's mother, Olga Tillero .
The couple stayed true to the cottage's floor plan, while converting it from a duplex to a single-family home .
They used salvaged and recycled materials to decorate the interior and exterior of the home .",0.574998676776886,0.08849557522123894,0.9090909090909091,0.16129032258064516,0.044642857142857144,0.5,0.0819672131147541,0.061946902654867256,0.6363636363636364,0.11290322580645161,9.493590252740043,8.143376745026687,7.037919554599496,6.029015273883425,5.287777779830827
42,HuggingFaceTB/SmolLM2-360M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Monique Douglas, the mother of a five-year-old girl named Alex","Alexis Douglas was outside a friend's house when a pitbull attacked her .
The five-year-old required 50 stitches after the dog mauled her face .
She is too afraid to go outside her home without her mother or teachers .
The dog's owner put down the pitbull and escaped any convictions .
Edward Powell did not register his dog and the court gave him a $1500 fine .
Monique Douglas, Alexis's mother, is outraged with the verdict handed down on Thursday .",0.43695610761642456,0.09876543209876543,0.6153846153846154,0.1702127659574468,0.0375,0.25,0.06521739130434782,0.06172839506172839,0.38461538461538464,0.10638297872340426,10.441496849060059,8.725152719588507,7.42415115237236,6.4083139951839,5.620157250651607
