,Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,cos_sim_scores,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,Min_10.0%_Prob,Min_20.0%_Prob,Min_30.0%_Prob,Min_40.0%_Prob,Min_50.0%_Prob
10,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A Conservative councillor, Jonny Bucknell, was caught tucking into","Labour rival alerted colleagues after spotting councillor tucking into roast .
It is not the first time Jonny Bucknell, 58, has demonstrated odd behaviour .
In 2013 he slept in his car to make a point while attending Tory conference .
Mr Bucknell said he will campaign for rule change about eating at meetings .",0.6593921780586243,0.11764705882352941,0.6,0.19672131147540983,0.04,0.2222222222222222,0.06779661016949154,0.058823529411764705,0.3,0.09836065573770492,11.795234271458217,9.88775504430135,8.72577166557312,7.754510672887166,6.965467772985759
11,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A 57-year-old track judge was left with a javel","Dan Klice, 57, was hit by soaring projectile 'after a gust of wind'
Tried to dodge it, but fell, leaving his heel exposed when javelin struck .
He was judging a contest at Ramapo College, Mahwah, New Jersey .",0.21844716370105743,0.13513513513513514,0.4166666666666667,0.20408163265306126,0.0,0.0,0.0,0.08108108108108109,0.25,0.12244897959183675,12.805744171142578,10.605596282265402,9.510296513052548,8.407069372094195,7.457114819822641
12,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Nico Rosberg has accused his own Mercedes team of putting him under pressure","Nico Rosberg was the last driver out of the pit-lane and was forced to turn in a quicker out-lap than he would have liked ahead of his final shot at pole .
The German narrowly missed out  to his team-mate Lewis Hamilton .
Rosberg was just 0.042secs slower than his Mercedes rival .
Rosberg also said: 'Oh, come on, guys', over the team radio after he was informed he'd missed out on pole for tomorrow's Chinese Grand Prix .",0.4335659444332123,0.07407407407407407,0.42857142857142855,0.12631578947368421,0.0125,0.07692307692307693,0.021505376344086023,0.06172839506172839,0.35714285714285715,0.10526315789473684,9.76396742734042,8.284185647964478,7.363800742409446,6.661964730782942,6.073254199461504
13,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Louis van Gaal accused Manchester United's players of lacking desire after a 3","Manchester United lost 3-0 by Everton at Goodison Park on Sunday .
Louis van Gaal said United's motivation did not match Everton's .
The United boss could tell the attitude was not right in the warm-up .",0.5331438779830933,0.18421052631578946,0.4666666666666667,0.26415094339622636,0.10810810810810811,0.2857142857142857,0.1568627450980392,0.13157894736842105,0.3333333333333333,0.18867924528301885,10.526847457885742,9.009944772720337,7.792703419923782,7.079413391294933,6.321146461698744
14,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
The Duchess of Cambridge, Prince William, and Kate, along with their new","William and Kate are turning Anmer Hall into a secluded fortress home .
Couple want informal, away-from-the-cameras upbringing for their children .
Anmer is set to become their principal residence over the next few years .
Royal aides confirmed the Cambridges will head to Anmer after the birth .",0.4778379499912262,0.125,0.46153846153846156,0.19672131147540983,0.0425531914893617,0.16666666666666666,0.06779661016949153,0.08333333333333333,0.3076923076923077,0.13114754098360656,11.181455771128336,9.597005330599272,8.64409384727478,7.817584726545546,7.058262481408961
15,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A Massachusetts woman, Glenna Kohl, died from melanoma after a painful cancer","Glenna Kohl was a Rhode Island college student in 2005 when she was diagnosed with stage III melanoma .
Kohl had been a devotee to both indoor and outdoor tanning since she was a high school student and life guard in Massachusetts .
Three years after her shocking diagnosis, Kohl died. Now her family is on a mission to educate young people about the dangers of tanning .",0.8008973002433777,0.12307692307692308,0.6153846153846154,0.20512820512820515,0.03125,0.16666666666666666,0.05263157894736842,0.07692307692307693,0.38461538461538464,0.1282051282051282,10.45108675956726,8.605743765830994,7.373022576173146,6.338303431868553,5.558802533149719
16,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Ander Herrera has shunned comparisons with Paul Scholes, stating that","Ander Herrera has scored seven goals since joining Manchester United .
Some have compared the Spaniard to United legend Paul Scholes .
But the former Athletic Bilbao midfielder says Scholes is a 'one off'
Herrera reveals that his favourite United goal came against Yeovil .",0.5915688276290894,0.14285714285714285,0.5454545454545454,0.22641509433962262,0.07317073170731707,0.3,0.11764705882352941,0.14285714285714285,0.5454545454545454,0.22641509433962262,10.369052728017172,8.777930895487467,7.584668008904708,6.889494190216064,6.207674533128738
17,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
The Research Vessel Flip, a 355-foot scientific platform,","The RV FLIP looks like it might be an April Fool, but it as been working hard for more than 50 years .
The 355-foot vessel can flip 90 degrees in 20 minutes allowing researchers a unique opportunity to study the ocean .
The vessel does not have its own form or propulsion and relies on tugs to tow it to the area of study .
The RV FLIP was commissioned in 1962 and can sit still in heavy seas with more than 300 feet beneath the waves .",0.5825480818748474,0.08139534883720931,0.7,0.14583333333333334,0.011764705882352941,0.1111111111111111,0.02127659574468085,0.046511627906976744,0.4,0.08333333333333333,9.869939413937656,8.113401954824274,6.823317135081572,5.963437228732639,5.238260800378365
18,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A Spanish woman, Anarda De La Caridad Perez Friman,","Spanish woman allegedly stabbed British partner and two children .
The family were found dead in a flat in Gibraltar earlier this week .
Anarda De La Caridad Perez Friman 'suffered from post-natal depression'
British man identified as John Joseph Shannon, 31, from Liverpool .",0.39514046907424927,0.20930232558139536,0.9,0.339622641509434,0.14285714285714285,0.6666666666666666,0.23529411764705882,0.18604651162790697,0.8,0.3018867924528302,11.77925729751587,9.75045895576477,8.624598026275635,7.7485944628715515,7.007872227699526
19,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A 52-year-old nurse, DelRea Good, faces","DelRea Good of Portage, Indiana was charged with resisting arrest after she drove to a 'safe and well-lit area' before pulling over .
Porter County Sheriff's Department Patrolman William Marshall arrested Good because she was 'uncooperative'
Marshall allegedly also accused her of having a controlled substance that turned out to be Advil .",0.22745881974697113,0.05660377358490566,0.3333333333333333,0.0967741935483871,0.019230769230769232,0.125,0.03333333333333334,0.03773584905660377,0.2222222222222222,0.06451612903225806,10.156219482421875,9.169123615537371,8.410341262817383,7.739192298480442,7.082474258210924
20,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Nasa has developed a modular robotic vehicle called the Modular Robotic Vehicle (","Modular Robotic Vehicle developed at NASA's Johnson Space Center .
Each wheel can be controlled independently and turn 180 degrees .
Shows off the technologies that could let man move across other planets .
Could also be used to improve self driving cars on Earth .",0.7385611534118652,0.13953488372093023,0.46153846153846156,0.21428571428571427,0.047619047619047616,0.16666666666666666,0.07407407407407407,0.09302325581395349,0.3076923076923077,0.14285714285714285,10.50092601776123,8.380186687816273,7.3840154111385345,6.616855708035556,6.098483359372175
21,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Britt McHenry, a Washington D.C.-based sports reporter, has","ESPN sports reporter Britt McHenry suspended for one week from network .
She berated an Advanced Towing employee after her car was towed from a Chinese restaurant in Arlington, Virginia, on April 6 .
Insulted the woman's looks, education and job .
'Lose some weight, baby girl,' McHenry said as she walked away .
McHenry apologized Thursday after security footage surface online .
Said it was 'an intense and stressful' situation .",0.550212562084198,0.07462686567164178,0.45454545454545453,0.1282051282051282,0.030303030303030304,0.2,0.052631578947368425,0.04477611940298507,0.2727272727272727,0.07692307692307691,11.071748839484322,9.489361963774028,8.34091278602337,7.608408646705823,6.890250011366241
22,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Rita Ora, a 24-year-old singer, actress","Rita, 24, has designed range for adidas Originals .
Designs are inspired by Asian culture, she tells FEMAIL .
Star says she's excited to see what the future holds for her .",0.42963463068008423,0.06666666666666667,0.2222222222222222,0.10256410256410256,0.0,0.0,0.0,0.06666666666666667,0.2222222222222222,0.10256410256410256,12.068243980407715,10.2736736536026,8.992383480072021,8.048410107107724,7.074534600431269
23,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Walter Scott, a 50-year-old father of four,","Service for Scott, 50, in Summerville, South Carolina, was attended by hundreds of mourners .
Dr George Hamilton, Chief Apostle of the W.O.R.D Ministries, called officer Michael Slager a 'racist' and a 'disgrace'
Fiery speech was given before a crowd of hundreds of mourners, and over Scott's casket, draped in a U.S. flag .
Distraught mother Judy Scott accompanied her son, who was shot dead last Saturday .
Family were given a police escort on the way to the funeral, by a separate force to the officer who shot Scott .
Congressman Jim Clyburn (D-SC) and Senator Tim Scott (R-SC) attended, as did Charleston County's sheriff .
Slager, a North Charleston police officer, was filmed shooting Scott five times in the back as he ran .
Officer had pulled him over moments before on a routine traffic stop. His death was filmed by an onlooker .
Family said Scott may have run because he owed $18,000 in child support, and that he routinely avoided police .",0.5186874270439148,0.023952095808383235,0.4,0.04519774011299435,0.0,0.0,0.0,0.017964071856287425,0.3,0.03389830508474576,9.26399827003479,7.937150239944458,7.014216634962294,6.242166690528393,5.6178759654362995
24,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Greece has denied the government is drawing up plans to introduce a parallel dra","Greece is due to repay £330million loan to the International Monetary Fund .
There were concerns heavily indebted nation would default on payment .
Deputy finance minister Dimitris Mardas claims Greece will meet demand .
It was reported nation didn't have funds to repay debt without agreement .",0.44232621788978577,0.08888888888888889,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.2,0.1,11.654766400655111,9.679741938908895,8.678261200586954,7.9664179881413775,7.355816602706909
25,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A schoolgirl was stranded at a busy airport after EasyJet refused to let","Deva Joseph hit problems when she couldn't fit handbag inside suitcase .
14-year-old left in floods of tears after flight  to Spain left without her .
Offered to pay for bag to go in hold but was told she needed a credit card .
easyJet said it should have made an exception to policy of accepting cash .",0.5402754545211792,0.08771929824561403,0.35714285714285715,0.1408450704225352,0.0,0.0,0.0,0.07017543859649122,0.2857142857142857,0.11267605633802817,11.621589660644531,10.048456055777413,8.766445772988456,7.737355199353448,7.100973592864142
26,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
At 10:45 AM on February 18, 2","Before he was slammed into by a police car, Mario Valencia fired a rifle with a loosened lock .
He shoplifted the gun and ammo from a Walmart, where a saleswoman who showed him the weapon alerted security .
Walmart says the lock was properly installed but police say it was loose when it was found .",0.06864053755998611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.286284855433873,8.577988011496407,7.676136879693894,6.867899060249329,6.1998272827693395
27,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Chelsea and Tottenham Hotspur missed out on the opportunity to","Luke McGee made stoppage time double save for Tottenham Hotspur .
Chelsea keeper Mitchell Beeney nearly handed Spurs lead with error .
Tottenham missed out going level on points with Manchester United .
Spurs now sit third in table behind United and Liverpool .
Defending champions, in eighth, remain three points behind Spurs .",0.5293324589729309,0.14285714285714285,0.6363636363636364,0.23333333333333328,0.041666666666666664,0.2,0.06896551724137931,0.10204081632653061,0.45454545454545453,0.16666666666666669,10.885246685573033,9.519150606791179,8.624129208651455,7.744256162643433,7.140151500701904
28,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
The text highlights the growing number of men opting for part-time work, particularly","Only 4% more women have chosen to go part-time over the last two years .
There are now 1.02million men in UK who have decided to reduce hours .
Men now make up 10% of parents who care for children or family full-time .",0.6506832242012024,0.13636363636363635,0.4,0.20338983050847456,0.023255813953488372,0.07142857142857142,0.03508771929824561,0.09090909090909091,0.26666666666666666,0.13559322033898305,8.696065711975098,7.5279929421164775,6.635656328762279,6.018512083136517,5.484376274306198
29,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Tom O'Carroll, a leading member of the notorious Paedophile","Tom O’Carroll went to rally in Houses of Parliament on February 25 .
69-year-old former key activist jailed in 1981 for 'corrupting public morals'
PIE was formed in 1974 to campaign for sex with children to be legalised .
His attendance at the meeting is likely to be an embarrassment for group .",0.6470078825950623,0.09433962264150944,0.45454545454545453,0.15625,0.038461538461538464,0.2,0.06451612903225806,0.09433962264150944,0.45454545454545453,0.15625,10.624375343322754,9.224260836839676,7.925428728262584,6.936828978359699,6.152578938007355
30,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Dr. Adam Cobb, a leading Australian military adviser, was arrested in the","Dr Adam Cobb, 45, was arrested in Portsmouth, New Hampshire on Friday .
He allegedly uploaded images of child pornography to  Tumblr website .
The 45-year-old held senior military and government roles in Australia .
He was in the US working as a research professor and director at the prestigious US Naval War College in Rhode Island .
If convicted of the child pornography charges he faces 20 years' jail .",0.7006299495697021,0.1323529411764706,0.6923076923076923,0.2222222222222222,0.07462686567164178,0.4166666666666667,0.12658227848101264,0.10294117647058823,0.5384615384615384,0.17283950617283952,9.483815670013428,7.79714051882426,6.7737936620359065,5.99338976542155,5.28633725643158
31,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A tragic incident involving a shopkeeper, Prasanna Arulchelvam,","Prasanna Arulchelvam leapt into van as it sped away but was pushed out .
His head hit the ground with a 'nasty crunch' and he died 11 days later .
A gang tried to steal cigarettes from the victim's van before he gave chase .
All three have now been jailed, including the man who pushed Mr Prasanna .",0.587056577205658,0.07142857142857142,0.4444444444444444,0.12307692307692308,0.01818181818181818,0.125,0.031746031746031744,0.05357142857142857,0.3333333333333333,0.09230769230769231,10.372271401541573,8.602973079681396,7.644530856091043,6.9719198134637645,6.420085686903733
32,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Baghdad, Iraq (CNN) Al-Douri, a former top","U.S. military doesn't have further information to evaluate the Iraqi media reports .
Al-Douri's body arrives in Baghdad where DNA samples are taken .
Izzat Ibrahim al-Douri was the highest-ranking member of Iraqi President Saddam Hussein's regime to evade capture .",0.7341282367706299,0.06666666666666667,0.3333333333333333,0.1111111111111111,0.022727272727272728,0.125,0.038461538461538464,0.06666666666666667,0.3333333333333333,0.1111111111111111,10.130018997192384,8.930426640944047,7.992044140310848,7.113972456558891,6.4233847650988345
33,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Linda and George Hunter, who raised their four children in their home in Gar","Linda and George Hunter became mortgage free around 15 years ago .
But eight years ago, their street became part of a regeneration scheme .
Liverpool city council bought houses and boarded them up for demolition .
Estate agents say couple will now struggle to sell home for more than £1 .",0.5276280641555786,0.125,0.4,0.19047619047619047,0.06382978723404255,0.21428571428571427,0.0983606557377049,0.125,0.4,0.19047619047619047,12.591402212778727,10.52875018119812,9.093462387720743,8.250442524751028,7.409106369941465
34,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Stephan Lichtsteiner, a former Lille defender, has tipped his","Stephan Lichtsteiner played alongside Eden Hazard at Lille in France .
Paul Pogba is another who stars alongside Lichtsteiner at Juventus in Italy .
He has tipped 18-year-old Juve forward Kingsley Coman to be the next star .",0.5224379897117615,0.13513513513513514,0.5,0.21276595744680854,0.05555555555555555,0.2222222222222222,0.08888888888888888,0.13513513513513514,0.5,0.21276595744680854,10.273075103759766,8.690168698628744,7.727280351850721,6.9853853185971575,6.393836212158203
35,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Tony Pulis has discussed pre-season plans with Saido Berahino","Pulis has spoken with his striker about pre-season plans .
Berahino is expected to be involved with England at under 21 Euros .
21-year-old has made no secret of desire to play in Champions League .
Berahino shares same agent as Liverpool winger Raheem Sterling .",0.5893978476524353,0.15555555555555556,0.6363636363636364,0.25,0.06818181818181818,0.3,0.11111111111111109,0.15555555555555556,0.6363636363636364,0.25,10.099624951680502,9.181620817918043,8.396294021606446,7.523050661440249,6.697007628048167
36,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
The row over the demolition of a Grade I listed crescent designed by the architect of","Developer's plans to build 73 luxury flats has angered residents who live nearby Park Crescent West in London .
They claim that noise and disruption caused by the building work could last five years and will ruin their lives .
The crescent was originally designed by John Nash, who also created Buckingham Palace, in the early 19th century .
Plans to remove the crescent's facade and replace it with something more historically correct and accurate .",0.5696687698364258,0.08108108108108109,0.35294117647058826,0.13186813186813187,0.0273972602739726,0.125,0.0449438202247191,0.08108108108108109,0.35294117647058826,0.13186813186813187,9.954860899183485,8.432289971245659,7.462908550545022,6.734699911541409,6.14703319867452
37,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
ISIS claimed control of the largest oil refinery in Iraq's largest oil field on","ISIS says it controls several buildings at the Baiji oil refinery .
Iraqi government security officials say Iraqi forces remain in full control .
The refinery, Iraq's largest, has long been a lucrative target for militants .",0.7531449794769287,0.2571428571428571,0.5625,0.3529411764705882,0.08823529411764706,0.2,0.12244897959183675,0.2571428571428571,0.5625,0.3529411764705882,10.326729536056519,9.00742154651218,8.139820303235735,7.590206490622626,6.7940288626629375
38,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A 47-year-old man, Paul Harris, was arrested on","47-year-old  arrested  on suspicion of perverting the course of justice .
Released from bail conditions almost a year after his arrest last July .
Police say he provided details which have progressed investigation .
Miss Lawrence was reported missing by her father in York in 2009 .",0.40395787358283997,0.15555555555555556,0.6363636363636364,0.25,0.06818181818181818,0.3,0.11111111111111109,0.1111111111111111,0.45454545454545453,0.17857142857142855,10.911353270212809,9.167443990707397,7.861592875586616,6.735835151672363,5.959748860328428
39,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Manchester United and Liverpool have been discussing a £25 million deal with","Memphis Depay is being targeted by Manchester United and Liverpool .
The Holland international is linked with a £25million move from PSV .
But he has held talks with Paris Saint-Germain over a potential switch .
READ: Depay is like a young Cristiano Ronaldo, says Ronald de Boer .
CLICK HERE for all you need to know on Depay .",0.39951616525650024,0.10714285714285714,0.46153846153846156,0.17391304347826086,0.05454545454545454,0.25,0.08955223880597014,0.10714285714285714,0.46153846153846156,0.17391304347826086,11.162267923355103,9.267792761325836,8.184140940507254,7.351887345314026,6.513056582212448
40,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
A recently unsealed FBI affidavit reveals that Chinese translator Xiaoming G","An FBI affidavit from November 2014 that was recently unsealed reveals translator Xiaoming Gao shared information with an alleged Chinese spy .
Gao was paid 'thousands of dollars to provide information on U.S. persons and a U.S. government employee'
She also lived with a State Department employee who had top-secret clearance and who revealed they spoke about work with the woman .
Despite all this she was never prosecuted, and left her position at the Office of Language Services in February 2014 .",0.6681697368621826,0.12048192771084337,0.8333333333333334,0.21052631578947367,0.036585365853658534,0.2727272727272727,0.06451612903225806,0.060240963855421686,0.4166666666666667,0.10526315789473684,10.027636137875644,8.24280423703401,7.2962190684150245,6.500474992005722,5.8257644218310976
41,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Gaby Tillero and Greg Ensslen bought a 184","Gaby Tillero and Greg Ensslen bought the home after a church claimed they wanted to demolish it and expand their lot .
The home was dismantled and stored for a year before the couple found a lot across New Orleans that would fit the home's dimensions .
Tillero and her husband Ensslen now live in the home with their two sons, six-year-old Santiago and nine-year-old Javier, as well as Tillero's mother, Olga Tillero .
The couple stayed true to the cottage's floor plan, while converting it from a duplex to a single-family home .
They used salvaged and recycled materials to decorate the interior and exterior of the home .",0.5326764583587646,0.061946902654867256,0.7777777777777778,0.11475409836065573,0.044642857142857144,0.625,0.08333333333333334,0.061946902654867256,0.7777777777777778,0.11475409836065573,10.684125014713832,8.975124572885447,7.771223844483841,6.672747998402037,5.848596258295907
42,HuggingFaceTB/SmolLM2-135M-Instruct,Summarize the following text: ,CNN-DailyMail,"assistant
Alexis Douglas, a five-year-old girl from Melbourne, has been","Alexis Douglas was outside a friend's house when a pitbull attacked her .
The five-year-old required 50 stitches after the dog mauled her face .
She is too afraid to go outside her home without her mother or teachers .
The dog's owner put down the pitbull and escaped any convictions .
Edward Powell did not register his dog and the court gave him a $1500 fine .
Monique Douglas, Alexis's mother, is outraged with the verdict handed down on Thursday .",0.45009517669677734,0.07407407407407407,0.5,0.12903225806451613,0.0375,0.2727272727272727,0.06593406593406594,0.07407407407407407,0.5,0.12903225806451613,10.169077110290527,8.678901377178374,7.605805188417435,6.685660295708235,5.944148218190229
